miRNA,SRR22777518,SRR22777519,SRR22777520,SRR22777521,SRR22777522,SRR22777523,SRR22777524,SRR22777525,SRR22777526,SRR22777527,SRR22777528,SRR22777529,SRR22777530,SRR22777531,SRR22777532,SRR22777533,SRR22777534,SRR22777535,SRR22777536,SRR22777537,SRR22777538,SRR22777539,SRR22777540,SRR22777541,SRR22777542,SRR22777543,SRR22777544,SRR22777545,SRR22777546
hsa-miR-26b-5p,88042.0,569962.0,128133.0,126264.0,270122.0,54338.0,72577.0,173679.0,375584.0,135586.0,52434.0,17909.0,41016.0,4186.0,58020.0,72515.0,118256.0,232272.0,69616.0,13578.0,79336.0,107414.0,8535.0,148299.0,126233.0,12506.0,132557.0,27488.0,218017.0
hsa-miR-27a-3p,579.0,759.0,488.0,541.0,652.0,140.0,315.0,601.0,574.0,297.0,248.0,137.0,525.0,68.0,203.0,191.0,478.0,632.0,500.0,197.0,252.0,554.0,327.0,550.0,359.0,117.0,516.0,259.0,571.0
hsa-miR-27a-5p,38.0,60.0,11.0,20.0,24.0,7.0,7.0,44.0,39.0,29.0,8.0,4.0,0.0,4.0,21.0,9.0,18.0,15.0,35.0,6.0,19.0,83.0,0.0,20.0,41.0,4.0,55.0,0.0,35.0
hsa-miR-27b-3p,5481.0,11569.0,5160.0,4119.0,10072.0,1612.0,3349.0,6864.0,7863.0,3525.0,3545.0,1492.0,6485.0,470.0,1477.0,1106.0,4545.0,4662.0,5039.0,1968.0,2759.0,8561.0,1924.0,3840.0,2272.0,972.0,4882.0,2171.0,4660.0
hsa-miR-27b-5p,126.0,569.0,170.0,173.0,600.0,83.0,117.0,340.0,479.0,278.0,136.0,16.0,54.0,8.0,89.0,244.0,432.0,356.0,149.0,16.0,136.0,488.0,0.0,180.0,97.0,2.0,66.0,1.0,216.0
hsa-miR-28-3p,18714.0,25886.0,15001.0,14845.0,19767.0,5012.0,12330.0,21230.0,17467.0,11828.0,13435.0,5357.0,15889.0,1957.0,9413.0,8304.0,14690.0,21251.0,8460.0,6906.0,14973.0,32261.0,6056.0,10548.0,8772.0,2776.0,14898.0,7547.0,20170.0
hsa-miR-28-5p,459.0,4945.0,1389.0,1047.0,2762.0,615.0,708.0,2017.0,3650.0,1359.0,594.0,83.0,412.0,27.0,440.0,813.0,1092.0,1797.0,898.0,62.0,709.0,1876.0,1.0,1097.0,851.0,56.0,787.0,321.0,1651.0
hsa-miR-296-3p,0.0,4.0,1.0,5.0,7.0,4.0,13.0,7.0,0.0,9.0,5.0,0.0,27.0,5.0,0.0,26.0,3.0,47.0,12.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,1.0,0.0,3.0
hsa-miR-296-5p,0.0,3.0,2.0,7.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,7.0,0.0,2.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0
hsa-miR-299-3p,35.0,175.0,49.0,68.0,36.0,20.0,33.0,53.0,29.0,10.0,21.0,0.0,0.0,0.0,1.0,0.0,26.0,104.0,31.0,0.0,5.0,60.0,0.0,25.0,4.0,2.0,24.0,0.0,25.0
hsa-miR-299-5p,5.0,4.0,1.0,2.0,0.0,1.0,5.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,5.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0
hsa-miR-29a-3p,99.0,238.0,134.0,152.0,124.0,23.0,114.0,157.0,224.0,69.0,83.0,122.0,421.0,74.0,67.0,45.0,126.0,195.0,135.0,184.0,95.0,404.0,170.0,202.0,210.0,101.0,327.0,129.0,238.0
hsa-miR-29a-5p,0.0,22.0,0.0,3.0,5.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-29b-1-5p,18.0,14.0,11.0,24.0,21.0,8.0,6.0,28.0,41.0,18.0,15.0,30.0,74.0,1.0,0.0,65.0,63.0,95.0,9.0,20.0,7.0,48.0,0.0,31.0,23.0,7.0,18.0,0.0,31.0
hsa-miR-29b-2-5p,9.0,87.0,11.0,12.0,45.0,4.0,14.0,45.0,62.0,34.0,7.0,9.0,0.0,13.0,27.0,30.0,26.0,23.0,12.0,23.0,14.0,37.0,0.0,21.0,34.0,6.0,23.0,0.0,26.0
hsa-miR-29b-3p,21.0,61.0,20.0,9.0,26.0,3.0,10.0,12.0,23.0,10.0,12.0,2.0,17.0,2.0,9.0,10.0,17.0,13.0,8.0,10.0,2.0,68.0,0.0,17.0,15.0,7.0,22.0,46.0,22.0
hsa-miR-29c-3p,29.0,18.0,9.0,22.0,33.0,8.0,8.0,34.0,25.0,17.0,11.0,15.0,80.0,13.0,19.0,9.0,30.0,32.0,28.0,33.0,12.0,62.0,0.0,25.0,35.0,35.0,56.0,91.0,30.0
hsa-miR-29c-5p,0.0,55.0,1.0,1.0,8.0,0.0,3.0,2.0,17.0,3.0,1.0,5.0,16.0,1.0,0.0,0.0,2.0,6.0,0.0,2.0,11.0,25.0,0.0,2.0,5.0,0.0,7.0,0.0,1.0
hsa-miR-301a-3p,337.0,929.0,504.0,327.0,602.0,89.0,329.0,507.0,464.0,306.0,272.0,27.0,100.0,0.0,129.0,291.0,249.0,294.0,263.0,67.0,177.0,711.0,28.0,318.0,197.0,13.0,371.0,140.0,497.0
hsa-miR-301a-5p,14.0,35.0,8.0,5.0,9.0,13.0,12.0,6.0,25.0,9.0,8.0,5.0,0.0,0.0,2.0,5.0,5.0,20.0,7.0,0.0,0.0,29.0,0.0,6.0,2.0,0.0,2.0,0.0,2.0
hsa-miR-301b-3p,101.0,134.0,166.0,93.0,107.0,28.0,152.0,173.0,112.0,115.0,86.0,9.0,5.0,0.0,46.0,59.0,104.0,85.0,69.0,4.0,87.0,178.0,0.0,111.0,37.0,7.0,62.0,117.0,141.0
hsa-miR-301b-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-3059-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-5p,1.0,5.0,5.0,2.0,1.0,0.0,2.0,3.0,10.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0
hsa-miR-3065-3p,1.0,6.0,7.0,0.0,24.0,0.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0
hsa-miR-3065-5p,3.0,18.0,0.0,4.0,0.0,3.0,2.0,15.0,36.0,9.0,7.0,0.0,7.0,0.0,5.0,29.0,22.0,5.0,7.0,13.0,5.0,7.0,9.0,13.0,0.0,6.0,0.0,0.0,9.0
hsa-miR-3074-3p,0.0,4.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3074-5p,0.0,1.0,22.0,14.0,5.0,0.0,13.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0
hsa-miR-30a-3p,310.0,757.0,121.0,239.0,266.0,20.0,184.0,180.0,335.0,237.0,132.0,142.0,1138.0,55.0,113.0,132.0,125.0,153.0,184.0,267.0,170.0,772.0,234.0,484.0,480.0,176.0,556.0,243.0,412.0
hsa-miR-30a-5p,7621.0,4365.0,1606.0,3554.0,2701.0,580.0,2239.0,2258.0,1746.0,2014.0,1852.0,12847.0,74953.0,6939.0,2563.0,2845.0,3213.0,1798.0,9289.0,30228.0,4543.0,14802.0,36359.0,9824.0,9341.0,16494.0,21927.0,25745.0,6572.0
hsa-miR-30b-3p,68.0,367.0,196.0,105.0,264.0,21.0,103.0,214.0,245.0,128.0,108.0,40.0,86.0,3.0,65.0,196.0,301.0,355.0,116.0,1.0,88.0,247.0,0.0,102.0,102.0,27.0,53.0,38.0,145.0
hsa-miR-30b-5p,525.0,964.0,644.0,477.0,746.0,661.0,282.0,485.0,744.0,269.0,278.0,48.0,169.0,0.0,93.0,35.0,243.0,269.0,121.0,45.0,179.0,417.0,0.0,278.0,138.0,48.0,225.0,0.0,374.0
hsa-miR-30c-1-3p,68.0,305.0,118.0,110.0,270.0,18.0,47.0,213.0,273.0,107.0,80.0,9.0,51.0,2.0,36.0,100.0,181.0,198.0,54.0,13.0,64.0,202.0,30.0,102.0,69.0,4.0,58.0,1.0,128.0
hsa-miR-30c-2-3p,20.0,70.0,26.0,20.0,16.0,2.0,8.0,6.0,32.0,32.0,10.0,44.0,292.0,9.0,19.0,7.0,23.0,26.0,40.0,39.0,14.0,82.0,90.0,36.0,73.0,29.0,64.0,58.0,23.0
hsa-miR-30c-5p,1492.0,3185.0,2318.0,1271.0,2682.0,789.0,1107.0,1869.0,4009.0,2059.0,1531.0,496.0,1488.0,125.0,825.0,534.0,1779.0,2036.0,1035.0,478.0,821.0,2256.0,147.0,1177.0,1017.0,189.0,1229.0,292.0,2565.0
hsa-miR-30d-3p,46.0,142.0,76.0,50.0,65.0,4.0,21.0,44.0,60.0,33.0,19.0,8.0,65.0,1.0,16.0,3.0,23.0,28.0,17.0,10.0,17.0,120.0,0.0,36.0,16.0,0.0,51.0,0.0,58.0
hsa-miR-30d-5p,36787.0,89461.0,58275.0,45196.0,81527.0,1722.0,30832.0,61889.0,79350.0,41813.0,28479.0,10351.0,33381.0,4997.0,21307.0,19506.0,48786.0,69044.0,29265.0,14522.0,28763.0,72406.0,12319.0,45019.0,38675.0,9476.0,36489.0,24079.0,50548.0
hsa-miR-30e-3p,1645.0,4744.0,1325.0,1470.0,3874.0,173.0,1465.0,1612.0,3080.0,1277.0,851.0,198.0,955.0,80.0,441.0,746.0,800.0,1562.0,828.0,205.0,638.0,2678.0,207.0,1143.0,584.0,131.0,829.0,152.0,1966.0
hsa-miR-30e-5p,9420.0,12178.0,14790.0,10417.0,12546.0,2471.0,7296.0,15668.0,8605.0,6224.0,7698.0,3029.0,11968.0,1631.0,4156.0,3877.0,9244.0,11111.0,6185.0,5691.0,6628.0,14240.0,4118.0,9155.0,6144.0,3723.0,11122.0,9942.0,10710.0
hsa-miR-31-5p,13.0,35.0,6.0,15.0,13.0,1.0,2.0,5.0,4.0,10.0,1.0,22.0,34.0,2.0,15.0,56.0,13.0,4.0,49.0,34.0,21.0,64.0,26.0,49.0,83.0,7.0,73.0,52.0,31.0
hsa-miR-3115,62.0,65.0,48.0,79.0,59.0,17.0,28.0,67.0,55.0,26.0,21.0,0.0,0.0,0.0,21.0,90.0,39.0,64.0,6.0,0.0,25.0,42.0,0.0,37.0,12.0,0.0,17.0,0.0,68.0
hsa-miR-3116,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3117-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0
hsa-miR-3118,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3120-3p,57.0,203.0,29.0,68.0,155.0,31.0,70.0,103.0,153.0,44.0,49.0,0.0,0.0,0.0,79.0,31.0,81.0,190.0,49.0,0.0,49.0,31.0,0.0,76.0,13.0,0.0,7.0,46.0,56.0
hsa-miR-3120-5p,1.0,30.0,2.0,4.0,8.0,0.0,8.0,6.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,6.0,18.0,6.0,0.0,3.0,13.0,0.0,1.0,12.0,0.0,0.0,0.0,10.0
hsa-miR-3121-3p,0.0,4.0,0.0,2.0,5.0,1.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,8.0,18.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-3122,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,2.0
hsa-miR-3124-5p,4.0,14.0,3.0,3.0,8.0,0.0,6.0,6.0,14.0,5.0,9.0,0.0,0.0,0.0,11.0,4.0,3.0,9.0,0.0,0.0,4.0,7.0,0.0,3.0,4.0,0.0,5.0,0.0,0.0
hsa-miR-3125,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3127-3p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3127-5p,6.0,5.0,10.0,2.0,6.0,1.0,19.0,10.0,12.0,10.0,6.0,9.0,15.0,0.0,11.0,49.0,32.0,15.0,16.0,13.0,7.0,26.0,0.0,10.0,14.0,10.0,4.0,27.0,11.0
hsa-miR-3128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3129-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-3129-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-3130-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3130-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3133,0.0,2.0,2.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,10.0,1.0,2.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0
hsa-miR-3134,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-3135a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3136-5p,2.0,15.0,2.0,1.0,9.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,7.0,9.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0
hsa-miR-3138,2.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
hsa-miR-3139,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,3.0
hsa-miR-3140-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3142,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3143,0.0,10.0,5.0,10.0,4.0,0.0,0.0,4.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,23.0,14.0,0.0,10.0,0.0,13.0
hsa-miR-3144-3p,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-3145-3p,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3145-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
hsa-miR-3146,1.0,10.0,3.0,4.0,6.0,0.0,7.0,2.0,8.0,3.0,3.0,0.0,0.0,0.0,2.0,11.0,11.0,13.0,7.0,0.0,5.0,7.0,0.0,5.0,2.0,0.0,4.0,0.0,2.0
hsa-miR-3149,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0
hsa-miR-3150a-3p,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,12.0,0.0,2.0,12.0,4.0,4.0,5.0,0.0,7.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0
hsa-miR-3150a-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3150b-3p,0.0,6.0,0.0,4.0,1.0,2.0,8.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,0.0,1.0,9.0,0.0,16.0,3.0,0.0,13.0,0.0,2.0
hsa-miR-3151-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3154,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-3155a,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3156-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3157-3p,2.0,1.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,8.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,0.0,4.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0
hsa-miR-3157-5p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3158-3p,4.0,8.0,12.0,6.0,11.0,1.0,9.0,0.0,0.0,12.0,0.0,10.0,0.0,4.0,9.0,8.0,9.0,2.0,1.0,0.0,2.0,90.0,0.0,7.0,15.0,1.0,35.0,0.0,30.0
hsa-miR-3158-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3159,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3160-3p,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3161,0.0,0.0,22.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3162-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3164,0.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,5.0,0.0,2.0
hsa-miR-3165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0
hsa-miR-3166,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-5p,2.0,2.0,3.0,0.0,1.0,1.0,0.0,3.0,1.0,8.0,0.0,0.0,20.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-3174,15.0,34.0,20.0,9.0,35.0,13.0,12.0,11.0,34.0,16.0,12.0,0.0,0.0,0.0,12.0,11.0,37.0,39.0,0.0,0.0,4.0,27.0,0.0,3.0,11.0,4.0,7.0,0.0,26.0
hsa-miR-3175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3176,10.0,12.0,4.0,5.0,2.0,0.0,6.0,13.0,2.0,4.0,5.0,4.0,0.0,5.0,0.0,0.0,10.0,4.0,18.0,16.0,0.0,23.0,0.0,2.0,10.0,0.0,5.0,1.0,1.0
hsa-miR-3177-3p,14.0,6.0,16.0,6.0,6.0,3.0,3.0,7.0,8.0,8.0,8.0,0.0,18.0,0.0,4.0,3.0,17.0,16.0,0.0,0.0,7.0,7.0,0.0,4.0,13.0,0.0,2.0,0.0,11.0
hsa-miR-3177-5p,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3178,10.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0
hsa-miR-3179,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3180,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,22.0,1.0
hsa-miR-3180-3p,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,12.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3182,38.0,384.0,131.0,116.0,276.0,8.0,69.0,103.0,87.0,14.0,24.0,0.0,3.0,0.0,2.0,0.0,25.0,45.0,13.0,0.0,6.0,91.0,0.0,13.0,0.0,0.0,3.0,0.0,8.0
hsa-miR-3183,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
