miRNA,SRR20661434,SRR20661435,SRR20661436,SRR20661437,SRR20661438,SRR20661439,SRR20661440,SRR20661441,SRR20661442,SRR20661443,SRR20661444,SRR20661445,SRR20661446,SRR20661447,SRR20661448,SRR20661449,SRR20661456,SRR20661457,SRR20661458,SRR20661459,SRR20661460,SRR20661461,SRR20661462,SRR20661463,SRR20661464,SRR20661465,SRR20661466,SRR20661467,SRR20661468,SRR20661469
hsa-miR-210-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-211-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2110,1.0,0.0,0.0,0.0,0.0,42.0,52.0,28.0,24.0,46.0,50.0,24.0,8.0,34.0,57.0,127.0,14.0,33.0,4.0,17.0,13.0,5.0,3.0,13.0,6.0,28.0,40.0,150.0,91.0,4.0
hsa-miR-2115-3p,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,10.0,14.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,7.0,1.0,0.0
hsa-miR-2115-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-2116-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-212-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-212-5p,0.0,5.0,4.0,2.0,0.0,10.0,2.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,6.0,221.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,22.0,7.0,0.0
hsa-miR-214-3p,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,819.0,1.0,3.0,1.0,4.0,1.0,0.0,8.0,2.0,0.0,1.0,1.0,2.0,3.0,0.0
hsa-miR-214-5p,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,7.0,4.0,0.0
hsa-miR-215-5p,0.0,0.0,1.0,0.0,1.0,6.0,2.0,2.0,5.0,5.0,10.0,6.0,0.0,8.0,10.0,185.0,33.0,23.0,3.0,3.0,67.0,72.0,9.0,3.0,0.0,9.0,15.0,27.0,34.0,0.0
hsa-miR-216a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-216b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-216b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
hsa-miR-217-5p,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0
hsa-miR-218-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
hsa-miR-218-5p,2.0,1.0,1.0,1.0,3.0,8.0,9.0,0.0,5.0,3.0,23.0,18.0,2.0,5.0,0.0,3144.0,2.0,9.0,59.0,4.0,14.0,8.0,55.0,12.0,14.0,11.0,10.0,63.0,49.0,1.0
hsa-miR-219a-1-3p,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-219a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-219a-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-219b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,42.0,16.0,6.0,4.0,10.0,620.0,1711.0,1189.0,779.0,975.0,5009.0,576.0,112.0,881.0,2682.0,10353.0,2827.0,3927.0,1093.0,2016.0,830.0,293.0,75.0,407.0,1204.0,627.0,1062.0,3061.0,2484.0,237.0
hsa-miR-22-5p,5.0,3.0,0.0,1.0,2.0,27.0,51.0,26.0,20.0,18.0,178.0,12.0,2.0,25.0,55.0,567.0,75.0,98.0,36.0,47.0,21.0,4.0,4.0,26.0,32.0,28.0,29.0,108.0,119.0,3.0
hsa-miR-221-3p,152.0,176.0,14.0,29.0,90.0,672.0,603.0,396.0,356.0,299.0,1022.0,238.0,81.0,310.0,1563.0,6664.0,455.0,653.0,227.0,459.0,116.0,57.0,120.0,148.0,75.0,141.0,283.0,979.0,894.0,84.0
hsa-miR-221-5p,32.0,125.0,5.0,24.0,12.0,78.0,118.0,97.0,66.0,51.0,52.0,43.0,5.0,37.0,234.0,3055.0,94.0,108.0,46.0,21.0,24.0,6.0,14.0,10.0,3.0,29.0,41.0,239.0,105.0,8.0
hsa-miR-222-3p,119.0,130.0,10.0,24.0,41.0,1334.0,2779.0,2173.0,1026.0,1012.0,1690.0,613.0,177.0,372.0,3508.0,5057.0,1537.0,3580.0,1210.0,988.0,596.0,294.0,352.0,106.0,56.0,755.0,1356.0,10000.0,2035.0,478.0
hsa-miR-222-5p,1.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,1.0
hsa-miR-223-3p,0.0,1.0,0.0,0.0,2.0,339.0,209.0,121.0,264.0,144.0,367.0,255.0,46.0,158.0,499.0,2494.0,547.0,531.0,216.0,86.0,90.0,29.0,22.0,124.0,101.0,29.0,71.0,524.0,328.0,21.0
hsa-miR-223-5p,0.0,8.0,0.0,1.0,0.0,359.0,382.0,461.0,437.0,266.0,587.0,249.0,84.0,1219.0,1250.0,2837.0,493.0,521.0,222.0,221.0,135.0,41.0,37.0,278.0,97.0,210.0,341.0,2473.0,1051.0,124.0
hsa-miR-224-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-224-5p,0.0,0.0,0.0,1.0,1.0,211.0,295.0,337.0,130.0,242.0,133.0,70.0,61.0,11.0,1156.0,905.0,366.0,373.0,187.0,53.0,46.0,46.0,62.0,5.0,4.0,55.0,324.0,317.0,281.0,136.0
hsa-miR-2276-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-5p,1.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,49.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0
hsa-miR-2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,0.0,0.0,0.0,0.0,0.0,6.0,10.0,8.0,3.0,9.0,5.0,1.0,0.0,9.0,11.0,32.0,7.0,9.0,2.0,7.0,3.0,2.0,0.0,3.0,3.0,0.0,1.0,10.0,5.0,0.0
hsa-miR-2355-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-23a-3p,209.0,73.0,20.0,24.0,153.0,165.0,94.0,46.0,79.0,67.0,92.0,153.0,8.0,26.0,152.0,13787.0,155.0,292.0,154.0,67.0,49.0,29.0,36.0,26.0,12.0,54.0,127.0,338.0,235.0,30.0
hsa-miR-23a-5p,6.0,5.0,1.0,3.0,6.0,10.0,17.0,9.0,15.0,12.0,11.0,4.0,1.0,12.0,4.0,9.0,9.0,7.0,3.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,14.0,38.0,15.0,0.0
hsa-miR-23b-3p,9.0,3.0,2.0,23.0,10.0,14.0,22.0,20.0,7.0,8.0,14.0,24.0,3.0,8.0,21.0,4799.0,25.0,53.0,74.0,8.0,26.0,29.0,23.0,4.0,3.0,20.0,31.0,65.0,56.0,4.0
hsa-miR-23b-5p,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0
hsa-miR-23c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-1-5p,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,34.0,2.0,7.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,5.0,14.0,4.0,0.0
hsa-miR-24-2-5p,15.0,0.0,4.0,5.0,7.0,56.0,105.0,60.0,67.0,66.0,72.0,19.0,3.0,18.0,54.0,650.0,75.0,143.0,49.0,7.0,14.0,10.0,10.0,13.0,9.0,23.0,92.0,233.0,114.0,9.0
hsa-miR-24-3p,198.0,24.0,25.0,53.0,68.0,1153.0,765.0,286.0,634.0,740.0,2207.0,142.0,47.0,1038.0,2469.0,3783.0,1539.0,2926.0,1072.0,941.0,276.0,95.0,30.0,196.0,174.0,162.0,1327.0,3868.0,1214.0,268.0
hsa-miR-2467-5p,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
hsa-miR-25-3p,66.0,82.0,9.0,50.0,49.0,1883.0,3623.0,1580.0,1338.0,2727.0,4329.0,2228.0,342.0,857.0,5375.0,30237.0,910.0,1576.0,495.0,785.0,1245.0,256.0,242.0,149.0,909.0,1192.0,3878.0,7609.0,5432.0,277.0
hsa-miR-25-5p,22.0,15.0,3.0,15.0,13.0,14.0,16.0,8.0,10.0,16.0,10.0,5.0,1.0,23.0,14.0,41.0,7.0,19.0,4.0,8.0,1.0,3.0,4.0,0.0,0.0,8.0,70.0,48.0,31.0,0.0
hsa-miR-2682-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2682-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-1-3p,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
hsa-miR-26a-2-3p,8.0,3.0,0.0,3.0,5.0,7.0,1.0,8.0,5.0,8.0,8.0,8.0,1.0,1.0,9.0,148.0,6.0,8.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,4.0,13.0,10.0,30.0,0.0
hsa-miR-26a-5p,187.0,145.0,36.0,67.0,233.0,24987.0,53447.0,42620.0,28075.0,29581.0,35611.0,10618.0,1292.0,5427.0,45590.0,319635.0,34252.0,71974.0,24770.0,8138.0,12753.0,4002.0,3001.0,3342.0,2362.0,12887.0,36012.0,95940.0,58219.0,6528.0
hsa-miR-26b-3p,0.0,1.0,1.0,2.0,0.0,8.0,6.0,4.0,11.0,5.0,12.0,2.0,1.0,1.0,9.0,130.0,6.0,10.0,5.0,8.0,15.0,5.0,36.0,2.0,2.0,5.0,12.0,42.0,17.0,1.0
hsa-miR-26b-5p,121.0,93.0,21.0,43.0,80.0,1546.0,3259.0,1428.0,1581.0,2020.0,2013.0,558.0,45.0,487.0,2494.0,52131.0,2785.0,3642.0,1197.0,291.0,863.0,210.0,93.0,176.0,336.0,881.0,2770.0,7293.0,3982.0,231.0
hsa-miR-27a-3p,162.0,98.0,30.0,37.0,181.0,547.0,797.0,450.0,455.0,630.0,2311.0,228.0,39.0,1316.0,1998.0,18200.0,1636.0,2222.0,739.0,595.0,364.0,107.0,361.0,748.0,331.0,916.0,2857.0,4743.0,4207.0,63.0
hsa-miR-27a-5p,148.0,55.0,30.0,104.0,164.0,60.0,150.0,73.0,62.0,54.0,56.0,173.0,8.0,216.0,122.0,874.0,88.0,32.0,10.0,9.0,5.0,3.0,7.0,19.0,16.0,86.0,109.0,769.0,207.0,4.0
hsa-miR-27b-3p,233.0,102.0,52.0,279.0,190.0,529.0,798.0,598.0,384.0,230.0,331.0,340.0,58.0,360.0,1524.0,36605.0,251.0,477.0,794.0,145.0,319.0,399.0,280.0,139.0,48.0,1186.0,1842.0,3606.0,2598.0,209.0
hsa-miR-27b-5p,12.0,7.0,2.0,78.0,12.0,3.0,11.0,23.0,7.0,7.0,6.0,3.0,0.0,0.0,9.0,59.0,8.0,12.0,4.0,3.0,5.0,0.0,0.0,1.0,0.0,3.0,3.0,23.0,13.0,0.0
hsa-miR-28-3p,13.0,14.0,3.0,3.0,24.0,270.0,283.0,267.0,175.0,201.0,256.0,177.0,46.0,84.0,537.0,16926.0,135.0,367.0,79.0,176.0,74.0,20.0,21.0,12.0,8.0,204.0,329.0,817.0,437.0,105.0
hsa-miR-28-5p,3.0,5.0,1.0,2.0,2.0,101.0,96.0,89.0,72.0,47.0,110.0,21.0,4.0,7.0,71.0,1132.0,84.0,193.0,50.0,22.0,12.0,12.0,2.0,10.0,7.0,22.0,39.0,117.0,87.0,16.0
hsa-miR-296-3p,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,9.0,1.0
hsa-miR-296-5p,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
hsa-miR-299-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-299-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,219.0,191.0,32.0,129.0,365.0,356.0,683.0,345.0,437.0,400.0,568.0,190.0,18.0,394.0,410.0,38414.0,443.0,578.0,165.0,142.0,93.0,33.0,37.0,130.0,62.0,381.0,653.0,1177.0,903.0,47.0
hsa-miR-29a-5p,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-1-5p,7.0,5.0,0.0,10.0,4.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,15.0,3.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0
hsa-miR-29b-2-5p,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,49.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,1.0
hsa-miR-29b-3p,48.0,5.0,4.0,13.0,17.0,22.0,33.0,12.0,24.0,23.0,42.0,20.0,1.0,11.0,12.0,7893.0,37.0,30.0,7.0,4.0,13.0,2.0,4.0,7.0,8.0,22.0,26.0,70.0,51.0,0.0
hsa-miR-29c-3p,5.0,2.0,2.0,1.0,2.0,4.0,13.0,2.0,4.0,10.0,8.0,5.0,0.0,8.0,7.0,982.0,7.0,5.0,4.0,3.0,1.0,1.0,0.0,5.0,3.0,6.0,7.0,15.0,22.0,4.0
hsa-miR-29c-5p,12.0,2.0,1.0,8.0,1.0,7.0,4.0,2.0,0.0,7.0,7.0,1.0,2.0,1.0,6.0,403.0,9.0,7.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,24.0,13.0,0.0
hsa-miR-301a-3p,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-301a-5p,1.0,0.0,0.0,1.0,0.0,2.0,2.0,8.0,3.0,4.0,1.0,1.0,1.0,3.0,17.0,22.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,20.0,16.0,3.0
hsa-miR-301b-3p,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-301b-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,1.0,1.0,0.0
hsa-miR-3065-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3065-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3074-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3074-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-3085-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3085-5p,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30a-3p,0.0,2.0,0.0,0.0,0.0,30.0,17.0,16.0,13.0,15.0,15.0,26.0,6.0,32.0,52.0,623.0,30.0,50.0,42.0,5.0,12.0,4.0,10.0,4.0,2.0,83.0,162.0,205.0,113.0,5.0
hsa-miR-30a-5p,20.0,10.0,5.0,6.0,50.0,448.0,357.0,197.0,244.0,220.0,532.0,278.0,101.0,280.0,845.0,15066.0,501.0,645.0,539.0,218.0,423.0,286.0,682.0,195.0,78.0,2281.0,1791.0,1541.0,1337.0,127.0
hsa-miR-30b-3p,4.0,5.0,0.0,3.0,11.0,6.0,14.0,5.0,5.0,11.0,4.0,4.0,0.0,9.0,4.0,38.0,8.0,8.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,2.0,15.0,11.0,1.0
hsa-miR-30b-5p,28.0,14.0,7.0,15.0,52.0,84.0,41.0,22.0,37.0,38.0,54.0,49.0,6.0,8.0,55.0,11971.0,76.0,77.0,42.0,12.0,57.0,70.0,43.0,18.0,19.0,38.0,47.0,161.0,99.0,12.0
hsa-miR-30c-1-3p,2.0,5.0,2.0,8.0,3.0,8.0,12.0,7.0,7.0,7.0,10.0,4.0,2.0,3.0,11.0,61.0,10.0,15.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,10.0,34.0,22.0,0.0
hsa-miR-30c-2-3p,0.0,0.0,0.0,0.0,1.0,2.0,8.0,3.0,0.0,0.0,0.0,4.0,1.0,6.0,5.0,120.0,4.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,26.0,19.0,26.0,6.0,0.0
hsa-miR-30c-5p,32.0,32.0,3.0,25.0,45.0,972.0,1091.0,721.0,797.0,767.0,723.0,360.0,163.0,34.0,1841.0,14481.0,1269.0,1999.0,734.0,182.0,491.0,164.0,99.0,46.0,40.0,551.0,1644.0,3150.0,1549.0,149.0
hsa-miR-30d-3p,7.0,5.0,1.0,8.0,4.0,7.0,8.0,4.0,4.0,4.0,4.0,1.0,0.0,4.0,13.0,135.0,7.0,12.0,4.0,3.0,3.0,0.0,2.0,1.0,0.0,3.0,6.0,14.0,15.0,0.0
hsa-miR-30d-5p,433.0,234.0,20.0,118.0,469.0,5430.0,6400.0,6234.0,3883.0,4316.0,3467.0,3232.0,1266.0,828.0,10896.0,52854.0,4360.0,9466.0,3617.0,3534.0,2027.0,993.0,733.0,412.0,780.0,2743.0,6708.0,13539.0,6402.0,1506.0
hsa-miR-30e-3p,22.0,15.0,4.0,33.0,23.0,182.0,330.0,236.0,196.0,218.0,134.0,153.0,19.0,343.0,754.0,6870.0,169.0,310.0,107.0,59.0,59.0,23.0,19.0,32.0,30.0,177.0,393.0,1547.0,714.0,79.0
hsa-miR-30e-5p,186.0,123.0,64.0,180.0,135.0,1769.0,2811.0,1873.0,1774.0,2101.0,3867.0,637.0,180.0,1522.0,4041.0,13054.0,2900.0,3538.0,1307.0,1449.0,1003.0,277.0,159.0,438.0,1315.0,533.0,1259.0,4591.0,2821.0,228.0
hsa-miR-31-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
hsa-miR-31-5p,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,1.0,0.0,4.0,4.0,2.0,4.0,0.0
hsa-miR-3115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3117-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
