miRNA,SRR13608450,SRR13608451,SRR13608452,SRR13608453,SRR13608454,SRR13608455,SRR13608456,SRR13608457,SRR13608458,SRR13608459,SRR13608460,SRR13608461,SRR13608462,SRR13608463,SRR13608464,SRR13608465,SRR13608466,SRR13608467,SRR13608468,SRR13608469,SRR13608470,SRR13608471
hsa-miR-6895-5p,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7-1-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,7.0,0.0,0.0,2.0,1.0,10.0,0.0,0.0,5.0,1.0,1.0,0.0
hsa-miR-7-5p,470.0,385.0,976.0,473.0,169.0,117.0,536.0,1263.0,1157.0,2433.0,642.0,424.0,1016.0,1514.0,267.0,3976.0,1118.0,309.0,2438.0,1606.0,338.0,1441.0
hsa-miR-708-3p,108.0,148.0,131.0,68.0,16.0,98.0,272.0,247.0,206.0,402.0,105.0,110.0,156.0,55.0,61.0,195.0,72.0,52.0,233.0,275.0,29.0,88.0
hsa-miR-708-5p,44.0,205.0,176.0,57.0,7.0,108.0,436.0,565.0,256.0,508.0,34.0,76.0,168.0,328.0,67.0,821.0,599.0,56.0,155.0,438.0,127.0,316.0
hsa-miR-7109-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7110-3p,0.0,1.0,1.0,1.0,0.0,1.0,2.0,8.0,6.0,1.0,0.0,2.0,4.0,11.0,1.0,15.0,0.0,1.0,3.0,8.0,13.0,27.0
hsa-miR-7111-3p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7113-5p,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-7151-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7158-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7161-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-7161-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-744-3p,4.0,0.0,2.0,1.0,0.0,2.0,0.0,5.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,11.0,2.0,0.0,3.0,2.0,1.0,1.0
hsa-miR-744-5p,662.0,2333.0,689.0,212.0,114.0,1116.0,1182.0,1956.0,548.0,681.0,292.0,326.0,356.0,1589.0,400.0,1995.0,1463.0,1017.0,1270.0,3324.0,638.0,2532.0
hsa-miR-758-3p,6.0,1.0,5.0,1.0,3.0,5.0,8.0,3.0,2.0,0.0,2.0,1.0,6.0,5.0,2.0,13.0,5.0,2.0,5.0,6.0,0.0,15.0
hsa-miR-758-5p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-760,38.0,60.0,4.0,14.0,3.0,33.0,49.0,30.0,18.0,88.0,33.0,28.0,24.0,19.0,16.0,39.0,22.0,21.0,66.0,89.0,12.0,53.0
hsa-miR-761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-766-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
hsa-miR-766-5p,2.0,0.0,3.0,14.0,0.0,2.0,5.0,1.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,9.0,1.0,11.0
hsa-miR-769-3p,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,12.0,3.0,0.0,4.0,5.0,0.0,2.0
hsa-miR-769-5p,55.0,33.0,119.0,48.0,13.0,46.0,327.0,138.0,205.0,510.0,80.0,80.0,57.0,70.0,40.0,264.0,113.0,100.0,263.0,130.0,37.0,126.0
hsa-miR-7704,156.0,387.0,391.0,55.0,272.0,16.0,24.0,97.0,36.0,39.0,199.0,13.0,395.0,73.0,205.0,97.0,31.0,104.0,93.0,420.0,70.0,183.0
hsa-miR-7705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7706,37.0,44.0,36.0,23.0,3.0,45.0,67.0,38.0,30.0,103.0,24.0,41.0,54.0,26.0,21.0,67.0,23.0,53.0,77.0,52.0,6.0,21.0
hsa-miR-7845-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7847-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7848-3p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-7850-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7851-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
hsa-miR-7974,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-8072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-8086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-8485,7.0,3.0,3.0,2.0,0.0,0.0,4.0,2.0,1.0,0.0,4.0,1.0,0.0,5.0,3.0,5.0,4.0,1.0,7.0,6.0,0.0,3.0
hsa-miR-873-3p,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,3.0,0.0,4.0,0.0,1.0,6.0,3.0,0.0,3.0,4.0,0.0,0.0
hsa-miR-873-5p,2.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,11.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,6.0,0.0,0.0,1.0
hsa-miR-874-3p,0.0,23.0,27.0,13.0,5.0,29.0,68.0,88.0,34.0,45.0,14.0,18.0,10.0,23.0,39.0,125.0,48.0,10.0,6.0,87.0,20.0,119.0
hsa-miR-874-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-875-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-876-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-876-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-877-3p,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0
hsa-miR-877-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,5.0
hsa-miR-885-3p,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-885-5p,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-887-3p,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0
hsa-miR-887-5p,4.0,14.0,5.0,0.0,0.0,5.0,1.0,10.0,0.0,3.0,4.0,0.0,3.0,5.0,2.0,21.0,6.0,0.0,9.0,47.0,2.0,24.0
hsa-miR-888-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-888-5p,0.0,13.0,14.0,8.0,1.0,0.0,5.0,4.0,4.0,6.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0
hsa-miR-889-3p,16.0,13.0,25.0,22.0,2.0,15.0,14.0,7.0,9.0,27.0,9.0,7.0,17.0,12.0,8.0,54.0,5.0,36.0,64.0,6.0,3.0,3.0
hsa-miR-890,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-891a-5p,3.0,5.0,88.0,9.0,0.0,0.0,13.0,11.0,0.0,29.0,7.0,4.0,18.0,2.0,3.0,35.0,3.0,1.0,22.0,21.0,2.0,13.0
hsa-miR-891b,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-892a,0.0,0.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,5.0,3.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0
hsa-miR-892c-3p,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-9-3p,7.0,4.0,3.0,6.0,2.0,7.0,14.0,7.0,23.0,40.0,3.0,4.0,8.0,18.0,3.0,36.0,10.0,12.0,29.0,20.0,1.0,1.0
hsa-miR-9-5p,156.0,236.0,19.0,46.0,134.0,423.0,272.0,653.0,615.0,446.0,99.0,434.0,18.0,202.0,41.0,77.0,152.0,93.0,189.0,196.0,15.0,306.0
hsa-miR-922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-92a-1-5p,22.0,35.0,4.0,7.0,1.0,6.0,6.0,15.0,6.0,5.0,7.0,6.0,1.0,20.0,2.0,22.0,20.0,10.0,8.0,17.0,5.0,14.0
hsa-miR-92a-3p,2592.0,3502.0,2933.0,1799.0,271.0,1562.0,2420.0,2170.0,3018.0,4206.0,2207.0,1111.0,2584.0,5014.0,1300.0,12163.0,4043.0,2464.0,9716.0,8052.0,2771.0,8300.0
hsa-miR-92b-3p,182.0,365.0,38.0,38.0,7.0,80.0,80.0,75.0,76.0,134.0,37.0,37.0,111.0,313.0,61.0,612.0,123.0,112.0,551.0,509.0,83.0,682.0
hsa-miR-92b-5p,8.0,0.0,4.0,5.0,3.0,21.0,23.0,24.0,8.0,14.0,0.0,13.0,5.0,6.0,15.0,23.0,14.0,12.0,8.0,33.0,2.0,82.0
hsa-miR-93-3p,0.0,0.0,4.0,1.0,0.0,0.0,6.0,8.0,5.0,6.0,1.0,2.0,0.0,0.0,2.0,10.0,2.0,0.0,5.0,3.0,1.0,1.0
hsa-miR-93-5p,94.0,108.0,656.0,87.0,21.0,66.0,583.0,244.0,299.0,844.0,107.0,64.0,180.0,262.0,79.0,1489.0,391.0,85.0,473.0,392.0,233.0,194.0
hsa-miR-933,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
hsa-miR-934,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-935,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0
hsa-miR-937-3p,6.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,5.0,3.0,4.0,0.0,0.0,4.0,5.0,0.0,8.0
hsa-miR-939-5p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-940,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-941,114.0,235.0,112.0,127.0,17.0,415.0,265.0,212.0,209.0,209.0,180.0,174.0,258.0,164.0,81.0,624.0,236.0,72.0,138.0,269.0,37.0,447.0
hsa-miR-942-3p,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-942-5p,2.0,39.0,15.0,8.0,0.0,1.0,20.0,5.0,3.0,6.0,7.0,6.0,0.0,4.0,1.0,11.0,2.0,0.0,11.0,10.0,0.0,4.0
hsa-miR-943,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-944,0.0,0.0,18.0,5.0,1.0,1.0,9.0,5.0,8.0,41.0,5.0,3.0,8.0,3.0,3.0,10.0,2.0,2.0,0.0,0.0,2.0,0.0
hsa-miR-95-3p,155.0,301.0,230.0,144.0,19.0,115.0,1209.0,276.0,342.0,1086.0,167.0,145.0,309.0,197.0,120.0,901.0,185.0,152.0,1761.0,284.0,83.0,156.0
hsa-miR-95-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-96-3p,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-96-5p,10.0,40.0,97.0,37.0,3.0,19.0,12.0,1.0,13.0,17.0,56.0,8.0,3.0,30.0,2.0,15.0,8.0,1.0,15.0,7.0,2.0,19.0
hsa-miR-98-3p,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,1.0,3.0,2.0,0.0,3.0
hsa-miR-98-5p,1307.0,2390.0,1073.0,1495.0,126.0,962.0,5618.0,2972.0,1835.0,4927.0,826.0,766.0,2018.0,1863.0,617.0,5529.0,3028.0,1337.0,3726.0,4868.0,979.0,3391.0
hsa-miR-9901,0.0,13.0,2.0,0.0,7.0,0.0,10.0,6.0,4.0,4.0,34.0,1.0,0.0,31.0,1.0,66.0,23.0,26.0,63.0,2.0,80.0,0.0
hsa-miR-9902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-9903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-9983-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-9985,7.0,0.0,10.0,3.0,0.0,2.0,8.0,3.0,5.0,36.0,0.0,4.0,6.0,2.0,0.0,16.0,10.0,0.0,11.0,7.0,1.0,5.0
hsa-miR-99a-3p,4.0,20.0,3.0,0.0,0.0,0.0,9.0,4.0,3.0,2.0,1.0,0.0,5.0,3.0,3.0,12.0,6.0,4.0,4.0,16.0,1.0,6.0
hsa-miR-99a-5p,215554.0,192720.0,140310.0,82863.0,16511.0,58974.0,319408.0,66140.0,59665.0,476965.0,84372.0,47787.0,171089.0,108249.0,56043.0,334816.0,125275.0,103532.0,305232.0,266670.0,36566.0,124589.0
hsa-miR-99b-3p,69.0,172.0,127.0,50.0,18.0,65.0,364.0,129.0,116.0,411.0,67.0,111.0,91.0,66.0,84.0,256.0,77.0,112.0,302.0,232.0,36.0,157.0
hsa-miR-99b-5p,4658.0,5992.0,3112.0,2450.0,563.0,3864.0,8716.0,5729.0,4037.0,13277.0,2904.0,3651.0,4072.0,3448.0,3168.0,10903.0,3418.0,3739.0,9829.0,9632.0,1484.0,7566.0
hsa-mir-10526-3p,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1179-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1181-5p,0.0,12.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-12121-5p,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
hsa-mir-12136-5p,8.0,0.0,4.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0
hsa-mir-1244-3-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1245a-3p,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1248-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-1255a-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1255b-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1256-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1267-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-1268a-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-mir-1268b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1273c-5p,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1276-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1285-2-3p,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1289-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1291-5p,0.0,0.0,4.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,3.0
hsa-mir-1293-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1303-3p,0.0,0.0,6.0,1.0,13.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0
hsa-mir-1843-5p,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0
hsa-mir-1913-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-194-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1976-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-2110-5p,10.0,105.0,6.0,10.0,0.0,6.0,8.0,15.0,12.0,22.0,3.0,6.0,20.0,10.0,7.0,37.0,14.0,15.0,28.0,24.0,5.0,8.0
hsa-mir-2278-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-mir-2861-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-mir-3134-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3135a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3135b-5p,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3143-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3146-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-mir-3155a-3p,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3159-5p,2.0,1.0,19.0,8.0,3.0,3.0,4.0,6.0,13.0,7.0,18.0,10.0,3.0,2.0,9.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0
hsa-mir-3163-5p,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-mir-3199-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-346-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3612-5p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
hsa-mir-3615-3p,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3648-1-5p,6.0,10.0,23.0,18.0,12.0,14.0,2.0,12.0,21.0,36.0,17.0,6.0,11.0,12.0,6.0,34.0,5.0,4.0,13.0,4.0,20.0,19.0
hsa-mir-3648-2-5p,0.0,11.0,46.0,12.0,10.0,1.0,5.0,12.0,16.0,13.0,29.0,1.0,8.0,7.0,6.0,13.0,11.0,7.0,21.0,0.0,38.0,23.0
hsa-mir-3650-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
