miRNA,SRR18568637,SRR18568638,SRR18568639,SRR18568640,SRR18568641,SRR18568642,SRR18568643,SRR18568644,SRR18568645,SRR18568646,SRR18568647,SRR18568648,SRR18568649,SRR18568650,SRR18568651,SRR18568652,SRR18568653,SRR18568654,SRR18568655,SRR18568656,SRR18568657,SRR18568658,SRR18568659,SRR18568660,SRR18568661,SRR18568662,SRR18568663,SRR18568668,SRR18568669
hsa-miR-191-5p,17.0,6.0,1.0,22.0,25.0,0.0,4.0,12.0,1.0,0.0,0.0,0.0,5.0,11.0,2.0,0.0,12.0,3.0,0.0,11.0,5.0,1.0,0.0,5.0,1.0,11.0,7.0,2.0,0.0
hsa-miR-192-5p,0.0,1.0,0.0,0.0,12.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,9.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-193a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-194-5p,72.0,91.0,104.0,123.0,320.0,49.0,28.0,31.0,20.0,180.0,62.0,98.0,106.0,107.0,55.0,18.0,45.0,17.0,17.0,106.0,116.0,74.0,23.0,102.0,104.0,344.0,66.0,82.0,33.0
hsa-miR-195-5p,32.0,35.0,23.0,83.0,207.0,33.0,10.0,20.0,7.0,11.0,14.0,12.0,76.0,27.0,9.0,10.0,11.0,2.0,5.0,5.0,11.0,13.0,1.0,2.0,18.0,14.0,6.0,5.0,7.0
hsa-miR-196a-5p,8.0,2.0,2.0,62.0,0.0,0.0,2.0,5.0,1.0,5.0,1.0,0.0,1.0,6.0,3.0,5.0,0.0,10.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
hsa-miR-196b-5p,97.0,1361.0,67.0,90.0,162.0,63.0,86.0,50.0,11.0,117.0,41.0,5.0,732.0,66.0,40.0,2.0,31.0,27.0,28.0,22.0,15.0,31.0,43.0,34.0,4.0,106.0,42.0,3.0,124.0
hsa-miR-197-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,1.0,2.0,11.0,42.0,51.0,1.0,7.0,7.0,5.0,0.0,0.0,0.0,9.0,1.0,1.0,3.0,1.0,1.0,3.0,12.0,0.0,6.0,2.0,1.0,1.0,2.0,4.0,0.0,8.0
hsa-miR-199a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-199b-3p,6.0,0.0,0.0,0.0,22.0,4.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-19a-3p,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,5.0,0.0,1.0,0.0,8.0,1.0,2.0,0.0
hsa-miR-19b-3p,12.0,0.0,0.0,2.0,1.0,6.0,5.0,4.0,0.0,10.0,0.0,0.0,6.0,7.0,9.0,0.0,6.0,5.0,0.0,9.0,5.0,5.0,1.0,6.0,3.0,12.0,3.0,0.0,2.0
hsa-miR-200a-3p,7.0,57.0,98.0,0.0,41.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,16.0,58.0,0.0,3.0,32.0,0.0,0.0,0.0,16.0,0.0,32.0,0.0,0.0,0.0,0.0,57.0,2.0
hsa-miR-200a-5p,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200b-3p,0.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,2.0,2.0,0.0
hsa-miR-200c-3p,63.0,49.0,65.0,36.0,55.0,45.0,36.0,121.0,43.0,81.0,19.0,34.0,43.0,51.0,27.0,18.0,52.0,12.0,87.0,23.0,13.0,15.0,32.0,28.0,17.0,14.0,34.0,43.0,26.0
hsa-miR-202-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-203a-3p,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-205-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2053,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-206,0.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,6.0,8.0,2.0,6.0,4.0,0.0,9.0,0.0,2.0,3.0,0.0,6.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-20a-5p,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0
hsa-miR-20b-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-21-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-21-5p,20.0,20.0,1.0,100.0,107.0,22.0,9.0,25.0,6.0,31.0,6.0,11.0,46.0,18.0,19.0,7.0,12.0,4.0,1.0,10.0,13.0,3.0,2.0,6.0,8.0,16.0,16.0,8.0,11.0
hsa-miR-2110,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2115-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-217-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-218-5p,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-219a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0
hsa-miR-22-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-221-3p,7.0,17.0,0.0,15.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,0.0,9.0,4.0,0.0,2.0,2.0,4.0,0.0,1.0,3.0,7.0,10.0,4.0,8.0
hsa-miR-222-3p,11.0,3.0,8.0,17.0,5.0,7.0,2.0,4.0,0.0,4.0,3.0,7.0,5.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,20.0
hsa-miR-223-3p,871.0,1079.0,116.0,3214.0,4738.0,1003.0,302.0,989.0,354.0,367.0,538.0,463.0,1521.0,713.0,210.0,86.0,254.0,143.0,36.0,1153.0,651.0,405.0,171.0,316.0,310.0,367.0,1320.0,119.0,330.0
hsa-miR-223-5p,41.0,79.0,27.0,240.0,337.0,81.0,52.0,38.0,11.0,21.0,28.0,36.0,139.0,61.0,24.0,4.0,32.0,24.0,5.0,62.0,37.0,17.0,4.0,29.0,13.0,16.0,72.0,2.0,28.0
hsa-miR-224-5p,0.0,0.0,0.0,1.0,21.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,0.0,0.0,0.0,9.0,11.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-23a-3p,186.0,155.0,66.0,744.0,1069.0,354.0,80.0,196.0,92.0,119.0,66.0,75.0,390.0,184.0,40.0,52.0,71.0,39.0,8.0,344.0,190.0,111.0,29.0,117.0,74.0,175.0,319.0,76.0,123.0
hsa-miR-23b-3p,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0
hsa-miR-24-3p,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-25-3p,0.0,20.0,18.0,11.0,10.0,14.0,4.0,0.0,0.0,15.0,12.0,3.0,3.0,14.0,5.0,2.0,3.0,1.0,4.0,6.0,10.0,4.0,4.0,4.0,1.0,14.0,4.0,1.0,5.0
hsa-miR-26a-5p,8.0,10.0,18.0,33.0,78.0,20.0,2.0,13.0,6.0,7.0,0.0,1.0,35.0,11.0,1.0,4.0,4.0,2.0,0.0,3.0,6.0,5.0,2.0,5.0,1.0,5.0,12.0,0.0,3.0
hsa-miR-26b-3p,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
hsa-miR-26b-5p,6.0,7.0,0.0,18.0,5.0,0.0,0.0,6.0,0.0,2.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,1.0,6.0,2.0,1.0,2.0
hsa-miR-27a-3p,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0
hsa-miR-27b-3p,0.0,0.0,0.0,4.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-28-3p,13.0,48.0,0.0,81.0,53.0,43.0,11.0,42.0,7.0,10.0,7.0,8.0,43.0,9.0,5.0,7.0,15.0,5.0,1.0,23.0,18.0,6.0,6.0,19.0,7.0,11.0,22.0,4.0,7.0
hsa-miR-29a-3p,3.0,5.0,0.0,11.0,4.0,17.0,3.0,4.0,0.0,12.0,3.0,4.0,6.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
hsa-miR-29b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0
hsa-miR-29c-3p,0.0,0.0,0.0,6.0,2.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0
hsa-miR-301a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
hsa-miR-302a-5p,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-5p,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3065-3p,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3065-5p,3.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30a-5p,32.0,70.0,55.0,287.0,2.0,22.0,15.0,28.0,7.0,28.0,30.0,11.0,80.0,29.0,31.0,14.0,24.0,0.0,3.0,10.0,18.0,12.0,2.0,9.0,6.0,17.0,4.0,11.0,4.0
hsa-miR-30b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
hsa-miR-30c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0
hsa-miR-30d-5p,68.0,152.0,60.0,354.0,148.0,77.0,52.0,33.0,25.0,110.0,31.0,27.0,150.0,91.0,32.0,16.0,23.0,23.0,7.0,52.0,70.0,27.0,27.0,14.0,25.0,74.0,45.0,22.0,74.0
hsa-miR-30e-5p,114.0,85.0,121.0,512.0,204.0,94.0,40.0,75.0,16.0,125.0,37.0,43.0,280.0,118.0,30.0,23.0,48.0,17.0,4.0,77.0,39.0,43.0,18.0,20.0,21.0,76.0,61.0,12.0,19.0
hsa-miR-31-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-3124-5p,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3127-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3144-3p,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-3147,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,2.0,0.0,4.0,2.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-3150b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-3151-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3162-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-3173-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-3177-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-3178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-3180-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3182,0.0,5.0,17.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,3.0,12.0,3.0,6.0,1.0
hsa-miR-3192-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-32-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-320a-3p,174.0,303.0,243.0,786.0,1251.0,327.0,222.0,320.0,77.0,345.0,349.0,180.0,768.0,378.0,179.0,171.0,169.0,63.0,22.0,340.0,303.0,348.0,76.0,185.0,257.0,699.0,318.0,114.0,149.0
hsa-miR-320a-5p,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,5.0,0.0,3.0,3.0
hsa-miR-320b,24.0,42.0,36.0,34.0,41.0,9.0,24.0,33.0,5.0,25.0,14.0,11.0,15.0,18.0,7.0,0.0,8.0,18.0,6.0,18.0,11.0,16.0,22.0,31.0,13.0,24.0,20.0,12.0,8.0
hsa-miR-320c,6.0,0.0,0.0,17.0,8.0,6.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,10.0,3.0,0.0,3.0,4.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,0.0,1.0
hsa-miR-320d,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-320e,0.0,0.0,0.0,0.0,3.0,14.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-324-3p,0.0,0.0,7.0,10.0,13.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,6.0,2.0,0.0,6.0,6.0,6.0,0.0,9.0,5.0,7.0,6.0,2.0,5.0
hsa-miR-324-5p,8.0,5.0,11.0,43.0,65.0,19.0,12.0,17.0,0.0,24.0,23.0,7.0,16.0,21.0,3.0,10.0,4.0,0.0,0.0,12.0,23.0,9.0,3.0,18.0,18.0,69.0,20.0,12.0,5.0
hsa-miR-328-3p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-328-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-329-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-331-3p,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-335-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-337-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0
hsa-miR-338-3p,0.0,0.0,0.0,137.0,1.0,0.0,0.0,4.0,5.0,0.0,5.0,18.0,0.0,0.0,3.0,0.0,18.0,15.0,0.0,0.0,38.0,0.0,12.0,40.0,49.0,46.0,73.0,19.0,0.0
hsa-miR-33a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-340-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
hsa-miR-342-3p,19.0,0.0,10.0,33.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0
hsa-miR-342-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-345-5p,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34a-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
