miRNA,ERR9872207,ERR9872208,ERR9872209,ERR9872210,ERR9872211,ERR9872212
hsa-miR-365b-5p,18.0,15.0,10.0,0.0,0.0,0.0
hsa-miR-3661,0.0,0.0,2.0,0.0,2.0,0.0
hsa-miR-3663-5p,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-3665,2.0,1.0,0.0,31.0,3.0,0.0
hsa-miR-3674,0.0,0.0,0.0,18.0,3.0,11.0
hsa-miR-3677-3p,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-3678-5p,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-3679-5p,0.0,0.0,1.0,1.0,2.0,0.0
hsa-miR-3682-3p,0.0,0.0,1.0,10.0,0.0,0.0
hsa-miR-3685,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-369-3p,1.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-369-5p,0.0,7.0,1.0,1.0,2.0,0.0
hsa-miR-3690,0.0,0.0,1.0,0.0,3.0,3.0
hsa-miR-370-3p,21.0,87.0,9.0,63.0,16.0,23.0
hsa-miR-372-3p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-374a-3p,0.0,46.0,1.0,0.0,9.0,4.0
hsa-miR-374a-5p,16.0,23.0,28.0,30.0,30.0,0.0
hsa-miR-374b-5p,0.0,14.0,0.0,18.0,11.0,0.0
hsa-miR-375-3p,21.0,77.0,19.0,65.0,25.0,30.0
hsa-miR-376a-3p,0.0,1.0,0.0,0.0,3.0,0.0
hsa-miR-376c-3p,1.0,1.0,0.0,0.0,3.0,0.0
hsa-miR-378a-3p,323.0,1022.0,471.0,856.0,326.0,248.0
hsa-miR-378a-5p,0.0,0.0,1.0,14.0,1.0,5.0
hsa-miR-378c,11.0,27.0,3.0,18.0,9.0,2.0
hsa-miR-378d,15.0,49.0,1.0,31.0,4.0,0.0
hsa-miR-378f,0.0,1.0,1.0,1.0,0.0,1.0
hsa-miR-379-3p,0.0,0.0,0.0,19.0,0.0,0.0
hsa-miR-379-5p,20.0,26.0,9.0,114.0,30.0,21.0
hsa-miR-381-3p,22.0,101.0,55.0,127.0,64.0,34.0
hsa-miR-382-3p,1.0,0.0,2.0,1.0,2.0,1.0
hsa-miR-382-5p,0.0,1.0,20.0,57.0,19.0,8.0
hsa-miR-3909,0.0,0.0,0.0,1.0,3.0,0.0
hsa-miR-3911,12.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3916,0.0,0.0,3.0,1.0,1.0,0.0
hsa-miR-3922-3p,0.0,0.0,0.0,16.0,2.0,0.0
hsa-miR-3925-5p,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-3928-3p,0.0,0.0,2.0,0.0,3.0,0.0
hsa-miR-3929,5.0,45.0,8.0,68.0,17.0,32.0
hsa-miR-3934-5p,26.0,17.0,14.0,10.0,9.0,13.0
hsa-miR-3940-5p,0.0,18.0,4.0,0.0,0.0,17.0
hsa-miR-3944-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-3960,16.0,49.0,6.0,54.0,11.0,21.0
hsa-miR-409-3p,252.0,324.0,120.0,608.0,120.0,175.0
hsa-miR-409-5p,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-410-3p,0.0,21.0,0.0,11.0,2.0,0.0
hsa-miR-411-3p,10.0,0.0,7.0,3.0,4.0,0.0
hsa-miR-411-5p,3.0,25.0,5.0,25.0,15.0,9.0
hsa-miR-412-5p,0.0,1.0,18.0,4.0,1.0,0.0
hsa-miR-421,0.0,11.0,14.0,0.0,5.0,1.0
hsa-miR-423-3p,1498.0,1769.0,1442.0,1060.0,442.0,245.0
hsa-miR-423-5p,163.0,7635.0,4816.0,440.0,1476.0,1933.0
hsa-miR-424-3p,376.0,706.0,195.0,263.0,236.0,267.0
hsa-miR-424-5p,1.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-425-3p,0.0,1.0,0.0,2.0,2.0,0.0
hsa-miR-425-5p,27.0,216.0,115.0,85.0,88.0,26.0
hsa-miR-429,0.0,7.0,3.0,0.0,1.0,0.0
hsa-miR-4306,0.0,0.0,0.0,0.0,0.0,5.0
hsa-miR-431-5p,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-432-5p,41.0,34.0,34.0,148.0,34.0,87.0
hsa-miR-4326,59.0,43.0,30.0,28.0,16.0,20.0
hsa-miR-433-3p,0.0,1.0,3.0,19.0,4.0,5.0
hsa-miR-4426,15.0,0.0,0.0,10.0,0.0,0.0
hsa-miR-4429,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-4433b-3p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-4435,0.0,22.0,0.0,0.0,0.0,0.0
hsa-miR-4436b-3p,0.0,56.0,0.0,0.0,0.0,0.0
hsa-miR-4436b-5p,0.0,0.0,0.0,15.0,0.0,0.0
hsa-miR-4441,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-4443,2.0,3.0,0.0,5.0,2.0,4.0
hsa-miR-4444,0.0,0.0,2.0,0.0,0.0,4.0
hsa-miR-4449,0.0,9.0,0.0,0.0,0.0,0.0
hsa-miR-4463,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-4466,9.0,50.0,0.0,59.0,3.0,7.0
hsa-miR-4467,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-4473,0.0,0.0,1.0,0.0,2.0,0.0
hsa-miR-4479,0.0,0.0,0.0,15.0,0.0,0.0
hsa-miR-4484,0.0,0.0,1.0,10.0,1.0,0.0
hsa-miR-4485-3p,0.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-4485-5p,0.0,0.0,4.0,0.0,0.0,0.0
hsa-miR-4487,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-4488,370.0,38.0,8.0,388.0,19.0,36.0
hsa-miR-4492,0.0,2.0,0.0,2.0,0.0,0.0
hsa-miR-4497,80.0,207.0,10.0,97.0,30.0,24.0
hsa-miR-449c-5p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-4508,56.0,128.0,49.0,376.0,109.0,334.0
hsa-miR-450a-2-3p,0.0,0.0,5.0,0.0,3.0,4.0
hsa-miR-450a-5p,49.0,29.0,32.0,12.0,25.0,30.0
hsa-miR-450b-5p,16.0,0.0,9.0,10.0,40.0,15.0
hsa-miR-4516,18.0,45.0,2.0,15.0,13.0,8.0
hsa-miR-451a,0.0,251.0,44.0,1733.0,3.0,23.0
hsa-miR-452-3p,0.0,0.0,5.0,0.0,2.0,0.0
hsa-miR-452-5p,0.0,0.0,61.0,0.0,57.0,24.0
hsa-miR-4521,1.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-454-3p,0.0,0.0,4.0,0.0,0.0,0.0
hsa-miR-454-5p,1.0,0.0,3.0,0.0,5.0,17.0
hsa-miR-455-3p,0.0,1.0,6.0,0.0,3.0,2.0
hsa-miR-455-5p,0.0,0.0,45.0,26.0,13.0,14.0
hsa-miR-4632-5p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-4638-3p,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-4640-5p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-4647,0.0,0.0,2.0,0.0,1.0,0.0
hsa-miR-4654,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-4661-5p,0.0,17.0,5.0,0.0,1.0,6.0
hsa-miR-4664-3p,0.0,0.0,3.0,0.0,5.0,0.0
hsa-miR-4665-5p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-4667-5p,0.0,0.0,0.0,7.0,0.0,0.0
hsa-miR-4671-3p,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-4671-5p,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-4674,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-4676-3p,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-4677-3p,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-4680-5p,0.0,0.0,0.0,0.0,0.0,6.0
hsa-miR-4683,0.0,0.0,1.0,0.0,3.0,0.0
hsa-miR-4684-3p,0.0,0.0,0.0,0.0,0.0,12.0
hsa-miR-4689,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-4700-3p,0.0,0.0,3.0,0.0,1.0,18.0
hsa-miR-4700-5p,0.0,0.0,6.0,22.0,11.0,33.0
hsa-miR-4707-5p,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-4709-3p,0.0,0.0,2.0,0.0,1.0,0.0
hsa-miR-4709-5p,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-4721,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-4728-3p,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-4732-3p,1.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-4732-5p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-4741,0.0,19.0,4.0,0.0,3.0,9.0
hsa-miR-4742-3p,1.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-4745-5p,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-4746-5p,0.0,36.0,8.0,25.0,1.0,0.0
hsa-miR-4755-3p,0.0,0.0,1.0,0.0,0.0,4.0
hsa-miR-4761-3p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-4762-3p,0.0,29.0,0.0,0.0,3.0,0.0
hsa-miR-4763-3p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-4767,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-4768-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-4775,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-4781-3p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-4787-5p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-4788,0.0,0.0,0.0,0.0,1.0,8.0
hsa-miR-4791,7.0,11.0,0.0,0.0,0.0,0.0
hsa-miR-4796-3p,0.0,0.0,5.0,0.0,1.0,0.0
hsa-miR-4796-5p,0.0,0.0,5.0,0.0,0.0,0.0
hsa-miR-4800-3p,0.0,0.0,4.0,0.0,0.0,3.0
hsa-miR-4800-5p,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-483-3p,0.0,0.0,0.0,2.0,0.0,1.0
hsa-miR-483-5p,0.0,99.0,1.0,38.0,13.0,19.0
hsa-miR-484,129.0,157.0,107.0,111.0,100.0,49.0
hsa-miR-485-3p,1.0,0.0,0.0,5.0,2.0,22.0
hsa-miR-485-5p,47.0,1.0,12.0,1.0,2.0,2.0
hsa-miR-486-3p,21.0,447.0,2.0,1.0,0.0,5.0
hsa-miR-486-5p,697.0,85.0,40.0,1772.0,54.0,626.0
hsa-miR-487a-3p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-487a-5p,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-487b-3p,0.0,22.0,0.0,4.0,3.0,0.0
hsa-miR-491-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-493-3p,1.0,19.0,13.0,23.0,4.0,1.0
hsa-miR-493-5p,7.0,3.0,11.0,0.0,12.0,8.0
hsa-miR-494-3p,3.0,17.0,22.0,23.0,5.0,1.0
hsa-miR-495-3p,2.0,4.0,12.0,36.0,11.0,3.0
hsa-miR-496,0.0,0.0,0.0,23.0,0.0,0.0
hsa-miR-497-5p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-498-5p,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-499a-5p,0.0,0.0,0.0,4.0,1.0,0.0
hsa-miR-5001-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-5001-5p,0.0,0.0,0.0,0.0,1.0,7.0
hsa-miR-5009-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-5009-5p,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-500a-3p,1.0,4.0,7.0,3.0,3.0,0.0
hsa-miR-500a-5p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-500b-3p,14.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-501-3p,0.0,0.0,14.0,13.0,16.0,7.0
hsa-miR-501-5p,16.0,31.0,9.0,0.0,2.0,0.0
hsa-miR-5010-3p,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-5010-5p,0.0,70.0,0.0,0.0,2.0,8.0
hsa-miR-502-3p,15.0,2.0,10.0,0.0,8.0,0.0
hsa-miR-503-3p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-503-5p,11.0,60.0,23.0,1.0,19.0,2.0
hsa-miR-504-5p,1.0,0.0,0.0,9.0,0.0,0.0
hsa-miR-505-3p,0.0,0.0,4.0,2.0,5.0,8.0
hsa-miR-505-5p,0.0,0.0,9.0,28.0,0.0,40.0
hsa-miR-5100,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-511-5p,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-512-3p,0.0,0.0,2.0,0.0,0.0,6.0
hsa-miR-516a-5p,0.0,0.0,4.0,0.0,1.0,58.0
hsa-miR-516b-5p,2.0,0.0,88.0,0.0,14.0,1473.0
hsa-miR-517a-3p,0.0,0.0,1.0,0.0,0.0,10.0
hsa-miR-517b-3p,0.0,0.0,3.0,0.0,0.0,58.0
hsa-miR-5188,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-518b,0.0,0.0,2.0,0.0,4.0,16.0
hsa-miR-518c-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-518f-5p,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-519b-5p,0.0,0.0,0.0,0.0,0.0,22.0
hsa-miR-519c-5p,0.0,0.0,0.0,0.0,0.0,7.0
hsa-miR-519d-3p,0.0,0.0,0.0,0.0,0.0,13.0
hsa-miR-519d-5p,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-520a-3p,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-520g-3p,0.0,0.0,4.0,0.0,0.0,0.0
hsa-miR-522-3p,0.0,0.0,5.0,0.0,0.0,27.0
hsa-miR-522-5p,0.0,0.0,2.0,0.0,0.0,16.0
hsa-miR-525-5p,0.0,0.0,0.0,0.0,0.0,5.0
hsa-miR-526b-5p,0.0,0.0,3.0,0.0,1.0,89.0
hsa-miR-532-3p,0.0,0.0,0.0,3.0,1.0,0.0
hsa-miR-532-5p,110.0,302.0,182.0,191.0,186.0,143.0
hsa-miR-542-3p,0.0,27.0,4.0,0.0,0.0,0.0
hsa-miR-543,150.0,180.0,117.0,38.0,86.0,114.0
hsa-miR-545-5p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548a-3p,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-548a-5p,0.0,0.0,0.0,8.0,0.0,0.0
hsa-miR-548ab,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-548ad-5p,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-548ay-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-548az-5p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-548e-3p,1.0,5.0,2.0,0.0,1.0,0.0
hsa-miR-548k,0.0,0.0,1.0,21.0,2.0,1.0
hsa-miR-548l,0.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-548n,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-548o-3p,0.0,1.0,10.0,0.0,9.0,6.0
hsa-miR-548t-5p,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-550a-3-5p,3.0,24.0,7.0,16.0,0.0,8.0
hsa-miR-550a-5p,5.0,98.0,8.0,75.0,12.0,17.0
hsa-miR-552-3p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-555,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-5588-5p,0.0,0.0,0.0,0.0,2.0,5.0
hsa-miR-5682,0.0,0.0,0.0,14.0,0.0,0.0
hsa-miR-5690,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5699-3p,0.0,0.0,0.0,0.0,1.0,3.0
hsa-miR-5699-5p,0.0,0.0,0.0,0.0,2.0,4.0
hsa-miR-573,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-574-3p,0.0,65.0,24.0,8.0,20.0,33.0
hsa-miR-574-5p,0.0,2.0,7.0,1.0,2.0,0.0
hsa-miR-576-3p,0.0,0.0,19.0,0.0,6.0,0.0
hsa-miR-576-5p,0.0,0.0,3.0,0.0,3.0,0.0
hsa-miR-577,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-579-5p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-581,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-582-3p,9.0,0.0,40.0,1.0,28.0,5.0
hsa-miR-584-5p,1.0,1.0,1.0,3.0,2.0,10.0
hsa-miR-585-3p,1.0,0.0,11.0,0.0,7.0,0.0
hsa-miR-589-5p,12.0,29.0,44.0,23.0,19.0,8.0
hsa-miR-590-3p,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-6078,0.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-615-3p,29.0,151.0,91.0,75.0,65.0,59.0
hsa-miR-615-5p,0.0,0.0,0.0,0.0,1.0,16.0
hsa-miR-616-3p,0.0,0.0,0.0,0.0,1.0,6.0
hsa-miR-616-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-618,0.0,0.0,2.0,0.0,4.0,0.0
hsa-miR-619-5p,15.0,0.0,2.0,0.0,2.0,6.0
hsa-miR-625-3p,18.0,150.0,19.0,27.0,0.0,7.0
hsa-miR-627-5p,0.0,0.0,0.0,15.0,0.0,0.0
hsa-miR-628-3p,10.0,1.0,13.0,0.0,9.0,0.0
hsa-miR-628-5p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-629-3p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-629-5p,57.0,302.0,40.0,124.0,61.0,68.0
hsa-miR-632,0.0,0.0,0.0,0.0,0.0,6.0
hsa-miR-639,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-641,21.0,22.0,13.0,28.0,25.0,3.0
hsa-miR-642a-3p,13.0,32.0,0.0,0.0,5.0,13.0
hsa-miR-644a,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-6500-3p,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-6509-3p,0.0,0.0,1.0,0.0,2.0,0.0
hsa-miR-6509-5p,0.0,0.0,0.0,0.0,0.0,5.0
hsa-miR-651-5p,0.0,2.0,0.0,31.0,2.0,0.0
hsa-miR-6516-3p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-6516-5p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-652-3p,0.0,0.0,4.0,5.0,6.0,0.0
hsa-miR-6529-5p,12.0,87.0,84.0,75.0,27.0,84.0
hsa-miR-654-3p,45.0,73.0,27.0,6.0,26.0,6.0
hsa-miR-654-5p,13.0,1.0,2.0,0.0,6.0,0.0
hsa-miR-655-3p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-656-3p,0.0,0.0,2.0,1.0,4.0,0.0
hsa-miR-658,47.0,22.0,3.0,374.0,1.0,40.0
hsa-miR-660-5p,1.0,3.0,5.0,1.0,1.0,4.0
hsa-miR-663b,0.0,0.0,2.0,0.0,0.0,8.0
hsa-miR-664a-3p,0.0,6.0,1.0,0.0,0.0,0.0
hsa-miR-664a-5p,0.0,0.0,3.0,0.0,4.0,2.0
hsa-miR-665,1.0,9.0,0.0,15.0,1.0,0.0
hsa-miR-671-3p,0.0,91.0,24.0,1.0,22.0,12.0
hsa-miR-671-5p,0.0,0.0,2.0,18.0,11.0,7.0
hsa-miR-6716-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6719-3p,0.0,1.0,0.0,0.0,2.0,0.0
hsa-miR-6722-3p,0.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-6724-5p,0.0,0.0,0.0,0.0,2.0,2.0
hsa-miR-6735-5p,0.0,11.0,0.0,0.0,5.0,0.0
hsa-miR-6739-3p,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-6740-3p,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-6741-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6741-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6744-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6746-3p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-6749-5p,10.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6753-3p,0.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-6755-3p,0.0,11.0,0.0,0.0,0.0,0.0
hsa-miR-6755-5p,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-6762-5p,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-6763-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6767-5p,16.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6769b-5p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-6777-5p,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-6778-5p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-6779-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6784-3p,0.0,0.0,0.0,0.0,0.0,5.0
hsa-miR-6787-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6787-5p,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-6791-5p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-6797-3p,0.0,7.0,0.0,0.0,0.0,0.0
hsa-miR-6797-5p,0.0,0.0,0.0,0.0,1.0,2.0
hsa-miR-6801-5p,0.0,0.0,1.0,1.0,0.0,0.0
hsa-miR-6803-5p,2.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-6805-5p,0.0,0.0,1.0,0.0,2.0,0.0
hsa-miR-6807-5p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-6817-3p,0.0,9.0,0.0,0.0,0.0,0.0
hsa-miR-6833-3p,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6840-5p,0.0,0.0,2.0,0.0,2.0,0.0
hsa-miR-6842-3p,1.0,0.0,6.0,0.0,0.0,0.0
hsa-miR-6859-5p,0.0,0.0,0.0,0.0,0.0,6.0
hsa-miR-6862-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6866-5p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-6873-3p,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-6876-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6880-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6894-5p,0.0,0.0,0.0,0.0,0.0,8.0
hsa-miR-7-1-3p,0.0,3.0,0.0,1.0,0.0,0.0
hsa-miR-7-5p,2.0,663.0,55.0,86.0,200.0,158.0
hsa-miR-708-5p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-711,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-7110-3p,15.0,0.0,0.0,13.0,0.0,0.0
hsa-miR-7111-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-7161-3p,0.0,0.0,1.0,0.0,0.0,6.0
hsa-miR-744-5p,193.0,607.0,366.0,349.0,252.0,248.0
hsa-miR-758-3p,0.0,0.0,0.0,0.0,5.0,0.0
hsa-miR-760,22.0,24.0,11.0,0.0,7.0,2.0
hsa-miR-762,0.0,8.0,0.0,0.0,0.0,1.0
hsa-miR-765,10.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-766-5p,23.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-767-5p,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-769-5p,32.0,86.0,36.0,4.0,21.0,24.0
hsa-miR-7704,17.0,25.0,2.0,13.0,16.0,13.0
hsa-miR-7706,2.0,91.0,35.0,0.0,25.0,12.0
hsa-miR-7845-5p,1.0,11.0,0.0,0.0,0.0,0.0
hsa-miR-7851-3p,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-7854-3p,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-8072,20.0,68.0,3.0,0.0,8.0,30.0
hsa-miR-8077,7.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-8086,0.0,0.0,1.0,9.0,0.0,0.0
hsa-miR-8485,20.0,1.0,7.0,0.0,10.0,21.0
hsa-miR-873-3p,0.0,0.0,1.0,0.0,2.0,0.0
hsa-miR-873-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-874-3p,0.0,0.0,4.0,0.0,4.0,0.0
hsa-miR-877-5p,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-885-3p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-885-5p,0.0,0.0,0.0,11.0,0.0,0.0
hsa-miR-887-5p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-889-3p,27.0,39.0,3.0,0.0,5.0,0.0
hsa-miR-891a-5p,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-9-3p,26.0,0.0,8.0,0.0,6.0,0.0
hsa-miR-9-5p,74.0,30.0,18.0,37.0,31.0,22.0
hsa-miR-92a-1-5p,0.0,60.0,9.0,32.0,11.0,11.0
hsa-miR-92a-3p,2048.0,3916.0,1497.0,1987.0,1414.0,1440.0
hsa-miR-92b-3p,121.0,305.0,119.0,254.0,149.0,159.0
hsa-miR-92b-5p,25.0,17.0,44.0,80.0,25.0,115.0
hsa-miR-93-3p,0.0,0.0,2.0,1.0,2.0,0.0
hsa-miR-93-5p,43.0,344.0,122.0,44.0,145.0,29.0
hsa-miR-934,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-935,28.0,43.0,15.0,2.0,13.0,0.0
hsa-miR-937-3p,20.0,0.0,11.0,16.0,17.0,6.0
hsa-miR-939-5p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-941,152.0,152.0,135.0,48.0,110.0,85.0
hsa-miR-942-5p,0.0,2.0,3.0,0.0,4.0,8.0
hsa-miR-944,0.0,25.0,1.0,0.0,0.0,0.0
hsa-miR-95-3p,1.0,4.0,14.0,14.0,12.0,0.0
hsa-miR-96-3p,0.0,0.0,4.0,0.0,0.0,0.0
hsa-miR-96-5p,0.0,14.0,23.0,0.0,16.0,24.0
hsa-miR-98-5p,136.0,202.0,122.0,271.0,70.0,37.0
hsa-miR-9898,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-9901,0.0,0.0,3.0,102.0,1.0,5.0
hsa-miR-9903,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-9985,0.0,2.0,0.0,0.0,0.0,2.0
hsa-miR-99a-3p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-99a-5p,736.0,1975.0,882.0,967.0,656.0,265.0
hsa-miR-99b-3p,45.0,393.0,161.0,53.0,169.0,55.0
hsa-miR-99b-5p,2422.0,6690.0,4963.0,2805.0,5672.0,2354.0
hsa-mir-10522-5p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-mir-1181-5p,0.0,0.0,0.0,0.0,2.0,3.0
hsa-mir-1182-3p,0.0,0.0,0.0,0.0,0.0,5.0
hsa-mir-12121-5p,3.0,0.0,0.0,0.0,1.0,0.0
hsa-mir-12127-3p,0.0,0.0,0.0,0.0,4.0,5.0
hsa-mir-12128-3p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-mir-12136-5p,0.0,0.0,0.0,18.0,0.0,0.0
