miRNA,SRR22443559,SRR22443560,SRR22443561,SRR22443562,SRR22443563,SRR22443564,SRR22443565,SRR22443566,SRR22443567,SRR22443568,SRR22443569,SRR22443570,SRR22443571,SRR22443572,SRR22443573,SRR22443574,SRR22443575,SRR22443576,SRR22443577,SRR22443578,SRR22443579,SRR22443580,SRR22443581,SRR22443582,SRR22443583
hsa-miR-15b-5p,11.0,0.0,8.0,0.0,0.0,22.0,38.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,19.0,6.0,11.0,5.0,17.0,19.0,0.0,0.0,0.0,12.0,14.0
hsa-miR-16-1-3p,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
hsa-miR-16-5p,12666.0,11625.0,10209.0,11617.0,15246.0,30710.0,21195.0,1701.0,4018.0,3669.0,2105.0,1444.0,9686.0,10199.0,14836.0,22595.0,19641.0,19851.0,15308.0,21026.0,14688.0,8257.0,17992.0,13290.0,23023.0
hsa-miR-17-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-17-5p,7.0,1.0,5.0,3.0,4.0,10.0,14.0,1.0,1.0,0.0,0.0,0.0,11.0,3.0,8.0,8.0,2.0,6.0,6.0,5.0,9.0,4.0,4.0,12.0,2.0
hsa-miR-181a-2-3p,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181a-5p,2.0,0.0,0.0,20.0,5.0,22.0,23.0,5.0,2.0,3.0,0.0,0.0,2.0,0.0,8.0,6.0,15.0,24.0,5.0,12.0,7.0,16.0,0.0,11.0,18.0
hsa-miR-181b-2-3p,0.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-5p,622.0,762.0,865.0,667.0,1562.0,3368.0,1886.0,64.0,55.0,187.0,139.0,6.0,769.0,463.0,872.0,1135.0,1215.0,1740.0,1542.0,1365.0,1041.0,278.0,525.0,1073.0,1414.0
hsa-miR-181c-3p,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,32.0,11.0,45.0,8.0,74.0,176.0,200.0,0.0,7.0,0.0,1.0,0.0,72.0,31.0,68.0,44.0,42.0,73.0,47.0,70.0,46.0,0.0,12.0,25.0,52.0
hsa-miR-182-5p,318.0,193.0,157.0,138.0,150.0,574.0,1061.0,53.0,216.0,175.0,53.0,40.0,589.0,131.0,139.0,148.0,287.0,351.0,159.0,497.0,257.0,463.0,160.0,456.0,734.0
hsa-miR-1827,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1843,29.0,34.0,93.0,44.0,29.0,52.0,54.0,0.0,0.0,0.0,0.0,0.0,60.0,15.0,28.0,58.0,50.0,27.0,7.0,24.0,33.0,14.0,40.0,54.0,0.0
hsa-miR-185-3p,91.0,108.0,0.0,36.0,97.0,277.0,165.0,0.0,17.0,0.0,0.0,0.0,125.0,22.0,81.0,96.0,61.0,102.0,76.0,118.0,122.0,22.0,79.0,199.0,132.0
hsa-miR-185-5p,38.0,49.0,62.0,35.0,51.0,264.0,212.0,31.0,23.0,0.0,3.0,1.0,54.0,68.0,9.0,36.0,75.0,65.0,64.0,130.0,68.0,12.0,32.0,78.0,65.0
hsa-miR-186-3p,12.0,0.0,0.0,0.0,22.0,40.0,7.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,2.0,1.0,14.0,5.0,31.0,49.0,49.0,0.0,0.0,10.0,69.0
hsa-miR-186-5p,9.0,17.0,10.0,0.0,38.0,70.0,12.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,18.0,23.0,14.0,9.0,10.0,11.0,0.0,0.0,27.0,0.0
hsa-miR-18a-3p,7.0,14.0,0.0,0.0,65.0,187.0,179.0,39.0,18.0,0.0,14.0,0.0,32.0,20.0,45.0,71.0,104.0,36.0,45.0,48.0,27.0,0.0,3.0,103.0,173.0
hsa-miR-18a-5p,1.0,4.0,7.0,0.0,14.0,0.0,30.0,24.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,19.0,6.0,1.0,20.0,15.0,28.0,2.0,0.0,1.0,1.0
hsa-miR-18b-3p,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18b-5p,12.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,27.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,19.0,54.0
hsa-miR-1908-5p,60.0,135.0,30.0,21.0,43.0,18.0,105.0,0.0,0.0,0.0,0.0,0.0,76.0,57.0,47.0,37.0,55.0,132.0,104.0,38.0,125.0,19.0,112.0,97.0,170.0
hsa-miR-190a-5p,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0
hsa-miR-190b-5p,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-191-5p,91.0,121.0,119.0,145.0,168.0,323.0,538.0,0.0,17.0,36.0,0.0,0.0,122.0,33.0,79.0,177.0,166.0,192.0,86.0,238.0,145.0,125.0,140.0,217.0,108.0
hsa-miR-192-5p,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-193a-5p,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
hsa-miR-193b-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,182.0,101.0,300.0,403.0,173.0,370.0,445.0,47.0,111.0,68.0,81.0,68.0,144.0,494.0,332.0,417.0,417.0,284.0,329.0,216.0,238.0,299.0,267.0,225.0,363.0
hsa-miR-195-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-195-5p,70.0,85.0,147.0,70.0,99.0,136.0,60.0,51.0,0.0,16.0,78.0,11.0,54.0,81.0,77.0,60.0,111.0,150.0,171.0,170.0,180.0,70.0,122.0,185.0,208.0
hsa-miR-196a-5p,29.0,22.0,25.0,1.0,21.0,43.0,34.0,0.0,0.0,0.0,0.0,0.0,6.0,48.0,32.0,55.0,0.0,26.0,0.0,11.0,38.0,34.0,29.0,0.0,40.0
hsa-miR-196b-5p,1272.0,1044.0,958.0,1057.0,1520.0,2414.0,2205.0,115.0,47.0,0.0,8.0,68.0,900.0,792.0,1094.0,1167.0,1141.0,1297.0,1150.0,1341.0,1691.0,326.0,1375.0,1298.0,1067.0
hsa-miR-197-3p,9.0,29.0,32.0,0.0,24.0,29.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,50.0,6.0,3.0,30.0,0.0,15.0,34.0,0.0,0.0,21.0,31.0
hsa-miR-197-5p,0.0,24.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,0.0,38.0,3.0,3.0,0.0,16.0,7.0,12.0,0.0,9.0,3.0,0.0
hsa-miR-1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
hsa-miR-1976,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,340.0,314.0,118.0,63.0,302.0,984.0,568.0,10.0,3.0,0.0,4.0,4.0,141.0,167.0,174.0,442.0,388.0,316.0,418.0,516.0,290.0,117.0,197.0,306.0,342.0
hsa-miR-199a-5p,0.0,37.0,5.0,1.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,11.0,6.0,14.0,2.0,4.0,18.0,1.0,10.0,0.0,13.0
hsa-miR-199b-3p,0.0,32.0,70.0,180.0,91.0,159.0,93.0,0.0,1.0,2.0,1.0,0.0,108.0,18.0,122.0,43.0,39.0,79.0,30.0,170.0,203.0,45.0,49.0,157.0,0.0
hsa-miR-199b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-19a-3p,0.0,1.0,11.0,21.0,1.0,22.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,2.0,45.0,13.0,6.0,4.0,11.0,0.0,19.0,4.0,0.0
hsa-miR-19a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,10.0,34.0,18.0,12.0,0.0,42.0,14.0,0.0,0.0,15.0,20.0,0.0,7.0,0.0,35.0,31.0,84.0,24.0,35.0,54.0,31.0,0.0,14.0,16.0,72.0
hsa-miR-200a-3p,6.0,0.0,32.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0
hsa-miR-200a-5p,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200b-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200b-5p,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,17.0,7.0,5.0,30.0,0.0,0.0,24.0,0.0
hsa-miR-200c-3p,829.0,885.0,554.0,473.0,986.0,1753.0,2125.0,62.0,118.0,49.0,97.0,66.0,955.0,455.0,972.0,825.0,677.0,992.0,524.0,1261.0,1251.0,260.0,655.0,1376.0,721.0
hsa-miR-200c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-202-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
hsa-miR-203a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-5p,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-206,10.0,9.0,8.0,3.0,0.0,2.0,31.0,1.0,2.0,8.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,9.0,0.0,6.0,0.0,16.0
hsa-miR-20a-3p,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-5p,9.0,13.0,5.0,5.0,18.0,54.0,37.0,0.0,1.0,3.0,1.0,0.0,21.0,6.0,18.0,22.0,12.0,15.0,38.0,36.0,26.0,4.0,4.0,37.0,21.0
hsa-miR-20b-5p,1.0,3.0,0.0,0.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,5.0,3.0,1.0,1.0,2.0,0.0
hsa-miR-21-5p,68.0,127.0,84.0,45.0,200.0,329.0,154.0,2.0,19.0,65.0,3.0,2.0,81.0,36.0,137.0,142.0,224.0,183.0,271.0,287.0,186.0,65.0,125.0,223.0,217.0
hsa-miR-210-3p,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-2110,0.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
hsa-miR-2115-3p,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2115-5p,0.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-212-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,0.0,0.0,0.0,4.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,9.0,9.0,28.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-217-5p,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,0.0,9.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0
hsa-miR-219a-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,0.0,36.0,0.0,14.0,13.0,111.0,43.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,0.0,3.0,23.0,16.0,17.0,37.0,7.0,0.0,0.0,19.0,51.0
hsa-miR-22-5p,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-221-3p,183.0,259.0,114.0,73.0,267.0,848.0,736.0,0.0,0.0,0.0,0.0,0.0,589.0,36.0,230.0,268.0,167.0,289.0,239.0,511.0,514.0,71.0,159.0,728.0,433.0
hsa-miR-221-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-222-3p,25.0,12.0,12.0,10.0,61.0,189.0,98.0,0.0,1.0,0.0,0.0,0.0,86.0,47.0,125.0,64.0,70.0,66.0,75.0,82.0,81.0,0.0,15.0,61.0,54.0
hsa-miR-223-3p,16913.0,23126.0,27808.0,28177.0,40812.0,64776.0,33345.0,714.0,3193.0,1972.0,908.0,881.0,13758.0,18886.0,39777.0,47474.0,62236.0,50215.0,89964.0,54461.0,28324.0,22750.0,17824.0,28341.0,49386.0
hsa-miR-223-5p,5301.0,5962.0,2133.0,2670.0,5229.0,10821.0,11038.0,0.0,89.0,103.0,59.0,18.0,6009.0,1969.0,4916.0,6278.0,4760.0,8308.0,4442.0,8715.0,8595.0,2862.0,4794.0,8087.0,6091.0
hsa-miR-224-3p,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,8.0,0.0
hsa-miR-224-5p,18.0,37.0,12.0,2.0,14.0,46.0,48.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,7.0,4.0,2.0,17.0,7.0,41.0,15.0,9.0,8.0,5.0,29.0
hsa-miR-2276-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2278,13.0,0.0,0.0,35.0,9.0,38.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,12.0,9.0,18.0,0.0,15.0,18.0,23.0,22.0,10.0,19.0
hsa-miR-2355-3p,143.0,216.0,128.0,80.0,227.0,772.0,633.0,0.0,0.0,0.0,0.0,0.0,339.0,65.0,152.0,227.0,288.0,406.0,346.0,819.0,882.0,81.0,212.0,443.0,142.0
hsa-miR-2355-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,11626.0,14368.0,10013.0,10631.0,20621.0,40917.0,28977.0,417.0,843.0,723.0,390.0,238.0,15646.0,7373.0,17212.0,21066.0,23787.0,22562.0,25663.0,29228.0,24148.0,6829.0,11002.0,26768.0,18366.0
hsa-miR-23b-3p,14.0,32.0,0.0,1.0,4.0,15.0,20.0,0.0,0.0,0.0,0.0,14.0,17.0,0.0,0.0,0.0,4.0,15.0,20.0,9.0,11.0,18.0,14.0,22.0,0.0
hsa-miR-24-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-3p,0.0,13.0,2.0,66.0,9.0,55.0,19.0,1.0,0.0,0.0,3.0,21.0,44.0,38.0,37.0,95.0,57.0,27.0,29.0,118.0,4.0,24.0,23.0,51.0,82.0
hsa-miR-25-3p,74.0,60.0,47.0,111.0,137.0,189.0,165.0,0.0,38.0,3.0,2.0,1.0,65.0,59.0,96.0,154.0,104.0,103.0,110.0,112.0,86.0,74.0,88.0,118.0,66.0
hsa-miR-25-5p,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-5p,65.0,74.0,68.0,78.0,110.0,424.0,183.0,47.0,20.0,10.0,0.0,18.0,38.0,46.0,77.0,237.0,98.0,170.0,111.0,263.0,132.0,71.0,32.0,174.0,165.0
hsa-miR-26b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26b-5p,62.0,11.0,0.0,2.0,24.0,149.0,36.0,0.0,17.0,1.0,1.0,0.0,27.0,8.0,31.0,76.0,15.0,99.0,11.0,88.0,62.0,39.0,13.0,44.0,78.0
hsa-miR-27a-3p,43.0,66.0,0.0,0.0,3.0,10.0,49.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0,17.0,23.0,58.0,89.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-27a-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-27b-3p,39.0,53.0,42.0,58.0,44.0,226.0,93.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,60.0,39.0,66.0,67.0,79.0,61.0,152.0,35.0,64.0,104.0,47.0
hsa-miR-27b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0
hsa-miR-28-3p,828.0,914.0,659.0,719.0,2015.0,2943.0,2613.0,35.0,36.0,98.0,0.0,0.0,1162.0,554.0,1414.0,2487.0,1711.0,1815.0,1656.0,2023.0,2159.0,819.0,1050.0,1621.0,1261.0
hsa-miR-28-5p,1.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10.0,0.0,0.0,0.0,2.0
hsa-miR-2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-296-5p,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-299-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,7.0,1.0,0.0,0.0,11.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,36.0,7.0,20.0,33.0,13.0,15.0,0.0,15.0,0.0,16.0
hsa-miR-29a-5p,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
hsa-miR-29b-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-29b-3p,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29c-3p,0.0,0.0,0.0,7.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,20.0,0.0,0.0,14.0,7.0,0.0,0.0,1.0,18.0,20.0
hsa-miR-29c-5p,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,5.0,4.0,0.0,2.0,0.0,0.0
hsa-miR-301a-3p,0.0,14.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,25.0,11.0,13.0,4.0,0.0,0.0,8.0,0.0,7.0
hsa-miR-301b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
hsa-miR-3059-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
hsa-miR-3064-5p,44.0,75.0,11.0,26.0,58.0,92.0,157.0,0.0,16.0,0.0,0.0,0.0,39.0,38.0,43.0,30.0,57.0,71.0,33.0,55.0,66.0,17.0,63.0,121.0,56.0
hsa-miR-3065-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0
hsa-miR-3065-5p,0.0,24.0,0.0,0.0,27.0,46.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,41.0,15.0,11.0,37.0,0.0
hsa-miR-30a-5p,87.0,89.0,444.0,201.0,141.0,167.0,77.0,62.0,56.0,83.0,55.0,188.0,34.0,176.0,127.0,71.0,169.0,191.0,309.0,112.0,92.0,246.0,161.0,57.0,203.0
hsa-miR-30b-5p,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-30c-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30c-5p,0.0,0.0,0.0,0.0,0.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,29.0,3.0,17.0,17.0,5.0,0.0,0.0,0.0,16.0
hsa-miR-30d-5p,437.0,460.0,912.0,928.0,1479.0,1120.0,992.0,121.0,206.0,276.0,32.0,83.0,317.0,753.0,1344.0,1566.0,1359.0,987.0,1174.0,691.0,623.0,529.0,630.0,670.0,684.0
hsa-miR-30e-3p,0.0,1.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
