miRNA,SRR17622163,SRR17622164,SRR17622165,SRR17622166,SRR17622167,SRR17622168,SRR17622169,SRR17622170,SRR17622171,SRR17622172,SRR17622173,SRR17622174,SRR17622175,SRR17622176,SRR17622177,SRR17622178,SRR17622179,SRR17622180,SRR17622181
hsa-miR-363-3p,6550.0,393.0,1324.0,2826.0,7609.0,9654.0,17533.0,4000.0,4484.0,1392.0,568.0,147.0,2268.0,448.0,226.0,1030.0,360.0,1906.0,2469.0
hsa-miR-363-5p,13.0,0.0,1.0,1.0,15.0,5.0,12.0,24.0,9.0,0.0,4.0,0.0,12.0,0.0,5.0,6.0,0.0,2.0,1.0
hsa-miR-3648,4.0,0.0,2.0,0.0,6.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,3.0,3.0,0.0,0.0
hsa-miR-3650,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3652,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-365a-3p,28.0,0.0,19.0,17.0,89.0,66.0,28.0,14.0,89.0,86.0,0.0,0.0,2.0,82.0,0.0,0.0,63.0,6.0,16.0
hsa-miR-365a-5p,30.0,8.0,40.0,23.0,33.0,55.0,24.0,15.0,30.0,58.0,1.0,8.0,27.0,21.0,4.0,22.0,27.0,6.0,7.0
hsa-miR-365b-3p,117.0,5.0,34.0,7.0,24.0,87.0,0.0,20.0,5.0,20.0,13.0,2.0,25.0,11.0,0.0,0.0,15.0,3.0,8.0
hsa-miR-365b-5p,32.0,3.0,31.0,23.0,20.0,89.0,17.0,10.0,44.0,58.0,18.0,1.0,18.0,9.0,6.0,3.0,20.0,6.0,5.0
hsa-miR-3660,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3661,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3664-3p,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3664-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3665,1.0,0.0,5.0,4.0,7.0,2.0,3.0,12.0,1.0,0.0,3.0,1.0,6.0,2.0,8.0,3.0,6.0,1.0,10.0
hsa-miR-3667-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3674,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3677-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3679-5p,4.0,0.0,1.0,0.0,1.0,7.0,11.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,3.0
hsa-miR-3680-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3682-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-3685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3688-3p,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0
hsa-miR-369-3p,23.0,7.0,40.0,29.0,42.0,79.0,36.0,17.0,48.0,80.0,14.0,10.0,29.0,51.0,7.0,2.0,40.0,11.0,22.0
hsa-miR-369-5p,30.0,13.0,56.0,22.0,41.0,44.0,19.0,18.0,33.0,32.0,16.0,17.0,30.0,15.0,3.0,4.0,32.0,15.0,29.0
hsa-miR-3690,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3691-5p,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-370-3p,294.0,222.0,490.0,320.0,383.0,706.0,472.0,267.0,273.0,405.0,307.0,153.0,185.0,149.0,54.0,104.0,324.0,164.0,311.0
hsa-miR-370-5p,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-372-3p,3.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-374a-3p,159.0,39.0,88.0,61.0,171.0,80.0,144.0,40.0,181.0,109.0,56.0,25.0,90.0,59.0,12.0,42.0,49.0,46.0,78.0
hsa-miR-374a-5p,1651.0,237.0,1082.0,791.0,1284.0,1150.0,1143.0,609.0,1479.0,965.0,449.0,193.0,736.0,805.0,143.0,287.0,646.0,417.0,948.0
hsa-miR-374b-3p,0.0,0.0,0.0,10.0,2.0,1.0,10.0,1.0,2.0,4.0,0.0,0.0,15.0,5.0,0.0,0.0,3.0,1.0,3.0
hsa-miR-374b-5p,497.0,29.0,15.0,318.0,327.0,494.0,673.0,25.0,143.0,70.0,191.0,9.0,72.0,548.0,38.0,122.0,38.0,161.0,33.0
hsa-miR-375-3p,5.0,3.0,8.0,12.0,37.0,31.0,7.0,33.0,13.0,2.0,0.0,0.0,6.0,0.0,0.0,4.0,4.0,14.0,35.0
hsa-miR-376a-2-5p,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-376a-3p,3.0,0.0,8.0,0.0,9.0,0.0,0.0,7.0,11.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,0.0,1.0
hsa-miR-376a-5p,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-376b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-376b-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-376c-3p,7.0,0.0,22.0,14.0,12.0,12.0,11.0,5.0,30.0,33.0,11.0,0.0,6.0,23.0,0.0,0.0,11.0,0.0,12.0
hsa-miR-376c-5p,1.0,0.0,1.0,5.0,8.0,3.0,1.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0
hsa-miR-377-3p,5.0,3.0,18.0,5.0,10.0,21.0,10.0,2.0,16.0,25.0,15.0,0.0,12.0,10.0,0.0,3.0,7.0,4.0,15.0
hsa-miR-377-5p,2.0,0.0,3.0,5.0,9.0,2.0,3.0,0.0,2.0,3.0,1.0,0.0,3.0,8.0,0.0,0.0,1.0,0.0,3.0
hsa-miR-378a-3p,1829.0,353.0,870.0,1307.0,2342.0,2837.0,1473.0,913.0,2377.0,1971.0,334.0,646.0,1345.0,1108.0,561.0,781.0,1857.0,540.0,783.0
hsa-miR-378a-5p,109.0,2.0,18.0,36.0,66.0,85.0,29.0,20.0,81.0,65.0,4.0,7.0,15.0,20.0,5.0,4.0,61.0,4.0,17.0
hsa-miR-378b,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378c,79.0,14.0,19.0,56.0,179.0,149.0,89.0,48.0,124.0,94.0,12.0,46.0,84.0,58.0,43.0,47.0,91.0,24.0,35.0
hsa-miR-378d,19.0,3.0,31.0,8.0,59.0,67.0,31.0,56.0,30.0,78.0,13.0,11.0,22.0,50.0,4.0,31.0,3.0,18.0,21.0
hsa-miR-378e,2.0,0.0,10.0,0.0,1.0,1.0,10.0,8.0,8.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0
hsa-miR-378f,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
hsa-miR-378i,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-379-3p,7.0,2.0,7.0,3.0,16.0,4.0,3.0,0.0,7.0,9.0,5.0,0.0,5.0,1.0,0.0,0.0,1.0,2.0,13.0
hsa-miR-379-5p,280.0,121.0,444.0,219.0,385.0,433.0,297.0,173.0,389.0,530.0,170.0,52.0,173.0,248.0,28.0,54.0,305.0,71.0,219.0
hsa-miR-380-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-380-5p,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-381-3p,1547.0,666.0,1427.0,1038.0,1587.0,1800.0,1224.0,941.0,1364.0,2989.0,1032.0,395.0,869.0,2166.0,164.0,417.0,1361.0,611.0,1145.0
hsa-miR-382-3p,23.0,26.0,95.0,48.0,88.0,47.0,22.0,23.0,54.0,58.0,51.0,13.0,52.0,42.0,0.0,3.0,60.0,14.0,38.0
hsa-miR-382-5p,89.0,58.0,184.0,84.0,179.0,118.0,62.0,52.0,103.0,73.0,63.0,21.0,45.0,30.0,20.0,24.0,58.0,56.0,109.0
hsa-miR-383-5p,3.0,0.0,12.0,3.0,1.0,12.0,1.0,10.0,8.0,1.0,0.0,0.0,3.0,1.0,8.0,2.0,0.0,1.0,1.0
hsa-miR-3907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-3909,2.0,7.0,12.0,0.0,8.0,3.0,12.0,13.0,10.0,5.0,6.0,0.0,5.0,1.0,3.0,2.0,6.0,9.0,12.0
hsa-miR-3910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3911,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3912-3p,2.0,0.0,4.0,2.0,8.0,10.0,3.0,0.0,1.0,2.0,3.0,0.0,4.0,4.0,0.0,0.0,1.0,6.0,6.0
hsa-miR-3913-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3913-5p,19.0,0.0,3.0,2.0,10.0,5.0,9.0,5.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,7.0,1.0,5.0
hsa-miR-3916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
hsa-miR-3917,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3918,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3922-3p,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-3928-3p,0.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-3929,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-3934-5p,1.0,1.0,1.0,0.0,7.0,1.0,1.0,2.0,6.0,3.0,3.0,0.0,0.0,4.0,0.0,2.0,1.0,4.0,1.0
hsa-miR-3936,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3938,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3939,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3940-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3942-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3942-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
hsa-miR-3944-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3944-5p,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3960,2.0,0.0,3.0,5.0,0.0,1.0,7.0,23.0,5.0,1.0,3.0,13.0,8.0,0.0,12.0,6.0,2.0,5.0,9.0
hsa-miR-409-3p,320.0,295.0,684.0,586.0,706.0,612.0,236.0,340.0,311.0,316.0,287.0,172.0,331.0,150.0,154.0,195.0,324.0,270.0,572.0
hsa-miR-409-5p,32.0,9.0,23.0,18.0,51.0,19.0,12.0,4.0,41.0,45.0,9.0,0.0,11.0,12.0,1.0,1.0,9.0,11.0,15.0
hsa-miR-410-3p,16.0,11.0,21.0,12.0,26.0,37.0,20.0,20.0,30.0,27.0,11.0,5.0,21.0,20.0,0.0,0.0,9.0,6.0,47.0
hsa-miR-410-5p,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-411-3p,9.0,8.0,20.0,0.0,16.0,37.0,4.0,10.0,20.0,6.0,12.0,2.0,13.0,1.0,0.0,2.0,10.0,6.0,15.0
hsa-miR-411-5p,113.0,70.0,276.0,111.0,231.0,216.0,194.0,127.0,232.0,344.0,131.0,75.0,101.0,115.0,36.0,57.0,162.0,67.0,192.0
hsa-miR-412-5p,1.0,0.0,0.0,0.0,18.0,28.0,10.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,11.0
hsa-miR-421,37.0,9.0,21.0,33.0,50.0,36.0,30.0,11.0,35.0,27.0,8.0,0.0,22.0,17.0,0.0,8.0,17.0,10.0,9.0
hsa-miR-423-3p,2772.0,1485.0,3227.0,607.0,4469.0,1010.0,3988.0,2505.0,841.0,101.0,2199.0,607.0,863.0,303.0,443.0,960.0,1626.0,209.0,3227.0
hsa-miR-423-5p,17814.0,4708.0,2116.0,2097.0,10409.0,218.0,7866.0,7888.0,2287.0,2035.0,1178.0,739.0,8450.0,50.0,3709.0,6656.0,2061.0,5816.0,12875.0
hsa-miR-424-3p,214.0,148.0,278.0,167.0,504.0,414.0,426.0,197.0,225.0,73.0,227.0,84.0,225.0,54.0,54.0,132.0,34.0,135.0,184.0
hsa-miR-424-5p,69.0,17.0,66.0,41.0,189.0,270.0,246.0,40.0,107.0,56.0,44.0,4.0,74.0,70.0,8.0,30.0,16.0,23.0,62.0
hsa-miR-425-3p,41.0,8.0,26.0,16.0,41.0,42.0,51.0,32.0,32.0,33.0,14.0,2.0,11.0,17.0,0.0,6.0,19.0,10.0,21.0
hsa-miR-425-5p,829.0,50.0,255.0,347.0,244.0,147.0,347.0,485.0,212.0,80.0,56.0,26.0,221.0,52.0,55.0,82.0,105.0,177.0,327.0
hsa-miR-4284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4286,5.0,0.0,1.0,1.0,9.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-429,135.0,36.0,651.0,1123.0,3334.0,3285.0,4015.0,809.0,2085.0,518.0,29.0,239.0,1956.0,110.0,1.0,499.0,375.0,737.0,73.0
hsa-miR-4306,4.0,4.0,5.0,6.0,2.0,2.0,10.0,11.0,3.0,0.0,0.0,0.0,5.0,1.0,2.0,8.0,1.0,1.0,4.0
hsa-miR-431-3p,2.0,0.0,1.0,1.0,1.0,0.0,7.0,2.0,5.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-431-5p,4.0,1.0,1.0,1.0,3.0,3.0,5.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,5.0
hsa-miR-4311,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-432-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-432-5p,49.0,35.0,88.0,32.0,92.0,136.0,69.0,38.0,59.0,107.0,67.0,19.0,49.0,66.0,4.0,13.0,73.0,26.0,64.0
hsa-miR-4324,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4326,14.0,5.0,15.0,19.0,28.0,0.0,4.0,8.0,3.0,4.0,3.0,0.0,5.0,9.0,0.0,4.0,3.0,7.0,12.0
hsa-miR-4329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-433-3p,26.0,29.0,59.0,23.0,35.0,38.0,13.0,24.0,20.0,17.0,27.0,12.0,28.0,24.0,8.0,7.0,17.0,15.0,45.0
hsa-miR-433-5p,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-4421,0.0,0.0,0.0,0.0,3.0,9.0,4.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-4423-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4424,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-4433a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4433b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-4433b-5p,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4435,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-4436b-3p,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4440,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4443,21.0,14.0,36.0,11.0,92.0,32.0,34.0,21.0,44.0,18.0,30.0,10.0,42.0,12.0,10.0,10.0,18.0,12.0,28.0
hsa-miR-4444,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4445-5p,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4446-3p,0.0,0.0,4.0,1.0,2.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0
hsa-miR-4449,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0
hsa-miR-4467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-4470,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4473,7.0,0.0,0.0,4.0,8.0,10.0,4.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0
hsa-miR-4474-3p,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4477a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4478,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4482-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4484,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4485-3p,9.0,2.0,38.0,34.0,15.0,4.0,12.0,19.0,9.0,4.0,12.0,0.0,40.0,1.0,0.0,0.0,28.0,15.0,21.0
hsa-miR-4488,7.0,3.0,15.0,33.0,8.0,5.0,21.0,42.0,4.0,2.0,20.0,10.0,7.0,2.0,68.0,6.0,7.0,10.0,40.0
hsa-miR-4489,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4491,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4492,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,6.0
hsa-miR-4497,71.0,24.0,23.0,39.0,25.0,37.0,21.0,62.0,12.0,12.0,4.0,38.0,30.0,3.0,234.0,42.0,23.0,6.0,34.0
hsa-miR-4498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-449a,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-449c-5p,0.0,0.0,8.0,3.0,1.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,6.0,5.0,1.0,0.0
hsa-miR-4500,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-4503,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-4508,4.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,8.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0
hsa-miR-450a-1-3p,2.0,0.0,0.0,0.0,5.0,12.0,2.0,0.0,8.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0
hsa-miR-450a-2-3p,14.0,2.0,17.0,0.0,13.0,25.0,26.0,1.0,8.0,1.0,3.0,11.0,9.0,3.0,1.0,0.0,5.0,0.0,5.0
hsa-miR-450a-5p,106.0,115.0,181.0,99.0,430.0,327.0,540.0,104.0,301.0,121.0,163.0,42.0,205.0,90.0,24.0,87.0,43.0,85.0,157.0
hsa-miR-450b-5p,95.0,28.0,65.0,42.0,193.0,265.0,281.0,52.0,108.0,63.0,61.0,26.0,94.0,78.0,10.0,29.0,21.0,29.0,56.0
hsa-miR-4511,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
