miRNA,SRR17237638,SRR17237639,SRR17237640,SRR17237641,SRR17237642,SRR17237643,SRR17237644,SRR17237645,SRR17237646,SRR17237647,SRR17237648,SRR17237649,SRR17237650,SRR17237651,SRR17237652,SRR17237653,SRR17237654,SRR17237655,SRR17237656,SRR17237657,SRR17237658,SRR17237659,SRR17237660,SRR17237661,SRR17237662,SRR17237663,SRR17237664,SRR17237665
hsa-miR-3145-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
hsa-miR-3145-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-3146,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3148,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3150b-3p,0.0,1.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-3152-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3157-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3157-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3158-3p,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-3159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3160-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3165,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3167,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3171,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-5p,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-3176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3177-3p,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3178,2.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3179,1.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,3.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
hsa-miR-3180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3180-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-3180-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3182,46.0,714.0,536.0,334.0,627.0,1455.0,578.0,718.0,226.0,350.0,116.0,502.0,441.0,629.0,302.0,156.0,341.0,144.0,96.0,126.0,266.0,147.0,130.0,197.0,103.0,252.0,249.0,270.0
hsa-miR-3184-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3187-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3187-5p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-3190-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3191-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3195,0.0,0.0,7.0,0.0,3.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-3196,0.0,4.0,3.0,4.0,2.0,16.0,1.0,2.0,0.0,1.0,0.0,3.0,3.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0
hsa-miR-3198,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-3p,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0
hsa-miR-32-5p,33.0,14.0,13.0,4.0,3.0,0.0,12.0,4.0,3.0,9.0,13.0,4.0,4.0,4.0,31.0,4.0,19.0,7.0,8.0,7.0,6.0,6.0,3.0,5.0,15.0,17.0,17.0,30.0
hsa-miR-3200-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,3321.0,8613.0,11008.0,3425.0,2066.0,38117.0,7542.0,1466.0,2894.0,5426.0,2968.0,1495.0,3798.0,2034.0,5080.0,1339.0,4484.0,2885.0,1684.0,2421.0,4863.0,1505.0,1334.0,1655.0,1539.0,3646.0,2509.0,4539.0
hsa-miR-320a-5p,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0
hsa-miR-320b,114.0,161.0,127.0,75.0,93.0,1803.0,90.0,13.0,44.0,171.0,109.0,78.0,50.0,27.0,120.0,21.0,215.0,193.0,14.0,36.0,261.0,102.0,46.0,26.0,100.0,69.0,143.0,205.0
hsa-miR-320c,24.0,64.0,84.0,65.0,10.0,329.0,56.0,19.0,29.0,54.0,29.0,17.0,25.0,12.0,54.0,12.0,88.0,45.0,11.0,48.0,40.0,34.0,15.0,20.0,30.0,30.0,33.0,43.0
hsa-miR-320d,0.0,5.0,26.0,9.0,0.0,52.0,15.0,7.0,3.0,17.0,5.0,1.0,15.0,7.0,4.0,9.0,6.0,20.0,0.0,5.0,34.0,8.0,1.0,3.0,3.0,31.0,8.0,24.0
hsa-miR-320e,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0
hsa-miR-323a-3p,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-323b-3p,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-324-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-324-5p,5.0,3.0,2.0,1.0,1.0,9.0,1.0,0.0,3.0,2.0,7.0,3.0,4.0,3.0,6.0,1.0,5.0,2.0,1.0,3.0,3.0,1.0,16.0,5.0,7.0,13.0,9.0,20.0
hsa-miR-326,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0
hsa-miR-328-3p,7.0,3.0,8.0,6.0,3.0,9.0,1.0,2.0,11.0,6.0,3.0,4.0,5.0,5.0,3.0,1.0,12.0,13.0,8.0,5.0,4.0,4.0,9.0,5.0,4.0,16.0,8.0,6.0
hsa-miR-329-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-330-3p,24.0,16.0,14.0,9.0,3.0,5.0,13.0,1.0,18.0,12.0,16.0,8.0,14.0,10.0,20.0,3.0,20.0,8.0,9.0,6.0,16.0,4.0,10.0,9.0,14.0,21.0,17.0,36.0
hsa-miR-330-5p,4.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0,4.0,2.0,5.0,4.0,1.0,0.0,2.0,2.0,4.0,1.0,2.0,4.0,5.0,6.0
hsa-miR-331-3p,1.0,5.0,4.0,3.0,1.0,3.0,2.0,1.0,7.0,3.0,3.0,3.0,3.0,1.0,9.0,5.0,11.0,4.0,3.0,2.0,8.0,13.0,10.0,3.0,5.0,10.0,9.0,10.0
hsa-miR-331-5p,1.0,3.0,7.0,3.0,0.0,0.0,1.0,3.0,2.0,0.0,3.0,2.0,2.0,1.0,8.0,5.0,5.0,8.0,7.0,3.0,7.0,0.0,1.0,3.0,6.0,4.0,4.0,8.0
hsa-miR-335-3p,12.0,6.0,11.0,2.0,8.0,0.0,3.0,3.0,6.0,16.0,10.0,2.0,0.0,4.0,10.0,1.0,13.0,6.0,3.0,2.0,6.0,7.0,3.0,7.0,5.0,5.0,2.0,9.0
hsa-miR-335-5p,144.0,81.0,74.0,88.0,22.0,10.0,55.0,35.0,71.0,56.0,100.0,19.0,24.0,19.0,94.0,53.0,74.0,100.0,54.0,70.0,68.0,69.0,78.0,79.0,81.0,151.0,72.0,114.0
hsa-miR-337-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-337-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-338-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-338-5p,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-339-3p,14.0,12.0,15.0,4.0,4.0,26.0,3.0,2.0,4.0,11.0,13.0,0.0,10.0,1.0,14.0,1.0,10.0,3.0,4.0,3.0,13.0,4.0,4.0,5.0,6.0,7.0,2.0,18.0
hsa-miR-339-5p,4.0,1.0,5.0,2.0,2.0,1.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,1.0,3.0,0.0,4.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,4.0,3.0,8.0
hsa-miR-33a-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-33a-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
hsa-miR-33b-3p,3.0,3.0,4.0,3.0,0.0,5.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
hsa-miR-33b-5p,3.0,4.0,4.0,2.0,0.0,29.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-340-3p,12.0,2.0,12.0,0.0,1.0,0.0,8.0,1.0,1.0,4.0,5.0,3.0,3.0,1.0,4.0,1.0,6.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,3.0,0.0,3.0
hsa-miR-340-5p,144.0,105.0,130.0,86.0,52.0,8.0,118.0,34.0,79.0,99.0,99.0,51.0,78.0,51.0,167.0,31.0,157.0,80.0,36.0,52.0,77.0,51.0,88.0,47.0,84.0,245.0,162.0,216.0
hsa-miR-342-3p,6.0,2.0,8.0,16.0,7.0,0.0,3.0,4.0,12.0,12.0,10.0,5.0,12.0,4.0,13.0,3.0,18.0,16.0,17.0,5.0,13.0,6.0,17.0,9.0,6.0,21.0,12.0,13.0
hsa-miR-342-5p,4.0,14.0,13.0,7.0,3.0,7.0,8.0,4.0,3.0,5.0,5.0,7.0,3.0,8.0,8.0,3.0,2.0,2.0,2.0,2.0,7.0,2.0,3.0,2.0,4.0,12.0,3.0,11.0
hsa-miR-345-5p,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
hsa-miR-34a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-34a-5p,4.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,1.0,1.0,0.0,1.0,2.0,17.0,1.0,4.0,4.0,2.0,11.0,6.0,5.0,8.0,6.0,4.0,7.0,11.0,33.0
hsa-miR-34b-3p,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,4.0
hsa-miR-34b-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
hsa-miR-34c-3p,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,7.0,7.0,3.0,1.0,5.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,3.0,4.0,9.0,12.0
hsa-miR-34c-5p,59.0,100.0,54.0,31.0,16.0,70.0,34.0,17.0,40.0,41.0,79.0,15.0,148.0,65.0,93.0,40.0,71.0,35.0,43.0,108.0,45.0,35.0,51.0,25.0,88.0,83.0,186.0,387.0
hsa-miR-3529-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-3605-3p,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
hsa-miR-3605-5p,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3609,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-361-3p,98.0,133.0,110.0,70.0,23.0,47.0,120.0,29.0,56.0,84.0,70.0,29.0,103.0,21.0,140.0,44.0,143.0,56.0,32.0,64.0,150.0,52.0,37.0,20.0,63.0,115.0,174.0,176.0
hsa-miR-361-5p,56.0,26.0,26.0,21.0,11.0,4.0,23.0,15.0,14.0,38.0,42.0,20.0,22.0,17.0,43.0,32.0,61.0,19.0,23.0,43.0,53.0,21.0,16.0,24.0,29.0,66.0,54.0,62.0
hsa-miR-3610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3611,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-3613-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3613-5p,3.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
hsa-miR-3614-3p,4.0,0.0,3.0,4.0,1.0,2.0,1.0,0.0,1.0,4.0,9.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,6.0,4.0,3.0,2.0,4.0,0.0,8.0,9.0,12.0
hsa-miR-3614-5p,17.0,10.0,21.0,7.0,4.0,5.0,12.0,5.0,5.0,14.0,21.0,6.0,11.0,10.0,14.0,1.0,19.0,3.0,2.0,2.0,12.0,4.0,2.0,3.0,6.0,22.0,11.0,22.0
hsa-miR-3615,6.0,3.0,6.0,7.0,0.0,9.0,5.0,3.0,8.0,3.0,3.0,1.0,1.0,0.0,5.0,3.0,6.0,7.0,0.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0
hsa-miR-3617-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-362-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-362-5p,21.0,14.0,15.0,6.0,2.0,18.0,8.0,4.0,8.0,3.0,11.0,1.0,15.0,2.0,8.0,4.0,16.0,7.0,7.0,13.0,17.0,10.0,5.0,14.0,10.0,23.0,15.0,12.0
hsa-miR-3620-5p,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-363-3p,26.0,6.0,19.0,4.0,2.0,4.0,10.0,0.0,4.0,11.0,11.0,0.0,7.0,2.0,5.0,4.0,20.0,11.0,2.0,6.0,5.0,6.0,2.0,5.0,3.0,2.0,3.0,13.0
hsa-miR-3648,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3652,1.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3654,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3655,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3659,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-365a-3p,10.0,84.0,16.0,71.0,5.0,6.0,46.0,61.0,42.0,18.0,9.0,3.0,26.0,6.0,63.0,191.0,59.0,27.0,12.0,206.0,53.0,108.0,103.0,47.0,18.0,39.0,37.0,134.0
hsa-miR-365a-5p,27.0,78.0,81.0,43.0,16.0,302.0,86.0,49.0,6.0,15.0,14.0,6.0,42.0,13.0,21.0,11.0,27.0,16.0,9.0,29.0,27.0,13.0,6.0,3.0,7.0,10.0,14.0,11.0
hsa-miR-365b-3p,98.0,13.0,34.0,67.0,28.0,4.0,15.0,12.0,16.0,16.0,28.0,0.0,6.0,6.0,195.0,0.0,190.0,246.0,88.0,26.0,114.0,236.0,26.0,31.0,84.0,157.0,98.0,26.0
hsa-miR-365b-5p,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3661,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3664-3p,5.0,3.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,5.0,3.0,11.0,4.0,6.0
hsa-miR-3664-5p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-3665,1.0,1.0,3.0,3.0,1.0,25.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,5.0,4.0,7.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0
