miRNA,SRR29300460,SRR29300461,SRR29300462,SRR29300463,SRR29300464,SRR29300465,SRR29300466,SRR29300467,SRR29300468,SRR29300469,SRR29300470,SRR29300471,SRR29300472,SRR29300473,SRR29300474,SRR29300475,SRR29300476,SRR29300477,SRR29300478,SRR29300479,SRR29300480,SRR29300481,SRR29300482,SRR29300483,SRR29300484,SRR29300485,SRR29300486,SRR29300487
hsa-miR-138-2-3p,0.0,503.0,3.0,0.0,0.0,0.0,0.0,717.0,7.0,116.0,0.0,245.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,300.0,678.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-5p,779.0,1468.0,842.0,1838.0,1301.0,1.0,8586.0,1067.0,1578.0,507.0,2.0,961.0,3646.0,1305.0,6.0,1533.0,1198.0,1448.0,1421.0,636.0,2877.0,2078.0,2.0,0.0,410.0,2366.0,104.0,642.0
hsa-miR-139-3p,1475.0,1.0,1.0,2.0,1.0,1896.0,3653.0,444.0,5.0,83.0,1.0,601.0,1094.0,10.0,48.0,117.0,0.0,1.0,756.0,381.0,875.0,224.0,3.0,628.0,500.0,384.0,517.0,1.0
hsa-miR-139-5p,10724.0,5610.0,5403.0,29160.0,10017.0,18879.0,66224.0,7421.0,12241.0,6574.0,15166.0,9217.0,20299.0,16812.0,1911.0,18919.0,11021.0,9106.0,7775.0,9747.0,28114.0,8768.0,5369.0,2252.0,6245.0,16813.0,4988.0,3427.0
hsa-miR-140-3p,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,27.0,1.0,1.0,5.0,1.0,8.0,2.0,0.0,3.0,9.0
hsa-miR-140-5p,1.0,0.0,0.0,325.0,2.0,0.0,1.0,4.0,1.0,2.0,4.0,4.0,7.0,195.0,3.0,1.0,371.0,7.0,128.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0
hsa-miR-141-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,8.0,9.0,17.0,10.0,8.0,7.0,361.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-142-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,1.0,0.0,2.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-142-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
hsa-miR-143-3p,665.0,1083.0,169.0,2330.0,463.0,1246.0,7674.0,696.0,2391.0,440.0,1012.0,1315.0,3829.0,462.0,623.0,380.0,1820.0,930.0,17589.0,876.0,2699.0,1665.0,843.0,2913.0,617.0,1755.0,543.0,454.0
hsa-miR-143-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-144-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,2.0,2.0,1.0,3.0,83.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-144-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-145-3p,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,19.0,0.0,1.0,2.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-145-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,32.0,26.0,24.0,87.0,15.0,10.0,22.0,470.0,4.0,2.0,5.0,197.0,7.0,2.0,7.0,13.0,7.0
hsa-miR-1468-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,3.0
hsa-miR-146a-5p,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,290.0,0.0,381.0,503.0,10.0,10.0,78.0,15.0,9.0,284.0,345.0,20.0,308.0,9.0,1094.0,33.0,19.0,295.0,49.0,608.0
hsa-miR-146b-5p,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0,16.0,7.0,7.0,22.0,10.0,8.0,9.0,374.0,0.0,2.0,2.0,1.0,1.0,0.0,435.0,5.0,1.0
hsa-miR-1470,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-148a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,12.0,333.0,9.0,6.0,52.0,8.0,7.0,9.0,397.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0
hsa-miR-148a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-148b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-149-5p,7442.0,4399.0,4963.0,24573.0,5772.0,14557.0,60567.0,12234.0,11483.0,5724.0,10994.0,9169.0,17405.0,12495.0,1076.0,16685.0,5591.0,7986.0,9017.0,7017.0,23103.0,9769.0,7578.0,1244.0,6056.0,11314.0,3661.0,1378.0
hsa-miR-150-5p,2.0,1.0,0.0,9.0,2.0,3.0,7.0,3.0,4.0,3.0,26.0,33.0,23.0,13.0,26.0,31.0,542.0,19.0,574.0,20.0,15.0,18.0,30.0,40.0,13.0,10.0,28.0,28.0
hsa-miR-151a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,585.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-151a-5p,129.0,133.0,235.0,383.0,158.0,909.0,3059.0,705.0,1395.0,265.0,184.0,582.0,612.0,248.0,20.0,374.0,15.0,8.0,843.0,171.0,213.0,5.0,12.0,16.0,14.0,442.0,68.0,12.0
hsa-miR-151b,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,238.0,29.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,2.0,0.0,69.0,3.0,0.0
hsa-miR-152-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,156.0,2.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-153-3p,9.0,418.0,136.0,606.0,244.0,22.0,967.0,22.0,327.0,143.0,499.0,318.0,1770.0,500.0,42.0,994.0,5.0,1.0,207.0,180.0,1108.0,452.0,4.0,394.0,230.0,2.0,0.0,655.0
hsa-miR-1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0
hsa-miR-154-3p,0.0,0.0,0.0,6.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
hsa-miR-154-5p,0.0,0.0,117.0,473.0,206.0,0.0,3.0,0.0,160.0,154.0,1.0,2.0,356.0,3.0,3.0,841.0,295.0,68.0,230.0,109.0,404.0,214.0,174.0,433.0,121.0,0.0,136.0,1.0
hsa-miR-155-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,143.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0
hsa-miR-15a-5p,2.0,1.0,2.0,3.0,0.0,0.0,4.0,1.0,277.0,117.0,14.0,19.0,734.0,9.0,147.0,9.0,10.0,12.0,397.0,2.0,3.0,264.0,2.0,5.0,5.0,6.0,151.0,0.0
hsa-miR-15b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,21.0,2.0,1.0,0.0,1.0,1.0,6.0,2.0,5.0,4.0
hsa-miR-15b-5p,0.0,1.0,1.0,3.0,0.0,0.0,654.0,3.0,472.0,0.0,10.0,18.0,5.0,12.0,9.0,6.0,302.0,11.0,334.0,19.0,27.0,26.0,17.0,35.0,38.0,18.0,22.0,31.0
hsa-miR-16-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-16-5p,18.0,9.0,29.0,396.0,304.0,10.0,1907.0,456.0,581.0,170.0,169.0,506.0,1284.0,175.0,373.0,173.0,490.0,320.0,3571.0,57.0,289.0,245.0,67.0,1325.0,69.0,29.0,51.0,46.0
hsa-miR-17-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-17-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,8.0,12.0,23.0,9.0,13.0,11.0,327.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
hsa-miR-181a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-181a-3p,175.0,0.0,2.0,3.0,232.0,475.0,3.0,1.0,311.0,0.0,1.0,0.0,453.0,2.0,0.0,0.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-181a-5p,6748.0,5348.0,4249.0,20605.0,3774.0,11033.0,55306.0,14062.0,12196.0,6634.0,10229.0,8112.0,27811.0,14857.0,955.0,10159.0,6057.0,4574.0,8694.0,5702.0,21698.0,7284.0,3355.0,4204.0,5608.0,6888.0,3539.0,1597.0
hsa-miR-181b-5p,2357.0,2394.0,2270.0,11049.0,1777.0,4385.0,33845.0,7086.0,8464.0,2756.0,5393.0,4935.0,16789.0,6683.0,816.0,4331.0,2275.0,4212.0,6590.0,5546.0,11223.0,4106.0,1792.0,4625.0,4307.0,4287.0,1370.0,1036.0
hsa-miR-181c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181c-5p,293.0,2.0,12.0,787.0,6.0,1734.0,2735.0,669.0,1985.0,571.0,1259.0,392.0,1646.0,1076.0,17.0,23.0,397.0,711.0,1386.0,226.0,674.0,279.0,2.0,458.0,409.0,411.0,170.0,261.0
hsa-miR-181d-5p,462.0,259.0,3.0,10.0,14.0,6.0,24.0,10.0,275.0,112.0,1184.0,10.0,1904.0,22.0,79.0,1003.0,591.0,5.0,452.0,342.0,1102.0,282.0,368.0,601.0,2.0,899.0,120.0,0.0
hsa-miR-182-3p,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-182-5p,54.0,34.0,133.0,69.0,77.0,567.0,218.0,64.0,257.0,97.0,4.0,13.0,6.0,9.0,112.0,9.0,5.0,3.0,146.0,10.0,252.0,4.0,3.0,6.0,8.0,3.0,6.0,6.0
hsa-miR-183-3p,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,62.0,186.0,192.0,560.0,303.0,70.0,958.0,71.0,585.0,197.0,307.0,174.0,819.0,18.0,17.0,768.0,13.0,15.0,614.0,178.0,6.0,2.0,7.0,2.0,4.0,1.0,407.0,6.0
hsa-miR-184,231.0,261.0,297.0,344.0,263.0,279.0,450.0,252.0,545.0,398.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,19.0,6.0,5.0,2.0,5.0,5.0,4.0,1.0,1.0,2.0
hsa-miR-1843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-185-5p,154.0,2.0,1.0,0.0,0.0,1.0,1891.0,4.0,894.0,92.0,3.0,195.0,1.0,2.0,3.0,5.0,1.0,175.0,59.0,11.0,1723.0,9.0,224.0,20.0,12.0,340.0,20.0,239.0
hsa-miR-186-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,2.0,125.0,2.0,0.0,1.0,0.0,0.0,5.0,17.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0
hsa-miR-187-3p,0.0,210.0,3.0,0.0,1.0,0.0,1.0,434.0,2.0,0.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,5.0,81.0,0.0,184.0,0.0,1.0,0.0,0.0,227.0,89.0,0.0
hsa-miR-187-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0
hsa-miR-18a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.0,9.0,4.0,4.0,4.0,7.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
hsa-miR-18b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190b-5p,1.0,1.0,2.0,2.0,1.0,1.0,709.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,149.0,0.0,254.0,1.0,385.0,0.0,2.0,0.0,0.0
hsa-miR-191-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0
hsa-miR-191-5p,828.0,1139.0,301.0,647.0,464.0,3075.0,6944.0,1224.0,1787.0,963.0,1539.0,1242.0,3606.0,1925.0,433.0,1174.0,1402.0,361.0,4320.0,1085.0,2537.0,1177.0,794.0,2249.0,1074.0,512.0,1211.0,1100.0
hsa-miR-192-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,0.0,0.0,2.0,3.0,2.0,540.0,708.0,2.0,5.0,55.0,18.0,211.0,10.0,6.0,22.0,9.0,4.0,10.0,285.0,10.0,8.0,16.0,11.0,15.0,23.0,11.0,189.0,24.0
hsa-miR-193a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-193a-5p,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-193b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,5.0,5.0,1.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
hsa-miR-193b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,216.0,2.0,4.0,5.0,3.0,4.0,1.0,101.0,5.0,4.0,9.0,8.0,6.0,5.0,0.0,3.0,6.0
hsa-miR-195-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-195-5p,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,120.0,7.0,112.0,1.0,9.0,76.0,2.0,3.0,1.0,518.0,1.0,233.0,0.0,0.0,0.0,0.0,602.0,2.0,0.0
hsa-miR-196a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,18.0,17.0,17.0,15.0,7.0,177.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,8.0,2.0
hsa-miR-196b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,15.0,14.0,19.0,11.0,18.0,5.0,170.0,5.0,3.0,3.0,7.0,6.0,6.0,4.0,6.0,5.0
hsa-miR-197-3p,233.0,0.0,1.0,462.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,81.0,3.0,6.0,2.0,1.0,6.0,4.0,2.0,1.0,3.0,1.0,3.0,7.0,4.0,3.0,7.0,5.0
hsa-miR-1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-199a-3p,0.0,0.0,1.0,585.0,1.0,604.0,0.0,0.0,542.0,83.0,311.0,263.0,365.0,18.0,80.0,62.0,56.0,95.0,3447.0,386.0,496.0,11.0,58.0,22.0,539.0,318.0,285.0,41.0
hsa-miR-199a-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,18.0,8.0,11.0,26.0,6.0,11.0,9.0,579.0,2.0,194.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0
hsa-miR-199b-3p,1.0,354.0,0.0,0.0,0.0,0.0,1423.0,0.0,0.0,1.0,7.0,0.0,67.0,65.0,12.0,7.0,1.0,45.0,499.0,186.0,1.0,22.0,11.0,644.0,1.0,6.0,13.0,4.0
hsa-miR-199b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-19a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,0.0,0.0,3.0,1.0,0.0,1.0,6.0,0.0,299.0,1.0,18.0,20.0,13.0,13.0,13.0,13.0,9.0,2.0,463.0,0.0,1.0,3.0,329.0,2.0,1.0,2.0,1.0,0.0
hsa-miR-200a-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.0,98.0,56.0,64.0,86.0,56.0,66.0,62.0,3753.0,7.0,4.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0
hsa-miR-200a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-200b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,11.0,22.0,25.0,20.0,9.0,16.0,972.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
hsa-miR-200b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,52.0,24.0,29.0,59.0,36.0,42.0,33.0,2454.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0
hsa-miR-200c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-202-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-203a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,2.0,1.0,2.0,144.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
hsa-miR-204-3p,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-5p,44179.0,27053.0,21455.0,138809.0,30102.0,90802.0,250493.0,80502.0,20953.0,34836.0,41158.0,70812.0,109065.0,76596.0,7438.0,61676.0,34736.0,34279.0,36697.0,23047.0,82146.0,28895.0,16158.0,16873.0,18407.0,48440.0,21321.0,19563.0
hsa-miR-205-5p,0.0,0.0,0.0,0.0,0.0,513.0,1.0,0.0,0.0,0.0,8.0,17.0,5.0,6.0,19.0,7.0,10.0,9.0,281.0,0.0,415.0,5.0,2.0,4.0,0.0,0.0,6.0,3.0
hsa-miR-206,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1310.0,296.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,1.0,3.0,4.0,4.0,2.0,3.0,242.0,2.0
hsa-miR-208a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-208a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0
hsa-miR-208b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0
hsa-miR-20a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,20.0,23.0,13.0,22.0,18.0,11.0,12.0,16.0,113.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
hsa-miR-20b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-21-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-21-5p,1473.0,113.0,548.0,20.0,381.0,1138.0,2842.0,23.0,529.0,202.0,1137.0,1144.0,1566.0,525.0,747.0,502.0,800.0,1293.0,30609.0,415.0,1355.0,900.0,499.0,551.0,408.0,768.0,525.0,503.0
hsa-miR-210-3p,0.0,1.0,2.0,1.0,1.0,0.0,727.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-211-5p,2.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
