miRNA,SRR23249719,SRR23249720,SRR23249721,SRR23249722,SRR23249723,SRR23249724,SRR23249725,SRR23249726,SRR23249727,SRR23249728,SRR23249729,SRR23249730,SRR23249732,SRR23249733
hsa-miR-2115-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
hsa-miR-212-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
hsa-miR-214-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
hsa-miR-215-5p,0.0,0.0,0.0,1.0,0.0,2.0,235.0,640.0,285.0,3.0,3.0,831.0,10.0,881.0
hsa-miR-216a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
hsa-miR-216b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,7.0
hsa-miR-217-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-218-5p,0.0,0.0,0.0,0.0,0.0,2.0,197.0,167.0,82.0,0.0,0.0,44.0,0.0,18.0
hsa-miR-219a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0
hsa-miR-22-3p,430.0,28.0,219.0,123.0,23.0,391.0,2494.0,4088.0,2052.0,0.0,0.0,6217.0,0.0,6268.0
hsa-miR-22-5p,0.0,0.0,0.0,0.0,1.0,41.0,93.0,47.0,60.0,0.0,0.0,224.0,0.0,291.0
hsa-miR-221-3p,0.0,1.0,111.0,0.0,4.0,0.0,87.0,230.0,279.0,0.0,0.0,474.0,0.0,1217.0
hsa-miR-221-5p,0.0,23.0,0.0,0.0,0.0,0.0,89.0,26.0,26.0,0.0,0.0,77.0,0.0,55.0
hsa-miR-222-3p,126.0,80.0,131.0,179.0,4.0,136.0,1547.0,1897.0,1764.0,0.0,0.0,2575.0,1.0,2737.0
hsa-miR-223-3p,0.0,0.0,0.0,0.0,1.0,0.0,18.0,7.0,26.0,0.0,0.0,117.0,1.0,164.0
hsa-miR-223-5p,84.0,6.0,131.0,176.0,40.0,6.0,901.0,1876.0,596.0,0.0,0.0,1236.0,0.0,1691.0
hsa-miR-224-5p,128.0,0.0,19.0,102.0,0.0,2.0,627.0,1000.0,505.0,0.0,0.0,1745.0,0.0,1759.0
hsa-miR-2276-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-2355-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,24.0,0.0,15.0
hsa-miR-2355-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
hsa-miR-23a-3p,0.0,31.0,0.0,0.0,0.0,168.0,0.0,125.0,0.0,0.0,0.0,34.0,0.0,111.0
hsa-miR-23a-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,3.0
hsa-miR-23b-3p,0.0,1.0,0.0,0.0,0.0,1.0,0.0,96.0,0.0,0.0,0.0,8.0,0.0,27.0
hsa-miR-23b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
hsa-miR-24-1-5p,0.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-2-5p,46.0,1.0,0.0,0.0,0.0,0.0,41.0,150.0,51.0,0.0,0.0,50.0,0.0,38.0
hsa-miR-24-3p,149.0,120.0,121.0,191.0,81.0,275.0,2718.0,4861.0,2810.0,0.0,0.0,3718.0,0.0,2540.0
hsa-miR-25-3p,1701.0,606.0,2014.0,592.0,216.0,1448.0,13062.0,22320.0,9447.0,0.0,2.0,9576.0,0.0,10383.0
hsa-miR-25-5p,32.0,1.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,12.0,0.0,29.0
hsa-miR-26a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
hsa-miR-26a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,8.0
hsa-miR-26a-5p,5239.0,1658.0,3273.0,4727.0,1491.0,5356.0,34626.0,53732.0,30912.0,0.0,4.0,62409.0,0.0,76098.0
hsa-miR-26b-3p,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,1.0,0.0,3.0
hsa-miR-26b-5p,476.0,180.0,322.0,143.0,132.0,292.0,2263.0,3601.0,1690.0,0.0,0.0,986.0,0.0,1330.0
hsa-miR-27a-3p,465.0,111.0,339.0,257.0,236.0,240.0,2176.0,4051.0,2229.0,0.0,0.0,3357.0,0.0,4834.0
hsa-miR-27a-5p,0.0,9.0,0.0,0.0,0.0,0.0,25.0,0.0,32.0,0.0,0.0,33.0,0.0,40.0
hsa-miR-27b-3p,491.0,158.0,369.0,356.0,168.0,621.0,3066.0,5564.0,2848.0,0.0,0.0,6685.0,0.0,6657.0
hsa-miR-27b-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
hsa-miR-28-3p,37.0,53.0,101.0,1.0,0.0,0.0,380.0,533.0,73.0,0.0,0.0,1353.0,0.0,1701.0
hsa-miR-28-5p,0.0,1.0,17.0,107.0,1.0,1.0,134.0,117.0,17.0,0.0,0.0,126.0,0.0,129.0
hsa-miR-2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-296-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0
hsa-miR-29a-3p,100.0,11.0,50.0,186.0,112.0,543.0,1455.0,2415.0,878.0,0.0,0.0,1088.0,0.0,1227.0
hsa-miR-29b-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-29b-3p,0.0,0.0,1.0,0.0,0.0,0.0,38.0,32.0,76.0,0.0,0.0,0.0,0.0,15.0
hsa-miR-29c-3p,0.0,4.0,0.0,0.0,13.0,0.0,34.0,1.0,67.0,0.0,0.0,31.0,0.0,13.0
hsa-miR-29c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
hsa-miR-301a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-301a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
hsa-miR-301b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-3064-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-30a-3p,43.0,40.0,0.0,88.0,1.0,1.0,140.0,142.0,9.0,0.0,0.0,132.0,0.0,112.0
hsa-miR-30a-5p,67.0,82.0,188.0,422.0,97.0,218.0,443.0,970.0,441.0,0.0,0.0,847.0,0.0,1233.0
hsa-miR-30b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,19.0
hsa-miR-30b-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,28.0,0.0,0.0,2.0,0.0,18.0
hsa-miR-30c-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
hsa-miR-30c-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,6.0
hsa-miR-30c-5p,111.0,30.0,63.0,271.0,1.0,102.0,1059.0,854.0,615.0,0.0,0.0,314.0,0.0,407.0
hsa-miR-30d-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20.0,0.0,22.0
hsa-miR-30d-5p,1443.0,591.0,1078.0,1357.0,663.0,1745.0,16945.0,26840.0,13823.0,2.0,5.0,38767.0,0.0,40848.0
hsa-miR-30e-3p,151.0,2.0,66.0,2.0,35.0,5.0,802.0,718.0,498.0,0.0,0.0,932.0,0.0,819.0
hsa-miR-30e-5p,219.0,66.0,113.0,60.0,36.0,121.0,1284.0,1976.0,1303.0,0.0,0.0,1831.0,0.0,3498.0
hsa-miR-3120-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,21.0
hsa-miR-3120-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3124-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-3130-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-3143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
hsa-miR-3148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0
hsa-miR-3157-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,18.0,0.0,0.0
hsa-miR-3158-3p,125.0,0.0,2.0,0.0,0.0,3.0,412.0,398.0,50.0,0.0,0.0,0.0,0.0,93.0
hsa-miR-3161,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-3168,100.0,35.0,74.0,191.0,72.0,47.0,51.0,94.0,46.0,0.0,0.0,21.0,0.0,4.0
hsa-miR-3169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
hsa-miR-3174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
hsa-miR-3175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
hsa-miR-3176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-3177-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,11.0
hsa-miR-3178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3180-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-3182,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-3185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3187-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
hsa-miR-3195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0
hsa-miR-3198,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0
hsa-miR-32-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,7.0,0.0,7.0
hsa-miR-32-5p,0.0,30.0,33.0,2.0,0.0,1.0,221.0,255.0,139.0,0.0,0.0,47.0,0.0,71.0
hsa-miR-3200-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,141.0,91.0,144.0,118.0,79.0,168.0,2387.0,3307.0,1496.0,0.0,4.0,4209.0,0.0,10630.0
hsa-miR-320b,38.0,70.0,9.0,9.0,0.0,1.0,368.0,113.0,491.0,0.0,0.0,673.0,0.0,1157.0
hsa-miR-320c,4.0,4.0,5.0,0.0,0.0,0.0,212.0,566.0,135.0,0.0,0.0,495.0,0.0,490.0
hsa-miR-320d,0.0,0.0,0.0,0.0,0.0,0.0,171.0,18.0,4.0,0.0,0.0,94.0,0.0,108.0
hsa-miR-320e,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-323a-3p,0.0,0.0,0.0,0.0,0.0,0.0,31.0,60.0,0.0,0.0,0.0,10.0,0.0,33.0
hsa-miR-323b-3p,51.0,0.0,0.0,1.0,0.0,0.0,68.0,719.0,118.0,0.0,0.0,843.0,0.0,706.0
hsa-miR-323b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-324-5p,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,7.0,0.0,0.0,0.0,0.0,20.0
hsa-miR-328-3p,5.0,3.0,48.0,2.0,0.0,3.0,263.0,512.0,330.0,0.0,1.0,1266.0,0.0,1207.0
hsa-miR-329-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-330-3p,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,18.0,0.0,0.0,56.0,0.0,101.0
hsa-miR-330-5p,0.0,0.0,0.0,0.0,0.0,0.0,29.0,83.0,55.0,0.0,0.0,3.0,0.0,22.0
hsa-miR-331-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-331-5p,0.0,0.0,0.0,0.0,0.0,0.0,21.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-335-3p,0.0,0.0,1.0,3.0,0.0,0.0,46.0,182.0,151.0,0.0,0.0,182.0,0.0,225.0
hsa-miR-335-5p,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,21.0,0.0,0.0,87.0,0.0,85.0
hsa-miR-337-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-338-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-338-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,76.0
hsa-miR-339-3p,0.0,8.0,0.0,0.0,0.0,0.0,131.0,56.0,37.0,0.0,0.0,80.0,0.0,114.0
hsa-miR-339-5p,0.0,0.0,0.0,0.0,0.0,0.0,71.0,75.0,11.0,0.0,0.0,41.0,0.0,21.0
hsa-miR-340-3p,0.0,5.0,1.0,0.0,0.0,1.0,269.0,344.0,288.0,0.0,0.0,56.0,0.0,94.0
hsa-miR-340-5p,165.0,3.0,80.0,26.0,3.0,3.0,715.0,954.0,802.0,0.0,0.0,2718.0,0.0,2740.0
hsa-miR-342-3p,52.0,72.0,0.0,180.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
hsa-miR-342-5p,99.0,140.0,147.0,262.0,1.0,354.0,587.0,1031.0,493.0,0.0,0.0,359.0,0.0,394.0
hsa-miR-345-5p,0.0,0.0,0.0,0.0,2.0,0.0,76.0,2.0,17.0,0.0,0.0,36.0,0.0,17.0
hsa-miR-34a-5p,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0
hsa-miR-34c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-3605-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,36.0,0.0,0.0,44.0,0.0,33.0
hsa-miR-3605-5p,0.0,0.0,0.0,0.0,0.0,0.0,58.0,43.0,0.0,0.0,0.0,29.0,0.0,14.0
hsa-miR-361-3p,0.0,1.0,104.0,3.0,1.0,1.0,313.0,167.0,28.0,0.0,0.0,249.0,0.0,358.0
hsa-miR-361-5p,0.0,0.0,0.0,1.0,0.0,0.0,102.0,58.0,63.0,0.0,0.0,37.0,0.0,34.0
hsa-miR-3611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
hsa-miR-3613-5p,0.0,1.0,23.0,0.0,0.0,0.0,69.0,55.0,95.0,0.0,0.0,29.0,0.0,27.0
hsa-miR-3614-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
hsa-miR-3615,45.0,58.0,41.0,5.0,19.0,49.0,665.0,509.0,469.0,0.0,0.0,530.0,0.0,540.0
hsa-miR-3617-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
hsa-miR-362-5p,0.0,1.0,1.0,0.0,0.0,0.0,44.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-363-3p,577.0,235.0,277.0,102.0,32.0,81.0,3813.0,5048.0,2840.0,0.0,0.0,764.0,0.0,819.0
hsa-miR-363-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,14.0
hsa-miR-3648,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3659,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-365a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-365b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-365b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-3665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
hsa-miR-3677-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3678-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,8.0,0.0,3.0
hsa-miR-3679-5p,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,8.0,0.0,0.0,56.0,0.0,13.0
hsa-miR-3682-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-3684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3688-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
hsa-miR-369-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,43.0
hsa-miR-369-5p,0.0,0.0,0.0,0.0,0.0,0.0,51.0,53.0,11.0,0.0,0.0,77.0,0.0,62.0
hsa-miR-3690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,7.0
hsa-miR-3691-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-370-3p,0.0,2.0,3.0,4.0,2.0,1.0,22.0,53.0,26.0,0.0,0.0,42.0,0.0,55.0
hsa-miR-371b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-374a-3p,0.0,23.0,0.0,0.0,0.0,0.0,183.0,147.0,65.0,0.0,0.0,42.0,0.0,30.0
hsa-miR-374a-5p,50.0,0.0,28.0,0.0,0.0,0.0,166.0,221.0,99.0,0.0,0.0,52.0,0.0,51.0
hsa-miR-374b-5p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,20.0
hsa-miR-375-3p,1.0,1.0,1.0,81.0,12.0,1.0,359.0,921.0,247.0,0.0,0.0,1189.0,0.0,993.0
hsa-miR-376a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
hsa-miR-376c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-377-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-377-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
hsa-miR-378a-3p,59.0,4.0,2.0,0.0,19.0,4.0,577.0,628.0,509.0,0.0,0.0,897.0,0.0,1155.0
hsa-miR-378a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-378c,1.0,0.0,23.0,0.0,2.0,0.0,2.0,125.0,14.0,0.0,0.0,65.0,0.0,57.0
hsa-miR-378d,0.0,5.0,0.0,0.0,0.0,0.0,1.0,117.0,26.0,0.0,0.0,32.0,0.0,90.0
hsa-miR-378e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0
hsa-miR-378f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-378i,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-379-3p,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
hsa-miR-379-5p,1.0,1.0,0.0,1.0,1.0,0.0,43.0,65.0,55.0,0.0,0.0,110.0,0.0,205.0
hsa-miR-381-3p,0.0,2.0,0.0,0.0,1.0,0.0,253.0,76.0,61.0,0.0,0.0,437.0,0.0,536.0
hsa-miR-382-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,55.0,0.0,75.0
hsa-miR-382-5p,0.0,0.0,30.0,0.0,0.0,0.0,271.0,665.0,285.0,0.0,0.0,1146.0,0.0,1151.0
hsa-miR-3909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
hsa-miR-3911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-3913-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,5.0,0.0,0.0
hsa-miR-3916,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-3920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-3928-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-3936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0
hsa-miR-3940-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-3944-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
hsa-miR-3960,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-409-3p,30.0,28.0,108.0,163.0,92.0,176.0,3104.0,5512.0,2767.0,0.0,0.0,11976.0,0.0,11135.0
hsa-miR-409-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-410-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,39.0
hsa-miR-410-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-411-3p,0.0,0.0,0.0,0.0,0.0,0.0,34.0,48.0,0.0,0.0,0.0,56.0,0.0,21.0
hsa-miR-411-5p,0.0,20.0,0.0,0.0,0.0,0.0,2.0,21.0,35.0,0.0,0.0,51.0,0.0,29.0
hsa-miR-412-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,10.0
hsa-miR-421,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,23.0,0.0,0.0,46.0,0.0,29.0
hsa-miR-423-3p,235.0,27.0,139.0,90.0,123.0,103.0,1024.0,1533.0,3340.0,0.0,1.0,4524.0,0.0,708.0
hsa-miR-423-5p,2338.0,536.0,14.0,630.0,148.0,1731.0,6994.0,10034.0,5494.0,0.0,2.0,77549.0,247.0,16762.0
hsa-miR-424-3p,44.0,1.0,63.0,0.0,0.0,1.0,40.0,181.0,62.0,0.0,0.0,61.0,0.0,77.0
hsa-miR-425-3p,54.0,1.0,0.0,1.0,0.0,0.0,1.0,74.0,16.0,0.0,0.0,40.0,0.0,37.0
hsa-miR-425-5p,31.0,2.0,37.0,2.0,2.0,2.0,316.0,302.0,283.0,0.0,0.0,151.0,0.0,204.0
hsa-miR-4286,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-429,0.0,0.0,0.0,0.0,0.0,0.0,40.0,66.0,0.0,0.0,0.0,8.0,0.0,16.0
hsa-miR-4296,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4306,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,3.0
hsa-miR-431-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
