miRNA,SRR7084505,SRR7084506,SRR7084508,SRR7084509,SRR7084510
hsa-miR-378a-3p,516.0,655.0,1520.0,71.0,206.0
hsa-miR-378a-5p,3.0,1.0,0.0,0.0,0.0
hsa-miR-378c,13.0,28.0,99.0,8.0,17.0
hsa-miR-378d,0.0,10.0,35.0,8.0,3.0
hsa-miR-378e,0.0,2.0,1.0,0.0,0.0
hsa-miR-378f,0.0,0.0,1.0,0.0,0.0
hsa-miR-378i,2.0,0.0,0.0,0.0,1.0
hsa-miR-379-3p,23.0,6.0,39.0,0.0,2.0
hsa-miR-379-5p,337.0,130.0,2221.0,178.0,291.0
hsa-miR-380-5p,11.0,6.0,4.0,0.0,5.0
hsa-miR-381-3p,596.0,176.0,3362.0,259.0,436.0
hsa-miR-382-3p,20.0,11.0,302.0,15.0,26.0
hsa-miR-382-5p,67.0,24.0,965.0,42.0,153.0
hsa-miR-3909,1.0,2.0,0.0,1.0,17.0
hsa-miR-3913-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-3916,1.0,0.0,3.0,0.0,0.0
hsa-miR-3918,0.0,2.0,0.0,0.0,0.0
hsa-miR-3922-3p,2.0,0.0,0.0,0.0,0.0
hsa-miR-3929,1.0,1.0,0.0,0.0,0.0
hsa-miR-3934-5p,4.0,2.0,0.0,10.0,0.0
hsa-miR-3937,6.0,16.0,0.0,0.0,0.0
hsa-miR-3939,1.0,0.0,0.0,0.0,0.0
hsa-miR-3943,0.0,2.0,0.0,0.0,0.0
hsa-miR-3944-3p,0.0,0.0,0.0,1.0,0.0
hsa-miR-3960,5.0,6.0,2.0,7.0,7.0
hsa-miR-409-3p,1055.0,382.0,12550.0,839.0,2268.0
hsa-miR-409-5p,31.0,17.0,60.0,1.0,16.0
hsa-miR-410-3p,5.0,3.0,87.0,0.0,45.0
hsa-miR-411-3p,33.0,13.0,260.0,24.0,51.0
hsa-miR-411-5p,98.0,24.0,915.0,50.0,92.0
hsa-miR-412-3p,2.0,0.0,1.0,0.0,0.0
hsa-miR-412-5p,14.0,1.0,1718.0,130.0,412.0
hsa-miR-421,40.0,35.0,3.0,4.0,4.0
hsa-miR-423-3p,481.0,317.0,3082.0,183.0,908.0
hsa-miR-423-5p,3.0,238.0,6729.0,1442.0,91.0
hsa-miR-424-3p,36.0,40.0,73.0,77.0,121.0
hsa-miR-424-5p,5.0,1.0,10.0,5.0,22.0
hsa-miR-425-3p,2.0,1.0,20.0,9.0,2.0
hsa-miR-425-5p,59.0,56.0,213.0,24.0,67.0
hsa-miR-429,37.0,37.0,0.0,0.0,0.0
hsa-miR-4306,0.0,0.0,7.0,0.0,5.0
hsa-miR-431-3p,35.0,13.0,2.0,2.0,4.0
hsa-miR-431-5p,15.0,2.0,17.0,0.0,0.0
hsa-miR-432-5p,197.0,113.0,3172.0,81.0,457.0
hsa-miR-4324,0.0,0.0,0.0,0.0,1.0
hsa-miR-4326,10.0,4.0,0.0,2.0,4.0
hsa-miR-433-3p,13.0,6.0,186.0,12.0,62.0
hsa-miR-4442,0.0,0.0,0.0,1.0,0.0
hsa-miR-4443,2.0,0.0,6.0,2.0,1.0
hsa-miR-4449,1.0,0.0,0.0,0.0,0.0
hsa-miR-4466,2.0,1.0,0.0,2.0,2.0
hsa-miR-448,2.0,1.0,0.0,0.0,0.0
hsa-miR-4485-3p,1.0,2.0,0.0,10.0,1.0
hsa-miR-4488,5.0,4.0,1.0,9.0,14.0
hsa-miR-4492,2.0,0.0,0.0,0.0,0.0
hsa-miR-4497,27.0,53.0,1.0,1.0,3.0
hsa-miR-4500,0.0,0.0,2.0,0.0,2.0
hsa-miR-4508,24.0,9.0,0.0,0.0,1.0
hsa-miR-450a-1-3p,0.0,0.0,0.0,0.0,2.0
hsa-miR-450a-2-3p,0.0,1.0,0.0,5.0,0.0
hsa-miR-450a-5p,16.0,21.0,125.0,34.0,60.0
hsa-miR-450b-5p,13.0,22.0,533.0,62.0,116.0
hsa-miR-4516,3.0,3.0,0.0,7.0,16.0
hsa-miR-451a,1.0,0.0,3298.0,4.0,17.0
hsa-miR-452-3p,2.0,0.0,35.0,0.0,5.0
hsa-miR-452-5p,2.0,5.0,14.0,9.0,14.0
hsa-miR-4520-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-454-3p,18.0,11.0,0.0,0.0,0.0
hsa-miR-454-5p,2.0,4.0,0.0,7.0,0.0
hsa-miR-455-3p,3.0,5.0,3.0,2.0,1.0
hsa-miR-455-5p,116.0,75.0,97.0,29.0,46.0
hsa-miR-4654,1.0,0.0,0.0,0.0,0.0
hsa-miR-4660,0.0,0.0,0.0,1.0,0.0
hsa-miR-4661-5p,6.0,4.0,0.0,0.0,0.0
hsa-miR-4664-3p,4.0,7.0,0.0,0.0,0.0
hsa-miR-4684-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-4688,1.0,0.0,0.0,0.0,0.0
hsa-miR-4705,1.0,0.0,0.0,0.0,0.0
hsa-miR-4707-3p,2.0,0.0,0.0,0.0,0.0
hsa-miR-4707-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-4723-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-4728-3p,1.0,0.0,0.0,2.0,0.0
hsa-miR-4743-5p,0.0,0.0,0.0,0.0,3.0
hsa-miR-4745-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-4745-5p,2.0,1.0,0.0,0.0,0.0
hsa-miR-4746-5p,10.0,6.0,0.0,0.0,0.0
hsa-miR-4757-5p,0.0,0.0,0.0,0.0,8.0
hsa-miR-4758-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-4775,0.0,0.0,0.0,0.0,9.0
hsa-miR-4787-3p,8.0,3.0,0.0,0.0,0.0
hsa-miR-4791,5.0,3.0,0.0,0.0,0.0
hsa-miR-4797-3p,1.0,1.0,0.0,0.0,0.0
hsa-miR-4798-5p,2.0,0.0,0.0,0.0,0.0
hsa-miR-4800-5p,0.0,0.0,1.0,0.0,0.0
hsa-miR-4802-3p,0.0,1.0,0.0,0.0,0.0
hsa-miR-483-3p,1.0,1.0,15.0,1.0,11.0
hsa-miR-483-5p,0.0,0.0,0.0,11.0,0.0
hsa-miR-484,41.0,32.0,131.0,16.0,20.0
hsa-miR-485-3p,17.0,4.0,91.0,22.0,91.0
hsa-miR-485-5p,30.0,16.0,271.0,31.0,104.0
hsa-miR-486-3p,4.0,2.0,0.0,0.0,0.0
hsa-miR-486-5p,2.0,35.0,161.0,648.0,188.0
hsa-miR-487a-3p,6.0,2.0,10.0,0.0,0.0
hsa-miR-487a-5p,3.0,0.0,24.0,0.0,11.0
hsa-miR-487b-3p,17.0,2.0,42.0,0.0,0.0
hsa-miR-489-3p,1.0,2.0,0.0,0.0,0.0
hsa-miR-491-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-491-5p,2.0,4.0,0.0,0.0,0.0
hsa-miR-493-3p,125.0,34.0,753.0,64.0,118.0
hsa-miR-493-5p,426.0,139.0,1039.0,126.0,301.0
hsa-miR-494-3p,62.0,31.0,140.0,10.0,6.0
hsa-miR-495-3p,152.0,33.0,1261.0,40.0,107.0
hsa-miR-496,0.0,0.0,0.0,0.0,1.0
hsa-miR-497-5p,0.0,0.0,0.0,0.0,2.0
hsa-miR-498-5p,9.0,9.0,0.0,0.0,0.0
hsa-miR-499a-5p,0.0,5.0,7.0,5.0,14.0
hsa-miR-5009-5p,0.0,2.0,0.0,0.0,0.0
hsa-miR-500a-3p,14.0,9.0,1.0,1.0,1.0
hsa-miR-500a-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-500b-5p,3.0,0.0,0.0,0.0,0.0
hsa-miR-501-3p,15.0,13.0,0.0,0.0,3.0
hsa-miR-501-5p,2.0,1.0,0.0,0.0,0.0
hsa-miR-5010-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-5011-3p,0.0,1.0,0.0,0.0,0.0
hsa-miR-5011-5p,2.0,0.0,0.0,0.0,0.0
hsa-miR-502-3p,3.0,5.0,0.0,0.0,0.0
hsa-miR-503-3p,3.0,0.0,0.0,0.0,0.0
hsa-miR-503-5p,25.0,47.0,6.0,49.0,49.0
hsa-miR-504-5p,108.0,102.0,0.0,3.0,0.0
hsa-miR-505-3p,36.0,45.0,19.0,0.0,0.0
hsa-miR-505-5p,3.0,3.0,117.0,7.0,4.0
hsa-miR-506-3p,0.0,1.0,0.0,0.0,0.0
hsa-miR-509-3-5p,2.0,1.0,0.0,0.0,0.0
hsa-miR-509-3p,1.0,3.0,0.0,0.0,0.0
hsa-miR-5094,2.0,0.0,0.0,0.0,0.0
hsa-miR-511-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-512-3p,79.0,125.0,0.0,0.0,0.0
hsa-miR-512-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-514a-3p,1.0,3.0,0.0,0.0,0.0
hsa-miR-515-5p,7.0,7.0,0.0,0.0,0.0
hsa-miR-516a-5p,16.0,23.0,0.0,0.0,0.0
hsa-miR-516b-5p,276.0,368.0,0.0,1.0,0.0
hsa-miR-517-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-517a-3p,5.0,65.0,0.0,0.0,0.0
hsa-miR-517b-3p,37.0,6.0,0.0,0.0,0.0
hsa-miR-517c-3p,3.0,3.0,0.0,0.0,0.0
hsa-miR-518a-3p,4.0,13.0,0.0,0.0,0.0
hsa-miR-518b,92.0,97.0,0.0,0.0,0.0
hsa-miR-518c-3p,4.0,6.0,0.0,0.0,0.0
hsa-miR-518c-5p,1.0,5.0,0.0,0.0,0.0
hsa-miR-518d-3p,0.0,1.0,0.0,0.0,0.0
hsa-miR-518e-3p,1.0,7.0,0.0,0.0,2.0
hsa-miR-518e-5p,10.0,4.0,0.0,0.0,0.0
hsa-miR-518f-3p,6.0,2.0,0.0,0.0,0.0
hsa-miR-5195-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-519a-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-519a-5p,2.0,1.0,0.0,0.0,0.0
hsa-miR-519b-3p,2.0,1.0,0.0,0.0,0.0
hsa-miR-519b-5p,4.0,13.0,0.0,0.0,0.0
hsa-miR-519c-5p,1.0,6.0,0.0,0.0,0.0
hsa-miR-519d-3p,8.0,13.0,0.0,0.0,0.0
hsa-miR-519d-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-520a-3p,10.0,14.0,0.0,0.0,0.0
hsa-miR-520a-5p,0.0,7.0,0.0,0.0,0.0
hsa-miR-520b-3p,2.0,0.0,0.0,0.0,0.0
hsa-miR-520c-3p,18.0,32.0,0.0,0.0,0.0
hsa-miR-520c-5p,1.0,1.0,0.0,0.0,0.0
hsa-miR-520d-3p,8.0,5.0,0.0,0.0,0.0
hsa-miR-520d-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-520e-3p,1.0,9.0,0.0,0.0,0.0
hsa-miR-520e-5p,0.0,2.0,0.0,0.0,0.0
hsa-miR-520f-3p,54.0,73.0,0.0,0.0,0.0
hsa-miR-520g-3p,63.0,63.0,0.0,0.0,1.0
hsa-miR-520g-5p,0.0,2.0,0.0,0.0,0.0
hsa-miR-520h,0.0,8.0,0.0,0.0,0.0
hsa-miR-522-3p,21.0,16.0,0.0,0.0,0.0
hsa-miR-523-3p,13.0,15.0,0.0,0.0,0.0
hsa-miR-523-5p,3.0,1.0,0.0,0.0,0.0
hsa-miR-524-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-525-5p,5.0,1.0,0.0,0.0,0.0
hsa-miR-526a-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-526a-5p,3.0,1.0,0.0,0.0,0.0
hsa-miR-526b-3p,3.0,2.0,0.0,0.0,0.0
hsa-miR-526b-5p,16.0,25.0,0.0,0.0,0.0
hsa-miR-532-3p,0.0,0.0,4.0,0.0,0.0
hsa-miR-532-5p,153.0,190.0,1900.0,149.0,198.0
hsa-miR-539-3p,10.0,1.0,0.0,0.0,0.0
hsa-miR-539-5p,3.0,0.0,0.0,0.0,0.0
hsa-miR-541-3p,1.0,1.0,3.0,7.0,3.0
hsa-miR-541-5p,0.0,1.0,137.0,14.0,23.0
hsa-miR-542-3p,0.0,1.0,79.0,23.0,13.0
hsa-miR-542-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-543,471.0,146.0,10974.0,419.0,1292.0
hsa-miR-548ah-3p,7.0,1.0,0.0,0.0,0.0
hsa-miR-548am-3p,0.0,2.0,0.0,0.0,0.0
hsa-miR-548ao-3p,0.0,2.0,0.0,0.0,0.0
hsa-miR-548ar-3p,0.0,4.0,0.0,0.0,0.0
hsa-miR-548az-5p,2.0,0.0,0.0,0.0,0.0
hsa-miR-548e-3p,1.0,2.0,0.0,0.0,0.0
hsa-miR-548f-3p,5.0,17.0,0.0,0.0,0.0
hsa-miR-548j-3p,2.0,0.0,0.0,0.0,0.0
hsa-miR-548j-5p,2.0,1.0,0.0,0.0,0.0
hsa-miR-548k,0.0,5.0,0.0,0.0,0.0
hsa-miR-548l,1.0,2.0,0.0,0.0,0.0
hsa-miR-548n,0.0,2.0,0.0,0.0,0.0
hsa-miR-548o-3p,16.0,23.0,0.0,0.0,0.0
hsa-miR-548p,1.0,0.0,0.0,0.0,0.0
hsa-miR-548t-5p,0.0,2.0,0.0,0.0,0.0
hsa-miR-548u,1.0,0.0,0.0,0.0,0.0
hsa-miR-548w,2.0,0.0,0.0,0.0,0.0
hsa-miR-549a-3p,0.0,0.0,0.0,2.0,18.0
hsa-miR-549a-5p,0.0,0.0,0.0,0.0,1.0
hsa-miR-550a-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-551a,0.0,1.0,0.0,0.0,0.0
hsa-miR-552-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-556-3p,2.0,3.0,0.0,0.0,0.0
hsa-miR-561-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-5699-5p,2.0,0.0,0.0,0.0,0.0
hsa-miR-574-3p,23.0,22.0,7.0,0.0,19.0
hsa-miR-574-5p,87.0,61.0,652.0,236.0,348.0
hsa-miR-576-3p,10.0,8.0,0.0,0.0,5.0
hsa-miR-576-5p,13.0,7.0,0.0,0.0,0.0
hsa-miR-577,2.0,1.0,0.0,0.0,0.0
hsa-miR-581,1.0,2.0,0.0,0.0,0.0
hsa-miR-582-3p,2.0,3.0,0.0,0.0,1.0
hsa-miR-584-5p,6.0,5.0,0.0,1.0,17.0
hsa-miR-585-3p,0.0,0.0,0.0,12.0,17.0
hsa-miR-589-5p,32.0,42.0,0.0,1.0,8.0
hsa-miR-590-3p,2.0,1.0,0.0,5.0,0.0
hsa-miR-592,4.0,4.0,1.0,4.0,0.0
hsa-miR-597-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-598-3p,7.0,6.0,0.0,0.0,0.0
hsa-miR-605-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-605-5p,2.0,0.0,0.0,0.0,0.0
hsa-miR-615-3p,0.0,0.0,19.0,388.0,1175.0
hsa-miR-615-5p,0.0,0.0,0.0,1.0,0.0
hsa-miR-618,0.0,9.0,0.0,0.0,0.0
hsa-miR-619-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-624-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-625-3p,11.0,6.0,0.0,12.0,6.0
hsa-miR-628-3p,0.0,0.0,32.0,0.0,1.0
hsa-miR-628-5p,3.0,0.0,2.0,0.0,0.0
hsa-miR-629-3p,0.0,4.0,0.0,0.0,0.0
hsa-miR-629-5p,71.0,54.0,0.0,25.0,21.0
hsa-miR-636,0.0,1.0,0.0,0.0,0.0
hsa-miR-641,8.0,8.0,0.0,0.0,4.0
hsa-miR-6505-5p,0.0,5.0,0.0,0.0,0.0
hsa-miR-6509-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-651-5p,29.0,22.0,0.0,0.0,0.0
hsa-miR-6511a-3p,0.0,2.0,0.0,0.0,0.0
hsa-miR-6511a-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-6511b-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-6514-5p,2.0,0.0,0.0,0.0,0.0
hsa-miR-6515-5p,0.0,1.0,0.0,2.0,0.0
hsa-miR-6516-3p,1.0,2.0,0.0,0.0,0.0
hsa-miR-6516-5p,2.0,0.0,0.0,0.0,0.0
hsa-miR-652-3p,0.0,5.0,6.0,1.0,2.0
hsa-miR-6529-3p,0.0,0.0,1.0,0.0,0.0
hsa-miR-6529-5p,0.0,0.0,3757.0,473.0,1388.0
hsa-miR-653-3p,2.0,2.0,0.0,0.0,0.0
hsa-miR-654-3p,120.0,52.0,16.0,42.0,131.0
hsa-miR-654-5p,47.0,10.0,0.0,12.0,21.0
hsa-miR-655-3p,1.0,0.0,6.0,0.0,0.0
hsa-miR-655-5p,0.0,0.0,3.0,0.0,0.0
hsa-miR-656-3p,9.0,4.0,11.0,7.0,0.0
hsa-miR-658,0.0,0.0,1.0,2.0,2.0
hsa-miR-659-5p,2.0,3.0,0.0,0.0,1.0
hsa-miR-660-5p,7.0,4.0,6.0,0.0,0.0
hsa-miR-663a,1.0,1.0,0.0,0.0,0.0
hsa-miR-663b,1.0,8.0,0.0,0.0,0.0
hsa-miR-664a-5p,4.0,2.0,0.0,3.0,9.0
hsa-miR-665,15.0,1.0,0.0,0.0,0.0
hsa-miR-668-3p,0.0,1.0,0.0,0.0,0.0
hsa-miR-671-3p,4.0,4.0,4.0,3.0,12.0
hsa-miR-671-5p,5.0,2.0,0.0,0.0,0.0
hsa-miR-6716-3p,0.0,1.0,0.0,5.0,2.0
hsa-miR-6721-5p,1.0,1.0,0.0,0.0,0.0
hsa-miR-6726-3p,0.0,0.0,0.0,0.0,4.0
hsa-miR-6733-5p,1.0,1.0,0.0,0.0,0.0
hsa-miR-6735-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-6736-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-6743-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-675-3p,0.0,0.0,0.0,4.0,5.0
hsa-miR-675-5p,2.0,0.0,0.0,1.0,4.0
hsa-miR-6753-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-6759-5p,0.0,2.0,0.0,0.0,0.0
hsa-miR-676-3p,6.0,2.0,0.0,0.0,0.0
hsa-miR-6776-3p,0.0,1.0,0.0,0.0,0.0
hsa-miR-6777-5p,0.0,0.0,0.0,4.0,0.0
hsa-miR-6797-3p,0.0,2.0,0.0,0.0,0.0
hsa-miR-6800-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-6807-5p,0.0,0.0,0.0,0.0,2.0
hsa-miR-6815-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-6837-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-6840-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-6842-3p,1.0,2.0,0.0,0.0,1.0
hsa-miR-6866-5p,4.0,2.0,0.0,2.0,0.0
hsa-miR-6873-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-6874-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-6881-3p,0.0,0.0,0.0,0.0,1.0
hsa-miR-6881-5p,0.0,0.0,0.0,1.0,0.0
hsa-miR-7-1-3p,0.0,1.0,0.0,0.0,0.0
hsa-miR-7-5p,484.0,172.0,685.0,14.0,213.0
hsa-miR-708-3p,8.0,11.0,0.0,12.0,6.0
hsa-miR-708-5p,9.0,21.0,0.0,0.0,1.0
hsa-miR-7107-3p,0.0,0.0,0.0,5.0,14.0
hsa-miR-7110-3p,6.0,8.0,0.0,1.0,1.0
hsa-miR-7156-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-744-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-744-5p,150.0,138.0,97.0,30.0,49.0
hsa-miR-758-3p,63.0,20.0,2.0,0.0,0.0
hsa-miR-760,1.0,1.0,112.0,14.0,46.0
hsa-miR-766-3p,5.0,1.0,0.0,0.0,0.0
hsa-miR-766-5p,0.0,3.0,0.0,0.0,0.0
hsa-miR-767-3p,0.0,2.0,0.0,0.0,0.0
hsa-miR-767-5p,9.0,4.0,0.0,0.0,0.0
hsa-miR-769-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-769-5p,60.0,76.0,1.0,4.0,4.0
hsa-miR-7704,15.0,8.0,0.0,4.0,0.0
hsa-miR-7706,4.0,4.0,1.0,7.0,5.0
hsa-miR-8485,1.0,0.0,0.0,0.0,0.0
hsa-miR-873-3p,4.0,7.0,0.0,0.0,0.0
hsa-miR-873-5p,0.0,3.0,0.0,1.0,0.0
hsa-miR-874-3p,16.0,15.0,29.0,1.0,0.0
hsa-miR-874-5p,3.0,0.0,0.0,0.0,0.0
hsa-miR-876-3p,0.0,1.0,0.0,0.0,0.0
hsa-miR-876-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-877-3p,0.0,3.0,0.0,8.0,0.0
hsa-miR-877-5p,2.0,0.0,0.0,0.0,0.0
hsa-miR-885-3p,0.0,0.0,3.0,0.0,0.0
hsa-miR-885-5p,0.0,0.0,21.0,9.0,37.0
hsa-miR-887-5p,3.0,3.0,0.0,0.0,5.0
hsa-miR-889-3p,101.0,17.0,0.0,2.0,48.0
hsa-miR-9-3p,6.0,3.0,7.0,0.0,1.0
hsa-miR-9-5p,94.0,94.0,15.0,3.0,11.0
hsa-miR-92a-1-5p,3.0,10.0,0.0,0.0,0.0
hsa-miR-92a-2-5p,1.0,4.0,0.0,0.0,0.0
hsa-miR-92a-3p,10295.0,12539.0,16303.0,1010.0,2905.0
hsa-miR-92b-3p,803.0,760.0,69.0,237.0,448.0
hsa-miR-92b-5p,91.0,80.0,0.0,13.0,6.0
hsa-miR-93-3p,6.0,4.0,0.0,0.0,0.0
hsa-miR-93-5p,229.0,170.0,197.0,19.0,41.0
hsa-miR-935,28.0,12.0,0.0,0.0,0.0
hsa-miR-937-3p,2.0,3.0,0.0,0.0,0.0
hsa-miR-940,0.0,1.0,0.0,0.0,0.0
hsa-miR-941,85.0,64.0,0.0,1.0,75.0
hsa-miR-95-3p,10.0,20.0,28.0,5.0,14.0
hsa-miR-96-5p,130.0,47.0,0.0,0.0,0.0
hsa-miR-98-5p,0.0,0.0,580.0,91.0,132.0
hsa-miR-9851-3p,0.0,0.0,0.0,0.0,3.0
hsa-miR-9898,1.0,0.0,0.0,0.0,0.0
hsa-miR-9901,1.0,1.0,0.0,0.0,0.0
hsa-miR-9983-3p,0.0,1.0,0.0,0.0,0.0
hsa-miR-9985,1.0,1.0,3.0,11.0,7.0
hsa-miR-99a-5p,12.0,11.0,18849.0,989.0,2737.0
hsa-miR-99b-3p,48.0,53.0,20.0,16.0,45.0
hsa-miR-99b-5p,501.0,353.0,1652.0,448.0,931.0
hsa-mir-12136-5p,0.0,3.0,0.0,17.0,0.0
hsa-mir-1245a-3p,0.0,0.0,0.0,7.0,0.0
hsa-mir-1248-5p,1.0,0.0,0.0,0.0,0.0
hsa-mir-1253-5p,0.0,0.0,0.0,1.0,0.0
hsa-mir-1255a-5p,0.0,1.0,0.0,0.0,0.0
hsa-mir-1273c-5p,0.0,1.0,0.0,0.0,0.0
hsa-mir-1276-5p,1.0,0.0,0.0,0.0,0.0
hsa-mir-1283-1-5p,0.0,1.0,0.0,0.0,0.0
hsa-mir-1293-5p,1.0,2.0,0.0,0.0,0.0
hsa-mir-1843-5p,0.0,0.0,0.0,0.0,2.0
hsa-mir-1913-3p,0.0,1.0,0.0,0.0,0.0
hsa-mir-2110-5p,0.0,0.0,0.0,0.0,2.0
hsa-mir-298-5p,1.0,0.0,0.0,0.0,0.0
hsa-mir-3155a-3p,4.0,0.0,0.0,0.0,0.0
hsa-mir-3159-5p,0.0,3.0,0.0,0.0,0.0
hsa-mir-3610-3p,0.0,3.0,0.0,0.0,0.0
hsa-mir-3648-1-5p,2.0,10.0,0.0,0.0,0.0
hsa-mir-3648-2-5p,11.0,20.0,0.0,0.0,0.0
hsa-mir-3651-3p,0.0,1.0,0.0,0.0,0.0
hsa-mir-3652-5p,2.0,3.0,0.0,0.0,0.0
hsa-mir-3654-3p,3.0,0.0,0.0,0.0,0.0
hsa-mir-3916-5p,5.0,0.0,0.0,0.0,0.0
hsa-mir-3937-3p,1.0,0.0,0.0,0.0,0.0
hsa-mir-4444-1-3p,0.0,1.0,0.0,0.0,0.0
hsa-mir-4444-2-3p,0.0,1.0,0.0,0.0,0.0
hsa-mir-4473-3p,0.0,1.0,0.0,0.0,0.0
hsa-mir-518b-3p,1.0,0.0,0.0,0.0,0.0
hsa-mir-520h-3p,4.0,0.0,0.0,0.0,0.0
hsa-mir-527-5p,0.0,1.0,0.0,0.0,0.0
hsa-mir-543-3p,0.0,0.0,0.0,5.0,0.0
hsa-mir-551a-3p,1.0,1.0,0.0,0.0,0.0
hsa-mir-558-3p,0.0,0.0,1.0,0.0,0.0
hsa-mir-559-5p,2.0,1.0,0.0,0.0,0.0
hsa-mir-5684-5p,2.0,0.0,0.0,0.0,0.0
hsa-mir-5687-3p,8.0,2.0,0.0,0.0,0.0
hsa-mir-599-3p,0.0,1.0,10.0,0.0,12.0
hsa-mir-641-5p,0.0,2.0,0.0,0.0,0.0
hsa-mir-663a-5p,1.0,3.0,0.0,0.0,0.0
hsa-mir-770-5p,1.0,0.0,0.0,0.0,0.0
hsa-mir-7703-3p,0.0,0.0,1.0,0.0,0.0
hsa-mir-7705-5p,0.0,1.0,0.0,0.0,0.0
hsa-mir-7854-3p,1.0,0.0,0.0,0.0,0.0
hsa-mir-935-3p,2.0,0.0,0.0,0.0,0.0
