miRNA,ERR5981316,ERR5981317,ERR5981318,ERR5981319,ERR5981320,ERR5981321,ERR5981322,ERR5981323,ERR5981324,ERR5981325,ERR5981326,ERR5981327,ERR5981328,ERR5981329,ERR5981330,ERR5981331,ERR5981332,ERR5981333,ERR5981334,ERR5981335,ERR5981336,ERR5981337,ERR5981338,ERR5981339
hsa-miR-338-3p,205.0,1842.0,748.0,3247.0,7.0,431.0,158.0,1506.0,41.0,2344.0,1686.0,38.0,0.0,6.0,1.0,297.0,1066.0,89.0,3.0,505.0,44.0,1316.0,208.0,182.0
hsa-miR-338-5p,0.0,114.0,26.0,29.0,70.0,106.0,13.0,85.0,15.0,20.0,1.0,38.0,45.0,6.0,35.0,12.0,5.0,81.0,6.0,16.0,9.0,7.0,7.0,58.0
hsa-miR-339-5p,0.0,20042.0,8.0,7308.0,3.0,4.0,9865.0,8.0,0.0,5077.0,2.0,1.0,2.0,10.0,1.0,7109.0,12583.0,3.0,3.0,4630.0,8356.0,3701.0,5734.0,3.0
hsa-miR-33a-3p,0.0,92.0,0.0,20.0,0.0,0.0,13.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,15.0,26.0,0.0,0.0,8.0,10.0,31.0,37.0,0.0
hsa-miR-33a-5p,0.0,327.0,1.0,173.0,0.0,0.0,78.0,1.0,1.0,122.0,0.0,3.0,0.0,0.0,0.0,73.0,184.0,0.0,0.0,2.0,58.0,49.0,691.0,1.0
hsa-miR-33b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-33b-5p,0.0,9.0,0.0,40.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-340-3p,0.0,861.0,0.0,182.0,0.0,0.0,160.0,1.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,289.0,982.0,0.0,0.0,439.0,342.0,246.0,417.0,0.0
hsa-miR-340-5p,0.0,12981.0,0.0,2490.0,4.0,0.0,1154.0,5.0,0.0,2766.0,10.0,9.0,13.0,0.0,5.0,5686.0,19751.0,3.0,0.0,3737.0,7787.0,8498.0,41752.0,0.0
hsa-miR-342-3p,56.0,79317.0,38.0,28604.0,51.0,63.0,22688.0,23.0,14.0,9922.0,35.0,27.0,107.0,191.0,53.0,49714.0,135992.0,51.0,53.0,25080.0,31262.0,16748.0,34510.0,45.0
hsa-miR-342-5p,24.0,1714.0,2.0,1212.0,5.0,2.0,1657.0,3.0,1.0,429.0,1.0,1.0,10.0,1.0,3.0,1103.0,1402.0,7.0,3.0,1078.0,1699.0,468.0,411.0,3.0
hsa-miR-345-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-345-5p,0.0,28.0,0.0,50.0,0.0,0.0,14.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34a-3p,0.0,209.0,5.0,69.0,0.0,0.0,21.0,0.0,0.0,90.0,0.0,4.0,0.0,0.0,0.0,131.0,215.0,0.0,0.0,135.0,115.0,111.0,135.0,3.0
hsa-miR-34a-5p,9.0,126887.0,11.0,65820.0,33.0,8.0,28197.0,49.0,33.0,64096.0,50.0,43.0,4.0,3.0,6.0,34523.0,92150.0,7.0,4.0,43091.0,51401.0,35283.0,83384.0,0.0
hsa-miR-34b-3p,328.0,4248.0,869.0,466.0,1097.0,1714.0,512.0,663.0,125.0,324.0,295.0,439.0,317.0,351.0,72.0,88.0,387.0,75.0,138.0,129.0,71.0,30.0,64.0,39.0
hsa-miR-34c-3p,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34c-5p,0.0,13212.0,9.0,4845.0,23.0,24.0,2018.0,39.0,17.0,7143.0,23.0,81.0,0.0,0.0,1.0,240.0,1067.0,2.0,0.0,437.0,561.0,328.0,962.0,0.0
hsa-miR-361-3p,0.0,1019.0,0.0,633.0,0.0,0.0,404.0,0.0,2.0,238.0,0.0,0.0,0.0,0.0,0.0,344.0,759.0,0.0,0.0,249.0,282.0,135.0,273.0,0.0
hsa-miR-361-5p,0.0,15035.0,0.0,4808.0,2.0,1.0,2269.0,2.0,4.0,3252.0,0.0,3.0,0.0,0.0,0.0,7476.0,16575.0,3.0,1.0,4674.0,4652.0,3685.0,5257.0,0.0
hsa-miR-3613-3p,0.0,5.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3613-5p,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3615,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-362-3p,0.0,5.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-362-5p,0.0,337.0,0.0,67.0,0.0,0.0,43.0,1.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,69.0,178.0,0.0,0.0,52.0,88.0,94.0,115.0,0.0
hsa-miR-363-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3648,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
hsa-miR-3652,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3659,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0
hsa-miR-365a-3p,0.0,1299.0,1.0,121.0,0.0,0.0,533.0,0.0,0.0,664.0,2.0,0.0,0.0,0.0,0.0,621.0,993.0,0.0,0.0,129.0,25.0,1.0,90.0,2.0
hsa-miR-365a-5p,0.0,21.0,0.0,36.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,3.0,9.0,1.0,1.0,0.0
hsa-miR-365b-3p,0.0,4.0,0.0,853.0,0.0,0.0,55.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,22.0,175.0,0.0,0.0,409.0,598.0,287.0,293.0,0.0
hsa-miR-365b-5p,0.0,26.0,0.0,70.0,0.0,0.0,45.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,8.0,34.0,8.0,4.0,0.0
hsa-miR-3661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-3663-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3665,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
hsa-miR-3688-3p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-369-3p,0.0,50.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,6.0,11.0,6.0,44.0,0.0
hsa-miR-369-5p,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0
hsa-miR-370-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-374a-3p,0.0,11.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374a-5p,0.0,497.0,0.0,189.0,0.0,0.0,31.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0
hsa-miR-374b-3p,0.0,0.0,0.0,17.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14.0,0.0,0.0,18.0,7.0,27.0,315.0,0.0
hsa-miR-374b-5p,0.0,13118.0,0.0,19.0,1.0,22.0,131.0,0.0,0.0,2268.0,0.0,0.0,0.0,0.0,3.0,632.0,1244.0,8.0,0.0,4137.0,102.0,3547.0,4612.0,4.0
hsa-miR-374c-5p,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
hsa-miR-375-3p,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,0.0,0.0,3.0,11.0,4.0,2.0,0.0
hsa-miR-376a-3p,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-376b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
hsa-miR-376b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-376c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,8.0,0.0
hsa-miR-376c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-377-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
hsa-miR-377-5p,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378a-3p,0.0,25403.0,0.0,9493.0,20.0,31.0,6545.0,5.0,2.0,7541.0,7.0,23.0,12.0,27.0,5.0,12704.0,32466.0,11.0,5.0,14221.0,24306.0,12912.0,20221.0,1.0
hsa-miR-378a-5p,0.0,6879.0,5.0,3335.0,22.0,14.0,5557.0,15.0,1.0,1939.0,7.0,4.0,39.0,4.0,3.0,2421.0,6451.0,1.0,17.0,3416.0,4708.0,1497.0,2367.0,0.0
hsa-miR-378b,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-378c,0.0,1892.0,1.0,58.0,6.0,2.0,449.0,3.0,3.0,45.0,3.0,13.0,1.0,0.0,1.0,879.0,2059.0,3.0,0.0,135.0,1949.0,1232.0,329.0,2.0
hsa-miR-378d,39.0,214.0,6.0,13.0,223.0,169.0,45.0,220.0,125.0,26.0,391.0,242.0,48.0,62.0,70.0,30.0,47.0,88.0,53.0,36.0,61.0,128.0,55.0,79.0
hsa-miR-378e,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378f,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-378i,0.0,87.0,0.0,20.0,0.0,0.0,18.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,35.0,89.0,0.0,0.0,22.0,74.0,36.0,53.0,0.0
hsa-miR-379-5p,0.0,6.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0
hsa-miR-381-3p,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0
hsa-miR-382-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0
hsa-miR-382-5p,0.0,36.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,9.0,15.0,5.0,14.0,0.0
hsa-miR-383-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0
hsa-miR-3907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-3910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3911,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-3915,17.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3916,37.0,0.0,0.0,9.0,36.0,28.0,56.0,82.0,45.0,12.0,179.0,75.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,42.0,21.0,64.0,17.0
hsa-miR-3919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3944-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3960,0.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
hsa-miR-409-3p,0.0,31.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,3.0,11.0,0.0,4.0,0.0
hsa-miR-409-5p,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0
hsa-miR-410-3p,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-411-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-411-5p,0.0,8.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,4.0,3.0,6.0,0.0
hsa-miR-412-5p,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,11.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0
hsa-miR-421,0.0,11270.0,0.0,3298.0,3.0,1.0,1846.0,9.0,0.0,2014.0,16.0,5.0,0.0,0.0,0.0,3741.0,8070.0,1.0,0.0,2078.0,2955.0,1657.0,3154.0,0.0
hsa-miR-423-3p,0.0,6379.0,0.0,1427.0,0.0,0.0,147.0,0.0,0.0,1242.0,0.0,0.0,0.0,0.0,1.0,195.0,1184.0,0.0,0.0,3096.0,754.0,899.0,1276.0,0.0
hsa-miR-423-5p,0.0,84.0,3.0,3523.0,0.0,0.0,558.0,0.0,0.0,999.0,0.0,0.0,10.0,5.0,0.0,2675.0,1395.0,0.0,0.0,160.0,3955.0,1194.0,24.0,0.0
hsa-miR-424-5p,401.0,2171.0,1115.0,658.0,1358.0,1029.0,313.0,5232.0,1552.0,570.0,7186.0,2813.0,186.0,185.0,225.0,333.0,862.0,185.0,115.0,272.0,477.0,465.0,1613.0,249.0
hsa-miR-425-3p,1.0,4389.0,3.0,1661.0,4.0,2.0,1259.0,1.0,3.0,1206.0,2.0,0.0,3.0,8.0,2.0,1816.0,2936.0,5.0,0.0,1026.0,1503.0,759.0,1220.0,1.0
hsa-miR-425-5p,1.0,22896.0,3.0,8140.0,59.0,83.0,3703.0,81.0,9.0,5359.0,38.0,27.0,8.0,27.0,13.0,14971.0,34591.0,41.0,0.0,9569.0,13727.0,6769.0,10241.0,15.0
hsa-miR-4257,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-4286,0.0,95.0,0.0,100.0,0.0,0.0,24.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,20.0,77.0,0.0,0.0,35.0,44.0,12.0,16.0,0.0
hsa-miR-429,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-4291,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
hsa-miR-4306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-4308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-431-5p,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-432-5p,0.0,25.0,6.0,3.0,25.0,0.0,14.0,9.0,2.0,17.0,0.0,3.0,0.0,0.0,10.0,9.0,8.0,1.0,0.0,24.0,18.0,10.0,2.0,9.0
hsa-miR-4324,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-433-3p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-4429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-4433b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4440,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4442,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4443,0.0,172.0,1.0,227.0,0.0,0.0,135.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,139.0,452.0,0.0,0.0,111.0,206.0,253.0,190.0,1.0
hsa-miR-4444,0.0,0.0,0.0,13.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,2.0,3.0,0.0,0.0,0.0,20.0,6.0,14.0,2.0
hsa-miR-4454,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-4476,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4485-3p,0.0,540.0,0.0,329.0,0.0,2.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,429.0,36.0,0.0,0.0,19.0,45.0,14.0,3.0,0.0
hsa-miR-4488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-4492,0.0,1.0,0.0,26.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,17.0,3.0,4.0,0.0
hsa-miR-449a,0.0,85.0,0.0,19.0,0.0,2.0,13.0,6.0,0.0,25.0,4.0,5.0,7.0,1.0,0.0,12.0,53.0,0.0,0.0,8.0,12.0,27.0,57.0,0.0
hsa-miR-449b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-4506,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4507,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4508,0.0,0.0,0.0,21.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,15.0,0.0,1.0,0.0
hsa-miR-450a-1-3p,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,6.0,3.0,10.0,0.0
hsa-miR-450a-5p,0.0,292.0,3.0,107.0,3.0,0.0,56.0,2.0,0.0,120.0,3.0,1.0,0.0,0.0,3.0,128.0,182.0,1.0,0.0,79.0,75.0,91.0,260.0,0.0
hsa-miR-450b-5p,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
hsa-miR-4510,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-4511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4516,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-451a,0.0,75.0,0.0,31.0,0.0,1.0,20.0,0.0,41.0,38.0,24.0,29.0,0.0,0.0,0.0,6.0,26.0,4.0,0.0,7.0,46.0,26.0,87.0,9.0
