miRNA,SRR13288406,SRR13288407,SRR13288408,SRR13288409,SRR13288410,SRR13288411,SRR13288412,SRR13288413,SRR13288414,SRR13288415,SRR13288416,SRR13288417,SRR13288418,SRR13288419,SRR13288420,SRR13288421,SRR13288422
hsa-miR-146b-3p,8.0,9.0,16.0,4.0,573.0,904.0,45.0,74.0,20.0,260.0,5.0,1370.0,40.0,9.0,328.0,16.0,11.0
hsa-miR-146b-5p,1016.0,98.0,722.0,36.0,14253.0,27640.0,4877.0,2477.0,1053.0,6337.0,144.0,47426.0,875.0,2767.0,22418.0,1454.0,433.0
hsa-miR-147b-3p,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,2.0,1.0,0.0,49.0,0.0,0.0,8.0,0.0,0.0
hsa-miR-147b-5p,0.0,0.0,1.0,0.0,1.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-148a-3p,3829.0,1695.0,2760.0,464.0,16461.0,21153.0,10621.0,8410.0,9883.0,20296.0,2516.0,66240.0,6919.0,7700.0,19988.0,7487.0,25386.0
hsa-miR-148a-5p,9.0,3.0,37.0,4.0,220.0,315.0,93.0,73.0,63.0,212.0,3.0,451.0,67.0,14.0,222.0,66.0,18.0
hsa-miR-148b-3p,12.0,65.0,102.0,7.0,521.0,1069.0,144.0,253.0,193.0,471.0,9.0,2687.0,173.0,34.0,897.0,197.0,59.0
hsa-miR-148b-5p,0.0,0.0,2.0,1.0,9.0,24.0,5.0,3.0,7.0,8.0,0.0,31.0,1.0,2.0,34.0,10.0,0.0
hsa-miR-149-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-149-5p,1.0,0.0,6.0,0.0,11.0,12.0,6.0,1.0,7.0,2.0,0.0,0.0,2.0,0.0,6.0,3.0,0.0
hsa-miR-150-3p,0.0,19.0,1.0,1.0,612.0,149.0,23.0,31.0,2.0,195.0,0.0,408.0,9.0,12.0,108.0,5.0,41.0
hsa-miR-150-5p,55.0,4.0,17.0,4.0,6883.0,2766.0,153.0,391.0,16.0,4291.0,1.0,5240.0,47.0,78.0,2027.0,32.0,67.0
hsa-miR-151a-3p,423.0,272.0,358.0,25.0,3946.0,5985.0,939.0,1037.0,950.0,939.0,109.0,15839.0,573.0,611.0,3034.0,855.0,2577.0
hsa-miR-151a-5p,3.0,0.0,6.0,0.0,11.0,7.0,6.0,3.0,6.0,8.0,0.0,23.0,7.0,6.0,12.0,8.0,0.0
hsa-miR-151b,0.0,4.0,0.0,0.0,2.0,28.0,1.0,3.0,2.0,1.0,0.0,6.0,0.0,1.0,13.0,0.0,0.0
hsa-miR-152-3p,109.0,113.0,423.0,21.0,3796.0,6605.0,369.0,1110.0,1195.0,712.0,17.0,3708.0,629.0,164.0,2911.0,1373.0,224.0
hsa-miR-152-5p,1.0,0.0,0.0,0.0,9.0,14.0,2.0,9.0,6.0,3.0,1.0,8.0,2.0,3.0,9.0,2.0,0.0
hsa-miR-1537-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1538,0.0,0.0,4.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0
hsa-miR-154-3p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-154-5p,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-155-5p,57.0,4.0,69.0,2.0,2473.0,2915.0,156.0,197.0,120.0,989.0,4.0,3780.0,95.0,60.0,2521.0,145.0,17.0
hsa-miR-15a-3p,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,0.0,0.0,0.0,0.0,5.0,19.0,0.0,1.0,2.0,8.0,0.0,3.0,2.0,0.0,5.0,3.0,0.0
hsa-miR-15b-3p,0.0,0.0,3.0,0.0,0.0,10.0,0.0,1.0,4.0,9.0,0.0,12.0,0.0,2.0,12.0,0.0,0.0
hsa-miR-15b-5p,0.0,0.0,0.0,1.0,17.0,65.0,1.0,9.0,4.0,76.0,0.0,34.0,5.0,0.0,22.0,11.0,0.0
hsa-miR-16-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-16-2-3p,16.0,1.0,10.0,1.0,55.0,187.0,45.0,51.0,34.0,125.0,3.0,93.0,25.0,16.0,127.0,39.0,5.0
hsa-miR-16-5p,13.0,2.0,7.0,0.0,92.0,377.0,50.0,70.0,36.0,156.0,3.0,810.0,40.0,8.0,219.0,72.0,0.0
hsa-miR-17-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-17-5p,0.0,0.0,5.0,0.0,30.0,169.0,16.0,15.0,18.0,76.0,0.0,48.0,7.0,15.0,76.0,21.0,0.0
hsa-miR-181a-2-3p,3.0,25.0,35.0,2.0,150.0,159.0,43.0,67.0,85.0,159.0,8.0,309.0,41.0,14.0,95.0,21.0,73.0
hsa-miR-181a-3p,1.0,2.0,5.0,1.0,144.0,202.0,24.0,59.0,6.0,110.0,0.0,489.0,16.0,3.0,161.0,33.0,0.0
hsa-miR-181a-5p,48.0,15.0,92.0,14.0,880.0,1757.0,348.0,398.0,222.0,1027.0,11.0,1763.0,122.0,95.0,1339.0,304.0,13.0
hsa-miR-181b-2-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-3p,2.0,2.0,5.0,0.0,22.0,23.0,9.0,3.0,3.0,17.0,2.0,35.0,14.0,8.0,15.0,2.0,0.0
hsa-miR-181b-5p,14.0,10.0,25.0,7.0,241.0,456.0,73.0,122.0,51.0,186.0,2.0,354.0,45.0,28.0,301.0,63.0,1.0
hsa-miR-181c-3p,0.0,0.0,0.0,0.0,0.0,25.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,27.0,3.0,0.0
hsa-miR-181c-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0
hsa-miR-181d-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-181d-5p,1.0,0.0,7.0,0.0,21.0,46.0,9.0,8.0,17.0,19.0,0.0,42.0,9.0,7.0,62.0,31.0,0.0
hsa-miR-182-3p,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
hsa-miR-182-5p,3.0,1.0,7.0,1.0,32.0,53.0,5.0,8.0,7.0,65.0,3.0,37.0,319.0,0.0,305.0,20.0,6.0
hsa-miR-1827,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,2.0,9.0,6.0,0.0,12.0,32.0,7.0,3.0,5.0,55.0,0.0,32.0,119.0,9.0,183.0,6.0,9.0
hsa-miR-184,7.0,27.0,7.0,1.0,23.0,18.0,9.0,14.0,45.0,52.0,6.0,34.0,9.0,17.0,20.0,5.0,18.0
hsa-miR-1843,6.0,11.0,3.0,0.0,58.0,74.0,14.0,14.0,13.0,48.0,5.0,117.0,15.0,2.0,64.0,7.0,8.0
hsa-miR-185-3p,2.0,3.0,0.0,1.0,63.0,81.0,15.0,15.0,3.0,31.0,0.0,93.0,30.0,1.0,32.0,7.0,5.0
hsa-miR-185-5p,11.0,2.0,14.0,6.0,306.0,719.0,65.0,63.0,45.0,165.0,0.0,419.0,117.0,32.0,379.0,83.0,8.0
hsa-miR-186-5p,58.0,4.0,77.0,2.0,550.0,2329.0,302.0,399.0,202.0,593.0,3.0,636.0,89.0,41.0,1119.0,250.0,0.0
hsa-miR-187-3p,1.0,0.0,2.0,0.0,1.0,2.0,3.0,4.0,0.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-187-5p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-188-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-188-5p,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,0.0,0.0,3.0,0.0,5.0,7.0,1.0,3.0,1.0,3.0,0.0,7.0,1.0,0.0,7.0,1.0,0.0
hsa-miR-18a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0
hsa-miR-18b-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1908-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,0.0,2.0,0.0,0.0,0.0,6.0,12.0,0.0,2.0,2.0,0.0,11.0,1.0,0.0,5.0,0.0,0.0
hsa-miR-190b-5p,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0
hsa-miR-191-3p,0.0,0.0,0.0,0.0,1.0,9.0,3.0,1.0,15.0,1.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0
hsa-miR-191-5p,473.0,26.0,541.0,53.0,4708.0,12940.0,1761.0,1897.0,1413.0,10727.0,33.0,3972.0,536.0,583.0,5711.0,1720.0,138.0
hsa-miR-1910-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,4.0,2.0,14.0,3.0,316.0,384.0,31.0,16.0,9.0,356.0,13.0,581.0,26.0,25.0,227.0,14.0,19.0
hsa-miR-193a-3p,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-193a-5p,12.0,32.0,35.0,2.0,253.0,666.0,79.0,77.0,102.0,238.0,2.0,70.0,49.0,14.0,215.0,107.0,13.0
hsa-miR-193b-3p,2.0,0.0,0.0,1.0,9.0,52.0,3.0,6.0,7.0,3.0,0.0,3.0,3.0,0.0,8.0,11.0,0.0
hsa-miR-193b-5p,10.0,3.0,3.0,2.0,14.0,18.0,8.0,5.0,21.0,6.0,0.0,5.0,13.0,6.0,5.0,7.0,10.0
hsa-miR-194-3p,0.0,0.0,0.0,0.0,8.0,2.0,1.0,1.0,0.0,11.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0
hsa-miR-194-5p,2.0,0.0,0.0,0.0,18.0,35.0,2.0,5.0,4.0,20.0,0.0,6.0,4.0,3.0,20.0,2.0,0.0
hsa-miR-195-3p,9.0,1.0,13.0,2.0,66.0,71.0,35.0,27.0,24.0,27.0,5.0,66.0,13.0,25.0,29.0,36.0,34.0
hsa-miR-195-5p,0.0,0.0,1.0,0.0,4.0,4.0,4.0,1.0,9.0,2.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0
hsa-miR-196a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-196a-5p,42.0,2.0,44.0,0.0,104.0,415.0,62.0,90.0,144.0,52.0,0.0,45.0,22.0,56.0,159.0,24.0,3.0
hsa-miR-196b-5p,7.0,0.0,14.0,1.0,12.0,74.0,17.0,14.0,30.0,10.0,0.0,10.0,0.0,4.0,50.0,19.0,0.0
hsa-miR-197-3p,44.0,48.0,83.0,6.0,220.0,278.0,128.0,118.0,120.0,755.0,8.0,160.0,52.0,39.0,234.0,74.0,9.0
hsa-miR-197-5p,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1976,0.0,1.0,0.0,0.0,5.0,5.0,2.0,0.0,1.0,25.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-199a-3p,648.0,19.0,323.0,14.0,1012.0,5784.0,1108.0,2089.0,2408.0,701.0,5.0,1341.0,378.0,275.0,1389.0,5502.0,37.0
hsa-miR-199a-5p,199.0,24.0,475.0,50.0,906.0,2607.0,676.0,1343.0,1183.0,780.0,4.0,479.0,579.0,258.0,1684.0,2413.0,14.0
hsa-miR-199b-3p,35.0,25.0,695.0,12.0,242.0,1530.0,477.0,354.0,421.0,533.0,0.0,188.0,560.0,375.0,1919.0,496.0,12.0
hsa-miR-199b-5p,28.0,12.0,158.0,7.0,428.0,983.0,178.0,478.0,600.0,666.0,6.0,860.0,366.0,53.0,581.0,1581.0,9.0
hsa-miR-19a-3p,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0
hsa-miR-19b-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-19b-3p,0.0,0.0,0.0,0.0,3.0,23.0,6.0,5.0,4.0,16.0,0.0,10.0,0.0,0.0,13.0,1.0,0.0
hsa-miR-200a-3p,1.0,7.0,3.0,0.0,2.0,19.0,7.0,3.0,1.0,17.0,0.0,24.0,0.0,1.0,20.0,2.0,0.0
hsa-miR-200a-5p,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-200b-3p,1.0,2.0,12.0,0.0,34.0,59.0,8.0,1.0,12.0,20.0,0.0,77.0,0.0,0.0,41.0,5.0,0.0
hsa-miR-200b-5p,0.0,0.0,0.0,0.0,4.0,3.0,8.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0
hsa-miR-200c-3p,0.0,0.0,8.0,0.0,42.0,108.0,10.0,11.0,10.0,70.0,0.0,59.0,3.0,6.0,45.0,6.0,0.0
hsa-miR-203a-3p,9.0,147.0,49.0,107.0,7.0,484.0,53.0,0.0,900.0,4264.0,2.0,131.0,447.0,229.0,5.0,443.0,0.0
hsa-miR-203b-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-3p,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-5p,2.0,0.0,4.0,0.0,0.0,1.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
hsa-miR-205-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-205-5p,1.0,0.0,6.0,0.0,2.0,3.0,0.0,4.0,2.0,13.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0
hsa-miR-206,0.0,5.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-208b-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-5p,3.0,0.0,9.0,0.0,20.0,171.0,25.0,11.0,11.0,78.0,1.0,37.0,3.0,4.0,80.0,18.0,0.0
hsa-miR-20b-5p,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0
hsa-miR-21-3p,2.0,1.0,2.0,3.0,91.0,349.0,15.0,24.0,10.0,134.0,0.0,254.0,13.0,10.0,184.0,27.0,3.0
hsa-miR-21-5p,3111.0,1735.0,6724.0,712.0,69371.0,261294.0,21613.0,22489.0,9435.0,104356.0,683.0,209411.0,12071.0,5670.0,215647.0,36032.0,1306.0
hsa-miR-210-3p,0.0,0.0,16.0,0.0,34.0,137.0,3.0,14.0,43.0,3.0,0.0,35.0,6.0,0.0,119.0,23.0,0.0
hsa-miR-210-5p,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,7.0,2.0,0.0
hsa-miR-2110,51.0,76.0,168.0,13.0,389.0,324.0,126.0,119.0,333.0,400.0,3.0,550.0,136.0,49.0,436.0,105.0,18.0
hsa-miR-2113,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2115-3p,0.0,2.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-2115-5p,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0
hsa-miR-2116-3p,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0
hsa-miR-212-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-212-5p,0.0,0.0,9.0,0.0,9.0,25.0,2.0,3.0,0.0,3.0,0.0,11.0,1.0,0.0,13.0,6.0,0.0
hsa-miR-214-3p,11.0,3.0,24.0,0.0,20.0,72.0,2.0,19.0,21.0,5.0,0.0,8.0,13.0,1.0,10.0,27.0,0.0
hsa-miR-214-5p,3.0,0.0,0.0,0.0,2.0,10.0,0.0,12.0,4.0,2.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0
hsa-miR-215-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,0.0,2.0,0.0,0.0,4.0,9.0,1.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,7.0,1.0,1.0
hsa-miR-216a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-216a-5p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216b-5p,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-217-5p,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-218-1-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-218-5p,4.0,0.0,0.0,0.0,4.0,61.0,2.0,2.0,3.0,4.0,0.0,16.0,0.0,0.0,13.0,3.0,0.0
hsa-miR-219a-1-3p,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,0.0
hsa-miR-219a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-22-3p,173.0,433.0,346.0,42.0,1076.0,3232.0,677.0,875.0,979.0,973.0,14.0,2257.0,423.0,278.0,2262.0,1236.0,66.0
hsa-miR-22-5p,20.0,1.0,7.0,0.0,29.0,104.0,23.0,25.0,63.0,22.0,0.0,21.0,17.0,14.0,65.0,48.0,0.0
hsa-miR-221-3p,174.0,30.0,342.0,8.0,2053.0,6090.0,545.0,1223.0,860.0,683.0,1.0,1348.0,235.0,104.0,4106.0,4899.0,18.0
hsa-miR-221-5p,11.0,5.0,14.0,2.0,579.0,807.0,27.0,37.0,59.0,200.0,8.0,834.0,95.0,11.0,593.0,300.0,151.0
hsa-miR-222-3p,465.0,201.0,1329.0,103.0,9566.0,9307.0,1771.0,2000.0,1929.0,2522.0,249.0,5444.0,3080.0,726.0,7897.0,7857.0,1373.0
hsa-miR-222-5p,3.0,1.0,0.0,1.0,54.0,117.0,5.0,6.0,14.0,13.0,0.0,65.0,20.0,0.0,88.0,61.0,0.0
hsa-miR-223-3p,14.0,6.0,5.0,2.0,485.0,2224.0,38.0,109.0,19.0,3925.0,4.0,661.0,4.0,3.0,867.0,33.0,6.0
hsa-miR-223-5p,19.0,11.0,15.0,4.0,449.0,1143.0,136.0,102.0,16.0,1389.0,11.0,847.0,19.0,64.0,543.0,42.0,68.0
hsa-miR-224-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-224-5p,6.0,2.0,11.0,0.0,15.0,81.0,3.0,5.0,21.0,14.0,0.0,0.0,9.0,5.0,8.0,29.0,0.0
hsa-miR-2276-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-2277-5p,0.0,0.0,2.0,0.0,2.0,11.0,0.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0
hsa-miR-2355-3p,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,7.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0
hsa-miR-2355-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-23a-3p,265.0,47.0,251.0,14.0,1972.0,4554.0,771.0,1464.0,1487.0,2259.0,11.0,3885.0,935.0,236.0,3527.0,3114.0,43.0
hsa-miR-23a-5p,7.0,2.0,7.0,3.0,12.0,32.0,2.0,4.0,30.0,34.0,1.0,21.0,12.0,0.0,23.0,15.0,1.0
hsa-miR-23b-3p,52.0,11.0,152.0,1.0,458.0,1068.0,137.0,559.0,793.0,134.0,2.0,880.0,177.0,37.0,589.0,484.0,12.0
hsa-miR-23b-5p,9.0,2.0,5.0,0.0,29.0,27.0,6.0,23.0,33.0,19.0,3.0,11.0,52.0,11.0,9.0,19.0,6.0
hsa-miR-23c,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-1-5p,0.0,0.0,3.0,0.0,4.0,13.0,9.0,19.0,8.0,5.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0
hsa-miR-24-2-5p,26.0,0.0,27.0,1.0,46.0,237.0,69.0,63.0,123.0,83.0,0.0,153.0,21.0,42.0,205.0,88.0,2.0
hsa-miR-24-3p,75.0,69.0,461.0,27.0,1116.0,3630.0,1106.0,1115.0,1326.0,1435.0,11.0,2056.0,150.0,639.0,2786.0,670.0,25.0
hsa-miR-25-3p,175.0,820.0,407.0,49.0,5618.0,6430.0,1169.0,1130.0,859.0,11956.0,91.0,10130.0,2143.0,236.0,4123.0,1084.0,424.0
hsa-miR-25-5p,0.0,4.0,6.0,2.0,28.0,25.0,15.0,12.0,1.0,28.0,0.0,23.0,6.0,5.0,18.0,5.0,1.0
hsa-miR-2682-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-1-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.0,0.0,0.0,3.0,7.0,0.0,2.0,2.0,9.0,0.0,4.0,1.0,0.0,3.0,1.0,0.0
hsa-miR-26a-5p,3378.0,130.0,3375.0,96.0,7655.0,26017.0,8829.0,7659.0,12404.0,19417.0,126.0,17797.0,2745.0,4822.0,20445.0,8539.0,292.0
hsa-miR-26b-3p,10.0,0.0,4.0,0.0,62.0,82.0,6.0,12.0,8.0,64.0,0.0,24.0,3.0,22.0,36.0,3.0,9.0
hsa-miR-26b-5p,115.0,7.0,130.0,2.0,427.0,1706.0,296.0,235.0,368.0,1311.0,3.0,1072.0,94.0,167.0,1119.0,427.0,7.0
hsa-miR-27a-3p,531.0,187.0,507.0,6.0,1409.0,5671.0,735.0,993.0,1264.0,1720.0,11.0,5518.0,587.0,712.0,5812.0,1088.0,74.0
hsa-miR-27a-5p,60.0,62.0,82.0,32.0,2384.0,3446.0,191.0,291.0,215.0,2352.0,65.0,7212.0,484.0,79.0,2536.0,511.0,257.0
hsa-miR-27b-3p,457.0,109.0,622.0,26.0,1447.0,5424.0,944.0,2185.0,3018.0,1162.0,14.0,1974.0,2149.0,472.0,2348.0,2144.0,62.0
hsa-miR-27b-5p,7.0,1.0,8.0,0.0,18.0,38.0,12.0,6.0,30.0,25.0,0.0,16.0,17.0,3.0,19.0,39.0,0.0
hsa-miR-28-3p,106.0,107.0,255.0,34.0,7810.0,6256.0,641.0,855.0,399.0,3168.0,138.0,11978.0,722.0,167.0,3088.0,652.0,1314.0
hsa-miR-28-5p,7.0,0.0,26.0,0.0,95.0,253.0,31.0,59.0,28.0,113.0,0.0,155.0,13.0,18.0,188.0,30.0,2.0
hsa-miR-2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-296-3p,0.0,0.0,2.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0
hsa-miR-296-5p,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
hsa-miR-299-3p,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
hsa-miR-299-5p,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-29a-3p,51.0,35.0,166.0,15.0,551.0,1624.0,258.0,396.0,404.0,864.0,6.0,1201.0,173.0,96.0,1431.0,431.0,12.0
hsa-miR-29a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-1-5p,0.0,0.0,3.0,0.0,5.0,9.0,1.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0
