miRNA,SRR6905874,SRR6905875,SRR6905876,SRR6905877,SRR6905878,SRR6905879,SRR6905880,SRR6905881,SRR6905882,SRR6905883,SRR6905884,SRR6905885,SRR6905886
hsa-miR-3127-3p,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0
hsa-miR-3127-5p,14.0,25.0,5.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0
hsa-miR-3128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-3129-3p,11.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0
hsa-miR-3129-5p,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-3130-3p,4.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0
hsa-miR-3131,6.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0
hsa-miR-3132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-3133,3.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,23.0,0.0
hsa-miR-3134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-3135a,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0
hsa-miR-3136-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-3136-5p,5.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0
hsa-miR-3138,0.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-3140-3p,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
hsa-miR-3140-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3141,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-3144-3p,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0
hsa-miR-3144-5p,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3145-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-3146,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-3148,3.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0
hsa-miR-3149,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-3150a-5p,11.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,12.0,0.0
hsa-miR-3150b-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-3152-5p,3.0,18.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,22.0,9.0,0.0
hsa-miR-3153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
hsa-miR-3155a,3.0,5.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0
hsa-miR-3155b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3156-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
hsa-miR-3157-3p,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0
hsa-miR-3157-5p,3.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
hsa-miR-3158-3p,652.0,36.0,3.0,0.0,21.0,76.0,0.0,0.0,0.0,1.0,292.0,80.0,1.0
hsa-miR-3158-5p,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3160-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3160-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3162-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-3163,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-3164,9.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0
hsa-miR-3165,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-3167,136.0,184.0,0.0,0.0,9.0,14.0,1.0,1.0,0.0,2.0,107.0,147.0,0.0
hsa-miR-3170,7.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
hsa-miR-3173-3p,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-5p,2.0,3.0,1.0,0.0,2.0,2.0,0.0,2.0,4.0,0.0,18.0,12.0,0.0
hsa-miR-3174,12.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,7.0,0.0
hsa-miR-3175,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0
hsa-miR-3176,29.0,68.0,0.0,0.0,20.0,75.0,0.0,0.0,0.0,1.0,25.0,42.0,0.0
hsa-miR-3177-3p,56.0,75.0,1.0,0.0,5.0,8.0,1.0,0.0,4.0,0.0,45.0,61.0,0.0
hsa-miR-3179,6.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0
hsa-miR-3180,23.0,25.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,11.0,0.0
hsa-miR-3180-3p,32.0,41.0,7.0,0.0,2.0,11.0,0.0,0.0,6.0,2.0,3.0,22.0,0.0
hsa-miR-3180-5p,9.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0
hsa-miR-3181,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3182,22.0,61.0,12.0,6.0,19.0,4.0,11.0,4.0,0.0,1.0,6.0,5.0,0.0
hsa-miR-3184-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0
hsa-miR-3187-3p,30.0,64.0,2.0,0.0,14.0,25.0,0.0,0.0,1.0,3.0,46.0,18.0,0.0
hsa-miR-3187-5p,7.0,7.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0
hsa-miR-3188,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
hsa-miR-3189-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-3190-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
hsa-miR-3192-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0
hsa-miR-3192-5p,15.0,21.0,3.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,9.0,11.0,0.0
hsa-miR-3194-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3198,6.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,3.0,0.0
hsa-miR-3199,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-32-3p,55.0,48.0,0.0,0.0,24.0,9.0,0.0,0.0,0.0,0.0,124.0,74.0,0.0
hsa-miR-32-5p,368.0,481.0,3.0,0.0,348.0,76.0,1.0,1.0,1.0,5.0,739.0,400.0,0.0
hsa-miR-3200-3p,14.0,29.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0
hsa-miR-3200-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,5802.0,10129.0,792.0,399.0,1430.0,7140.0,175.0,122.0,642.0,415.0,3825.0,4755.0,4.0
hsa-miR-320a-5p,3.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0
hsa-miR-320b,1022.0,1909.0,338.0,54.0,18.0,733.0,79.0,28.0,226.0,126.0,668.0,33.0,0.0
hsa-miR-320c,430.0,12.0,78.0,9.0,75.0,281.0,51.0,0.0,9.0,0.0,3.0,185.0,0.0
hsa-miR-320d,3.0,138.0,4.0,65.0,11.0,51.0,11.0,8.0,6.0,47.0,34.0,12.0,0.0
hsa-miR-320e,4.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-323a-3p,1419.0,2254.0,29.0,21.0,145.0,69.0,19.0,3.0,17.0,19.0,4037.0,3679.0,0.0
hsa-miR-323a-5p,15.0,31.0,16.0,0.0,0.0,2.0,7.0,0.0,1.0,0.0,35.0,15.0,0.0
hsa-miR-323b-3p,290.0,403.0,3.0,2.0,41.0,22.0,1.0,0.0,7.0,2.0,969.0,797.0,0.0
hsa-miR-323b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
hsa-miR-324-3p,17.0,71.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,29.0,61.0,0.0
hsa-miR-324-5p,45.0,90.0,0.0,0.0,8.0,22.0,0.0,0.0,0.0,0.0,19.0,27.0,0.0
hsa-miR-326,23.0,60.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0
hsa-miR-328-3p,152.0,274.0,7.0,6.0,29.0,23.0,4.0,2.0,16.0,10.0,386.0,354.0,0.0
hsa-miR-328-5p,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-329-3p,243.0,444.0,0.0,0.0,76.0,41.0,4.0,3.0,3.0,2.0,747.0,425.0,0.0
hsa-miR-329-5p,54.0,94.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,55.0,100.0,0.0
hsa-miR-330-3p,204.0,303.0,19.0,4.0,60.0,108.0,1.0,2.0,8.0,15.0,388.0,320.0,0.0
hsa-miR-330-5p,77.0,79.0,1.0,0.0,23.0,35.0,0.0,1.0,0.0,0.0,109.0,81.0,0.0
hsa-miR-331-3p,446.0,609.0,1.0,0.0,85.0,166.0,0.0,1.0,3.0,1.0,194.0,306.0,0.0
hsa-miR-331-5p,65.0,79.0,7.0,13.0,18.0,6.0,5.0,1.0,7.0,3.0,134.0,114.0,0.0
hsa-miR-335-3p,262.0,1086.0,22.0,16.0,144.0,47.0,8.0,4.0,37.0,41.0,1721.0,2059.0,0.0
hsa-miR-335-5p,62.0,245.0,0.0,0.0,26.0,30.0,0.0,1.0,2.0,1.0,118.0,174.0,0.0
hsa-miR-337-3p,93.0,179.0,2.0,0.0,38.0,9.0,1.0,0.0,1.0,0.0,238.0,210.0,0.0
hsa-miR-337-5p,43.0,90.0,0.0,0.0,18.0,7.0,0.0,0.0,0.0,0.0,76.0,95.0,0.0
hsa-miR-338-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-338-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-339-3p,459.0,501.0,3.0,0.0,109.0,334.0,5.0,0.0,4.0,7.0,261.0,227.0,0.0
hsa-miR-339-5p,380.0,557.0,9.0,2.0,182.0,132.0,24.0,9.0,9.0,8.0,679.0,418.0,0.0
hsa-miR-33a-3p,127.0,183.0,0.0,0.0,32.0,103.0,0.0,0.0,0.0,0.0,127.0,131.0,0.0
hsa-miR-33a-5p,4.0,16.0,0.0,0.0,13.0,54.0,0.0,0.0,1.0,0.0,14.0,11.0,0.0
hsa-miR-33b-3p,20.0,26.0,0.0,0.0,33.0,20.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0
hsa-miR-33b-5p,50.0,52.0,0.0,0.0,28.0,52.0,0.0,1.0,0.0,0.0,28.0,17.0,0.0
hsa-miR-340-3p,27.0,83.0,6.0,2.0,17.0,6.0,1.0,3.0,2.0,6.0,139.0,82.0,0.0
hsa-miR-340-5p,514.0,803.0,4.0,4.0,344.0,168.0,17.0,6.0,8.0,13.0,1545.0,915.0,0.0
hsa-miR-342-3p,249.0,467.0,2.0,0.0,108.0,62.0,0.0,0.0,1.0,1.0,173.0,222.0,0.0
hsa-miR-342-5p,33.0,63.0,11.0,5.0,4.0,16.0,1.0,1.0,4.0,1.0,36.0,20.0,0.0
hsa-miR-345-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
hsa-miR-345-5p,741.0,856.0,2.0,1.0,165.0,306.0,8.0,4.0,1.0,3.0,342.0,365.0,0.0
hsa-miR-34a-5p,45.0,32.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0
hsa-miR-34b-3p,6.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0
hsa-miR-34c-3p,8.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0
hsa-miR-34c-5p,209.0,353.0,4.0,0.0,35.0,39.0,2.0,5.0,3.0,1.0,335.0,490.0,0.0
hsa-miR-3529-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3605-3p,4.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,4.0,19.0,6.0,0.0
hsa-miR-3605-5p,11.0,19.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0
hsa-miR-3609,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
hsa-miR-361-3p,1141.0,1484.0,43.0,49.0,211.0,305.0,20.0,6.0,44.0,26.0,2602.0,2134.0,0.0
hsa-miR-361-5p,155.0,234.0,0.0,2.0,80.0,27.0,6.0,1.0,2.0,3.0,268.0,220.0,0.0
hsa-miR-3610,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3611,0.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-3613-3p,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3613-5p,98.0,121.0,0.0,0.0,86.0,37.0,0.0,2.0,8.0,1.0,238.0,134.0,0.0
hsa-miR-3614-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3614-5p,8.0,8.0,13.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,12.0,10.0,0.0
hsa-miR-3615,437.0,499.0,37.0,12.0,96.0,318.0,8.0,8.0,21.0,16.0,922.0,921.0,0.0
hsa-miR-3617-5p,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3619-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-3619-5p,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
hsa-miR-362-3p,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-362-5p,127.0,122.0,1.0,0.0,81.0,70.0,1.0,1.0,0.0,0.0,108.0,76.0,0.0
hsa-miR-3620-3p,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
hsa-miR-3620-5p,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3622a-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3622a-5p,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0
hsa-miR-363-3p,6.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,8.0,10.0,0.0
hsa-miR-3648,4.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-3651,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3652,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0
hsa-miR-3654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
hsa-miR-3655,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-365a-3p,27.0,90.0,0.0,0.0,311.0,15.0,1.0,0.0,1.0,0.0,272.0,97.0,0.0
hsa-miR-365a-5p,279.0,626.0,20.0,14.0,58.0,100.0,2.0,3.0,8.0,12.0,282.0,378.0,0.0
hsa-miR-365b-3p,135.0,213.0,1.0,1.0,6.0,26.0,1.0,1.0,0.0,0.0,174.0,327.0,0.0
hsa-miR-365b-5p,210.0,249.0,27.0,18.0,19.0,21.0,3.0,1.0,11.0,6.0,168.0,191.0,0.0
hsa-miR-3660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-3661,144.0,238.0,0.0,3.0,4.0,23.0,0.0,0.0,4.0,2.0,65.0,99.0,0.0
hsa-miR-3662,23.0,36.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,22.0,0.0
hsa-miR-3663-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-3665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-3667-3p,7.0,5.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
hsa-miR-3667-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-3675-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-3677-3p,9.0,19.0,0.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,3.0,8.0,0.0
hsa-miR-3677-5p,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0
hsa-miR-3678-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
hsa-miR-3679-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3679-5p,15.0,35.0,15.0,2.0,5.0,7.0,0.0,0.0,4.0,3.0,4.0,6.0,0.0
hsa-miR-3680-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3681-5p,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0
hsa-miR-3682-3p,2.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0
hsa-miR-3684,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-3685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-3689a-5p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3689b-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
hsa-miR-3689e,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3689f,3.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
hsa-miR-369-3p,144.0,255.0,0.0,0.0,57.0,12.0,2.0,1.0,0.0,1.0,287.0,296.0,0.0
hsa-miR-369-5p,47.0,85.0,4.0,2.0,40.0,11.0,3.0,4.0,1.0,7.0,195.0,88.0,0.0
hsa-miR-3690,8.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0
hsa-miR-3691-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
hsa-miR-3691-5p,24.0,35.0,2.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,20.0,23.0,0.0
hsa-miR-3692-5p,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-370-3p,12190.0,18937.0,120.0,56.0,822.0,6836.0,56.0,32.0,129.0,130.0,12363.0,14001.0,3.0
hsa-miR-370-5p,25.0,38.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,68.0,90.0,0.0
hsa-miR-371a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-372-3p,0.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,7.0,4.0,0.0
hsa-miR-373-3p,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
hsa-miR-374a-3p,175.0,244.0,1.0,5.0,54.0,3.0,1.0,0.0,2.0,4.0,344.0,461.0,0.0
hsa-miR-374a-5p,71.0,170.0,0.0,0.0,76.0,9.0,1.0,1.0,3.0,0.0,225.0,214.0,0.0
hsa-miR-374b-3p,0.0,13.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,46.0,36.0,0.0
hsa-miR-374b-5p,53.0,256.0,0.0,0.0,14.0,2.0,0.0,2.0,0.0,0.0,228.0,178.0,0.0
hsa-miR-375-3p,1.0,3.0,2.0,16.0,0.0,4.0,2.0,1.0,3.0,2.0,0.0,6.0,0.0
hsa-miR-376a-2-5p,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-376a-3p,156.0,320.0,0.0,0.0,72.0,22.0,1.0,0.0,0.0,0.0,183.0,229.0,0.0
hsa-miR-376a-5p,3.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0
hsa-miR-376b-3p,61.0,111.0,0.0,1.0,6.0,10.0,0.0,0.0,0.0,0.0,22.0,37.0,0.0
hsa-miR-376b-5p,6.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
hsa-miR-376c-3p,147.0,204.0,0.0,0.0,58.0,41.0,1.0,2.0,0.0,0.0,84.0,153.0,0.0
hsa-miR-376c-5p,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0
hsa-miR-377-3p,91.0,149.0,0.0,0.0,46.0,68.0,0.0,0.0,0.0,0.0,62.0,48.0,0.0
hsa-miR-377-5p,42.0,56.0,0.0,0.0,10.0,27.0,0.0,0.0,0.0,0.0,28.0,37.0,0.0
hsa-miR-378a-3p,13629.0,36877.0,263.0,340.0,3177.0,14183.0,127.0,63.0,328.0,303.0,5800.0,10127.0,5.0
hsa-miR-378a-5p,38.0,38.0,0.0,0.0,48.0,40.0,0.0,0.0,0.0,0.0,19.0,14.0,0.0
hsa-miR-378b,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378c,6160.0,34.0,17.0,14.0,823.0,6438.0,31.0,4.0,40.0,24.0,4.0,1235.0,4.0
hsa-miR-378d,76.0,2573.0,4.0,0.0,25.0,796.0,5.0,0.0,2.0,3.0,66.0,259.0,0.0
hsa-miR-378e,4.0,10.0,0.0,2.0,0.0,32.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
hsa-miR-378f,16.0,33.0,0.0,0.0,5.0,26.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
hsa-miR-378h,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378i,12.0,20.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0
hsa-miR-379-3p,106.0,166.0,0.0,5.0,37.0,3.0,0.0,1.0,5.0,2.0,340.0,295.0,0.0
hsa-miR-379-5p,22301.0,36330.0,373.0,465.0,1077.0,1982.0,179.0,108.0,458.0,462.0,14574.0,29861.0,0.0
hsa-miR-380-3p,14.0,51.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.0
hsa-miR-380-5p,379.0,524.0,0.0,0.0,5.0,3.0,1.0,0.0,1.0,3.0,268.0,466.0,0.0
hsa-miR-381-3p,63736.0,67393.0,351.0,366.0,5405.0,8015.0,146.0,58.0,408.0,584.0,83792.0,157078.0,7.0
hsa-miR-381-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
hsa-miR-382-3p,581.0,1073.0,0.0,1.0,72.0,20.0,5.0,0.0,7.0,5.0,943.0,1257.0,0.0
hsa-miR-382-5p,1522.0,2245.0,182.0,102.0,91.0,163.0,57.0,29.0,96.0,78.0,1673.0,1689.0,0.0
hsa-miR-383-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3908,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3909,13.0,25.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,102.0,58.0,0.0
hsa-miR-3910,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3911,14.0,14.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,5.0,7.0,0.0
hsa-miR-3912-3p,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
hsa-miR-3913-5p,3.0,15.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,15.0,0.0
