miRNA,SRR2141641,SRR2141642,SRR2141643,SRR2141644,SRR2141645,SRR2141646,SRR2141647,SRR2141648,SRR2141649,SRR2141650,SRR2141651,SRR2141652,SRR2141653,SRR2141654,SRR2141655,SRR2141656,SRR2141657,SRR2141658,SRR2141659
hsa-miR-142-5p,1348.0,0.0,608.0,527.0,802.0,304.0,276.0,148.0,117.0,751.0,539.0,156.0,2116.0,996.0,682.0,1065.0,1720.0,2010.0,1819.0
hsa-miR-143-3p,3423.0,2.0,953.0,160.0,1599.0,554.0,1071.0,124.0,407.0,1732.0,407.0,123.0,1376.0,2036.0,1828.0,1687.0,4595.0,3349.0,3351.0
hsa-miR-143-5p,16.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,20.0,22.0,25.0
hsa-miR-144-3p,1823.0,1.0,876.0,2412.0,1956.0,250.0,257.0,471.0,122.0,5560.0,1469.0,1605.0,14593.0,3127.0,1190.0,7739.0,2888.0,1360.0,11234.0
hsa-miR-144-5p,130.0,0.0,121.0,465.0,428.0,48.0,32.0,36.0,31.0,692.0,138.0,116.0,2709.0,268.0,266.0,705.0,377.0,119.0,432.0
hsa-miR-145-3p,87.0,0.0,19.0,0.0,45.0,21.0,9.0,2.0,0.0,26.0,19.0,14.0,64.0,54.0,15.0,52.0,32.0,68.0,118.0
hsa-miR-145-5p,62.0,0.0,71.0,14.0,47.0,15.0,14.0,6.0,8.0,25.0,0.0,3.0,119.0,37.0,24.0,10.0,17.0,12.0,7.0
hsa-miR-1468-5p,10.0,0.0,0.0,2.0,9.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,6.0,11.0,27.0,23.0,15.0
hsa-miR-146a-3p,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,42.0,0.0
hsa-miR-146a-5p,4743.0,4.0,4253.0,1236.0,3276.0,4445.0,5540.0,259.0,709.0,3377.0,1441.0,390.0,2292.0,3324.0,2973.0,1521.0,9699.0,11361.0,2378.0
hsa-miR-146b-3p,10.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,6.0,2.0,0.0,1.0,0.0
hsa-miR-146b-5p,1096.0,0.0,342.0,291.0,516.0,443.0,444.0,37.0,248.0,1222.0,271.0,130.0,651.0,407.0,898.0,755.0,1949.0,3288.0,1286.0
hsa-miR-147b-3p,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0
hsa-miR-148a-3p,4558.0,3.0,2968.0,2115.0,3151.0,1176.0,1245.0,986.0,601.0,2066.0,2403.0,1763.0,12038.0,6256.0,2999.0,3840.0,5123.0,13427.0,7180.0
hsa-miR-148a-5p,69.0,0.0,63.0,8.0,14.0,28.0,38.0,1.0,7.0,28.0,16.0,6.0,57.0,62.0,45.0,10.0,60.0,159.0,48.0
hsa-miR-148b-3p,1524.0,1.0,885.0,1002.0,1343.0,537.0,795.0,455.0,209.0,1359.0,949.0,546.0,2765.0,1755.0,544.0,1200.0,2945.0,5594.0,3120.0
hsa-miR-148b-5p,7.0,0.0,1.0,18.0,30.0,1.0,7.0,0.0,0.0,25.0,13.0,2.0,31.0,11.0,8.0,7.0,54.0,45.0,27.0
hsa-miR-149-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-149-5p,3.0,0.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0
hsa-miR-150-3p,18.0,0.0,22.0,27.0,13.0,7.0,4.0,0.0,6.0,29.0,8.0,8.0,11.0,4.0,26.0,43.0,40.0,6.0,69.0
hsa-miR-150-5p,584.0,0.0,409.0,473.0,473.0,220.0,210.0,87.0,161.0,838.0,202.0,101.0,83.0,65.0,177.0,793.0,829.0,45.0,578.0
hsa-miR-151a-3p,2381.0,4.0,1085.0,461.0,1471.0,1431.0,1824.0,240.0,328.0,2486.0,1106.0,291.0,996.0,1342.0,2765.0,1552.0,6788.0,13411.0,4717.0
hsa-miR-151a-5p,104.0,0.0,52.0,57.0,131.0,93.0,58.0,20.0,29.0,123.0,32.0,35.0,97.0,71.0,196.0,49.0,182.0,614.0,192.0
hsa-miR-151b,12.0,0.0,5.0,2.0,2.0,5.0,4.0,2.0,0.0,0.0,6.0,16.0,10.0,4.0,6.0,12.0,4.0,27.0,6.0
hsa-miR-152-3p,171.0,0.0,53.0,23.0,49.0,42.0,91.0,12.0,8.0,72.0,81.0,53.0,50.0,108.0,55.0,94.0,406.0,509.0,247.0
hsa-miR-152-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-1537-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
hsa-miR-154-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-154-5p,5.0,0.0,1.0,0.0,7.0,11.0,14.0,0.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,7.0,9.0,9.0
hsa-miR-155-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,17.0,0.0,9.0,5.0,21.0,19.0,13.0,0.0,15.0,27.0,7.0,13.0,30.0,30.0,40.0,39.0,75.0,115.0,81.0
hsa-miR-15a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
hsa-miR-15a-5p,217.0,0.0,152.0,352.0,349.0,39.0,48.0,110.0,24.0,220.0,174.0,127.0,500.0,400.0,85.0,228.0,194.0,209.0,601.0
hsa-miR-15b-3p,130.0,0.0,69.0,108.0,104.0,80.0,60.0,62.0,13.0,135.0,129.0,18.0,186.0,137.0,113.0,122.0,373.0,394.0,423.0
hsa-miR-15b-5p,363.0,0.0,474.0,612.0,717.0,277.0,223.0,315.0,67.0,746.0,214.0,35.0,754.0,348.0,211.0,249.0,437.0,316.0,696.0
hsa-miR-16-1-3p,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,18.0,21.0
hsa-miR-16-2-3p,6168.0,4.0,2026.0,5153.0,3305.0,1092.0,1362.0,1992.0,499.0,3935.0,8402.0,6782.0,16898.0,9792.0,4028.0,8681.0,15007.0,13570.0,37823.0
hsa-miR-16-5p,2834.0,0.0,1092.0,2738.0,3244.0,742.0,733.0,886.0,228.0,2824.0,2424.0,401.0,6711.0,2434.0,1598.0,2949.0,3838.0,2994.0,11055.0
hsa-miR-17-3p,26.0,0.0,5.0,16.0,17.0,4.0,7.0,2.0,5.0,13.0,11.0,9.0,21.0,11.0,13.0,12.0,1.0,27.0,50.0
hsa-miR-17-5p,403.0,0.0,171.0,202.0,302.0,164.0,192.0,43.0,64.0,529.0,255.0,62.0,508.0,183.0,391.0,329.0,1420.0,2063.0,660.0
hsa-miR-181a-2-3p,185.0,0.0,70.0,53.0,85.0,50.0,27.0,50.0,32.0,108.0,79.0,64.0,537.0,203.0,100.0,104.0,275.0,230.0,186.0
hsa-miR-181a-3p,57.0,0.0,18.0,21.0,33.0,14.0,3.0,4.0,8.0,23.0,24.0,5.0,57.0,44.0,10.0,31.0,63.0,66.0,18.0
hsa-miR-181a-5p,1072.0,0.0,801.0,931.0,930.0,578.0,530.0,191.0,364.0,1171.0,1028.0,843.0,4385.0,1980.0,860.0,1150.0,2748.0,2027.0,1569.0
hsa-miR-181b-2-3p,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0
hsa-miR-181b-3p,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,11.0,0.0,0.0,0.0
hsa-miR-181b-5p,248.0,1.0,186.0,168.0,235.0,174.0,140.0,29.0,106.0,231.0,290.0,283.0,1500.0,484.0,270.0,260.0,601.0,293.0,316.0
hsa-miR-181c-3p,16.0,0.0,3.0,2.0,16.0,18.0,19.0,2.0,0.0,11.0,7.0,4.0,16.0,20.0,27.0,28.0,35.0,48.0,0.0
hsa-miR-181c-5p,23.0,0.0,2.0,4.0,0.0,4.0,2.0,0.0,3.0,6.0,2.0,0.0,4.0,0.0,5.0,0.0,14.0,9.0,9.0
hsa-miR-181d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-181d-5p,38.0,0.0,16.0,11.0,8.0,30.0,8.0,5.0,20.0,21.0,9.0,10.0,137.0,107.0,101.0,21.0,55.0,68.0,2.0
hsa-miR-182-3p,3.0,0.0,1.0,0.0,11.0,0.0,0.0,4.0,1.0,0.0,2.0,14.0,12.0,2.0,4.0,1.0,3.0,1.0,4.0
hsa-miR-182-5p,122.0,0.0,69.0,115.0,159.0,28.0,33.0,31.0,18.0,209.0,102.0,111.0,750.0,350.0,183.0,251.0,214.0,329.0,656.0
hsa-miR-1827,4.0,0.0,7.0,5.0,6.0,4.0,0.0,0.0,1.0,7.0,5.0,14.0,27.0,9.0,12.0,15.0,19.0,7.0,30.0
hsa-miR-183-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,6.0,5.0
hsa-miR-183-5p,178.0,0.0,100.0,202.0,202.0,3.0,39.0,56.0,29.0,281.0,200.0,125.0,867.0,295.0,298.0,402.0,465.0,258.0,786.0
hsa-miR-184,21.0,0.0,5.0,1.0,3.0,2.0,10.0,0.0,10.0,4.0,16.0,44.0,16.0,14.0,15.0,20.0,23.0,12.0,59.0
hsa-miR-1843,53.0,0.0,27.0,22.0,28.0,43.0,14.0,6.0,3.0,26.0,22.0,47.0,79.0,62.0,36.0,18.0,92.0,129.0,87.0
hsa-miR-185-3p,16.0,0.0,28.0,8.0,35.0,28.0,18.0,3.0,13.0,50.0,19.0,1.0,60.0,50.0,35.0,37.0,48.0,182.0,101.0
hsa-miR-185-5p,7860.0,1.0,3999.0,3975.0,6098.0,3182.0,4076.0,1726.0,509.0,9428.0,4957.0,1549.0,13087.0,7055.0,4083.0,8039.0,32085.0,23380.0,32025.0
hsa-miR-186-5p,1751.0,1.0,603.0,767.0,986.0,456.0,502.0,163.0,95.0,1387.0,538.0,339.0,5239.0,1467.0,1283.0,1431.0,2472.0,3292.0,3809.0
hsa-miR-187-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-188-5p,14.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,3.0,4.0,0.0,0.0,10.0,4.0,1.0
hsa-miR-18a-3p,15.0,0.0,4.0,6.0,0.0,1.0,5.0,3.0,0.0,29.0,7.0,6.0,1.0,6.0,7.0,14.0,26.0,24.0,103.0
hsa-miR-18a-5p,71.0,1.0,14.0,37.0,45.0,21.0,38.0,2.0,7.0,104.0,33.0,14.0,66.0,52.0,94.0,31.0,160.0,207.0,99.0
hsa-miR-18b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18b-5p,11.0,0.0,0.0,0.0,14.0,3.0,1.0,1.0,0.0,0.0,9.0,0.0,17.0,25.0,0.0,5.0,8.0,5.0,1.0
hsa-miR-1908-5p,45.0,0.0,12.0,18.0,14.0,41.0,27.0,0.0,3.0,24.0,12.0,34.0,33.0,51.0,17.0,21.0,106.0,71.0,61.0
hsa-miR-1909-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,7.0,0.0,5.0,16.0,17.0,8.0,11.0,0.0,5.0,29.0,0.0,10.0,61.0,19.0,4.0,32.0,38.0,46.0,0.0
hsa-miR-190b-5p,32.0,0.0,8.0,15.0,0.0,5.0,7.0,3.0,0.0,8.0,5.0,4.0,27.0,2.0,18.0,1.0,56.0,20.0,15.0
hsa-miR-191-3p,2.0,0.0,13.0,3.0,0.0,1.0,7.0,0.0,0.0,5.0,5.0,0.0,1.0,8.0,4.0,8.0,43.0,40.0,34.0
hsa-miR-191-5p,7389.0,8.0,2475.0,3142.0,5612.0,4172.0,3675.0,664.0,1666.0,8280.0,3333.0,1692.0,13021.0,9861.0,15275.0,6234.0,16352.0,24656.0,14498.0
hsa-miR-1910-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,0.0,4.0,0.0,0.0,0.0
hsa-miR-1910-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
hsa-miR-1914-5p,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-192-5p,660.0,1.0,473.0,339.0,461.0,148.0,140.0,202.0,94.0,603.0,538.0,277.0,1034.0,894.0,552.0,1191.0,1193.0,835.0,2390.0
hsa-miR-193a-3p,1.0,0.0,2.0,14.0,6.0,2.0,4.0,0.0,10.0,5.0,4.0,3.0,0.0,0.0,13.0,9.0,9.0,0.0,0.0
hsa-miR-193a-5p,414.0,1.0,360.0,137.0,236.0,44.0,146.0,79.0,30.0,106.0,275.0,10.0,627.0,958.0,667.0,324.0,343.0,198.0,408.0
hsa-miR-193b-3p,5.0,0.0,6.0,6.0,3.0,6.0,8.0,2.0,6.0,5.0,6.0,7.0,5.0,17.0,18.0,2.0,24.0,45.0,33.0
hsa-miR-193b-5p,20.0,0.0,16.0,7.0,1.0,1.0,2.0,2.0,0.0,5.0,25.0,8.0,25.0,26.0,29.0,17.0,23.0,12.0,8.0
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
hsa-miR-194-5p,40.0,0.0,21.0,39.0,26.0,4.0,8.0,22.0,2.0,44.0,18.0,8.0,85.0,49.0,11.0,97.0,143.0,52.0,230.0
hsa-miR-195-3p,18.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,11.0,0.0,5.0,29.0
hsa-miR-195-5p,26.0,0.0,6.0,2.0,12.0,0.0,8.0,3.0,0.0,3.0,11.0,0.0,6.0,13.0,0.0,7.0,25.0,8.0,0.0
hsa-miR-196a-1-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-196a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196a-5p,12.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,5.0,0.0,2.0,5.0,2.0,3.0,0.0,0.0,0.0
hsa-miR-196b-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0
hsa-miR-196b-5p,9.0,0.0,3.0,14.0,2.0,4.0,0.0,7.0,0.0,6.0,19.0,0.0,7.0,12.0,9.0,8.0,15.0,14.0,16.0
hsa-miR-197-3p,92.0,1.0,65.0,22.0,36.0,62.0,107.0,20.0,23.0,99.0,28.0,8.0,4.0,25.0,25.0,90.0,133.0,133.0,39.0
hsa-miR-197-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-1976,19.0,0.0,6.0,17.0,12.0,4.0,4.0,2.0,2.0,5.0,1.0,4.0,19.0,17.0,0.0,6.0,31.0,23.0,71.0
hsa-miR-199a-3p,3062.0,1.0,293.0,273.0,2708.0,1839.0,1115.0,190.0,370.0,3092.0,468.0,22.0,843.0,57.0,1851.0,652.0,4938.0,7772.0,2281.0
hsa-miR-199a-5p,117.0,0.0,30.0,5.0,81.0,71.0,47.0,8.0,15.0,93.0,21.0,0.0,41.0,48.0,106.0,61.0,325.0,424.0,108.0
hsa-miR-199b-3p,89.0,0.0,1781.0,285.0,171.0,165.0,787.0,8.0,193.0,262.0,342.0,219.0,222.0,1206.0,1258.0,308.0,442.0,648.0,86.0
hsa-miR-199b-5p,46.0,0.0,20.0,7.0,13.0,8.0,3.0,0.0,5.0,8.0,18.0,2.0,82.0,43.0,28.0,58.0,26.0,39.0,13.0
hsa-miR-19a-3p,589.0,2.0,228.0,273.0,428.0,349.0,248.0,124.0,59.0,646.0,507.0,38.0,565.0,328.0,393.0,552.0,989.0,1344.0,1303.0
hsa-miR-19b-1-5p,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,842.0,0.0,361.0,370.0,708.0,424.0,464.0,148.0,42.0,911.0,503.0,27.0,703.0,472.0,466.0,669.0,1171.0,1639.0,1407.0
hsa-miR-200a-3p,211.0,0.0,68.0,36.0,99.0,13.0,43.0,16.0,0.0,17.0,57.0,0.0,22.0,14.0,22.0,32.0,93.0,106.0,72.0
hsa-miR-200a-5p,5.0,0.0,2.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,10.0,0.0
hsa-miR-200b-3p,200.0,0.0,45.0,28.0,36.0,16.0,24.0,10.0,3.0,31.0,39.0,19.0,11.0,16.0,56.0,30.0,129.0,130.0,102.0
hsa-miR-200b-5p,1.0,0.0,2.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-200c-3p,165.0,0.0,26.0,11.0,38.0,24.0,23.0,3.0,3.0,45.0,16.0,15.0,41.0,18.0,65.0,37.0,155.0,115.0,103.0
hsa-miR-202-3p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-202-5p,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-203a-3p,1701.0,0.0,418.0,20.0,922.0,278.0,769.0,193.0,745.0,35.0,1185.0,840.0,1937.0,2408.0,1191.0,3231.0,4473.0,2251.0,368.0
hsa-miR-203a-5p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-203b-3p,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-204-3p,14.0,0.0,44.0,4.0,3.0,16.0,18.0,1.0,10.0,2.0,33.0,11.0,17.0,53.0,42.0,6.0,49.0,5.0,35.0
hsa-miR-204-5p,12.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,5.0,1.0,0.0,15.0,0.0,48.0,16.0,20.0
hsa-miR-205-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-205-5p,164.0,0.0,47.0,37.0,39.0,12.0,19.0,15.0,28.0,35.0,16.0,13.0,19.0,45.0,41.0,23.0,25.0,35.0,32.0
hsa-miR-206,727.0,0.0,89.0,93.0,330.0,1.0,63.0,10.0,4.0,6.0,136.0,25.0,72.0,32.0,45.0,345.0,334.0,11.0,194.0
hsa-miR-208a-3p,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
hsa-miR-208b-3p,13.0,0.0,25.0,0.0,8.0,1.0,3.0,5.0,0.0,3.0,16.0,13.0,20.0,0.0,16.0,20.0,21.0,0.0,36.0
hsa-miR-20a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-20a-5p,6381.0,4.0,2056.0,2650.0,4772.0,2994.0,2943.0,378.0,682.0,6899.0,3089.0,1342.0,8822.0,3564.0,6600.0,4165.0,12336.0,17731.0,12868.0
hsa-miR-20b-3p,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,10.0,0.0,5.0,0.0,0.0,5.0,6.0
hsa-miR-20b-5p,105.0,0.0,37.0,82.0,55.0,30.0,49.0,20.0,12.0,132.0,65.0,37.0,189.0,70.0,59.0,112.0,221.0,206.0,264.0
hsa-miR-21-3p,29.0,0.0,43.0,26.0,50.0,14.0,20.0,3.0,8.0,50.0,50.0,0.0,34.0,42.0,41.0,24.0,137.0,251.0,88.0
hsa-miR-21-5p,42652.0,13.0,31361.0,37584.0,41736.0,22363.0,28854.0,8133.0,14785.0,48683.0,38321.0,17601.0,74870.0,56863.0,76930.0,39659.0,106256.0,236098.0,134052.0
hsa-miR-210-3p,19.0,0.0,17.0,8.0,17.0,9.0,31.0,4.0,0.0,25.0,25.0,4.0,10.0,6.0,31.0,27.0,45.0,65.0,112.0
hsa-miR-210-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-211-3p,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-211-5p,3.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2110,143.0,1.0,61.0,58.0,86.0,26.0,39.0,18.0,10.0,61.0,67.0,83.0,202.0,127.0,85.0,110.0,257.0,268.0,130.0
hsa-miR-2113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2115-3p,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,67.0,59.0,20.0,0.0,9.0,0.0,0.0
hsa-miR-2115-5p,4.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,5.0,1.0,0.0,3.0,0.0,0.0
hsa-miR-2116-3p,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-212-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0
hsa-miR-214-3p,41.0,0.0,2.0,5.0,3.0,0.0,5.0,0.0,0.0,1.0,16.0,0.0,1.0,0.0,8.0,34.0,0.0,0.0,0.0
hsa-miR-215-5p,66.0,0.0,90.0,38.0,41.0,35.0,7.0,18.0,14.0,27.0,16.0,10.0,78.0,51.0,21.0,54.0,98.0,72.0,190.0
hsa-miR-216b-5p,2.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-217-5p,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,22.0
hsa-miR-218-5p,98.0,0.0,17.0,11.0,134.0,0.0,12.0,0.0,20.0,3.0,54.0,0.0,42.0,11.0,17.0,49.0,34.0,7.0,19.0
hsa-miR-219a-1-3p,4.0,0.0,5.0,5.0,4.0,0.0,1.0,1.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,5.0,0.0,19.0,5.0
hsa-miR-219a-5p,0.0,0.0,1.0,5.0,6.0,0.0,0.0,6.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
hsa-miR-219b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
hsa-miR-219b-5p,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
hsa-miR-22-3p,26555.0,10.0,22312.0,14069.0,16448.0,19440.0,19827.0,6811.0,6480.0,22480.0,18406.0,1946.0,28576.0,23182.0,25591.0,17479.0,54752.0,65883.0,45190.0
hsa-miR-22-5p,911.0,0.0,1064.0,420.0,646.0,504.0,618.0,178.0,337.0,643.0,664.0,157.0,2539.0,1410.0,1066.0,540.0,1310.0,1971.0,1435.0
hsa-miR-221-3p,2580.0,1.0,2550.0,1030.0,1714.0,1888.0,2112.0,376.0,411.0,1743.0,1546.0,591.0,3346.0,2732.0,2329.0,1284.0,6242.0,7863.0,2744.0
hsa-miR-221-5p,61.0,0.0,24.0,15.0,44.0,44.0,25.0,0.0,8.0,41.0,12.0,9.0,158.0,47.0,46.0,28.0,92.0,251.0,65.0
hsa-miR-222-3p,721.0,1.0,382.0,420.0,640.0,498.0,390.0,151.0,171.0,696.0,537.0,180.0,1540.0,793.0,1319.0,634.0,1568.0,4437.0,1826.0
hsa-miR-222-5p,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
hsa-miR-223-3p,1014.0,0.0,314.0,85.0,686.0,536.0,484.0,33.0,104.0,1037.0,20.0,14.0,244.0,175.0,263.0,298.0,915.0,1211.0,601.0
hsa-miR-223-5p,480.0,1.0,268.0,113.0,218.0,149.0,208.0,25.0,57.0,244.0,150.0,62.0,1212.0,1500.0,727.0,310.0,731.0,964.0,524.0
hsa-miR-224-3p,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-224-5p,135.0,1.0,137.0,23.0,109.0,390.0,68.0,28.0,65.0,412.0,152.0,50.0,333.0,134.0,435.0,159.0,518.0,2686.0,903.0
hsa-miR-2276-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
