miRNA,SRR6230319,SRR6230320,SRR6230321,SRR6230322,SRR6230323,SRR6230324,SRR6230325,SRR6230326
hsa-miR-3131,0.0,0.18,0.17,0.0,0.12,0.37,0.0,0.0
hsa-miR-3133,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-3137,0.0,0.18,0.0,0.0,0.12,0.0,0.0,0.26
hsa-miR-3140-3p,0.18,0.0,0.0,0.0,0.24,0.0,0.19,0.26
hsa-miR-3143,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.26
hsa-miR-3144-3p,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.26
hsa-miR-3144-5p,0.0,0.0,0.0,0.19,0.0,0.0,0.19,0.0
hsa-miR-3145-3p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0
hsa-miR-3145-5p,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-3146,0.0,0.0,0.0,0.0,0.0,0.56,0.19,0.0
hsa-miR-3148,0.0,0.0,0.0,0.0,0.12,0.0,0.19,0.26
hsa-miR-3150a-5p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0
hsa-miR-3157-3p,0.0,0.18,0.0,0.0,0.12,0.0,0.19,0.26
hsa-miR-3158-3p,0.0,0.0,0.52,0.0,0.24,1.12,0.0,0.0
hsa-miR-3159,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.26
hsa-miR-3164,0.0,0.18,0.0,0.0,0.0,0.0,0.19,0.26
hsa-miR-3167,0.55,0.18,0.35,0.0,0.24,0.93,0.56,1.8
hsa-miR-3170,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.26
hsa-miR-3173-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0
hsa-miR-3173-5p,0.18,0.0,0.0,0.19,0.12,1.12,0.37,0.0
hsa-miR-3174,0.0,0.0,0.0,0.0,0.47,0.19,0.0,0.26
hsa-miR-3176,0.18,0.18,0.0,0.0,0.24,0.75,0.19,0.26
hsa-miR-3177-3p,0.0,0.18,0.0,0.0,0.24,0.0,0.0,0.77
hsa-miR-3179,0.0,0.0,0.17,0.0,0.47,0.56,0.56,1.28
hsa-miR-3180,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0
hsa-miR-3180-3p,0.0,0.0,0.0,0.0,0.12,0.37,0.37,0.0
hsa-miR-3180-5p,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-3183,0.0,0.0,0.0,0.0,0.12,0.0,0.19,0.0
hsa-miR-3185,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-3187-3p,0.0,0.0,0.0,0.0,0.36,0.37,1.12,0.0
hsa-miR-3187-5p,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-3188,0.0,0.0,0.0,0.0,0.12,0.37,0.0,0.0
hsa-miR-3190-3p,0.0,0.0,0.0,0.37,0.12,0.0,0.0,0.26
hsa-miR-3191-3p,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-3192-5p,0.0,0.18,0.0,0.0,0.0,0.0,0.19,0.0
hsa-miR-3198,0.0,0.0,0.17,0.0,0.0,0.0,0.37,0.0
hsa-miR-32-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-32-5p,1.47,0.18,0.87,0.0,0.24,0.56,1.49,0.51
hsa-miR-3200-3p,0.0,0.0,0.0,0.0,0.0,0.19,0.37,0.0
hsa-miR-320a-3p,460.29,367.73,439.72,542.52,1322.63,2588.88,1985.72,2387.53
hsa-miR-320a-5p,0.18,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-320b,2.39,2.46,2.62,5.01,7.57,14.76,14.19,17.72
hsa-miR-320c,0.0,0.53,0.35,0.56,0.12,0.93,0.75,0.51
hsa-miR-323a-3p,0.55,0.35,0.7,0.56,8.4,15.32,14.38,12.59
hsa-miR-323a-5p,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0
hsa-miR-323b-3p,0.0,0.0,0.0,0.0,0.0,0.19,0.56,0.0
hsa-miR-324-3p,0.18,0.0,0.0,0.0,0.24,0.19,0.93,0.51
hsa-miR-324-5p,0.55,0.18,0.52,0.56,0.71,2.06,0.56,2.05
hsa-miR-328-3p,3.49,1.58,3.66,3.71,4.85,10.09,10.27,5.39
hsa-miR-329-3p,0.0,0.0,0.35,0.19,0.59,1.12,2.05,1.28
hsa-miR-329-5p,0.0,0.0,0.0,0.0,0.24,0.19,0.19,0.77
hsa-miR-330-3p,11.75,11.79,11.51,12.25,24.62,42.98,33.61,36.47
hsa-miR-330-5p,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.26
hsa-miR-331-3p,0.0,0.18,0.0,0.0,0.36,0.93,1.31,1.03
hsa-miR-331-5p,0.92,0.53,0.35,0.56,1.66,3.18,2.43,1.54
hsa-miR-335-3p,1.29,1.23,1.22,2.6,4.73,6.73,5.6,7.96
hsa-miR-335-5p,1.65,0.0,1.39,1.3,2.13,2.24,2.8,2.05
hsa-miR-339-3p,0.73,1.06,1.92,0.56,4.73,5.98,3.92,5.65
hsa-miR-339-5p,3.49,2.99,3.84,5.75,11.12,18.31,17.74,10.79
hsa-miR-340-3p,0.0,0.0,0.0,0.19,0.47,0.0,0.37,0.51
hsa-miR-340-5p,9.91,3.7,7.15,4.27,8.4,11.96,11.2,10.53
hsa-miR-342-3p,8.63,2.46,11.86,7.98,20.0,27.28,16.43,13.61
hsa-miR-342-5p,0.18,0.35,0.52,0.93,1.07,3.74,2.61,3.34
hsa-miR-345-5p,0.18,0.35,0.52,0.19,2.37,2.06,0.93,1.28
hsa-miR-346,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0
hsa-miR-34a-5p,0.73,0.35,0.87,0.37,0.95,1.31,2.43,1.28
hsa-miR-34b-3p,0.18,0.88,0.7,1.11,1.66,2.8,1.31,2.31
hsa-miR-34b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0
hsa-miR-34c-3p,3.86,5.28,8.19,5.2,8.05,8.41,6.91,10.53
hsa-miR-34c-5p,4.41,1.06,4.01,2.97,7.69,13.27,13.82,16.7
hsa-miR-3605-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0
hsa-miR-3605-5p,0.37,0.0,0.0,0.19,0.24,0.19,0.19,0.26
hsa-miR-3609,1.65,1.76,1.57,1.48,0.59,4.11,6.35,13.1
hsa-miR-361-3p,69.22,56.15,75.84,67.91,95.39,178.46,118.75,148.98
hsa-miR-361-5p,2.39,0.53,3.14,2.97,8.64,12.71,7.84,7.19
hsa-miR-3613-3p,0.0,0.0,0.0,0.0,0.59,0.0,0.19,0.0
hsa-miR-3613-5p,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.77
hsa-miR-3614-5p,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0
hsa-miR-3615,6.98,4.75,6.45,5.2,17.28,30.65,18.86,33.39
hsa-miR-3619-3p,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-362-5p,0.0,0.0,0.0,0.0,0.12,0.37,0.0,0.26
hsa-miR-3620-3p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0
hsa-miR-3620-5p,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-363-3p,0.0,0.0,0.52,0.19,0.12,0.56,0.93,0.77
hsa-miR-3648,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0
hsa-miR-3651,2.94,2.29,1.92,3.71,3.08,7.85,7.47,10.27
hsa-miR-3652,0.0,0.0,0.0,0.0,0.0,0.19,0.37,0.77
hsa-miR-3654,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-3655,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0
hsa-miR-365a-3p,2.94,0.7,5.06,2.97,8.05,0.37,6.72,9.25
hsa-miR-365a-5p,2.02,3.87,2.96,3.71,9.82,16.44,21.29,17.72
hsa-miR-365b-3p,0.0,0.0,0.0,0.0,0.0,10.28,0.0,0.0
hsa-miR-365b-5p,0.37,0.18,0.17,0.19,2.13,4.67,2.99,4.11
hsa-miR-3661,0.0,0.0,0.17,0.0,0.24,0.19,0.19,0.51
hsa-miR-3663-3p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0
hsa-miR-3663-5p,0.0,0.0,0.0,0.0,0.0,0.19,0.37,0.0
hsa-miR-3664-3p,0.0,0.0,0.0,0.0,0.12,0.75,0.19,0.51
hsa-miR-3664-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0
hsa-miR-3679-5p,0.18,0.0,0.0,0.0,0.0,0.0,0.19,0.51
hsa-miR-3682-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-3685,0.0,0.0,0.0,0.0,0.12,0.0,0.37,0.51
hsa-miR-369-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-369-5p,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.26
hsa-miR-3690,0.37,0.0,0.17,0.0,0.12,0.0,0.19,0.26
hsa-miR-3691-5p,0.0,0.0,0.0,0.19,0.83,0.93,0.19,0.77
hsa-miR-370-3p,3.12,2.99,2.62,2.41,18.23,28.59,25.21,32.88
hsa-miR-370-5p,0.0,0.0,0.17,0.0,0.12,0.19,0.19,0.26
hsa-miR-371a-3p,0.0,0.0,0.0,0.0,0.12,0.37,0.0,0.0
hsa-miR-371a-5p,0.0,0.0,0.0,0.0,0.36,0.56,0.0,0.26
hsa-miR-372-3p,0.0,0.0,0.0,0.0,1.07,2.62,0.56,4.88
hsa-miR-373-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0
hsa-miR-374a-3p,0.55,0.0,0.0,0.37,0.36,0.93,1.68,2.05
hsa-miR-374a-5p,0.92,0.18,0.7,0.37,0.47,2.06,0.75,2.83
hsa-miR-374b-3p,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.77
hsa-miR-374b-5p,10.28,0.18,13.43,8.35,0.47,13.08,0.19,10.79
hsa-miR-375-3p,2.57,0.53,2.79,1.67,10.77,19.62,19.98,26.71
hsa-miR-376a-3p,0.0,0.0,0.0,0.0,0.36,0.0,0.37,0.0
hsa-miR-376c-3p,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-377-3p,0.18,0.0,0.0,0.0,0.71,0.37,1.12,1.54
hsa-miR-377-5p,0.18,0.0,0.35,0.0,0.59,0.37,0.37,0.26
hsa-miR-378a-3p,106.49,64.78,84.39,89.25,259.65,457.83,368.02,533.5
hsa-miR-378a-5p,0.55,0.7,0.17,0.56,1.89,1.68,1.31,1.8
hsa-miR-378c,0.0,0.18,0.17,0.56,0.12,0.56,0.56,0.0
hsa-miR-378d,0.0,0.0,0.17,0.0,0.0,0.19,0.0,0.0
hsa-miR-378i,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-379-5p,0.0,0.18,0.0,0.0,0.83,1.12,1.12,1.03
hsa-miR-380-5p,0.18,0.0,0.0,0.0,0.24,0.19,0.0,0.0
hsa-miR-381-3p,6.43,2.82,5.75,3.71,47.57,57.56,52.47,63.19
hsa-miR-381-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-382-3p,0.55,0.0,0.7,0.37,1.42,1.31,1.12,1.54
hsa-miR-382-5p,6.61,4.05,5.06,4.27,22.37,54.01,38.65,50.34
hsa-miR-3909,0.0,0.0,0.0,0.19,0.24,0.37,0.0,0.26
hsa-miR-3911,0.0,0.0,0.0,0.0,0.12,0.75,0.0,0.51
hsa-miR-3912-3p,0.0,0.0,0.17,0.19,0.0,0.0,0.0,0.51
hsa-miR-3916,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0
hsa-miR-3920,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-3922-3p,0.18,0.0,0.0,0.19,0.36,0.37,0.0,0.26
hsa-miR-3928-3p,0.37,0.18,0.17,0.0,0.24,0.93,0.37,0.51
hsa-miR-3929,0.18,0.0,0.52,0.37,0.59,0.56,1.49,0.77
hsa-miR-3934-5p,4.04,2.82,3.14,2.97,5.44,16.82,9.71,19.78
hsa-miR-3936,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0
hsa-miR-3940-3p,0.18,0.0,0.0,0.19,0.12,0.0,0.0,0.0
hsa-miR-3944-3p,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-3944-5p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0
hsa-miR-3960,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0
hsa-miR-409-3p,4.77,2.64,3.66,3.34,40.0,100.16,96.16,89.39
hsa-miR-409-5p,0.18,0.0,0.17,0.37,1.07,0.75,0.56,0.26
hsa-miR-410-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0
hsa-miR-410-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.26
hsa-miR-411-5p,0.37,0.0,0.17,0.0,0.12,0.0,0.75,0.51
hsa-miR-412-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-421,4.41,1.76,1.74,2.04,5.8,10.28,6.54,9.76
hsa-miR-423-3p,10.28,39.96,41.15,52.88,618.95,1288.65,153.67,262.26
hsa-miR-423-5p,0.18,0.88,206.43,271.82,793.62,1.68,80.85,60.88
hsa-miR-424-3p,0.0,0.88,0.35,0.37,0.83,4.3,4.29,2.83
hsa-miR-424-5p,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-425-3p,0.0,0.35,1.22,0.0,1.54,3.92,1.68,1.03
hsa-miR-425-5p,5.32,3.34,6.45,4.82,13.02,26.35,20.73,18.49
hsa-miR-4254,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-429,0.73,1.23,1.74,0.74,0.83,3.18,3.73,2.31
hsa-miR-431-3p,0.18,0.0,0.0,0.0,2.25,3.74,2.61,4.88
hsa-miR-431-5p,0.0,0.0,0.0,0.0,0.12,0.19,0.19,0.0
hsa-miR-432-5p,0.73,1.06,0.35,0.74,9.82,18.69,12.51,16.95
hsa-miR-4326,1.29,0.53,1.74,1.48,5.21,9.16,6.35,5.91
hsa-miR-433-3p,0.18,0.0,0.87,0.19,1.89,5.05,2.61,2.83
hsa-miR-4425,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.26
hsa-miR-4426,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0
hsa-miR-4431,0.18,0.0,0.35,0.0,0.0,0.0,0.37,0.0
hsa-miR-4435,0.0,0.0,0.0,0.0,0.47,0.19,0.0,0.0
hsa-miR-4440,0.0,0.0,0.0,0.0,0.24,0.37,0.37,0.51
hsa-miR-4444,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4446-3p,0.73,0.53,0.52,0.56,3.67,7.47,9.15,4.88
hsa-miR-4449,0.37,0.0,0.0,0.0,0.12,0.19,0.56,0.51
hsa-miR-4466,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0
hsa-miR-4467,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-4470,0.18,0.18,0.35,0.19,0.0,0.37,0.19,0.26
hsa-miR-4473,0.0,0.0,0.0,0.0,0.83,1.49,0.93,1.28
hsa-miR-4485-3p,0.18,0.0,0.0,0.0,0.0,0.75,0.0,0.0
hsa-miR-4485-5p,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4497,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0
hsa-miR-4498,0.0,0.0,0.0,0.0,0.12,0.19,0.0,0.26
hsa-miR-449a,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0
hsa-miR-449c-5p,0.18,0.0,0.0,0.0,0.24,0.0,0.0,0.26
hsa-miR-4504,0.18,0.0,0.0,0.19,0.47,0.37,0.0,0.0
hsa-miR-450a-1-3p,0.0,0.0,0.0,0.0,0.12,0.19,0.19,0.0
hsa-miR-450a-5p,0.37,0.18,0.7,0.19,2.13,1.49,2.61,3.6
hsa-miR-450b-5p,0.18,0.0,0.0,0.0,0.95,0.56,0.19,0.0
hsa-miR-4511,0.0,0.0,0.0,0.0,0.36,0.19,0.0,0.0
hsa-miR-4515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-451a,0.0,0.0,0.0,0.19,0.0,0.37,0.0,0.0
hsa-miR-452-3p,0.73,0.53,1.05,0.74,1.66,0.56,2.43,2.05
hsa-miR-452-5p,9.91,3.7,8.89,6.12,6.15,13.27,12.7,15.93
hsa-miR-4521,0.18,0.18,0.0,0.0,0.83,0.56,0.56,1.03
hsa-miR-454-3p,0.37,0.18,0.52,0.56,0.36,1.12,0.56,1.03
hsa-miR-454-5p,0.92,0.0,0.35,0.0,0.95,0.93,2.24,2.83
hsa-miR-455-3p,0.0,0.35,0.35,0.19,0.71,0.93,0.0,0.0
hsa-miR-455-5p,12.3,4.58,10.29,7.24,19.53,27.1,23.34,25.94
hsa-miR-4638-3p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0
hsa-miR-4645-3p,0.0,0.0,0.0,0.19,0.0,0.0,0.56,0.0
hsa-miR-4658,0.37,0.53,0.35,0.37,0.59,2.24,0.75,2.05
hsa-miR-4659a-3p,0.0,0.0,0.0,0.0,0.36,0.56,0.19,0.0
hsa-miR-4661-5p,0.0,0.0,0.17,0.0,0.0,0.0,0.19,0.0
hsa-miR-4662a-5p,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-4664-3p,0.0,0.0,0.0,0.0,0.36,0.19,0.93,1.54
hsa-miR-4665-5p,0.0,0.18,0.0,0.0,0.24,0.56,0.0,0.26
hsa-miR-4667-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-4671-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-4676-3p,0.0,0.0,0.0,0.0,0.12,0.0,0.19,0.0
hsa-miR-4676-5p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0
hsa-miR-4677-3p,0.0,0.0,0.0,0.37,0.12,0.0,0.56,0.0
hsa-miR-4683,3.3,4.4,3.49,4.08,2.13,3.36,3.73,2.57
hsa-miR-4684-3p,0.18,0.0,0.0,0.0,0.12,0.0,0.19,0.0
hsa-miR-4688,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-4690-3p,0.18,0.0,0.17,0.19,0.24,0.19,0.19,0.0
hsa-miR-4700-5p,0.0,0.0,0.17,0.0,0.0,0.0,0.19,0.77
hsa-miR-4701-5p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0
hsa-miR-4706,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-4709-5p,0.0,0.0,0.17,0.0,0.0,0.0,0.19,0.26
hsa-miR-4721,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0
hsa-miR-4723-3p,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4723-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0
hsa-miR-4728-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0
hsa-miR-4733-5p,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-4742-3p,0.0,0.0,0.0,0.37,0.12,0.0,0.0,0.26
hsa-miR-4743-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0
hsa-miR-4745-3p,0.18,0.18,0.35,0.0,0.12,0.0,0.0,0.0
hsa-miR-4745-5p,0.0,0.0,0.0,0.0,0.12,0.0,0.19,0.0
hsa-miR-4746-5p,0.0,0.0,0.0,0.0,0.24,0.19,0.0,0.26
hsa-miR-4750-5p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0
hsa-miR-4753-5p,0.0,0.0,0.0,0.19,0.12,0.0,0.0,0.0
hsa-miR-4754,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0
hsa-miR-4755-3p,0.18,0.0,0.17,0.0,0.24,0.0,0.0,0.26
hsa-miR-4755-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
hsa-miR-4758-3p,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0
hsa-miR-4758-5p,0.55,0.0,0.17,0.0,0.12,0.19,0.37,0.26
hsa-miR-4761-5p,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4762-3p,0.0,0.18,0.0,0.0,0.0,0.37,0.0,0.0
hsa-miR-4763-3p,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4763-5p,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0
hsa-miR-4766-3p,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-4767,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0
hsa-miR-4768-5p,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4775,0.37,0.18,0.17,0.37,0.0,0.37,0.93,1.28
hsa-miR-4779,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0
hsa-miR-4787-3p,0.18,0.18,0.35,0.0,0.0,0.37,0.19,0.0
hsa-miR-4794,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-4795-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-4796-5p,0.0,0.0,0.0,0.0,0.12,0.0,0.37,0.0
hsa-miR-4797-3p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0
hsa-miR-4802-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.26
hsa-miR-4804-5p,0.18,0.0,0.0,0.0,0.0,0.0,0.19,0.0
hsa-miR-483-3p,0.0,0.18,0.0,0.0,0.24,0.19,0.0,0.51
hsa-miR-483-5p,0.0,0.0,0.17,0.0,0.83,1.49,0.75,0.0
hsa-miR-484,23.68,10.74,19.88,18.18,41.42,97.17,78.23,72.43
hsa-miR-485-3p,0.0,0.0,0.0,0.0,2.49,7.47,5.97,3.34
hsa-miR-485-5p,0.18,0.53,0.17,0.0,1.78,5.98,3.92,6.68
hsa-miR-486-5p,0.0,0.0,0.17,0.0,0.95,15.88,17.55,15.15
hsa-miR-487a-3p,0.37,0.0,0.17,0.0,0.95,1.31,1.31,0.51
hsa-miR-487a-5p,0.18,0.18,0.17,0.0,0.12,0.56,0.93,1.03
hsa-miR-487b-3p,0.18,0.18,0.17,0.19,2.49,2.99,2.61,1.54
hsa-miR-487b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-491-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-493-3p,1.29,0.53,1.05,0.19,7.81,11.77,6.16,10.27
hsa-miR-493-5p,4.22,1.06,1.92,1.48,24.73,30.65,27.45,25.17
hsa-miR-494-3p,0.18,0.0,0.52,0.37,5.33,6.35,3.92,7.19
hsa-miR-494-5p,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0
hsa-miR-495-3p,0.55,0.18,0.35,0.0,3.55,2.62,2.61,4.88
hsa-miR-5000-3p,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5001-3p,0.0,0.0,0.17,0.0,0.0,0.37,0.19,0.26
hsa-miR-5001-5p,0.0,0.0,0.35,0.19,0.24,0.19,0.37,0.51
hsa-miR-5008-5p,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0
hsa-miR-5009-5p,0.0,0.0,0.17,0.0,0.71,0.56,0.56,0.51
hsa-miR-500a-3p,1.84,2.11,1.92,0.74,5.56,8.6,5.23,6.68
hsa-miR-500a-5p,0.37,0.0,0.0,0.19,0.0,0.0,0.19,0.0
hsa-miR-500b-3p,0.0,0.0,0.0,0.0,0.24,0.56,0.37,0.51
hsa-miR-500b-5p,0.0,0.0,0.0,0.19,0.0,0.0,0.19,0.26
hsa-miR-501-3p,2.57,2.46,4.36,2.78,15.5,21.12,18.11,16.44
hsa-miR-501-5p,0.0,0.0,0.0,0.0,0.12,0.37,0.19,0.26
hsa-miR-5010-3p,0.18,0.53,0.52,0.0,0.24,0.56,0.75,1.03
hsa-miR-5010-5p,0.0,0.18,0.0,0.37,0.12,0.19,0.0,0.0
hsa-miR-502-3p,1.47,1.23,2.62,1.48,4.97,6.35,4.29,8.99
hsa-miR-502-5p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0
hsa-miR-503-3p,0.0,0.0,0.0,0.0,0.0,0.37,0.19,0.26
hsa-miR-503-5p,0.0,0.0,0.52,0.56,0.36,0.56,0.93,0.77
hsa-miR-505-3p,0.55,0.0,0.17,0.0,0.95,2.8,3.17,3.6
hsa-miR-505-5p,0.18,0.18,0.17,0.0,0.36,1.31,2.05,0.0
hsa-miR-506-3p,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0
hsa-miR-5088-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-5089-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-509-3-5p,0.0,0.18,0.0,0.0,0.0,0.37,0.0,0.0
hsa-miR-509-3p,0.0,0.0,0.0,0.0,0.12,0.37,0.19,0.0
hsa-miR-5090,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5094,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.26
hsa-miR-511-5p,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.26
hsa-miR-516b-5p,0.0,0.0,0.0,0.0,0.36,0.75,0.37,0.51
hsa-miR-5196-3p,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-519d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.26
hsa-miR-522-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.26
hsa-miR-532-3p,0.0,0.0,0.35,0.0,0.12,0.37,0.0,0.26
hsa-miR-532-5p,64.44,44.01,62.77,53.44,268.88,367.94,311.07,365.0
hsa-miR-539-3p,0.18,0.0,0.35,0.0,1.42,0.37,0.56,0.77
hsa-miR-539-5p,0.0,0.0,0.17,0.0,0.12,0.0,0.37,0.0
hsa-miR-541-3p,0.0,0.0,0.0,0.0,0.59,0.56,0.37,0.26
hsa-miR-542-3p,0.55,0.53,0.52,0.93,0.83,1.68,1.49,2.05
hsa-miR-542-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-543,1.1,0.88,1.74,1.3,16.57,30.65,30.25,34.42
hsa-miR-544b,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-545-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0
hsa-miR-545-5p,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-548am-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-548at-3p,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0
hsa-miR-548ay-3p,0.18,0.0,0.0,0.0,0.0,0.0,0.19,0.0
hsa-miR-548bc,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0
hsa-miR-548e-3p,0.0,0.0,0.17,0.19,0.0,0.19,0.37,0.51
hsa-miR-548f-3p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0
hsa-miR-548j-5p,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
