miRNA,SRR15307302,SRR15307303,SRR15307304,SRR15307305,SRR15307378,SRR15307379,SRR15307380,SRR15307381,SRR15307382,SRR15307383,SRR15307384,SRR15307385,SRR15307386,SRR15307387,SRR15307388,SRR15307389,SRR15307390,SRR15307391,SRR15307392,SRR15307393,SRR15307394,SRR15307395,SRR15307396,SRR15307397,SRR15307398,SRR15307399,SRR15307400,SRR15307401,SRR15307402,SRR15307403,SRR15307404,SRR15307405,SRR15307406,SRR15307407,SRR15307408,SRR15307409,SRR15307410,SRR15307411,SRR15307412,SRR15307413,SRR15307414,SRR15307415,SRR15307416,SRR15307417,SRR15307418,SRR15307419,SRR15307420,SRR15307421,SRR15307422,SRR15307423,SRR15307424,SRR15307425
hsa-miR-1306-3p,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1306-5p,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
hsa-miR-1307-3p,227.0,38.0,45.0,139.0,35.0,35.0,29.0,29.0,28.0,29.0,27.0,22.0,74.0,59.0,81.0,61.0,75.0,56.0,72.0,74.0,11.0,4.0,5.0,5.0,6.0,0.0,6.0,2.0,32.0,38.0,50.0,37.0,47.0,34.0,48.0,38.0,32.0,29.0,33.0,28.0,38.0,35.0,34.0,38.0,40.0,38.0,34.0,41.0,30.0,31.0,39.0,30.0
hsa-miR-1307-5p,13.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-130a-3p,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-130b-3p,3.0,0.0,3.0,8.0,1.0,1.0,4.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,4.0,3.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-130b-5p,16.0,6.0,3.0,14.0,3.0,5.0,4.0,8.0,3.0,4.0,3.0,5.0,8.0,5.0,6.0,7.0,7.0,11.0,8.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,3.0,3.0,4.0,1.0,1.0,3.0,5.0,2.0,2.0,5.0,2.0,2.0,7.0,2.0,0.0,2.0,8.0,3.0,1.0,2.0,4.0,2.0,0.0
hsa-miR-132-3p,24.0,19.0,3.0,45.0,16.0,17.0,17.0,19.0,18.0,21.0,16.0,20.0,2.0,2.0,0.0,3.0,3.0,4.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28.0,25.0,19.0,18.0,19.0,17.0,23.0,16.0,13.0,10.0,14.0,10.0,11.0,17.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-132-5p,11.0,6.0,1.0,10.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-133a-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1343-3p,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135b-5p,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-136-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-137-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-139-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-139-5p,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-140-3p,1065.0,267.0,207.0,902.0,131.0,119.0,132.0,144.0,126.0,137.0,127.0,109.0,60.0,46.0,49.0,44.0,56.0,43.0,46.0,52.0,29.0,21.0,18.0,18.0,20.0,15.0,16.0,10.0,104.0,107.0,132.0,118.0,119.0,108.0,110.0,119.0,89.0,78.0,93.0,91.0,80.0,92.0,77.0,104.0,0.0,5.0,8.0,4.0,3.0,5.0,4.0,7.0
hsa-miR-140-5p,24.0,3.0,4.0,10.0,4.0,3.0,3.0,6.0,2.0,5.0,6.0,2.0,6.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,6.0,5.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-141-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-142-3p,566.0,225.0,97.0,193.0,20.0,21.0,24.0,17.0,20.0,28.0,32.0,28.0,10.0,11.0,17.0,15.0,17.0,13.0,9.0,11.0,5.0,5.0,0.0,3.0,4.0,5.0,2.0,5.0,15.0,9.0,11.0,14.0,16.0,15.0,14.0,10.0,10.0,7.0,8.0,14.0,8.0,10.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-142-5p,1642.0,685.0,370.0,1040.0,102.0,121.0,116.0,120.0,116.0,126.0,113.0,99.0,162.0,162.0,145.0,166.0,187.0,152.0,149.0,174.0,70.0,83.0,101.0,91.0,73.0,86.0,85.0,82.0,140.0,140.0,135.0,137.0,120.0,125.0,137.0,137.0,96.0,90.0,95.0,104.0,101.0,111.0,115.0,102.0,6.0,7.0,7.0,8.0,10.0,5.0,8.0,8.0
hsa-miR-143-3p,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-145-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1468-5p,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-146a-3p,5.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-5p,9267.0,2519.0,1149.0,4223.0,612.0,591.0,597.0,560.0,564.0,602.0,569.0,580.0,241.0,258.0,267.0,284.0,257.0,261.0,285.0,265.0,176.0,175.0,162.0,182.0,176.0,164.0,153.0,178.0,714.0,662.0,689.0,724.0,645.0,676.0,673.0,628.0,527.0,563.0,534.0,610.0,585.0,562.0,577.0,590.0,20.0,17.0,21.0,14.0,16.0,28.0,24.0,19.0
hsa-miR-146b-3p,133.0,47.0,17.0,87.0,25.0,27.0,30.0,19.0,19.0,20.0,19.0,30.0,17.0,12.0,16.0,19.0,23.0,22.0,19.0,20.0,4.0,4.0,5.0,2.0,7.0,6.0,4.0,5.0,26.0,25.0,22.0,20.0,20.0,27.0,24.0,31.0,37.0,33.0,28.0,29.0,19.0,26.0,18.0,18.0,2.0,3.0,0.0,1.0,4.0,0.0,3.0,3.0
hsa-miR-146b-5p,16806.0,5892.0,3324.0,12791.0,497.0,522.0,524.0,512.0,467.0,453.0,453.0,506.0,495.0,501.0,485.0,491.0,483.0,478.0,520.0,555.0,250.0,249.0,232.0,250.0,246.0,238.0,259.0,239.0,539.0,607.0,545.0,627.0,570.0,541.0,532.0,586.0,528.0,537.0,503.0,488.0,536.0,522.0,541.0,519.0,25.0,31.0,28.0,23.0,30.0,17.0,15.0,18.0
hsa-miR-147b-3p,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-148a-3p,7296.0,3129.0,772.0,3089.0,60.0,71.0,58.0,67.0,72.0,53.0,65.0,60.0,63.0,42.0,47.0,48.0,50.0,53.0,52.0,53.0,29.0,33.0,43.0,29.0,42.0,37.0,32.0,37.0,33.0,36.0,30.0,25.0,30.0,38.0,39.0,34.0,26.0,22.0,23.0,26.0,23.0,28.0,19.0,20.0,0.0,3.0,2.0,2.0,3.0,3.0,2.0,0.0
hsa-miR-148a-5p,8.0,5.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-148b-3p,275.0,123.0,80.0,234.0,45.0,57.0,61.0,54.0,54.0,48.0,49.0,64.0,7.0,8.0,10.0,7.0,8.0,6.0,11.0,3.0,1.0,5.0,2.0,9.0,2.0,0.0,2.0,2.0,58.0,53.0,60.0,56.0,63.0,50.0,47.0,36.0,43.0,48.0,43.0,40.0,45.0,40.0,42.0,44.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0
hsa-miR-148b-5p,6.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-149-5p,2.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-150-3p,130.0,31.0,23.0,45.0,11.0,20.0,15.0,15.0,13.0,13.0,25.0,13.0,19.0,16.0,24.0,19.0,21.0,17.0,16.0,15.0,4.0,4.0,3.0,2.0,2.0,5.0,0.0,5.0,16.0,19.0,23.0,10.0,8.0,14.0,21.0,13.0,14.0,15.0,10.0,14.0,7.0,9.0,17.0,14.0,5.0,4.0,6.0,7.0,8.0,4.0,4.0,0.0
hsa-miR-150-5p,10636.0,2007.0,654.0,3297.0,4705.0,4651.0,4648.0,4789.0,4700.0,4656.0,4591.0,4734.0,1533.0,1566.0,1527.0,1559.0,1488.0,1502.0,1532.0,1520.0,408.0,424.0,441.0,384.0,404.0,375.0,382.0,401.0,3852.0,3923.0,4004.0,4028.0,4058.0,3944.0,3894.0,3851.0,3053.0,3213.0,3197.0,3172.0,3136.0,3150.0,3216.0,3122.0,27.0,34.0,33.0,37.0,41.0,41.0,23.0,42.0
hsa-miR-151a-3p,111.0,23.0,4.0,9.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-151a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-152-3p,40.0,25.0,27.0,50.0,4.0,2.0,5.0,7.0,5.0,6.0,5.0,5.0,3.0,3.0,2.0,4.0,7.0,4.0,5.0,7.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,12.0,6.0,7.0,4.0,7.0,14.0,13.0,10.0,6.0,6.0,12.0,6.0,6.0,6.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,5864.0,2020.0,558.0,1968.0,1924.0,1979.0,1946.0,2025.0,2012.0,1934.0,1891.0,1963.0,446.0,451.0,420.0,442.0,449.0,457.0,424.0,476.0,99.0,95.0,97.0,103.0,91.0,75.0,99.0,85.0,1172.0,1109.0,1151.0,1160.0,1087.0,1082.0,1077.0,1166.0,981.0,966.0,987.0,1041.0,1001.0,1005.0,978.0,993.0,17.0,26.0,24.0,30.0,22.0,20.0,19.0,31.0
hsa-miR-15a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15b-3p,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15b-5p,29.0,13.0,9.0,28.0,28.0,38.0,25.0,35.0,21.0,33.0,40.0,26.0,1.0,2.0,6.0,6.0,5.0,1.0,6.0,3.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,27.0,22.0,29.0,15.0,21.0,26.0,25.0,27.0,12.0,24.0,13.0,23.0,21.0,17.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-16-2-3p,94.0,22.0,16.0,50.0,4.0,8.0,7.0,5.0,1.0,7.0,7.0,4.0,5.0,6.0,7.0,12.0,3.0,11.0,8.0,9.0,7.0,7.0,11.0,8.0,5.0,5.0,7.0,10.0,9.0,9.0,9.0,12.0,6.0,11.0,9.0,8.0,1.0,2.0,7.0,8.0,11.0,6.0,6.0,8.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0
hsa-miR-16-5p,86.0,38.0,15.0,67.0,33.0,40.0,43.0,50.0,49.0,39.0,44.0,34.0,7.0,10.0,8.0,9.0,7.0,7.0,3.0,5.0,3.0,8.0,7.0,8.0,7.0,5.0,2.0,3.0,44.0,26.0,33.0,42.0,40.0,43.0,29.0,40.0,26.0,27.0,21.0,32.0,29.0,23.0,30.0,29.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
hsa-miR-17-3p,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-17-5p,29.0,13.0,9.0,22.0,27.0,30.0,19.0,27.0,24.0,23.0,23.0,17.0,21.0,8.0,18.0,6.0,16.0,17.0,18.0,16.0,4.0,1.0,6.0,6.0,9.0,5.0,1.0,2.0,28.0,14.0,21.0,25.0,23.0,27.0,35.0,17.0,24.0,12.0,18.0,16.0,11.0,13.0,19.0,19.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0
hsa-miR-181a-2-3p,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181a-3p,23.0,4.0,4.0,19.0,6.0,1.0,5.0,3.0,1.0,7.0,7.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,10.0,7.0,4.0,4.0,8.0,11.0,2.0,4.0,2.0,6.0,3.0,5.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181a-5p,1672.0,459.0,483.0,1433.0,477.0,470.0,478.0,468.0,483.0,477.0,461.0,473.0,276.0,303.0,296.0,294.0,295.0,260.0,271.0,313.0,56.0,47.0,42.0,38.0,48.0,45.0,47.0,51.0,786.0,745.0,795.0,808.0,794.0,748.0,819.0,748.0,623.0,606.0,618.0,634.0,606.0,616.0,643.0,655.0,66.0,44.0,57.0,62.0,69.0,46.0,56.0,56.0
hsa-miR-181b-3p,14.0,0.0,3.0,10.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,13.0,12.0,14.0,8.0,11.0,6.0,15.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-5p,382.0,84.0,87.0,346.0,72.0,66.0,82.0,80.0,73.0,78.0,76.0,93.0,80.0,70.0,68.0,78.0,77.0,88.0,82.0,100.0,8.0,6.0,5.0,4.0,8.0,7.0,10.0,12.0,165.0,134.0,160.0,155.0,157.0,148.0,150.0,146.0,125.0,125.0,119.0,138.0,115.0,120.0,125.0,153.0,6.0,9.0,4.0,8.0,5.0,8.0,10.0,4.0
hsa-miR-181c-3p,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181c-5p,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,21.0,5.0,17.0,32.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,9.0,4.0,1.0,2.0,5.0,5.0,4.0,1.0,8.0,3.0,8.0,0.0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-182-5p,33.0,13.0,2.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
