miRNA,SRR14730725,SRR14730726,SRR14730727,SRR14730728,SRR14730729,SRR14730730,SRR14730731,SRR14730732,SRR14730733,SRR14730734,SRR14730735,SRR14730736,SRR14730737,SRR14730738,SRR14730739,SRR14730740
hsa-miR-135b-5p,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,8.0,62.0,57.0,37.0,22.0,2.0,0.0,0.0
hsa-miR-136-3p,46.0,164.0,64.0,7.0,213.0,19.0,7.0,3.0,246.0,1926.0,1250.0,1043.0,216.0,59.0,1.0,5.0
hsa-miR-136-5p,226.0,129.0,479.0,77.0,243.0,24.0,45.0,0.0,162.0,752.0,761.0,509.0,137.0,28.0,48.0,5.0
hsa-miR-137-3p,13.0,29.0,3.0,3.0,39.0,3.0,0.0,0.0,42.0,385.0,275.0,264.0,62.0,9.0,1.0,0.0
hsa-miR-137-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,10.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-138-1-3p,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,11.0,9.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-138-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,3.0,14.0,5.0,0.0,0.0,0.0
hsa-miR-138-5p,38.0,54.0,2.0,16.0,135.0,4.0,2.0,0.0,163.0,1206.0,923.0,637.0,148.0,40.0,3.0,0.0
hsa-miR-139-3p,454.0,1706.0,3236.0,685.0,368.0,207.0,42.0,161.0,1611.0,211.0,279.0,3238.0,1020.0,980.0,148.0,345.0
hsa-miR-139-5p,1224.0,399.0,5126.0,388.0,351.0,454.0,18.0,19.0,911.0,3730.0,2706.0,1829.0,1437.0,168.0,76.0,135.0
hsa-miR-140-3p,105081.0,35984.0,64336.0,9897.0,39235.0,51635.0,3434.0,427.0,19613.0,7738.0,9422.0,6643.0,7161.0,1622.0,3529.0,6365.0
hsa-miR-140-5p,121.0,54.0,103.0,8.0,46.0,71.0,17.0,2.0,100.0,505.0,452.0,238.0,157.0,16.0,6.0,6.0
hsa-miR-141-3p,43.0,0.0,2.0,0.0,3.0,4.0,4.0,0.0,1.0,11.0,4.0,15.0,0.0,2.0,0.0,0.0
hsa-miR-141-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-142-3p,212.0,93.0,788.0,774.0,167.0,92.0,14.0,4.0,130.0,998.0,1308.0,622.0,588.0,18.0,54.0,21.0
hsa-miR-142-5p,5373.0,3658.0,6556.0,7753.0,2103.0,4098.0,481.0,57.0,2408.0,1464.0,2014.0,2642.0,1004.0,296.0,1030.0,748.0
hsa-miR-143-3p,32243.0,10878.0,36667.0,5415.0,35254.0,104065.0,26347.0,185.0,10455.0,52329.0,36967.0,40243.0,9342.0,3684.0,5354.0,835.0
hsa-miR-143-5p,76.0,202.0,283.0,135.0,678.0,6.0,29.0,0.0,80.0,111.0,97.0,598.0,12.0,55.0,56.0,18.0
hsa-miR-144-3p,754.0,50.0,180.0,37.0,186.0,1225.0,45.0,0.0,317.0,52.0,68.0,76.0,40.0,17.0,82.0,16.0
hsa-miR-144-5p,52.0,167.0,34.0,16.0,74.0,48.0,2.0,3.0,43.0,61.0,31.0,30.0,6.0,8.0,59.0,35.0
hsa-miR-145-3p,206.0,22.0,67.0,4.0,72.0,122.0,48.0,5.0,53.0,91.0,67.0,63.0,42.0,22.0,55.0,13.0
hsa-miR-145-5p,106.0,196.0,431.0,107.0,322.0,33.0,11.0,1.0,172.0,2061.0,1091.0,778.0,309.0,67.0,32.0,13.0
hsa-miR-1468-5p,98.0,36.0,48.0,9.0,130.0,109.0,86.0,4.0,69.0,0.0,59.0,29.0,41.0,3.0,21.0,21.0
hsa-miR-146a-3p,41.0,55.0,114.0,37.0,20.0,29.0,0.0,0.0,6.0,30.0,14.0,36.0,10.0,0.0,19.0,8.0
hsa-miR-146a-5p,100461.0,66401.0,335665.0,34694.0,29911.0,8518.0,9520.0,2718.0,32748.0,7297.0,9978.0,47134.0,8010.0,7377.0,19450.0,22760.0
hsa-miR-146b-3p,217.0,188.0,668.0,127.0,494.0,98.0,110.0,5.0,152.0,122.0,214.0,137.0,116.0,19.0,66.0,210.0
hsa-miR-146b-5p,9073.0,3890.0,22262.0,2457.0,2464.0,5902.0,3788.0,277.0,8375.0,9060.0,8884.0,3238.0,7256.0,594.0,1602.0,3195.0
hsa-miR-147a,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-147b-3p,565.0,437.0,72.0,492.0,1823.0,28.0,38.0,6.0,233.0,32.0,67.0,763.0,16.0,60.0,83.0,34.0
hsa-miR-147b-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0
hsa-miR-148a-3p,1014360.0,78869.0,828243.0,33365.0,393976.0,2358710.0,2052773.0,2323.0,105339.0,316770.0,300152.0,202067.0,167985.0,17297.0,167176.0,37305.0
hsa-miR-148a-5p,485.0,1982.0,1857.0,583.0,5164.0,188.0,1392.0,43.0,524.0,305.0,342.0,1300.0,87.0,53.0,1592.0,591.0
hsa-miR-148b-3p,7559.0,3925.0,36438.0,1629.0,4540.0,5582.0,2332.0,97.0,4426.0,6611.0,5648.0,4205.0,2117.0,620.0,1783.0,1103.0
hsa-miR-148b-5p,22.0,5.0,49.0,0.0,19.0,19.0,2.0,0.0,35.0,42.0,53.0,30.0,21.0,4.0,0.0,7.0
hsa-miR-149-3p,0.0,8.0,30.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0
hsa-miR-149-5p,15.0,50.0,5.0,16.0,45.0,3.0,1.0,0.0,52.0,515.0,287.0,257.0,72.0,19.0,0.0,0.0
hsa-miR-150-3p,258.0,163.0,88.0,36.0,90.0,91.0,12.0,18.0,580.0,12.0,208.0,52.0,115.0,285.0,37.0,243.0
hsa-miR-150-5p,363.0,144.0,378.0,166.0,106.0,90.0,3.0,48.0,1583.0,422.0,422.0,250.0,301.0,110.0,16.0,273.0
hsa-miR-151a-3p,852748.0,181363.0,1019539.0,122513.0,88753.0,850752.0,51298.0,6698.0,135058.0,8511.0,68628.0,41770.0,241986.0,21857.0,36920.0,29289.0
hsa-miR-151a-5p,121.0,68.0,1052.0,12.0,50.0,62.0,7.0,2.0,128.0,471.0,294.0,322.0,149.0,50.0,6.0,9.0
hsa-miR-151b,21.0,0.0,10.0,1.0,7.0,2.0,2.0,0.0,8.0,39.0,21.0,11.0,13.0,2.0,0.0,0.0
hsa-miR-152-3p,4827.0,2008.0,5926.0,502.0,3688.0,915.0,1604.0,60.0,1547.0,3042.0,2253.0,2462.0,679.0,409.0,899.0,420.0
hsa-miR-152-5p,1.0,4.0,23.0,3.0,7.0,1.0,4.0,0.0,3.0,12.0,20.0,7.0,5.0,1.0,2.0,3.0
hsa-miR-153-3p,8.0,8.0,4.0,0.0,38.0,1.0,0.0,0.0,40.0,294.0,170.0,140.0,83.0,4.0,0.0,0.0
hsa-miR-1537-3p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1538,13.0,12.0,37.0,10.0,20.0,0.0,1.0,1.0,11.0,0.0,1.0,16.0,2.0,10.0,6.0,6.0
hsa-miR-154-3p,5.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,21.0,22.0,18.0,0.0,0.0,0.0,0.0
hsa-miR-154-5p,3.0,5.0,18.0,0.0,2.0,6.0,0.0,0.0,19.0,170.0,104.0,108.0,10.0,4.0,1.0,0.0
hsa-miR-155-5p,508.0,63.0,450.0,92.0,229.0,72.0,5.0,5.0,249.0,1464.0,1938.0,349.0,1319.0,57.0,10.0,21.0
hsa-miR-1587,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,109.0,13.0,42.0,10.0,22.0,97.0,0.0,1.0,66.0,44.0,62.0,82.0,16.0,3.0,6.0,14.0
hsa-miR-15b-3p,89.0,142.0,206.0,134.0,56.0,58.0,1.0,9.0,144.0,30.0,41.0,28.0,11.0,19.0,44.0,59.0
hsa-miR-15b-5p,437.0,85.0,474.0,109.0,128.0,393.0,7.0,0.0,283.0,272.0,256.0,149.0,125.0,57.0,67.0,19.0
hsa-miR-16-1-3p,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,3.0,0.0,5.0,0.0
hsa-miR-16-2-3p,1848.0,7005.0,584.0,475.0,511.0,547.0,51.0,303.0,5660.0,162.0,1271.0,116.0,292.0,1272.0,1225.0,722.0
hsa-miR-16-5p,1581.0,431.0,1981.0,84.0,364.0,1822.0,36.0,30.0,1687.0,2210.0,1862.0,1188.0,829.0,161.0,116.0,172.0
hsa-miR-17-3p,7.0,18.0,36.0,35.0,85.0,7.0,6.0,0.0,8.0,0.0,0.0,75.0,1.0,5.0,15.0,12.0
hsa-miR-17-5p,1657.0,221.0,2025.0,102.0,282.0,190.0,32.0,14.0,497.0,1114.0,730.0,600.0,343.0,105.0,38.0,95.0
hsa-miR-181a-2-3p,277.0,722.0,753.0,272.0,712.0,652.0,78.0,5.0,839.0,310.0,482.0,373.0,221.0,143.0,74.0,176.0
hsa-miR-181a-3p,92.0,47.0,256.0,12.0,122.0,19.0,4.0,0.0,97.0,414.0,497.0,246.0,151.0,15.0,9.0,12.0
hsa-miR-181a-5p,4614.0,1546.0,6071.0,646.0,2045.0,946.0,512.0,44.0,5628.0,11295.0,8762.0,6420.0,2091.0,885.0,672.0,469.0
hsa-miR-181b-2-3p,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
hsa-miR-181b-3p,13.0,21.0,26.0,6.0,8.0,12.0,0.0,2.0,1.0,49.0,24.0,37.0,11.0,2.0,1.0,1.0
hsa-miR-181b-5p,669.0,624.0,927.0,151.0,552.0,181.0,68.0,16.0,922.0,3494.0,2814.0,2071.0,594.0,246.0,108.0,184.0
hsa-miR-181c-3p,94.0,70.0,349.0,47.0,85.0,26.0,10.0,0.0,69.0,119.0,163.0,150.0,22.0,10.0,13.0,12.0
hsa-miR-181c-5p,11.0,7.0,21.0,6.0,12.0,2.0,0.0,0.0,12.0,94.0,43.0,60.0,23.0,7.0,2.0,0.0
hsa-miR-181d-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,213.0,122.0,464.0,48.0,144.0,33.0,7.0,1.0,261.0,1475.0,1159.0,783.0,243.0,73.0,56.0,39.0
hsa-miR-182-3p,4.0,0.0,1.0,5.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0
hsa-miR-182-5p,3565.0,668.0,1494.0,333.0,1817.0,2792.0,439.0,59.0,1589.0,1521.0,1164.0,856.0,742.0,226.0,205.0,1273.0
hsa-miR-1827,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-183-3p,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,1627.0,765.0,497.0,232.0,596.0,1462.0,126.0,27.0,1545.0,901.0,1126.0,605.0,382.0,206.0,128.0,810.0
hsa-miR-184,251.0,1202.0,164.0,133.0,1017.0,256.0,0.0,3.0,1480.0,10224.0,7108.0,7986.0,865.0,652.0,6.0,4.0
hsa-miR-1843,1060.0,405.0,759.0,112.0,154.0,1087.0,75.0,20.0,835.0,64.0,555.0,138.0,246.0,189.0,102.0,109.0
hsa-miR-185-3p,903.0,7121.0,9555.0,3034.0,1703.0,165.0,58.0,144.0,1746.0,191.0,304.0,8902.0,220.0,617.0,579.0,928.0
hsa-miR-185-5p,187631.0,196264.0,130919.0,77620.0,50540.0,15850.0,5642.0,6475.0,181745.0,7770.0,39800.0,83635.0,11461.0,25111.0,46983.0,40097.0
hsa-miR-186-5p,10143.0,3452.0,14190.0,1210.0,7606.0,3202.0,809.0,40.0,11472.0,2115.0,2107.0,1663.0,1287.0,1146.0,2737.0,1031.0
hsa-miR-187-3p,11.0,21.0,21.0,5.0,14.0,6.0,0.0,0.0,44.0,201.0,182.0,147.0,33.0,7.0,5.0,0.0
hsa-miR-187-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-188-5p,16.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0,4.0,10.0,10.0,14.0,3.0,0.0,0.0,0.0
hsa-miR-18a-3p,30.0,8.0,38.0,12.0,10.0,11.0,0.0,0.0,15.0,3.0,15.0,18.0,10.0,3.0,5.0,14.0
hsa-miR-18a-5p,22.0,0.0,25.0,1.0,5.0,11.0,1.0,0.0,5.0,78.0,56.0,43.0,22.0,6.0,0.0,0.0
hsa-miR-18b-3p,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-18b-5p,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,24.0,7.0,1.0,0.0,0.0,1.0
hsa-miR-1908-3p,0.0,5.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0
hsa-miR-1908-5p,329.0,1798.0,722.0,390.0,194.0,70.0,20.0,50.0,742.0,223.0,159.0,740.0,63.0,456.0,105.0,124.0
hsa-miR-1909-3p,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1909-5p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-190a-5p,4.0,0.0,70.0,0.0,8.0,0.0,0.0,0.0,1.0,49.0,13.0,16.0,6.0,0.0,0.0,2.0
hsa-miR-190b-5p,29.0,10.0,75.0,18.0,0.0,5.0,3.0,0.0,30.0,14.0,24.0,19.0,11.0,8.0,6.0,11.0
hsa-miR-191-3p,41.0,14.0,50.0,8.0,19.0,18.0,4.0,4.0,28.0,3.0,2.0,19.0,21.0,10.0,9.0,4.0
hsa-miR-191-5p,17379.0,5603.0,31334.0,4233.0,2538.0,1417.0,535.0,671.0,12075.0,9359.0,8190.0,4443.0,4549.0,1206.0,1641.0,2139.0
hsa-miR-1910-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
hsa-miR-1911-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1912-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-1913,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1914-3p,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1914-5p,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1915-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-192-3p,2.0,0.0,3.0,0.0,9.0,1.0,1.0,0.0,0.0,10.0,3.0,10.0,3.0,2.0,0.0,3.0
hsa-miR-192-5p,20785.0,10828.0,7786.0,1799.0,57462.0,9588.0,86314.0,365.0,18138.0,67363.0,50000.0,42177.0,10395.0,3101.0,11457.0,10020.0
hsa-miR-193a-3p,1.0,0.0,2.0,8.0,23.0,3.0,0.0,0.0,6.0,20.0,13.0,15.0,6.0,3.0,1.0,0.0
hsa-miR-193a-5p,4804.0,12357.0,1268.0,1341.0,19018.0,301.0,2111.0,1144.0,7616.0,628.0,2731.0,5429.0,201.0,4226.0,3467.0,2337.0
hsa-miR-193b-3p,22.0,47.0,31.0,20.0,134.0,2.0,23.0,1.0,45.0,300.0,153.0,169.0,29.0,12.0,23.0,29.0
hsa-miR-193b-5p,588.0,1264.0,120.0,481.0,3323.0,166.0,928.0,115.0,621.0,69.0,429.0,1837.0,18.0,346.0,737.0,689.0
hsa-miR-194-3p,26.0,30.0,7.0,8.0,119.0,5.0,21.0,0.0,20.0,144.0,124.0,156.0,35.0,12.0,5.0,12.0
hsa-miR-194-5p,2634.0,1865.0,439.0,157.0,2022.0,788.0,1259.0,6.0,2430.0,16558.0,11792.0,9529.0,2268.0,722.0,141.0,187.0
hsa-miR-195-3p,130.0,27.0,22.0,10.0,82.0,94.0,22.0,5.0,62.0,72.0,44.0,31.0,38.0,15.0,43.0,17.0
hsa-miR-195-5p,26.0,41.0,12.0,0.0,40.0,18.0,6.0,0.0,47.0,291.0,202.0,202.0,30.0,14.0,3.0,2.0
hsa-miR-196a-3p,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196a-5p,11.0,2.0,5.0,2.0,12.0,6.0,0.0,0.0,10.0,43.0,62.0,73.0,3.0,4.0,0.0,1.0
hsa-miR-196b-5p,32.0,9.0,72.0,26.0,22.0,14.0,2.0,0.0,28.0,63.0,22.0,50.0,28.0,1.0,3.0,5.0
hsa-miR-197-3p,223.0,50.0,717.0,85.0,44.0,14.0,0.0,15.0,200.0,105.0,164.0,73.0,148.0,17.0,20.0,41.0
hsa-miR-197-5p,16.0,12.0,24.0,12.0,18.0,4.0,0.0,5.0,16.0,0.0,2.0,10.0,0.0,2.0,6.0,9.0
hsa-miR-1976,4.0,19.0,18.0,0.0,8.0,25.0,1.0,0.0,40.0,0.0,5.0,0.0,6.0,11.0,3.0,9.0
hsa-miR-199a-3p,4088.0,3271.0,14302.0,35.0,1356.0,511.0,1158.0,54.0,1694.0,3995.0,6095.0,3207.0,584.0,440.0,200.0,363.0
hsa-miR-199a-5p,1750.0,1783.0,7607.0,1751.0,855.0,864.0,271.0,31.0,1036.0,2872.0,1839.0,2151.0,652.0,202.0,449.0,239.0
hsa-miR-199b-3p,3374.0,136.0,1931.0,830.0,2939.0,419.0,312.0,13.0,354.0,5316.0,392.0,3814.0,705.0,161.0,693.0,42.0
hsa-miR-199b-5p,44.0,71.0,200.0,23.0,454.0,32.0,2.0,1.0,65.0,527.0,484.0,286.0,138.0,25.0,5.0,4.0
hsa-miR-19a-3p,56.0,7.0,86.0,1.0,13.0,35.0,4.0,0.0,15.0,56.0,33.0,28.0,28.0,2.0,4.0,0.0
hsa-miR-19a-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-1-5p,0.0,2.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-19b-3p,221.0,86.0,769.0,94.0,266.0,141.0,32.0,6.0,256.0,466.0,201.0,133.0,110.0,45.0,69.0,33.0
hsa-miR-200a-3p,759.0,170.0,441.0,90.0,417.0,60.0,176.0,3.0,132.0,600.0,404.0,314.0,89.0,23.0,102.0,61.0
hsa-miR-200a-5p,186.0,12.0,70.0,41.0,19.0,37.0,21.0,0.0,9.0,44.0,13.0,21.0,6.0,4.0,2.0,2.0
hsa-miR-200b-3p,459.0,104.0,218.0,48.0,94.0,38.0,63.0,0.0,94.0,476.0,282.0,215.0,83.0,50.0,8.0,4.0
hsa-miR-200b-5p,90.0,8.0,6.0,0.0,2.0,5.0,8.0,1.0,1.0,12.0,0.0,0.0,0.0,5.0,3.0,3.0
hsa-miR-200c-3p,276.0,67.0,171.0,77.0,18.0,21.0,1.0,2.0,32.0,151.0,92.0,95.0,45.0,88.0,2.0,12.0
hsa-miR-202-3p,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,3.0,2.0,1.0,6.0,1.0,1.0
hsa-miR-202-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-203a-3p,75.0,41.0,38.0,19.0,160.0,49.0,20.0,0.0,200.0,1122.0,360.0,676.0,139.0,39.0,6.0,2.0
hsa-miR-203b-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0
hsa-miR-204-3p,41.0,90.0,46.0,36.0,32.0,11.0,12.0,4.0,131.0,85.0,56.0,130.0,15.0,22.0,25.0,10.0
hsa-miR-204-5p,75.0,322.0,71.0,30.0,382.0,32.0,3.0,1.0,462.0,4101.0,3069.0,2042.0,904.0,93.0,5.0,0.0
hsa-miR-205-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-205-5p,17.0,151.0,19.0,180.0,63.0,2.0,0.0,0.0,124.0,81.0,63.0,57.0,12.0,159.0,1.0,5.0
hsa-miR-206,260.0,194.0,510.0,72.0,639.0,458.0,98.0,58.0,890.0,848.0,699.0,636.0,98.0,125.0,390.0,227.0
hsa-miR-208a-3p,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-208b-3p,9.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
hsa-miR-20a-3p,3.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-20a-5p,2580.0,404.0,2152.0,163.0,429.0,575.0,33.0,20.0,952.0,2870.0,1707.0,1141.0,688.0,193.0,31.0,182.0
hsa-miR-20b-3p,1.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-20b-5p,261.0,29.0,287.0,16.0,37.0,18.0,4.0,1.0,91.0,65.0,41.0,54.0,24.0,9.0,10.0,20.0
hsa-miR-21-3p,139.0,276.0,900.0,106.0,317.0,31.0,62.0,3.0,54.0,155.0,243.0,146.0,78.0,29.0,81.0,25.0
hsa-miR-21-5p,59019.0,27693.0,85304.0,12719.0,43569.0,22441.0,6142.0,620.0,35581.0,285358.0,249616.0,138910.0,106559.0,11285.0,2140.0,3843.0
hsa-miR-210-3p,129.0,966.0,738.0,628.0,1145.0,13.0,28.0,33.0,426.0,101.0,77.0,1045.0,18.0,137.0,170.0,112.0
hsa-miR-210-5p,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-211-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2110,3337.0,10210.0,1296.0,1520.0,2868.0,1008.0,284.0,1078.0,14334.0,566.0,3688.0,4994.0,1380.0,6324.0,1725.0,3008.0
hsa-miR-2113,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2114-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-2115-3p,41.0,0.0,0.0,0.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-2115-5p,18.0,15.0,0.0,7.0,5.0,9.0,0.0,0.0,8.0,0.0,4.0,2.0,0.0,3.0,4.0,4.0
hsa-miR-2116-3p,10.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0
hsa-miR-212-3p,0.0,5.0,0.0,2.0,14.0,1.0,0.0,0.0,24.0,92.0,65.0,66.0,12.0,6.0,0.0,0.0
hsa-miR-212-5p,33.0,24.0,28.0,2.0,90.0,16.0,2.0,0.0,84.0,752.0,643.0,339.0,173.0,16.0,6.0,1.0
hsa-miR-214-3p,89.0,21.0,35.0,10.0,110.0,6.0,17.0,0.0,71.0,72.0,265.0,151.0,2.0,15.0,4.0,1.0
hsa-miR-214-5p,3.0,9.0,15.0,0.0,5.0,11.0,8.0,0.0,22.0,50.0,47.0,0.0,0.0,3.0,15.0,3.0
hsa-miR-215-5p,1571.0,131.0,236.0,49.0,78.0,1245.0,815.0,1.0,348.0,440.0,462.0,360.0,75.0,38.0,35.0,89.0
hsa-miR-216a-3p,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
hsa-miR-216a-5p,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216b-5p,21.0,0.0,3.0,0.0,9.0,4.0,11.0,0.0,1.0,2.0,3.0,0.0,0.0,5.0,0.0,1.0
hsa-miR-217-5p,16.0,0.0,5.0,0.0,12.0,1.0,12.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
hsa-miR-218-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,524.0,1842.0,319.0,240.0,2220.0,178.0,64.0,6.0,3008.0,25447.0,19989.0,14248.0,4809.0,785.0,30.0,5.0
hsa-miR-219a-1-3p,100.0,116.0,43.0,46.0,116.0,137.0,18.0,4.0,95.0,0.0,30.0,35.0,21.0,6.0,12.0,15.0
hsa-miR-219a-2-3p,13.0,33.0,14.0,10.0,31.0,3.0,2.0,0.0,304.0,2641.0,1604.0,954.0,356.0,6.0,1.0,0.0
hsa-miR-219a-5p,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,102.0,15.0,34.0,7.0,0.0,0.0,0.0
hsa-miR-219b-3p,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-219b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,30418.0,58408.0,30686.0,9648.0,46829.0,4828.0,6012.0,1076.0,50274.0,7392.0,11209.0,38087.0,3313.0,9613.0,15286.0,8868.0
hsa-miR-22-5p,527.0,608.0,960.0,162.0,282.0,177.0,124.0,8.0,581.0,354.0,285.0,350.0,91.0,51.0,147.0,111.0
hsa-miR-221-3p,7557.0,3911.0,29144.0,2067.0,2168.0,442.0,293.0,231.0,4152.0,4553.0,3517.0,3505.0,1313.0,855.0,1427.0,1796.0
hsa-miR-221-5p,97.0,63.0,619.0,121.0,468.0,90.0,10.0,9.0,77.0,976.0,534.0,330.0,339.0,52.0,11.0,33.0
