miRNA,SRR13716319,SRR13716320,SRR13716321,SRR13716322,SRR13716323
hsa-miR-3909,4.0,0.0,1.0,2.0,3.0
hsa-miR-3912-3p,2.0,0.0,0.0,0.0,0.0
hsa-miR-3913-5p,43.0,0.0,0.0,0.0,0.0
hsa-miR-3917,0.0,0.0,1.0,0.0,1.0
hsa-miR-3920,5.0,0.0,0.0,0.0,0.0
hsa-miR-3922-3p,10.0,0.0,0.0,0.0,0.0
hsa-miR-3928-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-3929,0.0,0.0,0.0,0.0,1.0
hsa-miR-3934-5p,4.0,10.0,0.0,0.0,0.0
hsa-miR-3936,3.0,0.0,0.0,0.0,0.0
hsa-miR-3939,1.0,0.0,0.0,0.0,0.0
hsa-miR-3940-3p,11.0,0.0,0.0,0.0,1.0
hsa-miR-3960,1.0,18.0,0.0,13.0,0.0
hsa-miR-409-3p,1713.0,1253.0,2354.0,374.0,311.0
hsa-miR-409-5p,22.0,16.0,2.0,0.0,3.0
hsa-miR-410-3p,4.0,1.0,3.0,2.0,11.0
hsa-miR-411-3p,21.0,9.0,29.0,3.0,27.0
hsa-miR-411-5p,21.0,50.0,200.0,7.0,251.0
hsa-miR-412-5p,0.0,2.0,212.0,0.0,1.0
hsa-miR-421,20.0,0.0,3.0,0.0,0.0
hsa-miR-423-3p,1296.0,5141.0,3798.0,1819.0,2553.0
hsa-miR-423-5p,185246.0,86815.0,2217.0,1111.0,5632.0
hsa-miR-424-3p,31.0,93.0,41.0,5.0,46.0
hsa-miR-424-5p,0.0,0.0,9.0,0.0,13.0
hsa-miR-425-3p,80.0,39.0,0.0,9.0,3.0
hsa-miR-425-5p,954.0,600.0,6090.0,205.0,2261.0
hsa-miR-4286,0.0,0.0,2.0,1.0,1.0
hsa-miR-431-3p,0.0,0.0,1.0,0.0,1.0
hsa-miR-431-5p,20.0,10.0,344.0,0.0,3.0
hsa-miR-4317,0.0,0.0,1.0,0.0,0.0
hsa-miR-432-5p,357.0,230.0,88.0,40.0,161.0
hsa-miR-4326,161.0,187.0,1.0,45.0,20.0
hsa-miR-433-3p,71.0,127.0,48.0,22.0,47.0
hsa-miR-4421,0.0,0.0,2.0,0.0,0.0
hsa-miR-4422,0.0,0.0,0.0,1.0,0.0
hsa-miR-4433a-3p,1.0,5.0,0.0,0.0,0.0
hsa-miR-4433b-3p,673.0,444.0,3266.0,1632.0,323.0
hsa-miR-4433b-5p,23.0,14.0,569.0,10.0,58.0
hsa-miR-4435,22.0,3.0,0.0,1.0,0.0
hsa-miR-4436a,0.0,5.0,0.0,0.0,0.0
hsa-miR-4436b-3p,2.0,1.0,0.0,0.0,0.0
hsa-miR-4440,1.0,0.0,4.0,0.0,2.0
hsa-miR-4446-3p,456.0,239.0,574.0,140.0,51.0
hsa-miR-4449,0.0,0.0,1.0,0.0,0.0
hsa-miR-4466,11.0,70.0,1.0,0.0,0.0
hsa-miR-4467,8.0,14.0,0.0,0.0,0.0
hsa-miR-4470,3.0,1.0,0.0,0.0,0.0
hsa-miR-4473,2.0,6.0,0.0,0.0,0.0
hsa-miR-4478,1.0,0.0,0.0,0.0,0.0
hsa-miR-4479,0.0,0.0,0.0,0.0,1.0
hsa-miR-4482-3p,9.0,0.0,0.0,0.0,0.0
hsa-miR-4485-3p,2.0,0.0,0.0,0.0,1.0
hsa-miR-4485-5p,0.0,0.0,1.0,0.0,0.0
hsa-miR-4488,8.0,20.0,8.0,9.0,9.0
hsa-miR-4489,6.0,0.0,0.0,3.0,0.0
hsa-miR-4491,6.0,0.0,0.0,0.0,0.0
hsa-miR-4498,2.0,0.0,1.0,0.0,1.0
hsa-miR-449a,0.0,1.0,1.0,3.0,2.0
hsa-miR-449c-5p,0.0,0.0,0.0,5.0,0.0
hsa-miR-4504,7.0,0.0,0.0,0.0,0.0
hsa-miR-4508,0.0,0.0,0.0,0.0,1.0
hsa-miR-450a-2-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-450a-5p,18.0,11.0,140.0,3.0,157.0
hsa-miR-450b-5p,57.0,8.0,101.0,1.0,92.0
hsa-miR-4511,6.0,10.0,0.0,0.0,0.0
hsa-miR-4516,0.0,1.0,0.0,0.0,1.0
hsa-miR-451a,111290.0,47274.0,16401.0,1664.0,11.0
hsa-miR-452-5p,1.0,5.0,4.0,0.0,3.0
hsa-miR-4525,9.0,8.0,3.0,0.0,2.0
hsa-miR-4526,0.0,0.0,1.0,0.0,0.0
hsa-miR-454-3p,8.0,3.0,0.0,1.0,0.0
hsa-miR-454-5p,38.0,34.0,0.0,3.0,0.0
hsa-miR-455-3p,2.0,2.0,8.0,0.0,4.0
hsa-miR-455-5p,19.0,5.0,61.0,0.0,78.0
hsa-miR-4638-5p,6.0,0.0,0.0,0.0,0.0
hsa-miR-4642,1.0,0.0,0.0,0.0,0.0
hsa-miR-4644,2.0,0.0,0.0,0.0,0.0
hsa-miR-4645-3p,2.0,0.0,0.0,0.0,0.0
hsa-miR-4647,4.0,29.0,0.0,0.0,0.0
hsa-miR-4654,1.0,0.0,0.0,0.0,0.0
hsa-miR-4658,3.0,9.0,0.0,0.0,0.0
hsa-miR-4659a-3p,2.0,8.0,0.0,0.0,0.0
hsa-miR-4660,1.0,0.0,0.0,0.0,0.0
hsa-miR-4661-5p,27.0,0.0,0.0,0.0,0.0
hsa-miR-4662a-5p,4.0,0.0,0.0,0.0,0.0
hsa-miR-4664-3p,4.0,0.0,1.0,0.0,49.0
hsa-miR-4665-5p,12.0,18.0,0.0,5.0,1.0
hsa-miR-4667-5p,3.0,0.0,0.0,0.0,0.0
hsa-miR-4669,3.0,0.0,0.0,0.0,0.0
hsa-miR-4676-3p,7.0,0.0,0.0,0.0,0.0
hsa-miR-4677-3p,10.0,0.0,0.0,0.0,0.0
hsa-miR-4677-5p,2.0,0.0,0.0,0.0,0.0
hsa-miR-4678,8.0,0.0,0.0,0.0,0.0
hsa-miR-4683,2.0,2.0,0.0,0.0,0.0
hsa-miR-4685-3p,4.0,0.0,0.0,1.0,0.0
hsa-miR-4686,2.0,0.0,0.0,0.0,0.0
hsa-miR-4707-3p,0.0,0.0,1.0,0.0,0.0
hsa-miR-4707-5p,0.0,0.0,0.0,0.0,2.0
hsa-miR-4709-5p,0.0,0.0,0.0,7.0,0.0
hsa-miR-4721,0.0,3.0,0.0,0.0,0.0
hsa-miR-4724-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-4728-3p,0.0,3.0,0.0,0.0,0.0
hsa-miR-4732-3p,72.0,99.0,0.0,8.0,0.0
hsa-miR-4732-5p,307.0,250.0,342.0,11.0,0.0
hsa-miR-4734,1.0,0.0,1.0,0.0,0.0
hsa-miR-4738-3p,0.0,0.0,0.0,4.0,0.0
hsa-miR-4741,0.0,5.0,0.0,0.0,0.0
hsa-miR-4742-3p,5.0,0.0,0.0,0.0,0.0
hsa-miR-4744,2.0,0.0,0.0,0.0,0.0
hsa-miR-4745-5p,2.0,0.0,0.0,0.0,0.0
hsa-miR-4746-5p,16.0,18.0,1.0,2.0,3.0
hsa-miR-4748,0.0,6.0,0.0,0.0,0.0
hsa-miR-4749-5p,0.0,0.0,0.0,0.0,1.0
hsa-miR-4750-5p,1.0,0.0,1.0,0.0,0.0
hsa-miR-4754,5.0,0.0,0.0,0.0,0.0
hsa-miR-4757-5p,4.0,5.0,0.0,0.0,0.0
hsa-miR-4762-3p,3.0,0.0,0.0,0.0,0.0
hsa-miR-4765,3.0,0.0,0.0,0.0,0.0
hsa-miR-4766-3p,0.0,4.0,0.0,0.0,0.0
hsa-miR-4775,4.0,0.0,0.0,0.0,0.0
hsa-miR-4781-3p,8.0,0.0,0.0,0.0,0.0
hsa-miR-4784,3.0,0.0,1.0,0.0,0.0
hsa-miR-4788,1.0,0.0,0.0,0.0,1.0
hsa-miR-4791,0.0,0.0,1.0,0.0,0.0
hsa-miR-4796-5p,3.0,0.0,0.0,0.0,0.0
hsa-miR-4797-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-4800-3p,0.0,0.0,0.0,5.0,0.0
hsa-miR-483-3p,3.0,1.0,0.0,0.0,29.0
hsa-miR-483-5p,31.0,360.0,0.0,13.0,170.0
hsa-miR-484,52.0,39.0,335.0,15.0,16.0
hsa-miR-485-3p,3.0,1.0,338.0,3.0,2.0
hsa-miR-485-5p,152.0,242.0,162.0,93.0,110.0
hsa-miR-486-3p,2082.0,1222.0,349.0,175.0,186.0
hsa-miR-486-5p,145370.0,73654.0,2.0,77.0,15174.0
hsa-miR-487a-5p,5.0,1.0,0.0,0.0,0.0
hsa-miR-487b-3p,2.0,0.0,5.0,5.0,9.0
hsa-miR-487b-5p,0.0,0.0,1.0,0.0,0.0
hsa-miR-490-3p,0.0,0.0,1.0,0.0,0.0
hsa-miR-490-5p,0.0,0.0,0.0,0.0,2.0
hsa-miR-491-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-493-3p,58.0,87.0,0.0,29.0,0.0
hsa-miR-493-5p,125.0,26.0,1218.0,0.0,8.0
hsa-miR-494-3p,59.0,50.0,0.0,1.0,0.0
hsa-miR-495-3p,11.0,6.0,8.0,6.0,50.0
hsa-miR-497-5p,2.0,11.0,4.0,1.0,1.0
hsa-miR-499a-5p,2.0,120.0,4.0,19.0,2.0
hsa-miR-5000-3p,2.0,0.0,0.0,0.0,0.0
hsa-miR-5003-3p,2.0,0.0,0.0,0.0,0.0
hsa-miR-5004-5p,2.0,0.0,0.0,0.0,0.0
hsa-miR-5009-5p,12.0,8.0,0.0,0.0,0.0
hsa-miR-500a-3p,112.0,64.0,18.0,15.0,41.0
hsa-miR-500a-5p,0.0,2.0,0.0,0.0,0.0
hsa-miR-500b-3p,1.0,5.0,1.0,0.0,1.0
hsa-miR-500b-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-501-3p,833.0,659.0,54.0,56.0,94.0
hsa-miR-5010-5p,53.0,65.0,0.0,15.0,1.0
hsa-miR-502-3p,46.0,72.0,62.0,8.0,65.0
hsa-miR-503-5p,184.0,127.0,0.0,4.0,0.0
hsa-miR-504-3p,0.0,2.0,0.0,0.0,1.0
hsa-miR-504-5p,8.0,3.0,9.0,6.0,112.0
hsa-miR-505-3p,36.0,54.0,5.0,6.0,9.0
hsa-miR-505-5p,59.0,111.0,3.0,21.0,11.0
hsa-miR-509-3p,5.0,0.0,0.0,0.0,0.0
hsa-miR-5090,1.0,0.0,0.0,0.0,0.0
hsa-miR-5094,2.0,0.0,0.0,0.0,0.0
hsa-miR-511-5p,33.0,132.0,1.0,8.0,13.0
hsa-miR-516b-5p,4.0,0.0,0.0,0.0,0.0
hsa-miR-517b-3p,5.0,0.0,0.0,0.0,0.0
hsa-miR-5187-5p,18.0,6.0,0.0,31.0,0.0
hsa-miR-5189-3p,4.0,0.0,0.0,0.0,0.0
hsa-miR-5189-5p,14.0,9.0,0.0,1.0,0.0
hsa-miR-5192,0.0,2.0,0.0,0.0,0.0
hsa-miR-522-3p,0.0,0.0,0.0,6.0,0.0
hsa-miR-532-3p,22.0,1.0,9.0,0.0,16.0
hsa-miR-532-5p,3245.0,1685.0,598.0,335.0,321.0
hsa-miR-539-3p,0.0,0.0,1.0,0.0,2.0
hsa-miR-539-5p,0.0,0.0,1.0,0.0,0.0
hsa-miR-541-3p,0.0,6.0,0.0,4.0,0.0
hsa-miR-541-5p,0.0,0.0,1.0,0.0,0.0
hsa-miR-542-3p,11.0,8.0,50.0,1.0,76.0
hsa-miR-543,94.0,227.0,1069.0,56.0,64.0
hsa-miR-548ab,0.0,6.0,0.0,0.0,0.0
hsa-miR-548al,2.0,0.0,0.0,0.0,0.0
hsa-miR-548aw,3.0,0.0,0.0,0.0,0.0
hsa-miR-548ay-3p,7.0,0.0,0.0,0.0,0.0
hsa-miR-548bc,6.0,15.0,0.0,0.0,0.0
hsa-miR-548e-3p,41.0,4.0,0.0,0.0,0.0
hsa-miR-548j-5p,30.0,32.0,0.0,3.0,0.0
hsa-miR-548k,0.0,13.0,0.0,0.0,86.0
hsa-miR-548l,3.0,0.0,0.0,0.0,0.0
hsa-miR-548o-3p,38.0,17.0,0.0,0.0,0.0
hsa-miR-548t-5p,2.0,0.0,0.0,0.0,0.0
hsa-miR-550a-3-5p,8.0,11.0,3.0,3.0,2.0
hsa-miR-550a-3p,2.0,0.0,0.0,0.0,0.0
hsa-miR-550a-5p,12.0,0.0,6.0,3.0,5.0
hsa-miR-551b-5p,0.0,0.0,0.0,0.0,1.0
hsa-miR-552-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-556-5p,0.0,5.0,0.0,0.0,0.0
hsa-miR-5587-3p,4.0,1.0,0.0,0.0,0.0
hsa-miR-5588-3p,3.0,0.0,0.0,0.0,0.0
hsa-miR-5588-5p,3.0,0.0,0.0,0.0,5.0
hsa-miR-5698,3.0,0.0,0.0,12.0,0.0
hsa-miR-574-3p,4.0,22.0,1030.0,8.0,22.0
hsa-miR-574-5p,0.0,10.0,2.0,8.0,2.0
hsa-miR-576-3p,24.0,26.0,0.0,0.0,0.0
hsa-miR-576-5p,17.0,4.0,0.0,0.0,0.0
hsa-miR-579-5p,3.0,4.0,0.0,0.0,0.0
hsa-miR-581,17.0,10.0,0.0,4.0,0.0
hsa-miR-582-3p,12.0,13.0,0.0,1.0,0.0
hsa-miR-582-5p,0.0,0.0,0.0,0.0,1.0
hsa-miR-584-5p,1767.0,1000.0,2702.0,246.0,474.0
hsa-miR-589-5p,114.0,98.0,4.0,26.0,4.0
hsa-miR-590-3p,0.0,5.0,0.0,0.0,0.0
hsa-miR-592,0.0,0.0,6.0,0.0,1.0
hsa-miR-597-3p,9.0,0.0,0.0,0.0,0.0
hsa-miR-598-3p,58.0,12.0,432.0,6.0,1.0
hsa-miR-598-5p,0.0,0.0,0.0,4.0,0.0
hsa-miR-610,2.0,0.0,0.0,1.0,0.0
hsa-miR-6132,0.0,0.0,2.0,0.0,0.0
hsa-miR-615-3p,0.0,2.0,11.0,2.0,10.0
hsa-miR-616-3p,5.0,0.0,0.0,0.0,0.0
hsa-miR-618,1.0,0.0,0.0,0.0,0.0
hsa-miR-619-5p,0.0,0.0,1.0,0.0,4.0
hsa-miR-624-5p,8.0,8.0,0.0,0.0,0.0
hsa-miR-625-3p,76.0,111.0,662.0,164.0,1.0
hsa-miR-625-5p,7.0,0.0,0.0,0.0,0.0
hsa-miR-627-3p,0.0,17.0,0.0,0.0,0.0
hsa-miR-628-3p,13.0,25.0,0.0,0.0,0.0
hsa-miR-628-5p,6.0,1.0,0.0,0.0,0.0
hsa-miR-629-5p,807.0,505.0,212.0,88.0,12.0
hsa-miR-632,1.0,0.0,0.0,0.0,0.0
hsa-miR-636,2.0,8.0,0.0,0.0,0.0
hsa-miR-641,14.0,0.0,0.0,6.0,0.0
hsa-miR-6500-3p,0.0,0.0,1.0,0.0,0.0
hsa-miR-6501-5p,4.0,0.0,0.0,0.0,1.0
hsa-miR-6502-5p,3.0,0.0,0.0,0.0,0.0
hsa-miR-6503-5p,3.0,0.0,0.0,0.0,0.0
hsa-miR-6507-5p,0.0,0.0,0.0,0.0,1.0
hsa-miR-6509-5p,4.0,14.0,1.0,0.0,0.0
hsa-miR-651-5p,6.0,3.0,0.0,2.0,0.0
hsa-miR-6511a-3p,0.0,0.0,0.0,4.0,0.0
hsa-miR-6511a-5p,0.0,1.0,0.0,0.0,1.0
hsa-miR-6511b-3p,0.0,0.0,0.0,5.0,0.0
hsa-miR-6511b-5p,0.0,3.0,0.0,0.0,1.0
hsa-miR-6514-5p,6.0,0.0,0.0,0.0,0.0
hsa-miR-6515-5p,14.0,9.0,0.0,0.0,2.0
hsa-miR-6516-3p,0.0,8.0,0.0,0.0,0.0
hsa-miR-6516-5p,5.0,0.0,0.0,0.0,0.0
hsa-miR-652-3p,159.0,95.0,10.0,34.0,94.0
hsa-miR-6529-5p,1.0,30.0,25.0,8.0,39.0
hsa-miR-654-3p,165.0,81.0,186.0,15.0,0.0
hsa-miR-654-5p,180.0,123.0,461.0,29.0,2.0
hsa-miR-655-3p,0.0,0.0,8.0,3.0,12.0
hsa-miR-656-3p,3.0,0.0,4.0,0.0,7.0
hsa-miR-658,1.0,0.0,0.0,0.0,0.0
hsa-miR-659-5p,12.0,0.0,0.0,0.0,0.0
hsa-miR-660-3p,0.0,0.0,2.0,0.0,0.0
hsa-miR-660-5p,58.0,16.0,9.0,6.0,20.0
hsa-miR-663a,0.0,12.0,2.0,0.0,1.0
hsa-miR-664a-3p,6.0,2.0,529.0,0.0,2.0
hsa-miR-664a-5p,142.0,94.0,2.0,13.0,0.0
hsa-miR-668-3p,4.0,0.0,0.0,0.0,0.0
hsa-miR-671-3p,91.0,49.0,247.0,23.0,81.0
hsa-miR-671-5p,0.0,0.0,1.0,0.0,1.0
hsa-miR-6716-3p,3.0,6.0,0.0,0.0,0.0
hsa-miR-6721-5p,65.0,52.0,3.0,10.0,6.0
hsa-miR-6724-5p,0.0,0.0,2.0,0.0,3.0
hsa-miR-6727-5p,0.0,0.0,0.0,0.0,1.0
hsa-miR-6729-5p,2.0,0.0,0.0,0.0,0.0
hsa-miR-6734-5p,54.0,56.0,0.0,6.0,0.0
hsa-miR-6735-3p,0.0,0.0,0.0,0.0,1.0
hsa-miR-6735-5p,3.0,0.0,0.0,0.0,0.0
hsa-miR-6738-3p,2.0,0.0,0.0,0.0,0.0
hsa-miR-6741-3p,2.0,15.0,0.0,0.0,29.0
hsa-miR-6741-5p,13.0,38.0,0.0,11.0,0.0
hsa-miR-6747-3p,3.0,10.0,2.0,0.0,1.0
hsa-miR-6748-5p,6.0,0.0,0.0,0.0,0.0
hsa-miR-675-5p,2.0,0.0,0.0,0.0,0.0
hsa-miR-6750-5p,2.0,0.0,0.0,0.0,0.0
hsa-miR-6755-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-6758-5p,6.0,8.0,0.0,0.0,1.0
hsa-miR-676-5p,0.0,0.0,0.0,0.0,1.0
hsa-miR-6763-5p,0.0,4.0,0.0,0.0,0.0
hsa-miR-6764-5p,3.0,0.0,0.0,0.0,0.0
hsa-miR-6767-5p,3.0,8.0,0.0,0.0,0.0
hsa-miR-6770-3p,0.0,0.0,0.0,1.0,0.0
hsa-miR-6772-3p,6.0,15.0,0.0,0.0,0.0
hsa-miR-6777-5p,0.0,9.0,0.0,0.0,0.0
hsa-miR-6779-5p,6.0,0.0,0.0,0.0,0.0
hsa-miR-6780a-5p,10.0,35.0,0.0,0.0,0.0
hsa-miR-6781-5p,3.0,0.0,0.0,0.0,0.0
hsa-miR-6783-3p,8.0,0.0,0.0,0.0,0.0
hsa-miR-6785-5p,9.0,15.0,0.0,0.0,0.0
hsa-miR-6791-5p,2.0,0.0,0.0,0.0,0.0
hsa-miR-6793-5p,4.0,5.0,0.0,8.0,0.0
hsa-miR-6794-5p,0.0,0.0,0.0,0.0,1.0
hsa-miR-6799-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-6802-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-6803-3p,2.0,0.0,0.0,0.0,0.0
hsa-miR-6805-5p,26.0,14.0,0.0,2.0,0.0
hsa-miR-6806-3p,3.0,8.0,0.0,0.0,0.0
hsa-miR-6808-3p,0.0,0.0,1.0,0.0,1.0
hsa-miR-6810-5p,4.0,0.0,0.0,0.0,0.0
hsa-miR-6815-5p,41.0,58.0,0.0,0.0,0.0
hsa-miR-6818-3p,3.0,6.0,0.0,0.0,0.0
hsa-miR-6825-5p,0.0,10.0,0.0,0.0,0.0
hsa-miR-6827-5p,0.0,0.0,0.0,0.0,1.0
hsa-miR-6832-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-6837-3p,2.0,6.0,0.0,0.0,0.0
hsa-miR-6842-3p,122.0,117.0,579.0,39.0,109.0
hsa-miR-6842-5p,0.0,0.0,0.0,4.0,0.0
hsa-miR-6843-3p,6.0,11.0,0.0,0.0,0.0
hsa-miR-6847-5p,3.0,0.0,0.0,11.0,0.0
hsa-miR-6848-5p,4.0,2.0,0.0,0.0,0.0
hsa-miR-6852-3p,1.0,1.0,0.0,0.0,0.0
hsa-miR-6852-5p,82.0,22.0,1.0,32.0,0.0
hsa-miR-6853-3p,3.0,0.0,0.0,0.0,0.0
hsa-miR-6855-5p,5.0,5.0,0.0,1.0,0.0
hsa-miR-6857-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-6859-5p,13.0,0.0,0.0,0.0,0.0
hsa-miR-6861-3p,1.0,0.0,0.0,0.0,0.0
hsa-miR-6861-5p,1.0,0.0,0.0,0.0,1.0
hsa-miR-6862-5p,7.0,7.0,0.0,6.0,0.0
hsa-miR-6865-5p,6.0,0.0,0.0,0.0,0.0
hsa-miR-6866-5p,5.0,16.0,0.0,0.0,0.0
hsa-miR-6867-5p,1.0,0.0,0.0,7.0,0.0
hsa-miR-6868-3p,2.0,0.0,0.0,11.0,0.0
hsa-miR-6873-3p,3.0,0.0,0.0,0.0,0.0
hsa-miR-6874-3p,0.0,4.0,0.0,0.0,0.0
hsa-miR-6875-5p,4.0,11.0,0.0,0.0,0.0
hsa-miR-6877-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-6879-5p,0.0,0.0,1.0,0.0,0.0
hsa-miR-6881-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-6882-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-6884-5p,32.0,3.0,0.0,0.0,0.0
hsa-miR-6890-5p,2.0,4.0,0.0,0.0,0.0
hsa-miR-6891-5p,2.0,5.0,0.0,1.0,0.0
hsa-miR-6894-5p,9.0,13.0,0.0,0.0,0.0
hsa-miR-7-1-3p,5.0,2.0,1.0,0.0,1.0
hsa-miR-7-5p,1651.0,839.0,436.0,94.0,198.0
hsa-miR-708-3p,2.0,4.0,70.0,0.0,45.0
hsa-miR-708-5p,1.0,1.0,24.0,1.0,24.0
hsa-miR-7110-5p,1.0,0.0,0.0,0.0,59.0
hsa-miR-7111-5p,0.0,0.0,0.0,0.0,1.0
hsa-miR-7113-5p,4.0,0.0,0.0,0.0,0.0
hsa-miR-7155-3p,0.0,0.0,1.0,0.0,0.0
hsa-miR-744-3p,6.0,0.0,0.0,0.0,0.0
hsa-miR-744-5p,1268.0,1668.0,1168.0,996.0,814.0
hsa-miR-758-3p,2.0,4.0,1.0,3.0,4.0
hsa-miR-760,11.0,48.0,7.0,3.0,10.0
hsa-miR-765,1.0,0.0,0.0,0.0,0.0
hsa-miR-766-3p,10.0,7.0,2.0,3.0,76.0
hsa-miR-766-5p,13.0,66.0,0.0,26.0,1.0
hsa-miR-767-5p,0.0,2.0,1.0,0.0,1.0
hsa-miR-769-5p,109.0,90.0,10.0,8.0,8.0
hsa-miR-7702,0.0,0.0,0.0,0.0,2.0
hsa-miR-7706,145.0,193.0,604.0,21.0,10.0
hsa-miR-7845-5p,0.0,0.0,0.0,0.0,1.0
hsa-miR-7848-3p,1.0,12.0,0.0,7.0,0.0
hsa-miR-7849-3p,2.0,0.0,0.0,1.0,0.0
hsa-miR-7850-5p,1.0,0.0,0.0,0.0,0.0
hsa-miR-7855-5p,0.0,0.0,0.0,3.0,0.0
hsa-miR-7856-5p,0.0,3.0,0.0,4.0,0.0
hsa-miR-7974,0.0,0.0,1.0,0.0,0.0
hsa-miR-8086,0.0,0.0,1.0,0.0,0.0
hsa-miR-8485,2.0,0.0,0.0,0.0,0.0
hsa-miR-873-3p,7.0,0.0,3.0,0.0,5.0
hsa-miR-873-5p,6.0,0.0,2.0,0.0,4.0
hsa-miR-874-3p,7.0,15.0,32.0,2.0,31.0
hsa-miR-877-5p,3.0,10.0,0.0,0.0,2.0
hsa-miR-885-3p,12.0,138.0,19.0,9.0,24.0
hsa-miR-885-5p,33.0,28.0,2.0,5.0,155.0
hsa-miR-889-3p,58.0,10.0,109.0,0.0,111.0
hsa-miR-9-3p,0.0,0.0,1.0,0.0,0.0
hsa-miR-9-5p,29.0,66.0,1257.0,16.0,194.0
hsa-miR-92a-1-5p,17.0,11.0,95.0,0.0,125.0
hsa-miR-92a-3p,123404.0,75587.0,103875.0,8897.0,19454.0
hsa-miR-92b-3p,223.0,341.0,475.0,41.0,96.0
hsa-miR-92b-5p,198.0,240.0,51.0,54.0,33.0
hsa-miR-93-3p,4.0,10.0,349.0,0.0,1.0
hsa-miR-93-5p,415.0,242.0,52.0,32.0,54.0
hsa-miR-937-3p,3.0,11.0,1.0,0.0,0.0
hsa-miR-939-5p,13.0,39.0,0.0,3.0,0.0
hsa-miR-940,1.0,0.0,0.0,0.0,2.0
hsa-miR-941,976.0,437.0,1188.0,93.0,42.0
hsa-miR-942-5p,80.0,78.0,0.0,14.0,0.0
hsa-miR-943,1.0,0.0,0.0,0.0,0.0
hsa-miR-95-3p,14.0,64.0,8.0,5.0,11.0
hsa-miR-96-5p,14.0,20.0,2.0,0.0,3.0
hsa-miR-98-3p,0.0,0.0,3.0,0.0,0.0
hsa-miR-98-5p,500.0,195.0,128.0,67.0,169.0
hsa-miR-9901,0.0,0.0,0.0,0.0,3.0
hsa-miR-9985,1.0,0.0,0.0,0.0,0.0
hsa-miR-99a-3p,0.0,1.0,0.0,0.0,0.0
hsa-miR-99a-5p,5763.0,15834.0,5709.0,2050.0,5692.0
hsa-miR-99b-3p,69.0,46.0,25.0,13.0,22.0
hsa-miR-99b-5p,3529.0,3755.0,5027.0,1131.0,2031.0
hsa-mir-1181-5p,3.0,0.0,0.0,0.0,0.0
hsa-mir-1273c-5p,5.0,0.0,2.0,0.0,3.0
hsa-mir-1276-5p,0.0,0.0,1.0,0.0,0.0
hsa-mir-1843-5p,0.0,0.0,1.0,0.0,0.0
hsa-mir-2110-5p,30.0,41.0,2.0,3.0,0.0
hsa-mir-298-5p,0.0,8.0,0.0,0.0,0.0
hsa-mir-3159-5p,0.0,4.0,2.0,0.0,4.0
hsa-mir-3648-1-5p,0.0,7.0,3.0,4.0,2.0
hsa-mir-3648-2-5p,0.0,0.0,1.0,3.0,1.0
hsa-mir-3908-5p,0.0,0.0,2.0,0.0,0.0
hsa-mir-3909-3p,1.0,5.0,0.0,0.0,0.0
hsa-mir-4262-3p,1.0,0.0,0.0,0.0,0.0
hsa-mir-4479-3p,0.0,6.0,0.0,0.0,0.0
hsa-mir-449a-5p,0.0,0.0,1.0,0.0,0.0
hsa-mir-451a-5p,24.0,0.0,0.0,0.0,0.0
hsa-mir-4765-3p,0.0,6.0,0.0,0.0,0.0
hsa-mir-5191-3p,2.0,0.0,0.0,0.0,0.0
hsa-mir-548l-5p,1.0,0.0,0.0,0.0,0.0
hsa-mir-599-3p,3.0,0.0,0.0,0.0,0.0
hsa-mir-607-3p,10.0,6.0,0.0,0.0,0.0
hsa-mir-663a-5p,0.0,15.0,4.0,14.0,4.0
hsa-mir-7854-3p,3.0,7.0,0.0,4.0,0.0
hsa-mir-8086-5p,0.0,0.0,5.0,0.0,3.0
hsa-mir-9903-3p,2.0,0.0,0.0,0.0,0.0
