miRNA,SRR12327084,SRR12327085,SRR12327086,SRR12327087,SRR12327088,SRR12327089,SRR12327090,SRR12327093,SRR12327098,SRR12327099,SRR12327100,SRR12327101,SRR12327102,SRR12327103,SRR12327104,SRR12327105
hsa-miR-137-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-1-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-5p,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-139-3p,112.0,291.0,661.0,420.0,347.0,1214.0,382.0,301.0,0.0,0.0,1.0,0.0,1.0,0.0,171.0,129.0
hsa-miR-139-5p,1327.0,1745.0,7475.0,6357.0,2376.0,5597.0,7612.0,3646.0,1.0,1.0,3.0,67.0,75.0,77.0,9587.0,1687.0
hsa-miR-140-3p,4208.0,4019.0,5410.0,7541.0,2527.0,7521.0,7884.0,7187.0,371.0,274.0,376.0,595.0,584.0,507.0,9383.0,3913.0
hsa-miR-140-5p,673.0,582.0,1918.0,2064.0,1184.0,448.0,293.0,76.0,326.0,369.0,389.0,145.0,277.0,290.0,325.0,45.0
hsa-miR-141-3p,6.0,8.0,66.0,156.0,10.0,10.0,34.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,18.0,1.0
hsa-miR-141-5p,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-142-3p,1830.0,1689.0,22932.0,19956.0,5209.0,5238.0,2330.0,264.0,0.0,1.0,1.0,0.0,0.0,0.0,532.0,98.0
hsa-miR-142-5p,22913.0,16792.0,34375.0,38389.0,16093.0,13647.0,15862.0,8198.0,0.0,0.0,1.0,0.0,0.0,1.0,8186.0,1580.0
hsa-miR-143-3p,3060.0,10529.0,15548.0,19993.0,6745.0,9453.0,9436.0,2746.0,382.0,384.0,458.0,33.0,40.0,43.0,3763.0,1547.0
hsa-miR-143-5p,9.0,19.0,20.0,21.0,32.0,6.0,10.0,4.0,2.0,1.0,5.0,0.0,0.0,0.0,16.0,3.0
hsa-miR-144-3p,2695.0,759.0,20770.0,17448.0,387.0,6628.0,5422.0,1273.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,26.0
hsa-miR-144-5p,991.0,199.0,4516.0,3159.0,179.0,962.0,790.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,16.0
hsa-miR-145-3p,200.0,533.0,321.0,330.0,190.0,106.0,276.0,86.0,3.0,2.0,5.0,0.0,0.0,0.0,148.0,36.0
hsa-miR-145-5p,64.0,61.0,47.0,45.0,81.0,29.0,29.0,18.0,18.0,18.0,33.0,13.0,5.0,11.0,12.0,31.0
hsa-miR-1468-5p,21.0,85.0,134.0,77.0,36.0,114.0,23.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,6.0
hsa-miR-146a-3p,54.0,114.0,0.0,243.0,130.0,0.0,0.0,19.0,14.0,5.0,8.0,0.0,0.0,0.0,0.0,27.0
hsa-miR-146a-5p,13550.0,33966.0,29165.0,46792.0,46919.0,14815.0,7645.0,2874.0,4634.0,5329.0,4784.0,0.0,1.0,2.0,11734.0,3295.0
hsa-miR-146b-3p,7.0,38.0,108.0,40.0,38.0,48.0,29.0,11.0,2.0,0.0,2.0,0.0,1.0,0.0,73.0,22.0
hsa-miR-146b-5p,2901.0,4916.0,22062.0,13618.0,6294.0,9093.0,4722.0,1332.0,184.0,173.0,223.0,94.0,149.0,99.0,3345.0,1351.0
hsa-miR-147a,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-147b-3p,10.0,0.0,10.0,13.0,2.0,14.0,12.0,5.0,2.0,0.0,2.0,1.0,1.0,1.0,17.0,5.0
hsa-miR-147b-5p,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-148a-3p,37895.0,193960.0,218296.0,193445.0,61134.0,608685.0,327199.0,135831.0,423.0,367.0,500.0,22440.0,16983.0,18541.0,256359.0,139948.0
hsa-miR-148a-5p,105.0,270.0,445.0,377.0,244.0,627.0,151.0,54.0,2.0,0.0,2.0,46.0,70.0,79.0,109.0,44.0
hsa-miR-148b-3p,2367.0,4798.0,5087.0,6649.0,3628.0,5405.0,2327.0,875.0,337.0,338.0,358.0,979.0,1138.0,1192.0,1585.0,571.0
hsa-miR-148b-5p,28.0,50.0,203.0,186.0,63.0,98.0,37.0,29.0,5.0,6.0,15.0,44.0,58.0,77.0,24.0,12.0
hsa-miR-149-5p,0.0,0.0,18.0,2.0,1.0,4.0,4.0,2.0,195.0,160.0,236.0,47.0,61.0,68.0,0.0,0.0
hsa-miR-150-3p,141.0,75.0,127.0,94.0,120.0,38.0,71.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,30.0
hsa-miR-150-5p,653.0,200.0,1151.0,1440.0,757.0,97.0,387.0,145.0,0.0,1.0,1.0,0.0,1.0,1.0,293.0,61.0
hsa-miR-151a-3p,8576.0,47273.0,105525.0,126602.0,45461.0,310498.0,204526.0,123247.0,1403.0,1105.0,1509.0,2183.0,1645.0,2163.0,456502.0,152853.0
hsa-miR-151a-5p,91.0,255.0,771.0,810.0,489.0,375.0,147.0,47.0,58.0,27.0,32.0,17.0,22.0,39.0,175.0,31.0
hsa-miR-151b,15.0,34.0,47.0,50.0,25.0,34.0,21.0,8.0,1.0,1.0,0.0,0.0,4.0,1.0,8.0,6.0
hsa-miR-152-3p,193.0,545.0,2213.0,1952.0,810.0,1056.0,670.0,270.0,140.0,91.0,142.0,296.0,266.0,282.0,499.0,157.0
hsa-miR-152-5p,1.0,3.0,12.0,3.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0
hsa-miR-153-3p,0.0,2.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-1537-3p,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1538,7.0,5.0,5.0,2.0,5.0,15.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
hsa-miR-154-3p,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-154-5p,1.0,6.0,5.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-155-5p,443.0,322.0,1449.0,1075.0,637.0,531.0,1014.0,464.0,317.0,292.0,363.0,1.0,0.0,0.0,1343.0,283.0
hsa-miR-15a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,142.0,118.0,290.0,346.0,89.0,64.0,207.0,125.0,10.0,12.0,12.0,3.0,5.0,9.0,166.0,16.0
hsa-miR-15b-3p,432.0,384.0,582.0,516.0,301.0,52.0,159.0,98.0,175.0,122.0,147.0,27.0,24.0,32.0,224.0,21.0
hsa-miR-15b-5p,395.0,390.0,1060.0,1242.0,322.0,307.0,879.0,474.0,614.0,300.0,474.0,29.0,31.0,28.0,664.0,57.0
hsa-miR-16-1-3p,0.0,2.0,2.0,5.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-16-2-3p,11845.0,9484.0,20704.0,19033.0,3155.0,10978.0,8763.0,3910.0,271.0,268.0,285.0,27.0,54.0,70.0,6229.0,1195.0
hsa-miR-16-5p,2680.0,2262.0,7137.0,10086.0,2278.0,1762.0,3824.0,1395.0,1798.0,1400.0,1587.0,625.0,892.0,721.0,2836.0,398.0
hsa-miR-17-3p,16.0,16.0,98.0,74.0,16.0,37.0,10.0,2.0,2.0,3.0,4.0,2.0,10.0,4.0,3.0,1.0
hsa-miR-17-5p,820.0,1029.0,3931.0,3926.0,1631.0,1177.0,737.0,271.0,304.0,227.0,288.0,2157.0,2697.0,3103.0,643.0,133.0
hsa-miR-181a-2-3p,141.0,129.0,519.0,440.0,232.0,394.0,182.0,88.0,22.0,19.0,14.0,19.0,24.0,30.0,164.0,73.0
hsa-miR-181a-3p,47.0,47.0,151.0,148.0,71.0,113.0,44.0,19.0,11.0,8.0,12.0,0.0,0.0,0.0,22.0,10.0
hsa-miR-181a-5p,7702.0,9374.0,16429.0,10750.0,11433.0,8209.0,4862.0,2647.0,1281.0,1344.0,1241.0,613.0,800.0,1142.0,5223.0,853.0
hsa-miR-181b-2-3p,0.0,0.0,9.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
hsa-miR-181b-3p,0.0,4.0,4.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
hsa-miR-181b-5p,550.0,747.0,1593.0,1040.0,912.0,544.0,361.0,143.0,618.0,616.0,513.0,331.0,385.0,589.0,274.0,73.0
hsa-miR-181c-3p,12.0,10.0,27.0,35.0,18.0,29.0,16.0,9.0,12.0,14.0,11.0,32.0,48.0,53.0,2.0,7.0
hsa-miR-181c-5p,7.0,21.0,41.0,18.0,13.0,5.0,2.0,1.0,10.0,14.0,7.0,42.0,71.0,89.0,8.0,0.0
hsa-miR-181d-3p,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-181d-5p,88.0,223.0,346.0,266.0,302.0,206.0,100.0,23.0,190.0,192.0,227.0,399.0,438.0,574.0,83.0,42.0
hsa-miR-182-3p,1.0,2.0,11.0,12.0,3.0,7.0,12.0,13.0,0.0,0.0,1.0,2.0,2.0,2.0,10.0,1.0
hsa-miR-182-5p,1370.0,710.0,3444.0,7646.0,866.0,8749.0,2578.0,1869.0,192.0,128.0,234.0,923.0,1214.0,949.0,1181.0,312.0
hsa-miR-1827,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-183-3p,1.0,0.0,1.0,7.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0
hsa-miR-183-5p,832.0,272.0,2153.0,4570.0,222.0,9664.0,2749.0,1864.0,149.0,112.0,134.0,470.0,832.0,593.0,822.0,270.0
hsa-miR-184,7.0,21.0,41.0,5.0,12.0,30.0,15.0,6.0,6.0,5.0,8.0,1.0,0.0,0.0,6.0,3.0
hsa-miR-1843,135.0,377.0,482.0,705.0,301.0,988.0,676.0,1050.0,46.0,23.0,37.0,9.0,6.0,8.0,956.0,308.0
hsa-miR-185-3p,61.0,94.0,202.0,176.0,126.0,299.0,33.0,30.0,11.0,3.0,11.0,3.0,1.0,1.0,28.0,32.0
hsa-miR-185-5p,16315.0,24759.0,71254.0,107236.0,8987.0,108016.0,90908.0,23644.0,397.0,290.0,361.0,231.0,319.0,296.0,24049.0,9132.0
hsa-miR-186-5p,4020.0,2877.0,8906.0,10364.0,3277.0,4985.0,12271.0,3781.0,1241.0,1384.0,1415.0,728.0,1147.0,1135.0,2330.0,498.0
hsa-miR-187-3p,0.0,4.0,19.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-187-5p,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-188-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-188-5p,5.0,1.0,14.0,8.0,6.0,3.0,3.0,0.0,0.0,2.0,0.0,8.0,5.0,9.0,5.0,0.0
hsa-miR-18a-3p,59.0,42.0,112.0,118.0,29.0,48.0,50.0,19.0,4.0,3.0,12.0,9.0,10.0,16.0,32.0,6.0
hsa-miR-18a-5p,31.0,42.0,234.0,227.0,84.0,43.0,42.0,16.0,17.0,7.0,17.0,26.0,53.0,51.0,40.0,6.0
hsa-miR-18b-3p,6.0,1.0,8.0,2.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-18b-5p,8.0,6.0,8.0,51.0,4.0,9.0,0.0,0.0,0.0,5.0,0.0,6.0,2.0,0.0,0.0,2.0
hsa-miR-1908-3p,0.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1908-5p,354.0,1353.0,717.0,688.0,1043.0,684.0,228.0,223.0,2.0,0.0,4.0,0.0,0.0,0.0,384.0,56.0
hsa-miR-1909-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1909-5p,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,7.0,4.0,27.0,34.0,8.0,16.0,2.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190b-5p,6.0,11.0,19.0,14.0,10.0,7.0,2.0,6.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0
hsa-miR-191-3p,39.0,128.0,170.0,176.0,89.0,165.0,28.0,20.0,0.0,2.0,0.0,2.0,2.0,3.0,48.0,21.0
hsa-miR-191-5p,10021.0,16055.0,57822.0,64880.0,36479.0,20400.0,12233.0,6064.0,1960.0,1438.0,1806.0,2854.0,5772.0,4088.0,11417.0,3065.0
hsa-miR-1910-3p,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1910-5p,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1914-3p,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1914-5p,0.0,6.0,1.0,5.0,5.0,22.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1915-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-192-3p,0.0,0.0,4.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,2451.0,4880.0,13401.0,10610.0,749.0,4903.0,6412.0,2789.0,377.0,351.0,421.0,538.0,685.0,609.0,3174.0,1046.0
hsa-miR-193a-3p,0.0,1.0,10.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,11.0,10.0,16.0,0.0,0.0
hsa-miR-193a-5p,475.0,1893.0,768.0,424.0,325.0,180.0,510.0,355.0,5.0,8.0,9.0,18.0,21.0,31.0,684.0,168.0
hsa-miR-193b-3p,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,210.0,173.0,164.0,789.0,1282.0,1254.0,0.0,0.0
hsa-miR-193b-5p,20.0,300.0,32.0,5.0,33.0,3.0,37.0,9.0,4.0,5.0,4.0,14.0,20.0,19.0,48.0,34.0
hsa-miR-194-3p,0.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-194-5p,1045.0,3551.0,4921.0,5246.0,539.0,960.0,2353.0,1215.0,146.0,87.0,133.0,75.0,78.0,112.0,2117.0,303.0
hsa-miR-195-3p,27.0,33.0,33.0,63.0,8.0,38.0,118.0,57.0,1.0,0.0,1.0,0.0,0.0,0.0,74.0,22.0
hsa-miR-195-5p,17.0,23.0,38.0,84.0,14.0,17.0,46.0,12.0,2.0,0.0,0.0,0.0,2.0,3.0,43.0,1.0
hsa-miR-196a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0
hsa-miR-196a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,0.0,0.0
hsa-miR-196a-5p,4.0,0.0,18.0,105.0,5.0,1.0,8.0,0.0,618.0,393.0,582.0,1123.0,1498.0,1615.0,11.0,2.0
hsa-miR-196b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-196b-5p,41.0,63.0,366.0,239.0,79.0,39.0,67.0,22.0,210.0,135.0,196.0,213.0,254.0,304.0,32.0,8.0
hsa-miR-197-3p,83.0,208.0,181.0,430.0,263.0,168.0,59.0,43.0,176.0,85.0,139.0,87.0,117.0,124.0,111.0,33.0
hsa-miR-197-5p,5.0,1.0,2.0,2.0,3.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0
hsa-miR-1976,25.0,15.0,25.0,35.0,21.0,32.0,3.0,18.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0
hsa-miR-199a-3p,329.0,6032.0,3045.0,4439.0,3790.0,1904.0,1669.0,70.0,22.0,8.0,20.0,9.0,13.0,3.0,2563.0,466.0
hsa-miR-199a-5p,2031.0,4175.0,18183.0,16179.0,7658.0,8266.0,927.0,216.0,14.0,12.0,14.0,7.0,7.0,13.0,730.0,272.0
hsa-miR-199b-3p,1135.0,369.0,4524.0,2388.0,688.0,684.0,347.0,513.0,0.0,3.0,4.0,1.0,0.0,16.0,322.0,1.0
hsa-miR-199b-5p,35.0,29.0,97.0,53.0,33.0,56.0,30.0,12.0,1.0,2.0,1.0,3.0,4.0,2.0,61.0,12.0
hsa-miR-19a-3p,324.0,253.0,521.0,593.0,322.0,211.0,139.0,36.0,49.0,67.0,67.0,36.0,84.0,91.0,74.0,23.0
hsa-miR-19a-5p,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-1-5p,2.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,0.0,0.0
hsa-miR-19b-2-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,908.0,623.0,951.0,1208.0,621.0,380.0,264.0,58.0,201.0,180.0,213.0,377.0,801.0,779.0,154.0,32.0
hsa-miR-200a-3p,85.0,141.0,630.0,1113.0,143.0,43.0,247.0,50.0,16.0,18.0,16.0,4.0,12.0,17.0,162.0,42.0
hsa-miR-200a-5p,9.0,5.0,98.0,120.0,16.0,26.0,45.0,4.0,1.0,4.0,4.0,1.0,0.0,0.0,14.0,6.0
hsa-miR-200b-3p,43.0,55.0,857.0,1283.0,112.0,59.0,123.0,28.0,28.0,15.0,24.0,16.0,24.0,17.0,92.0,34.0
hsa-miR-200b-5p,11.0,13.0,45.0,110.0,11.0,3.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0
hsa-miR-200c-3p,67.0,170.0,1762.0,2544.0,392.0,233.0,146.0,60.0,34.0,32.0,37.0,17.0,33.0,29.0,137.0,30.0
hsa-miR-200c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-202-3p,1.0,1.0,0.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
hsa-miR-202-5p,1.0,5.0,4.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-203a-3p,11.0,8.0,821.0,242.0,6.0,6.0,29.0,8.0,0.0,0.0,2.0,18.0,80.0,85.0,27.0,7.0
hsa-miR-204-3p,6.0,51.0,8.0,3.0,20.0,10.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,14.0
hsa-miR-204-5p,12.0,32.0,132.0,102.0,43.0,49.0,94.0,51.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,5.0
hsa-miR-205-5p,3.0,7.0,34.0,4.0,3.0,14.0,26.0,7.0,1.0,2.0,1.0,1.0,0.0,0.0,7.0,2.0
hsa-miR-206,38.0,94.0,42.0,6.0,8.0,109.0,364.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,45.0
hsa-miR-208a-3p,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
hsa-miR-208b-3p,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-20a-3p,4.0,1.0,11.0,3.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0
hsa-miR-20a-5p,1211.0,1542.0,5915.0,6609.0,1554.0,1343.0,1821.0,482.0,617.0,494.0,573.0,4991.0,6124.0,6884.0,1581.0,298.0
hsa-miR-20b-3p,5.0,2.0,13.0,9.0,1.0,4.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0
hsa-miR-20b-5p,190.0,106.0,331.0,436.0,61.0,87.0,185.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,12.0
hsa-miR-21-3p,52.0,91.0,180.0,119.0,93.0,173.0,4.0,5.0,39.0,32.0,38.0,41.0,42.0,51.0,30.0,5.0
hsa-miR-21-5p,51264.0,83192.0,342207.0,324860.0,157246.0,308215.0,158689.0,50714.0,102218.0,91394.0,98382.0,44514.0,56238.0,55828.0,135552.0,38349.0
hsa-miR-210-3p,73.0,78.0,108.0,100.0,111.0,71.0,37.0,17.0,103.0,105.0,115.0,51.0,80.0,71.0,53.0,5.0
hsa-miR-210-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-211-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-211-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2110,546.0,591.0,396.0,767.0,448.0,1057.0,859.0,950.0,5.0,4.0,5.0,2.0,3.0,1.0,719.0,212.0
hsa-miR-2113,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-2114-3p,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2115-3p,5.0,2.0,9.0,8.0,3.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2115-5p,7.0,3.0,7.0,8.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0
hsa-miR-2116-3p,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2116-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-212-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,8.0,13.0,2.0,0.0
hsa-miR-212-5p,1.0,8.0,14.0,16.0,4.0,23.0,6.0,12.0,1.0,0.0,0.0,6.0,3.0,9.0,8.0,2.0
hsa-miR-214-3p,4.0,28.0,2.0,18.0,5.0,0.0,13.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,11.0,4.0
hsa-miR-214-5p,0.0,23.0,13.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0
hsa-miR-215-3p,0.0,0.0,3.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,86.0,160.0,579.0,4713.0,71.0,114.0,303.0,134.0,1.0,0.0,1.0,3.0,2.0,3.0,112.0,20.0
hsa-miR-216a-3p,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216a-5p,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-216b-5p,3.0,15.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
hsa-miR-217-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-217-5p,1.0,7.0,0.0,0.0,4.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-218-1-3p,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,14.0,42.0,46.0,49.0,6.0,17.0,53.0,25.0,63.0,41.0,72.0,11.0,2.0,12.0,73.0,9.0
hsa-miR-219a-1-3p,8.0,8.0,6.0,12.0,5.0,15.0,12.0,12.0,1.0,1.0,3.0,1.0,2.0,5.0,2.0,6.0
hsa-miR-219a-2-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-219a-5p,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0
hsa-miR-219b-5p,0.0,1.0,7.0,14.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,43465.0,54111.0,101147.0,64970.0,51429.0,31106.0,11088.0,7735.0,344.0,355.0,398.0,346.0,614.0,817.0,11593.0,2478.0
hsa-miR-22-5p,2080.0,4045.0,5265.0,4098.0,2859.0,1523.0,2412.0,1362.0,51.0,43.0,43.0,23.0,25.0,46.0,2413.0,412.0
hsa-miR-221-3p,4979.0,8025.0,10751.0,8999.0,10614.0,4131.0,2751.0,1468.0,1442.0,1186.0,1452.0,934.0,1501.0,1546.0,5113.0,2510.0
hsa-miR-221-5p,134.0,147.0,612.0,437.0,335.0,374.0,196.0,74.0,30.0,18.0,31.0,18.0,33.0,17.0,113.0,126.0
hsa-miR-222-3p,6471.0,10018.0,15497.0,20428.0,21254.0,26627.0,6530.0,5101.0,352.0,295.0,394.0,427.0,691.0,746.0,29273.0,25795.0
hsa-miR-222-5p,1.0,0.0,4.0,4.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
