miRNA,SRR13058034,SRR13058035,SRR13058036,SRR13058037,SRR13058038,SRR13058039,SRR13058040,SRR13058041,SRR13058042,SRR13058043,SRR13058044,SRR13058045,SRR13058046,SRR13058047,SRR13058048,SRR13058049,SRR13058050,SRR13058051,SRR13058052,SRR13058053,SRR13058054,SRR13058055,SRR13058056,SRR13058057,SRR13058058,SRR13058059,SRR13058060,SRR13058061,SRR13058062,SRR13058063
hsa-miR-151a-3p,0.0,2.0,1.0,0.0,2.0,1.0,3.0,9.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,1.0,0.0,4.0,1.0,4.0,3.0,9.0,1.0,4.0,5.0,6.0,9.0,3.0,16.0,6.0
hsa-miR-151a-5p,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
hsa-miR-151b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-152-3p,118.0,409.0,143.0,441.0,318.0,248.0,221.0,478.0,103.0,307.0,42.0,200.0,260.0,424.0,419.0,485.0,638.0,555.0,213.0,353.0,364.0,473.0,199.0,278.0,783.0,1407.0,1658.0,941.0,825.0,537.0
hsa-miR-154-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,0.0,4.0,1.0,1.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-15a-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,9.0,3.0,1.0,3.0,28.0,25.0,24.0,48.0,5.0,9.0,3.0,0.0,7.0,2.0,18.0,2.0,36.0,27.0,13.0,14.0,15.0,5.0,7.0,3.0,1.0,9.0,9.0,5.0,22.0,7.0
hsa-miR-15b-3p,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0
hsa-miR-15b-5p,2.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,8.0,2.0,7.0,3.0,2.0
hsa-miR-16-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-16-2-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-16-5p,56.0,210.0,57.0,201.0,113.0,124.0,110.0,256.0,32.0,174.0,15.0,94.0,141.0,220.0,194.0,264.0,228.0,197.0,78.0,166.0,125.0,307.0,81.0,158.0,428.0,701.0,834.0,502.0,439.0,288.0
hsa-miR-17-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-181a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181a-5p,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-181b-2-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0
hsa-miR-181b-5p,6.0,11.0,1.0,8.0,18.0,9.0,21.0,57.0,2.0,2.0,0.0,2.0,7.0,11.0,15.0,6.0,12.0,6.0,1.0,8.0,9.0,1.0,4.0,2.0,13.0,16.0,19.0,0.0,15.0,6.0
hsa-miR-181d-5p,0.0,3.0,1.0,2.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0
hsa-miR-182-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-182-5p,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0
hsa-miR-183-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-184,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-185-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-185-5p,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,7.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,3.0,4.0,5.0,2.0,1.0,2.0
hsa-miR-186-3p,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
hsa-miR-186-5p,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,0.0
hsa-miR-188-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-18a-3p,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
hsa-miR-18a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-190b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-191-5p,0.0,1.0,0.0,4.0,2.0,3.0,3.0,8.0,1.0,1.0,0.0,4.0,2.0,8.0,1.0,9.0,6.0,4.0,0.0,3.0,4.0,10.0,1.0,3.0,10.0,16.0,15.0,19.0,10.0,6.0
hsa-miR-1910-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-193a-5p,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,1.0,2.0,1.0,0.0
hsa-miR-193b-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,0.0,0.0,0.0,5.0,1.0,2.0,0.0,6.0,0.0,3.0,0.0,5.0,1.0,2.0,4.0,1.0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,3.0,7.0,14.0,4.0,3.0,7.0
hsa-miR-195-5p,3.0,8.0,5.0,9.0,8.0,9.0,6.0,11.0,2.0,10.0,0.0,4.0,9.0,14.0,16.0,9.0,26.0,25.0,8.0,16.0,16.0,14.0,9.0,13.0,17.0,34.0,45.0,30.0,20.0,22.0
hsa-miR-196a-5p,215.0,695.0,169.0,739.0,518.0,606.0,509.0,1817.0,225.0,750.0,72.0,494.0,533.0,773.0,784.0,840.0,742.0,683.0,379.0,783.0,587.0,1173.0,387.0,1488.0,1201.0,2420.0,3080.0,1852.0,2225.0,1216.0
hsa-miR-196b-5p,25.0,53.0,28.0,63.0,89.0,92.0,117.0,304.0,43.0,118.0,6.0,51.0,60.0,56.0,95.0,88.0,121.0,112.0,69.0,148.0,83.0,130.0,57.0,205.0,121.0,194.0,282.0,166.0,329.0,151.0
hsa-miR-197-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-197-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0
hsa-miR-199a-3p,35.0,78.0,27.0,66.0,40.0,65.0,84.0,134.0,32.0,91.0,5.0,37.0,75.0,43.0,59.0,79.0,123.0,100.0,40.0,94.0,71.0,102.0,71.0,86.0,78.0,203.0,267.0,127.0,103.0,121.0
hsa-miR-199a-5p,1.0,5.0,2.0,1.0,4.0,4.0,5.0,9.0,4.0,7.0,0.0,4.0,3.0,4.0,7.0,6.0,4.0,4.0,0.0,8.0,4.0,7.0,6.0,9.0,12.0,11.0,20.0,7.0,4.0,11.0
hsa-miR-199b-3p,12.0,21.0,3.0,45.0,51.0,22.0,13.0,37.0,9.0,24.0,5.0,23.0,8.0,67.0,38.0,40.0,28.0,19.0,33.0,15.0,14.0,33.0,7.0,46.0,125.0,76.0,78.0,56.0,149.0,30.0
hsa-miR-199b-5p,2.0,2.0,3.0,4.0,3.0,6.0,4.0,10.0,4.0,7.0,2.0,11.0,5.0,5.0,7.0,6.0,8.0,7.0,0.0,1.0,9.0,10.0,4.0,9.0,15.0,16.0,15.0,10.0,17.0,19.0
hsa-miR-19a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-19a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0
hsa-miR-200a-3p,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200c-3p,1.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-204-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-208b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-21-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-21-5p,46.0,157.0,64.0,141.0,147.0,128.0,154.0,382.0,33.0,96.0,10.0,67.0,103.0,129.0,141.0,92.0,254.0,132.0,98.0,112.0,126.0,143.0,85.0,92.0,148.0,224.0,213.0,114.0,196.0,110.0
hsa-miR-212-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-214-3p,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0
hsa-miR-214-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
hsa-miR-215-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-217-5p,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-218-1-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,23.0,47.0,23.0,84.0,17.0,35.0,27.0,64.0,23.0,66.0,25.0,58.0,47.0,67.0,82.0,91.0,49.0,45.0,23.0,46.0,67.0,111.0,65.0,105.0,126.0,217.0,275.0,161.0,126.0,138.0
hsa-miR-219a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-219a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,0.0,3.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0
hsa-miR-22-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-221-3p,22.0,81.0,8.0,50.0,52.0,50.0,36.0,91.0,18.0,48.0,4.0,35.0,33.0,48.0,49.0,35.0,66.0,57.0,12.0,22.0,65.0,45.0,27.0,45.0,67.0,71.0,109.0,45.0,44.0,28.0
hsa-miR-221-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-222-3p,9.0,52.0,15.0,23.0,20.0,24.0,29.0,53.0,6.0,20.0,1.0,10.0,31.0,48.0,54.0,29.0,42.0,35.0,18.0,27.0,41.0,32.0,22.0,22.0,25.0,38.0,53.0,37.0,18.0,23.0
hsa-miR-222-5p,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-223-3p,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0
hsa-miR-224-5p,1.0,4.0,1.0,5.0,3.0,3.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,5.0,0.0,1.0,1.0,2.0,4.0,0.0,5.0,4.0,7.0,20.0,7.0,9.0,8.0
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2278,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-2355-3p,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0
hsa-miR-23a-3p,568.0,1732.0,466.0,1848.0,1288.0,1393.0,1164.0,2171.0,407.0,1677.0,128.0,878.0,1180.0,2171.0,1700.0,1762.0,2518.0,1893.0,906.0,1498.0,1673.0,2216.0,968.0,1552.0,2371.0,3401.0,4482.0,2178.0,2265.0,1617.0
hsa-miR-23b-3p,1.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0
hsa-miR-24-3p,3.0,16.0,1.0,14.0,1.0,6.0,5.0,12.0,3.0,7.0,2.0,7.0,9.0,20.0,4.0,14.0,11.0,8.0,4.0,4.0,9.0,21.0,13.0,20.0,29.0,23.0,25.0,25.0,11.0,18.0
hsa-miR-25-3p,0.0,7.0,1.0,5.0,2.0,4.0,8.0,4.0,0.0,10.0,1.0,1.0,5.0,6.0,3.0,15.0,2.0,5.0,2.0,9.0,2.0,8.0,1.0,11.0,30.0,26.0,33.0,12.0,15.0,11.0
hsa-miR-26a-5p,5.0,2.0,4.0,2.0,25.0,14.0,27.0,37.0,3.0,10.0,0.0,1.0,12.0,2.0,7.0,1.0,25.0,12.0,7.0,5.0,14.0,6.0,4.0,9.0,7.0,5.0,6.0,2.0,22.0,2.0
hsa-miR-26b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-26b-5p,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
hsa-miR-27a-3p,2.0,5.0,2.0,6.0,0.0,1.0,2.0,6.0,0.0,3.0,0.0,11.0,6.0,5.0,8.0,9.0,0.0,6.0,5.0,7.0,3.0,9.0,3.0,13.0,10.0,11.0,29.0,11.0,11.0,10.0
hsa-miR-27a-5p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-27b-3p,4.0,13.0,2.0,15.0,5.0,4.0,4.0,8.0,1.0,8.0,0.0,3.0,5.0,10.0,6.0,13.0,24.0,18.0,2.0,3.0,14.0,14.0,5.0,21.0,23.0,44.0,37.0,37.0,31.0,25.0
hsa-miR-28-3p,8.0,40.0,9.0,36.0,24.0,14.0,15.0,47.0,10.0,39.0,2.0,25.0,21.0,48.0,26.0,55.0,26.0,17.0,8.0,31.0,38.0,52.0,11.0,35.0,77.0,135.0,224.0,157.0,83.0,69.0
hsa-miR-28-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-296-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-299-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
hsa-miR-29a-3p,27.0,168.0,44.0,182.0,56.0,56.0,53.0,108.0,32.0,175.0,17.0,100.0,65.0,228.0,85.0,326.0,89.0,93.0,23.0,124.0,117.0,291.0,81.0,213.0,225.0,506.0,915.0,582.0,304.0,303.0
hsa-miR-29a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-29b-1-5p,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,4.0,2.0,1.0,4.0,2.0,3.0
hsa-miR-29b-3p,0.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,5.0,2.0,3.0,7.0,2.0
hsa-miR-29c-3p,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,2.0,4.0,12.0,7.0,4.0,1.0
hsa-miR-301a-3p,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-301a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-301b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
