miRNA,SRR3130770,SRR3130771,SRR3130772,SRR3130773,SRR3130774,SRR3130775,SRR3130776,SRR3130777,SRR3130778,SRR3130779,SRR3130780,SRR3130781,SRR3130782
hsa-miR-432-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,0.0
hsa-miR-4473,0.0,22.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4485-3p,43.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4485-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.65,21.75,0.0,0.0
hsa-miR-4488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.78,71.39
hsa-miR-4491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8
hsa-miR-450b-5p,43.35,0.0,0.0,0.0,0.0,0.0,0.0,32.39,0.0,0.0,0.0,0.0,0.0
hsa-miR-4516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,47.6
hsa-miR-4517,0.0,0.0,0.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-451a,0.0,0.0,95.85,178.76,0.0,215.7,0.0,97.16,64.92,0.0,21.75,0.0,23.8
hsa-miR-452-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39,0.0,0.0,21.75,0.0,23.8
hsa-miR-452-5p,0.0,0.0,0.0,0.0,0.0,0.0,62.13,32.39,32.46,0.0,43.5,0.0,47.6
hsa-miR-454-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,0.0,0.0
hsa-miR-454-5p,43.35,0.0,0.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-455-3p,303.48,202.78,335.47,35.75,98.15,43.14,0.0,129.55,129.85,0.0,87.0,29.01,23.8
hsa-miR-4636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39,0.0,0.0,0.0,0.0,0.0
hsa-miR-4777-3p,0.0,0.0,0.0,0.0,0.0,43.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-483-5p,0.0,0.0,0.0,0.0,0.0,129.42,0.0,0.0,0.0,0.0,0.0,7.25,0.0
hsa-miR-484,1040.49,473.14,215.66,286.01,0.0,301.98,124.26,64.77,0.0,43.31,152.26,50.77,0.0
hsa-miR-486-5p,0.0,0.0,23.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-490-3p,0.0,0.0,0.0,0.0,0.0,43.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,0.0
hsa-miR-494-3p,0.0,0.0,23.96,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-495-3p,0.0,0.0,0.0,0.0,49.07,172.56,0.0,129.55,0.0,0.0,21.75,0.0,0.0
hsa-miR-497-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39,0.0,0.0,43.5,50.77,0.0
hsa-miR-500a-3p,0.0,0.0,0.0,0.0,0.0,0.0,124.26,32.39,0.0,0.0,0.0,7.25,0.0
hsa-miR-502-3p,130.06,22.53,0.0,0.0,0.0,43.14,62.13,129.55,0.0,0.0,21.75,0.0,23.8
hsa-miR-503-5p,0.0,67.59,23.96,0.0,0.0,86.28,62.13,0.0,0.0,0.0,21.75,0.0,0.0
hsa-miR-508-3p,43.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-532-3p,173.42,0.0,0.0,0.0,0.0,43.14,186.39,129.55,0.0,0.0,21.75,0.0,0.0
hsa-miR-539-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,0.0,0.0
hsa-miR-543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.77,0.0,0.0,0.0,0.0,0.0
hsa-miR-550a-5p,0.0,0.0,0.0,0.0,49.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-551b-3p,0.0,0.0,0.0,35.75,0.0,0.0,0.0,0.0,0.0,21.65,0.0,0.0,0.0
hsa-miR-5699-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.46,0.0,0.0,0.0,0.0
hsa-miR-5699-5p,43.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-574-3p,130.06,157.71,143.77,35.75,343.51,388.27,745.57,777.28,259.7,21.65,65.25,108.78,118.99
hsa-miR-577,0.0,22.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-580-3p,0.0,22.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-585-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,0.0
hsa-miR-590-5p,260.12,247.84,143.77,286.01,0.0,129.42,0.0,161.93,0.0,0.0,21.75,43.51,0.0
hsa-miR-598-3p,0.0,22.53,0.0,0.0,0.0,0.0,0.0,32.39,0.0,0.0,0.0,0.0,0.0
hsa-miR-607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,0.0,0.0
hsa-miR-615-3p,173.42,0.0,23.96,0.0,0.0,0.0,62.13,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-624-5p,43.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.46,0.0,0.0,0.0,0.0
hsa-miR-625-3p,0.0,0.0,0.0,35.75,0.0,0.0,0.0,32.39,0.0,0.0,0.0,0.0,0.0
hsa-miR-628-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,0.0,0.0
hsa-miR-629-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,7.25,47.6
hsa-miR-652-3p,43.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8
hsa-miR-660-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39,0.0,0.0,0.0,0.0,0.0
hsa-miR-663a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,0.0
hsa-miR-663b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,0.0
hsa-miR-664a-3p,0.0,0.0,0.0,0.0,49.07,172.56,0.0,0.0,64.92,0.0,21.75,7.25,0.0
hsa-miR-664a-5p,0.0,22.53,0.0,0.0,0.0,0.0,0.0,64.77,0.0,0.0,21.75,0.0,0.0
hsa-miR-664b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,0.0,0.0
hsa-miR-671-5p,0.0,22.53,0.0,35.75,0.0,0.0,0.0,32.39,0.0,0.0,0.0,7.25,23.8
hsa-miR-6747-3p,0.0,0.0,23.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6762-5p,0.0,22.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6886-3p,0.0,0.0,0.0,0.0,49.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-744-3p,0.0,22.53,0.0,0.0,0.0,43.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-744-5p,433.54,22.53,0.0,0.0,0.0,43.14,124.26,97.16,162.31,21.65,0.0,7.25,0.0
hsa-miR-758-3p,0.0,0.0,0.0,0.0,49.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-766-3p,86.71,22.53,0.0,0.0,0.0,0.0,62.13,0.0,0.0,0.0,0.0,0.0,23.8
hsa-miR-8485,86.71,22.53,23.96,0.0,98.15,0.0,62.13,32.39,32.46,0.0,0.0,7.25,47.6
hsa-miR-874-3p,86.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-874-5p,43.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-877-5p,43.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-887-3p,43.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-92a-3p,4682.22,5182.05,646.99,1287.05,687.02,1725.63,931.97,1101.14,779.09,86.61,195.76,369.86,475.95
hsa-miR-92b-3p,433.54,112.65,47.92,71.5,98.15,86.28,62.13,32.39,32.46,0.0,0.0,0.0,23.8
hsa-miR-93-3p,0.0,22.53,23.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-93-5p,0.0,0.0,0.0,0.0,49.07,43.14,0.0,0.0,0.0,0.0,0.0,0.0,47.6
hsa-miR-937-3p,0.0,22.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-942-5p,0.0,0.0,0.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-95-3p,0.0,0.0,0.0,0.0,0.0,0.0,62.13,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-99a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8
hsa-miR-99a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,0.0
hsa-miR-99b-5p,43.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1267-5p,0.0,22.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1294-5p,0.0,0.0,0.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3115-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39,0.0,0.0,21.75,0.0,0.0
hsa-mir-3159-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,14.5,23.8
hsa-mir-3648-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.31,43.5,7.25,23.8
hsa-mir-3648-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.65,43.5,21.76,0.0
hsa-mir-4426-5p,0.0,0.0,0.0,0.0,0.0,43.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4460-5p,0.0,0.0,0.0,0.0,49.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4466-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,0.0
hsa-mir-558-3p,0.0,0.0,23.96,0.0,49.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-663a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,0.0
hsa-mir-8086-5p,0.0,22.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-934-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,0.0
