miRNA,SRR5756187,SRR5756189,SRR5756191,SRR5756193,SRR5756195,SRR5756197,SRR5756199,SRR5756201,SRR5756203,SRR5756205,SRR5756207,SRR5756209,SRR5756211,SRR5756213,SRR5756215,SRR5756217,SRR5756219,SRR5756221,SRR5756223,SRR5756225,SRR5756227,SRR5756229,SRR5756231,SRR5756233,SRR5756235,SRR5756237,SRR5756239,SRR5756241,SRR5756243,SRR5756245,SRR5756247,SRR5756249,SRR5756251,SRR5756253,SRR5756255,SRR5756256,SRR5756257,SRR5756258
hsa-miR-136-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.63,0.0,0.0,0.0,12.02,0.0,0.0,0.0,10.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-5p,0.0,0.0,0.0,0.0,55.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-139-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.49,0.0,22.25,103.75,56.04,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9,0.0,56.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-140-3p,0.0,0.0,104.46,113.12,166.63,23.83,100.01,149.94,26.35,133.53,0.0,28.02,104.65,13.34,39.02,100.85,60.09,83.98,56.19,45.44,53.96,88.95,29.7,87.69,91.02,125.89,0.0,44.5,43.9,94.26,113.07,0.0,15.91,0.0,0.0,626.57,0.0,1356.85
hsa-miR-140-5p,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,23.25,0.0,0.0,0.0,12.02,0.0,14.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-141-3p,60.79,556.02,104.46,56.56,222.17,95.33,42.86,37.49,26.35,100.15,34.58,84.05,127.9,133.42,52.03,72.04,144.22,67.18,98.34,90.87,43.17,22.24,133.65,0.0,151.71,346.2,0.0,133.51,131.69,329.91,0.0,0.0,63.63,0.0,0.0,0.0,0.0,0.0
hsa-miR-142-3p,60.79,0.0,731.22,395.93,944.23,428.99,428.61,112.46,395.26,400.59,726.27,140.09,441.83,106.74,169.11,129.67,60.09,50.39,14.05,60.58,53.96,155.67,59.4,263.07,30.34,0.0,0.0,0.0,219.48,0.0,0.0,261.37,238.61,0.0,0.0,0.0,0.0,0.0
hsa-miR-142-5p,4741.35,6394.22,4700.72,5656.11,7887.14,9628.45,3800.33,5098.02,3636.36,4662.39,4219.26,3194.04,4011.39,3402.31,2536.59,1253.48,2187.37,1629.21,3989.6,1772.06,2697.98,3002.17,1989.96,3682.92,4369.2,4878.2,1272.41,2002.58,1448.58,801.21,791.5,3659.17,4088.13,803.7,5908.42,4385.96,988.14,1356.85
hsa-miR-143-3p,1033.37,1112.04,1514.68,395.93,3165.96,691.15,1400.12,562.28,685.11,1101.62,2870.48,910.58,1592.93,640.44,234.15,244.93,324.5,419.9,590.01,424.08,237.42,511.48,712.82,1227.64,1486.74,1384.78,925.39,222.51,570.65,518.43,169.61,261.37,747.63,1004.62,0.0,1253.13,988.14,0.0
hsa-miR-144-3p,547.08,834.03,1357.99,1640.27,1666.3,2430.94,971.51,2773.93,1712.78,834.56,1521.7,2465.57,558.11,573.72,260.16,302.56,336.52,285.53,716.44,272.62,507.22,544.84,653.42,1052.26,1092.3,1290.36,578.37,1691.07,87.79,141.39,282.68,261.37,1193.03,1205.55,0.0,0.0,0.0,0.0
hsa-miR-144-5p,0.0,0.0,104.46,226.24,388.8,381.32,428.61,262.4,210.8,767.79,657.1,742.47,186.04,320.22,91.06,115.26,72.11,16.8,140.48,90.87,161.88,177.91,237.61,263.07,455.12,0.0,0.0,0.0,43.9,0.0,113.07,261.37,127.26,200.92,0.0,626.57,0.0,0.0
hsa-miR-145-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1468-5p,60.79,0.0,104.46,0.0,0.0,0.0,28.57,0.0,0.0,0.0,34.58,14.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.34,31.47,0.0,0.0,0.0,94.26,0.0,0.0,15.91,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-5p,547.08,278.01,731.22,735.29,666.52,619.65,1071.52,712.22,816.86,400.59,1175.86,784.5,360.44,173.45,273.17,331.38,456.7,134.37,168.57,242.33,269.8,400.29,207.91,789.2,1668.79,944.17,0.0,445.02,219.48,282.78,282.68,0.0,843.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-146b-3p,0.0,0.0,0.0,0.0,0.0,23.83,14.29,0.0,0.0,0.0,0.0,14.01,34.88,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,0.0,0.0,56.54,0.0,15.91,0.0,0.0,0.0,0.0,0.0
hsa-miR-146b-5p,2613.82,0.0,261.15,226.24,444.35,333.66,328.6,449.83,316.21,244.8,518.76,350.22,290.68,106.74,78.05,172.89,96.15,50.39,42.14,227.19,97.13,100.07,103.95,175.38,485.47,2045.7,4858.3,2269.59,2545.98,3958.9,3505.2,2352.33,1797.5,3214.79,0.0,0.0,0.0,1356.85
hsa-miR-148a-3p,16169.23,1112.04,2402.59,3676.47,3554.77,3098.26,2928.82,2099.19,3188.41,2470.29,2697.56,2283.46,1499.91,587.07,1027.64,403.42,480.74,1259.7,449.53,545.25,604.35,1167.51,712.82,1578.39,1122.64,13596.02,34239.44,15976.15,18085.25,27335.28,31716.42,19602.72,11898.51,19690.58,0.0,626.57,988.14,0.0
hsa-miR-148a-5p,243.15,0.0,0.0,0.0,166.63,47.67,57.15,74.97,0.0,0.0,34.58,28.02,11.63,0.0,13.01,0.0,0.0,0.0,0.0,0.0,21.58,11.12,0.0,0.0,60.68,283.25,231.35,133.51,175.58,141.39,452.28,784.11,174.98,200.92,0.0,0.0,0.0,0.0
hsa-miR-148b-3p,121.57,278.01,313.38,226.24,111.09,190.66,400.03,149.94,316.21,122.4,311.26,168.11,139.53,13.34,39.02,43.22,60.09,100.78,56.19,0.0,64.75,55.6,0.0,87.69,151.71,157.36,0.0,178.01,0.0,94.26,113.07,0.0,222.7,0.0,0.0,0.0,0.0,0.0
hsa-miR-148b-5p,0.0,0.0,0.0,0.0,0.0,23.83,28.57,37.49,0.0,11.13,103.75,14.01,34.88,0.0,0.0,28.82,48.07,33.59,0.0,15.15,0.0,11.12,0.0,175.38,0.0,0.0,115.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-149-5p,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.92,0.0,0.0,0.0,0.0
hsa-miR-150-3p,0.0,0.0,0.0,0.0,0.0,23.83,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.01,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-150-5p,364.72,834.03,470.07,509.05,888.69,1096.31,228.59,712.22,421.61,567.5,518.76,686.44,395.33,707.15,260.16,57.63,228.35,167.96,786.68,166.6,518.01,489.24,222.76,526.13,576.49,188.83,0.0,133.51,395.07,188.52,56.54,0.0,652.19,200.92,0.0,0.0,0.0,0.0
hsa-miR-151a-3p,1337.3,1112.04,2559.28,1018.1,3110.42,1215.47,1342.97,1087.08,1159.42,1335.29,1902.13,1036.66,976.69,306.88,689.43,230.52,420.65,587.86,351.2,378.64,442.47,689.39,727.67,1929.15,2275.62,1038.59,809.72,667.53,1141.3,377.04,1017.64,1306.85,1177.13,803.7,1477.1,0.0,0.0,0.0
hsa-miR-151a-5p,3890.34,1946.07,5484.17,5033.94,10053.32,3384.26,5129.01,3186.27,4953.89,3416.12,6052.22,2675.71,2871.93,693.81,1430.89,778.02,528.81,1545.23,730.49,742.14,647.51,1879.13,1084.08,2893.72,3641.0,1101.53,2197.8,2225.09,3160.53,1743.8,1187.25,3136.43,2911.0,3214.79,1477.1,626.57,0.0,0.0
hsa-miR-151b,121.57,0.0,104.46,56.56,0.0,95.33,100.01,187.43,131.75,200.29,242.09,84.05,58.14,26.68,13.01,0.0,12.02,16.8,0.0,60.58,10.79,77.83,0.0,87.69,0.0,94.42,0.0,133.51,0.0,47.13,56.54,0.0,47.72,0.0,0.0,0.0,0.0,0.0
hsa-miR-152-3p,0.0,0.0,0.0,0.0,0.0,0.0,42.86,0.0,0.0,0.0,0.0,56.04,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-153-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-154-5p,0.0,0.0,0.0,0.0,55.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,0.0,0.0,0.0,113.12,55.54,119.16,100.01,112.46,184.45,11.13,242.09,28.02,46.51,13.34,52.03,0.0,0.0,67.18,14.05,45.44,10.79,44.48,0.0,87.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.91,0.0,0.0,0.0,0.0,0.0
hsa-miR-1587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,851.01,1112.04,261.15,1753.39,1110.86,2168.78,2371.63,4873.11,1027.67,1045.98,1763.79,1540.98,616.24,466.98,468.29,360.19,709.09,571.06,646.2,454.37,895.73,1111.91,400.96,701.51,1183.32,629.45,115.67,756.53,395.07,1131.12,621.89,261.37,1861.13,401.85,0.0,0.0,0.0,0.0
hsa-miR-15b-3p,60.79,0.0,0.0,0.0,0.0,71.5,28.57,0.0,52.7,0.0,0.0,14.01,11.63,26.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.24,0.0,0.0,30.34,0.0,0.0,0.0,0.0,0.0,56.54,0.0,15.91,0.0,0.0,626.57,0.0,0.0
hsa-miR-15b-5p,303.93,0.0,261.15,0.0,499.89,143.0,214.3,112.46,105.4,289.31,207.5,84.05,116.27,80.05,26.02,28.82,120.19,33.59,56.19,60.58,10.79,88.95,29.7,175.38,242.73,314.72,0.0,267.01,175.58,0.0,169.61,261.37,174.98,0.0,0.0,0.0,0.0,0.0
hsa-miR-16-2-3p,60.79,0.0,52.23,0.0,55.54,47.67,42.86,37.49,79.05,111.27,0.0,168.11,23.25,213.48,143.09,43.22,192.3,67.18,154.53,60.58,64.75,44.48,133.65,0.0,91.02,251.78,0.0,133.51,0.0,47.13,113.07,0.0,190.89,0.0,0.0,0.0,0.0,0.0
hsa-miR-16-5p,5349.22,6672.23,5693.1,5486.43,8164.85,6220.36,6886.3,7946.92,7114.62,6409.4,8715.2,6640.24,3499.8,4042.75,2653.66,3760.43,3857.94,2502.6,3863.17,3589.55,3949.84,4692.28,2970.09,5875.13,5795.25,5129.98,5552.34,4717.19,3994.56,3864.64,5823.16,4443.28,5456.14,4621.26,2954.21,4385.96,0.0,2713.7
hsa-miR-17-3p,0.0,0.0,104.46,0.0,166.63,23.83,42.86,37.49,52.7,22.25,34.58,56.04,23.25,0.0,13.01,0.0,0.0,0.0,14.05,0.0,0.0,0.0,0.0,0.0,60.68,0.0,0.0,0.0,43.9,0.0,56.54,0.0,47.72,0.0,0.0,0.0,0.0,0.0
hsa-miR-17-5p,121.57,0.0,52.23,0.0,166.63,47.67,14.29,74.97,26.35,44.51,34.58,70.04,81.39,40.03,104.07,0.0,24.04,0.0,56.19,45.44,86.34,44.48,29.7,0.0,121.37,31.47,0.0,44.5,43.9,188.52,56.54,0.0,15.91,200.92,0.0,0.0,0.0,0.0
hsa-miR-181a-2-3p,60.79,0.0,0.0,0.0,111.09,0.0,71.43,37.49,26.35,89.02,0.0,84.05,11.63,13.34,39.02,0.0,48.07,151.16,0.0,60.58,10.79,0.0,103.95,0.0,91.02,125.89,0.0,0.0,0.0,47.13,56.54,0.0,63.63,200.92,0.0,0.0,0.0,0.0
hsa-miR-181a-3p,0.0,0.0,0.0,0.0,166.63,95.33,100.01,74.97,52.7,55.64,207.5,14.01,34.88,0.0,0.0,43.22,60.09,16.8,28.1,0.0,32.38,22.24,44.55,0.0,91.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.81,200.92,0.0,0.0,0.0,0.0
hsa-miR-181a-5p,4315.85,1112.04,3186.04,2828.05,3388.14,3884.74,11258.11,4423.29,4716.73,3694.31,6363.48,4090.61,2592.87,3655.82,2666.67,1080.58,2103.24,3359.2,3610.31,1968.95,2406.6,5559.57,2777.04,4384.43,2366.65,2077.17,2082.13,1424.06,2414.29,1461.02,1526.46,2352.33,2926.91,2009.24,2954.21,1879.7,2964.43,0.0
hsa-miR-181b-5p,0.0,0.0,156.69,113.12,222.17,285.99,157.16,74.97,316.21,211.42,311.26,378.24,127.9,120.08,78.05,43.22,84.13,151.16,252.86,106.02,205.05,411.41,118.8,0.0,91.02,125.89,0.0,133.51,43.9,47.13,0.0,0.0,159.07,200.92,0.0,626.57,0.0,0.0
hsa-miR-181c-3p,0.0,0.0,0.0,0.0,0.0,0.0,14.29,37.49,0.0,0.0,0.0,0.0,34.88,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,11.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181c-5p,243.15,0.0,52.23,0.0,111.09,47.67,157.16,74.97,105.4,55.64,69.17,0.0,93.02,26.68,26.02,0.0,84.13,0.0,42.14,30.29,75.54,77.83,59.4,87.69,121.37,94.42,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,0.0,0.0,104.46,0.0,0.0,0.0,0.0,0.0,0.0,33.38,34.58,0.0,0.0,0.0,26.02,0.0,12.02,0.0,0.0,0.0,10.79,22.24,0.0,0.0,121.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-182-5p,121.57,0.0,208.92,791.86,555.43,1048.64,685.77,599.77,527.01,489.61,1072.11,1400.89,383.7,747.17,117.07,100.85,264.41,117.57,168.57,106.02,237.42,389.17,386.11,438.44,758.54,314.72,115.67,0.0,307.27,94.26,113.07,0.0,572.66,0.0,2954.21,5639.1,0.0,5427.41
hsa-miR-183-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,60.79,278.01,0.0,113.12,55.54,47.67,42.86,74.97,26.35,33.38,34.58,70.04,11.63,13.34,0.0,14.41,0.0,0.0,0.0,0.0,10.79,0.0,0.0,613.82,151.71,0.0,115.67,0.0,43.9,0.0,0.0,0.0,79.54,200.92,0.0,626.57,0.0,0.0
hsa-miR-1843,0.0,0.0,52.23,56.56,0.0,0.0,57.15,0.0,0.0,22.25,69.17,28.02,11.63,40.03,13.01,0.0,24.04,0.0,0.0,0.0,10.79,22.24,0.0,175.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-185-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.35,11.13,0.0,0.0,11.63,0.0,0.0,0.0,12.02,0.0,0.0,0.0,10.79,22.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-185-5p,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.26,56.54,0.0,0.0,0.0,0.0,626.57,0.0,0.0
hsa-miR-186-5p,668.65,556.02,835.68,904.98,1777.38,953.31,814.36,787.19,1159.42,912.45,1175.86,966.62,767.4,333.56,559.35,244.93,216.33,302.33,533.82,196.9,377.72,333.57,163.36,613.82,819.22,1321.84,694.04,756.53,877.92,565.56,904.57,1306.85,652.19,1004.62,0.0,626.57,988.14,2713.7
hsa-miR-188-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.13,0.0,0.0,0.0,0.0,13.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.49,26.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,47.13,0.0,0.0,0.0,200.92,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.41,0.0,0.0,0.0,0.0,21.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,0.0,0.0,0.0,0.0,0.0,23.83,0.0,0.0,52.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.91,0.0,0.0,0.0,0.0,0.0
hsa-miR-191-3p,0.0,0.0,0.0,0.0,55.54,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,13.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.47,0.0,0.0,0.0,0.0,0.0,261.37,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-191-5p,14163.27,10842.37,13841.01,10972.85,19995.56,5195.55,7472.07,3598.61,7905.14,7789.2,10409.82,4468.85,5057.85,2148.13,2029.27,2334.06,2884.44,3342.4,1966.71,2801.97,2557.68,4203.04,2138.47,24728.17,24212.63,1321.84,6709.08,1557.56,4038.45,1366.76,2317.96,11500.26,8208.06,4219.41,1477.1,5012.53,3952.57,5427.41
hsa-miR-1914-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-3p,60.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.47,115.67,0.0,0.0,0.0,56.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,52094.1,1390.05,2924.89,2432.13,3110.42,2621.61,1328.69,2024.22,1686.43,778.92,1245.03,1681.07,581.36,893.94,559.35,720.39,937.44,890.19,1011.45,469.52,561.18,922.89,579.17,1315.33,1456.4,49600.3,87102.37,59676.92,58820.95,75077.76,70104.03,90172.5,30573.45,111312.04,1477.1,4385.96,4940.71,4070.56
hsa-miR-193a-3p,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,26.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.72,0.0,0.0,0.0,0.0,0.0
hsa-miR-193a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.69,0.0,0.0,0.0,0.0,0.0,47.13,0.0,0.0,15.91,0.0,0.0,0.0,0.0,0.0
hsa-miR-193b-3p,243.15,0.0,0.0,0.0,55.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.42,347.02,267.01,219.48,329.91,113.07,261.37,63.63,200.92,0.0,0.0,0.0,0.0
hsa-miR-193b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.79,11.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,1033.37,0.0,574.53,169.68,222.17,95.33,85.72,0.0,131.75,122.4,207.5,84.05,23.25,106.74,26.02,72.04,12.02,33.59,112.38,90.87,32.38,66.71,59.4,0.0,30.34,975.64,2660.5,1201.55,877.92,1319.63,2431.03,522.74,556.75,1406.47,0.0,0.0,0.0,0.0
hsa-miR-195-3p,60.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-195-5p,121.57,0.0,0.0,0.0,0.0,71.5,28.57,0.0,0.0,0.0,34.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.34,94.42,115.67,89.0,131.69,94.26,169.61,0.0,31.81,0.0,0.0,0.0,0.0,0.0
hsa-miR-196b-5p,182.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.01,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9,0.0,0.0,0.0,31.81,0.0,0.0,0.0,0.0,0.0
hsa-miR-197-3p,0.0,0.0,0.0,56.56,166.63,0.0,0.0,0.0,105.4,11.13,34.58,42.03,34.88,0.0,0.0,0.0,0.0,16.8,0.0,0.0,21.58,22.24,0.0,0.0,151.71,31.47,115.67,0.0,87.79,94.26,113.07,0.0,79.54,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,729.44,0.0,992.37,1527.15,3443.68,1191.64,385.75,1237.02,553.36,1101.62,3181.74,1414.9,1592.93,53.37,169.11,576.31,132.2,990.96,421.44,106.02,496.43,489.24,490.07,613.82,273.07,629.45,347.02,445.02,351.17,0.0,56.54,0.0,906.7,401.85,0.0,0.0,0.0,0.0
hsa-miR-199a-5p,182.36,0.0,261.15,113.12,333.26,0.0,57.15,0.0,26.35,122.4,34.58,56.04,139.53,66.71,13.01,43.22,36.06,33.59,84.29,60.58,86.34,22.24,14.85,0.0,182.05,0.0,0.0,89.0,87.79,94.26,56.54,0.0,95.44,0.0,0.0,0.0,0.0,0.0
hsa-miR-199b-3p,0.0,1112.04,0.0,56.56,0.0,0.0,2057.32,637.25,1054.02,578.63,484.18,28.02,11.63,186.79,689.43,86.45,408.63,83.98,28.1,287.77,21.58,589.31,237.61,175.38,242.73,31.47,0.0,44.5,175.58,471.3,282.68,1045.48,79.54,200.92,0.0,0.0,0.0,0.0
hsa-miR-199b-5p,0.0,0.0,0.0,0.0,0.0,23.83,14.29,0.0,0.0,0.0,0.0,28.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19a-3p,0.0,0.0,104.46,113.12,0.0,23.83,28.57,0.0,105.4,77.89,0.0,28.02,34.88,40.03,52.03,43.22,60.09,33.59,42.14,30.29,53.96,33.36,44.55,87.69,60.68,125.89,0.0,44.5,43.9,47.13,0.0,0.0,111.35,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,547.08,0.0,156.69,452.49,277.72,285.99,228.59,224.91,158.1,178.04,311.26,196.13,174.41,40.03,52.03,72.04,60.09,50.39,70.24,106.02,97.13,100.07,89.1,0.0,212.39,220.31,347.02,712.03,263.38,282.78,113.07,0.0,254.51,602.77,0.0,0.0,988.14,0.0
hsa-miR-200a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.49,26.35,0.0,0.0,0.0,0.0,0.0,0.0,14.41,0.0,0.0,0.0,15.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
