miRNA,SRR11129773,SRR11129774,SRR11129775,SRR11129776,SRR11129777,SRR11129778,SRR11129779,SRR11129780,SRR11129781,SRR11129782,SRR11129783,SRR11129784,SRR11129785,SRR11129786,SRR11129787,SRR11129788
hsa-miR-150-3p,22.0,19.0,10.0,7.0,3.0,19.0,8.0,10.0,18.0,38.0,15.0,29.0,39.0,17.0,4.0,7.0
hsa-miR-150-5p,223.0,661.0,149.0,105.0,126.0,192.0,486.0,354.0,1302.0,1809.0,863.0,733.0,1313.0,142.0,188.0,651.0
hsa-miR-151a-3p,26994.0,13434.0,56030.0,30612.0,42040.0,23282.0,27006.0,21251.0,34806.0,47443.0,25128.0,18961.0,34930.0,34095.0,8333.0,42254.0
hsa-miR-151a-5p,45.0,20.0,48.0,52.0,43.0,32.0,64.0,118.0,247.0,224.0,58.0,137.0,167.0,37.0,29.0,163.0
hsa-miR-151b,5.0,6.0,3.0,8.0,4.0,3.0,5.0,5.0,22.0,38.0,12.0,10.0,15.0,3.0,5.0,6.0
hsa-miR-152-3p,113.0,73.0,181.0,184.0,92.0,79.0,127.0,144.0,480.0,220.0,117.0,175.0,206.0,205.0,54.0,355.0
hsa-miR-152-5p,0.0,3.0,0.0,9.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
hsa-miR-153-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
hsa-miR-1537-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-1538,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
hsa-miR-154-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0
hsa-miR-154-5p,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,3.0,1.0,6.0
hsa-miR-155-5p,208.0,249.0,132.0,264.0,183.0,212.0,302.0,259.0,476.0,663.0,485.0,407.0,652.0,110.0,260.0,569.0
hsa-miR-15a-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,8.0,9.0,15.0,21.0,18.0,25.0,7.0,24.0,93.0,201.0,97.0,112.0,113.0,3.0,10.0,70.0
hsa-miR-15b-3p,16.0,11.0,10.0,43.0,5.0,3.0,4.0,25.0,30.0,277.0,93.0,142.0,90.0,3.0,22.0,95.0
hsa-miR-15b-5p,193.0,64.0,131.0,179.0,166.0,215.0,104.0,168.0,427.0,1477.0,597.0,795.0,808.0,81.0,78.0,679.0
hsa-miR-16-1-3p,0.0,0.0,2.0,1.0,1.0,1.0,0.0,5.0,1.0,9.0,1.0,1.0,0.0,0.0,2.0,0.0
hsa-miR-16-2-3p,654.0,232.0,138.0,154.0,192.0,245.0,339.0,470.0,773.0,2755.0,507.0,1452.0,1765.0,119.0,180.0,1122.0
hsa-miR-16-5p,1319.0,361.0,536.0,987.0,580.0,904.0,489.0,880.0,2687.0,5896.0,1632.0,2949.0,2481.0,462.0,429.0,3084.0
hsa-miR-17-3p,8.0,5.0,4.0,4.0,5.0,4.0,3.0,8.0,25.0,55.0,24.0,34.0,14.0,6.0,4.0,15.0
hsa-miR-17-5p,331.0,84.0,201.0,228.0,174.0,179.0,228.0,327.0,1479.0,1474.0,547.0,1116.0,564.0,237.0,159.0,831.0
hsa-miR-181a-2-3p,42.0,44.0,37.0,22.0,28.0,17.0,37.0,22.0,77.0,174.0,49.0,72.0,93.0,25.0,14.0,66.0
hsa-miR-181a-3p,22.0,24.0,29.0,21.0,13.0,18.0,29.0,15.0,66.0,72.0,20.0,30.0,54.0,28.0,13.0,41.0
hsa-miR-181a-5p,1686.0,1735.0,1111.0,669.0,562.0,859.0,1787.0,1679.0,7237.0,11397.0,2048.0,5168.0,5162.0,1524.0,1338.0,3376.0
hsa-miR-181b-2-3p,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-3p,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-181b-5p,123.0,174.0,72.0,69.0,41.0,71.0,117.0,101.0,385.0,498.0,145.0,314.0,305.0,108.0,147.0,221.0
hsa-miR-181c-3p,10.0,2.0,14.0,12.0,8.0,4.0,24.0,19.0,28.0,33.0,12.0,19.0,25.0,12.0,6.0,26.0
hsa-miR-181c-5p,0.0,0.0,6.0,4.0,0.0,1.0,3.0,9.0,12.0,26.0,7.0,23.0,13.0,0.0,2.0,8.0
hsa-miR-181d-5p,38.0,29.0,50.0,29.0,32.0,42.0,42.0,82.0,153.0,173.0,51.0,124.0,112.0,93.0,43.0,95.0
hsa-miR-182-3p,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,5.0,8.0,3.0,5.0,12.0,0.0,0.0,1.0
hsa-miR-182-5p,3322.0,383.0,1922.0,1988.0,2288.0,3645.0,1912.0,1270.0,2418.0,4208.0,4142.0,2877.0,2588.0,821.0,637.0,3565.0
hsa-miR-1827,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,10.0,5.0,4.0,0.0,1.0,2.0
hsa-miR-183-5p,946.0,145.0,341.0,285.0,426.0,776.0,350.0,282.0,704.0,1506.0,996.0,1014.0,831.0,157.0,172.0,731.0
hsa-miR-184,544.0,108.0,494.0,458.0,5.0,1.0,1.0,7.0,1.0,7.0,0.0,3.0,78.0,493.0,0.0,3.0
hsa-miR-1843,109.0,31.0,92.0,89.0,112.0,60.0,61.0,72.0,137.0,195.0,112.0,160.0,231.0,57.0,30.0,237.0
hsa-miR-185-3p,33.0,13.0,48.0,26.0,24.0,15.0,33.0,51.0,104.0,119.0,82.0,121.0,55.0,51.0,26.0,216.0
hsa-miR-185-5p,1319.0,732.0,1479.0,674.0,775.0,633.0,690.0,1150.0,12093.0,4532.0,3227.0,5225.0,2195.0,1909.0,792.0,2750.0
hsa-miR-186-5p,2016.0,1265.0,1536.0,1214.0,1321.0,1223.0,1326.0,2270.0,5536.0,11189.0,6888.0,9743.0,6664.0,2743.0,1502.0,3772.0
hsa-miR-187-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,1.0,0.0
hsa-miR-188-5p,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0
hsa-miR-18a-3p,9.0,10.0,0.0,3.0,6.0,3.0,4.0,4.0,24.0,39.0,28.0,19.0,16.0,2.0,2.0,18.0
hsa-miR-18a-5p,6.0,7.0,7.0,4.0,7.0,3.0,7.0,15.0,58.0,53.0,12.0,55.0,23.0,8.0,7.0,44.0
hsa-miR-18b-3p,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,5.0,0.0,1.0,3.0,0.0,0.0,3.0
hsa-miR-18b-5p,1.0,1.0,0.0,3.0,0.0,3.0,4.0,5.0,7.0,35.0,4.0,18.0,7.0,0.0,0.0,2.0
hsa-miR-1908-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,21.0,12.0,14.0,5.0,11.0,5.0,9.0,11.0,15.0,43.0,19.0,15.0,18.0,1.0,1.0,12.0
hsa-miR-1909-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,2.0,10.0,1.0,0.0,0.0,8.0
hsa-miR-190b-5p,1.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,4.0,2.0,7.0,1.0,0.0,0.0,2.0
hsa-miR-191-3p,3.0,0.0,13.0,1.0,5.0,6.0,14.0,7.0,14.0,23.0,1.0,6.0,6.0,5.0,1.0,8.0
hsa-miR-191-5p,3835.0,2182.0,2675.0,1405.0,2694.0,970.0,4060.0,4928.0,14280.0,18140.0,4811.0,10390.0,10467.0,2164.0,2207.0,12192.0
hsa-miR-1910-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-1915-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-192-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,467.0,215.0,292.0,261.0,229.0,250.0,192.0,249.0,687.0,1502.0,665.0,819.0,765.0,341.0,186.0,557.0
hsa-miR-193a-3p,4.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,7.0,3.0,3.0,1.0,8.0,0.0,0.0
hsa-miR-193a-5p,52.0,41.0,10.0,8.0,2.0,11.0,15.0,19.0,41.0,40.0,24.0,46.0,41.0,18.0,7.0,7.0
hsa-miR-193b-3p,2.0,11.0,1.0,6.0,2.0,1.0,6.0,2.0,12.0,9.0,5.0,4.0,3.0,1.0,5.0,1.0
hsa-miR-193b-5p,14.0,3.0,4.0,4.0,1.0,5.0,1.0,0.0,5.0,1.0,4.0,2.0,0.0,6.0,1.0,0.0
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0
hsa-miR-194-5p,258.0,113.0,102.0,124.0,151.0,176.0,124.0,173.0,509.0,1254.0,456.0,875.0,811.0,91.0,82.0,380.0
hsa-miR-195-3p,10.0,22.0,5.0,0.0,16.0,7.0,1.0,0.0,3.0,19.0,0.0,6.0,25.0,1.0,0.0,7.0
hsa-miR-195-5p,2.0,8.0,5.0,9.0,0.0,3.0,3.0,6.0,19.0,30.0,9.0,8.0,10.0,1.0,11.0,10.0
hsa-miR-196a-5p,2.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-196b-3p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-196b-5p,26.0,4.0,3.0,14.0,14.0,10.0,18.0,20.0,50.0,61.0,12.0,47.0,27.0,8.0,1.0,51.0
hsa-miR-197-3p,25.0,37.0,11.0,9.0,21.0,11.0,25.0,49.0,160.0,115.0,28.0,58.0,55.0,21.0,13.0,104.0
hsa-miR-197-5p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,5.0,0.0,1.0,4.0,2.0,1.0,0.0
hsa-miR-1976,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,1.0,3.0,0.0,0.0,1.0
hsa-miR-199a-3p,435.0,254.0,534.0,1249.0,709.0,607.0,510.0,1717.0,3718.0,2270.0,827.0,904.0,815.0,36.0,782.0,5231.0
hsa-miR-199a-5p,816.0,402.0,782.0,1149.0,799.0,569.0,802.0,1052.0,3422.0,3045.0,510.0,1694.0,1787.0,890.0,663.0,3073.0
hsa-miR-199b-3p,27.0,285.0,182.0,203.0,149.0,100.0,673.0,413.0,2.0,1733.0,241.0,383.0,1052.0,587.0,175.0,334.0
hsa-miR-199b-5p,26.0,12.0,41.0,85.0,13.0,16.0,12.0,41.0,85.0,69.0,29.0,47.0,24.0,12.0,40.0,35.0
hsa-miR-19a-3p,19.0,15.0,25.0,8.0,9.0,9.0,15.0,20.0,73.0,75.0,45.0,76.0,31.0,22.0,38.0,67.0
hsa-miR-19a-5p,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-19b-1-5p,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-19b-3p,94.0,42.0,83.0,81.0,60.0,102.0,52.0,124.0,455.0,743.0,302.0,515.0,242.0,103.0,162.0,578.0
hsa-miR-200a-3p,12.0,10.0,50.0,11.0,19.0,6.0,19.0,34.0,17.0,44.0,10.0,17.0,7.0,14.0,17.0,16.0
hsa-miR-200a-5p,7.0,2.0,7.0,4.0,6.0,4.0,4.0,6.0,0.0,7.0,5.0,3.0,0.0,4.0,1.0,5.0
hsa-miR-200b-3p,9.0,13.0,23.0,8.0,9.0,6.0,14.0,10.0,20.0,33.0,8.0,13.0,23.0,20.0,11.0,18.0
hsa-miR-200b-5p,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-200c-3p,32.0,28.0,29.0,30.0,28.0,15.0,27.0,27.0,86.0,129.0,23.0,28.0,58.0,17.0,15.0,83.0
hsa-miR-202-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-202-5p,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0
hsa-miR-203a-3p,0.0,13.0,2.0,7.0,1.0,0.0,1.0,0.0,9.0,14.0,1.0,6.0,7.0,6.0,3.0,10.0
hsa-miR-204-3p,8.0,3.0,4.0,9.0,1.0,6.0,5.0,7.0,3.0,12.0,6.0,1.0,12.0,7.0,0.0,2.0
hsa-miR-204-5p,3.0,11.0,7.0,1.0,2.0,5.0,11.0,5.0,35.0,12.0,10.0,1.0,8.0,0.0,1.0,7.0
hsa-miR-205-3p,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-205-5p,0.0,5.0,15.0,3.0,0.0,1.0,43.0,2.0,0.0,12.0,1.0,1.0,1.0,4.0,8.0,6.0
hsa-miR-206,11.0,0.0,15.0,1.0,0.0,3.0,7.0,8.0,0.0,7.0,0.0,3.0,0.0,12.0,1.0,0.0
hsa-miR-208a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,4.0,0.0,0.0,2.0,1.0
hsa-miR-20a-5p,135.0,86.0,82.0,147.0,85.0,115.0,101.0,134.0,966.0,770.0,216.0,412.0,304.0,33.0,84.0,672.0
hsa-miR-20b-3p,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,7.0,3.0,0.0,4.0,0.0,0.0,1.0
hsa-miR-20b-5p,60.0,17.0,20.0,8.0,6.0,19.0,22.0,26.0,131.0,231.0,54.0,67.0,81.0,15.0,20.0,75.0
hsa-miR-21-3p,25.0,7.0,24.0,29.0,16.0,6.0,12.0,24.0,48.0,46.0,26.0,26.0,22.0,35.0,26.0,92.0
hsa-miR-21-5p,25041.0,8400.0,48359.0,43994.0,32177.0,16944.0,26458.0,29441.0,55310.0,55682.0,17678.0,32408.0,42207.0,36993.0,28014.0,91169.0
hsa-miR-210-3p,21.0,20.0,5.0,7.0,5.0,6.0,17.0,12.0,60.0,117.0,28.0,74.0,34.0,41.0,8.0,25.0
hsa-miR-210-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-211-5p,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2110,62.0,14.0,26.0,10.0,15.0,13.0,10.0,12.0,71.0,113.0,48.0,123.0,101.0,34.0,19.0,32.0
hsa-miR-2113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2115-3p,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-2116-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-212-3p,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
hsa-miR-212-5p,4.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,15.0,1.0,1.0,2.0,0.0,0.0,2.0
hsa-miR-214-3p,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,6.0,2.0,0.0,1.0,7.0
hsa-miR-214-5p,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,21.0,3.0,1.0,2.0,2.0,9.0,0.0,0.0
hsa-miR-215-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,15.0,23.0,13.0,20.0,5.0,8.0,10.0,4.0,23.0,40.0,20.0,15.0,20.0,11.0,2.0,21.0
hsa-miR-216a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-216b-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-218-1-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,26.0,20.0,45.0,44.0,27.0,44.0,35.0,23.0,84.0,71.0,39.0,37.0,25.0,25.0,16.0,72.0
hsa-miR-219a-1-3p,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,2.0,2.0,1.0,0.0
hsa-miR-219a-2-3p,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-219a-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-219b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,2422.0,1281.0,1111.0,822.0,957.0,859.0,1887.0,3039.0,10380.0,13421.0,3893.0,11205.0,7518.0,2227.0,1905.0,4833.0
hsa-miR-22-5p,128.0,178.0,87.0,129.0,118.0,112.0,247.0,289.0,789.0,1176.0,498.0,643.0,647.0,112.0,162.0,645.0
hsa-miR-221-3p,964.0,796.0,758.0,749.0,654.0,537.0,1215.0,1503.0,3294.0,3350.0,1200.0,2374.0,2107.0,894.0,1039.0,2709.0
hsa-miR-221-5p,69.0,19.0,54.0,52.0,55.0,29.0,53.0,81.0,78.0,116.0,59.0,76.0,74.0,41.0,75.0,216.0
hsa-miR-222-3p,1530.0,459.0,578.0,566.0,670.0,908.0,663.0,553.0,1263.0,1482.0,477.0,1026.0,1522.0,413.0,705.0,1083.0
hsa-miR-222-5p,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-223-3p,462.0,474.0,680.0,865.0,634.0,300.0,1343.0,1819.0,4204.0,3387.0,867.0,1446.0,1665.0,412.0,1153.0,3422.0
hsa-miR-223-5p,630.0,298.0,606.0,977.0,703.0,512.0,579.0,643.0,713.0,1133.0,391.0,503.0,821.0,327.0,868.0,1526.0
hsa-miR-224-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-224-5p,141.0,76.0,314.0,96.0,149.0,166.0,112.0,128.0,645.0,269.0,256.0,151.0,493.0,91.0,188.0,197.0
hsa-miR-2276-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
hsa-miR-2276-5p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-2277-5p,3.0,4.0,4.0,5.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,4.0,1.0,9.0,0.0,1.0
hsa-miR-2278,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,7.0,10.0,19.0,7.0,11.0,7.0,18.0,11.0,39.0,31.0,16.0,47.0,38.0,37.0,17.0,43.0
hsa-miR-2355-5p,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,1469.0,867.0,1742.0,1211.0,1942.0,953.0,2341.0,2621.0,3508.0,4698.0,2427.0,2516.0,3254.0,1159.0,816.0,7653.0
hsa-miR-23a-5p,5.0,14.0,11.0,6.0,3.0,7.0,5.0,13.0,3.0,16.0,6.0,15.0,2.0,12.0,21.0,7.0
hsa-miR-23b-3p,260.0,458.0,317.0,328.0,619.0,337.0,429.0,463.0,1007.0,760.0,427.0,326.0,645.0,319.0,161.0,1335.0
hsa-miR-23b-5p,7.0,5.0,3.0,4.0,4.0,6.0,4.0,0.0,1.0,11.0,5.0,9.0,8.0,0.0,3.0,6.0
hsa-miR-23c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-24-1-5p,4.0,3.0,1.0,17.0,11.0,5.0,17.0,2.0,15.0,30.0,0.0,2.0,17.0,6.0,8.0,14.0
hsa-miR-24-2-5p,200.0,146.0,305.0,303.0,233.0,155.0,200.0,306.0,445.0,398.0,189.0,294.0,341.0,399.0,198.0,293.0
hsa-miR-24-3p,662.0,1744.0,2268.0,1698.0,2325.0,953.0,790.0,14.0,9424.0,8790.0,3427.0,1656.0,3339.0,2462.0,1139.0,6488.0
hsa-miR-2467-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-25-3p,22286.0,3992.0,7447.0,7110.0,7103.0,8619.0,5490.0,6457.0,16572.0,52768.0,25802.0,29129.0,32807.0,8782.0,2913.0,14631.0
hsa-miR-25-5p,13.0,0.0,8.0,4.0,0.0,10.0,10.0,4.0,5.0,22.0,13.0,9.0,17.0,11.0,7.0,7.0
hsa-miR-26a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-26a-2-3p,5.0,3.0,0.0,9.0,0.0,3.0,5.0,1.0,10.0,14.0,8.0,7.0,12.0,3.0,0.0,14.0
hsa-miR-26a-5p,19797.0,32694.0,16517.0,22649.0,19292.0,16735.0,52071.0,64189.0,139487.0,178907.0,53184.0,97815.0,130972.0,11778.0,25159.0,182996.0
hsa-miR-26b-3p,10.0,5.0,3.0,5.0,13.0,6.0,5.0,9.0,18.0,35.0,19.0,16.0,18.0,2.0,9.0,21.0
hsa-miR-26b-5p,964.0,1035.0,846.0,1916.0,1212.0,1212.0,1732.0,2796.0,8008.0,11770.0,4505.0,7066.0,5696.0,467.0,1459.0,12539.0
hsa-miR-27a-3p,390.0,2628.0,460.0,1731.0,532.0,1400.0,2136.0,1369.0,3753.0,6591.0,2117.0,4831.0,4270.0,334.0,958.0,2954.0
hsa-miR-27a-5p,459.0,224.0,626.0,1607.0,362.0,263.0,239.0,253.0,269.0,376.0,388.0,232.0,191.0,430.0,429.0,447.0
hsa-miR-27b-3p,862.0,961.0,1342.0,1826.0,1319.0,1121.0,1183.0,2317.0,5499.0,6206.0,2654.0,1637.0,5275.0,921.0,722.0,7088.0
hsa-miR-27b-5p,9.0,11.0,30.0,16.0,17.0,13.0,13.0,11.0,41.0,33.0,13.0,18.0,21.0,18.0,6.0,19.0
hsa-miR-28-3p,556.0,211.0,615.0,358.0,431.0,250.0,430.0,356.0,1026.0,886.0,346.0,494.0,676.0,609.0,254.0,630.0
hsa-miR-28-5p,71.0,74.0,83.0,69.0,73.0,50.0,132.0,115.0,460.0,499.0,95.0,263.0,342.0,79.0,54.0,213.0
hsa-miR-296-3p,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,2.0,4.0,0.0,0.0,3.0
hsa-miR-296-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,4.0
hsa-miR-299-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,8.0,8.0,0.0,5.0,0.0,0.0,2.0
hsa-miR-299-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-29a-3p,458.0,421.0,395.0,597.0,299.0,404.0,438.0,584.0,1357.0,1629.0,689.0,1138.0,1329.0,460.0,513.0,795.0
hsa-miR-29a-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
hsa-miR-29b-1-5p,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0
hsa-miR-29b-2-5p,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,15.0,5.0,4.0,3.0,5.0,4.0,2.0,8.0
hsa-miR-29b-3p,54.0,23.0,45.0,47.0,31.0,57.0,42.0,68.0,120.0,276.0,177.0,209.0,183.0,19.0,61.0,117.0
hsa-miR-29c-3p,5.0,11.0,1.0,19.0,12.0,7.0,4.0,10.0,25.0,103.0,28.0,76.0,42.0,13.0,7.0,30.0
hsa-miR-29c-5p,35.0,24.0,21.0,19.0,20.0,35.0,26.0,42.0,54.0,59.0,61.0,72.0,75.0,29.0,15.0,67.0
hsa-miR-301a-3p,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0
hsa-miR-301a-5p,0.0,2.0,1.0,1.0,4.0,4.0,4.0,6.0,8.0,7.0,11.0,5.0,9.0,0.0,1.0,15.0
hsa-miR-301b-3p,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,5.0,2.0,3.0,4.0,0.0,3.0,2.0
hsa-miR-301b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
