miRNA,SRR16069255,SRR16069256,SRR16069257,SRR16069258,SRR16069259,SRR16069261,SRR16069262,SRR16069263,SRR16069264,SRR16069265,SRR16069266,SRR16069267,SRR16069268,SRR16069269,SRR16069270,SRR16069272,SRR16069273,SRR16069274,SRR16069275,SRR16069276,SRR16069277,SRR16069278,SRR16069279,SRR16069280,SRR16069281,SRR16069283,SRR16069284,SRR16069285,SRR16069286,SRR16069287,SRR16069288,SRR16069289,SRR16069290,SRR16069291,SRR16069292,SRR16069294,SRR16069295,SRR16069296,SRR16069297,SRR16069298,SRR16069299,SRR16069300,SRR16069301,SRR16069302,SRR16069303
hsa-miR-218-5p,535.0,732.0,400.0,521.0,868.0,532.0,600.0,483.0,571.0,162.0,641.0,1083.0,465.0,1304.0,1051.0,1144.0,963.0,477.0,662.0,632.0,793.0,630.0,482.0,654.0,710.0,989.0,953.0,726.0,768.0,760.0,898.0,856.0,869.0,833.0,978.0,1595.0,838.0,812.0,542.0,1162.0,346.0,685.0,502.0,864.0,781.0
hsa-miR-219a-1-3p,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0
hsa-miR-219a-2-3p,0.0,5.0,1.0,2.0,55.0,0.0,3.0,48.0,162.0,1.0,115.0,6.0,0.0,4.0,0.0,5.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,28.0,0.0,5.0,0.0,1.0,9.0,15.0,29.0,11.0,22.0,19.0,7.0,1.0,16.0,11.0,1.0,3.0,0.0,4.0,7.0,3.0,1.0
hsa-miR-219a-5p,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,12.0,5.0,5.0,12.0,0.0,1.0,8.0,7.0,4.0,14.0,1.0,7.0,1.0,7.0,5.0,11.0,6.0
hsa-miR-22-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,13.0,3.0,16.0,11.0,15.0,10.0,8.0,28.0,8.0,0.0,5.0,1.0,11.0,18.0,13.0,9.0
hsa-miR-22-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-221-3p,0.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,58.0,1.0,58.0,2.0,4.0,1.0,57.0,24.0,12.0,20.0,261.0,242.0,278.0,247.0,374.0,252.0,248.0,215.0,171.0,141.0,182.0,27.0,97.0,42.0,121.0,197.0,183.0,158.0
hsa-miR-221-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-222-3p,3.0,48.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,30.0,0.0,48.0,102.0,0.0,0.0,0.0,33.0,0.0,61.0,44.0,1.0,0.0,38.0,102.0,84.0,56.0,267.0,403.0,398.0,369.0,483.0,413.0,494.0,488.0,296.0,185.0,215.0,31.0,96.0,46.0,135.0,250.0,281.0,171.0
hsa-miR-223-3p,38.0,12.0,16.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,40.0,0.0,4.0,3.0,6.0,0.0,2.0,1.0,0.0,3.0,0.0,4.0,1.0,0.0,8.0,4.0,7.0,1.0,3.0,1.0
hsa-miR-223-5p,14.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-224-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2276-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
hsa-miR-2278,0.0,0.0,0.0,0.0,65.0,3.0,0.0,0.0,28.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,33.0,0.0,0.0,27.0,0.0,38.0,44.0,21.0,13.0,14.0,15.0,21.0,17.0,10.0,14.0,22.0,23.0,15.0,3.0,45.0,20.0,23.0,32.0,33.0,18.0
hsa-miR-2355-3p,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,48.0,55.0,56.0,53.0,47.0,33.0,54.0,47.0,51.0,44.0,11.0,31.0,21.0,22.0,29.0,24.0,38.0
hsa-miR-2355-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-23a-3p,1052.0,977.0,666.0,1674.0,2216.0,1952.0,1716.0,1189.0,2225.0,1578.0,2856.0,4209.0,3377.0,2353.0,601.0,1072.0,3212.0,8124.0,2272.0,15952.0,3873.0,4293.0,1833.0,3988.0,16064.0,8363.0,3847.0,22163.0,21165.0,25804.0,19309.0,27140.0,18172.0,20399.0,18685.0,13591.0,24517.0,27724.0,3887.0,23395.0,12670.0,27422.0,27638.0,28529.0,24319.0
hsa-miR-23a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,27.0,36.0,1.0,17.0,6.0,7.0,15.0,5.0,1.0,5.0,0.0,1.0,0.0,2.0,4.0,14.0,6.0
hsa-miR-23b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-24-3p,2.0,1.0,0.0,1.0,0.0,4.0,3.0,1.0,2.0,0.0,55.0,8.0,52.0,1.0,3.0,3.0,9.0,101.0,0.0,70.0,1.0,36.0,0.0,58.0,55.0,25.0,51.0,78.0,88.0,89.0,58.0,42.0,61.0,35.0,47.0,71.0,77.0,45.0,9.0,37.0,43.0,23.0,85.0,55.0,52.0
hsa-miR-2467-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-25-3p,61.0,41.0,35.0,31.0,44.0,66.0,122.0,60.0,28.0,23.0,37.0,70.0,45.0,55.0,32.0,115.0,129.0,118.0,74.0,199.0,137.0,47.0,57.0,66.0,205.0,112.0,78.0,77.0,90.0,136.0,88.0,118.0,109.0,98.0,72.0,112.0,115.0,87.0,34.0,231.0,82.0,131.0,94.0,93.0,115.0
hsa-miR-25-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2681-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2682-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-5p,1.0,4.0,1.0,3.0,2.0,3.0,1.0,0.0,138.0,4.0,3.0,10.0,3.0,2.0,2.0,0.0,52.0,27.0,2.0,15.0,4.0,5.0,2.0,1.0,7.0,5.0,5.0,62.0,53.0,56.0,59.0,54.0,39.0,59.0,38.0,31.0,25.0,25.0,10.0,21.0,8.0,24.0,31.0,34.0,30.0
hsa-miR-26b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,5.0,7.0,6.0,0.0,4.0,3.0,3.0,2.0,3.0,0.0,8.0,0.0,1.0,1.0,1.0,6.0
hsa-miR-26b-5p,79.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,57.0,1.0,1.0,0.0,0.0,0.0,0.0,62.0,2.0,9.0,7.0,10.0,7.0,13.0,4.0,12.0,3.0,7.0,4.0,5.0,0.0,8.0,2.0,6.0,5.0,14.0,8.0
hsa-miR-27a-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,12.0,10.0,2.0,24.0,6.0,0.0,13.0,3.0,10.0,10.0,4.0,14.0,4.0,17.0,15.0,30.0,16.0
hsa-miR-27a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-27b-3p,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,4.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,37.0,6.0,2.0,3.0,4.0,4.0,7.0,52.0,22.0,12.0,19.0,19.0,25.0,36.0,30.0,37.0,37.0,6.0,15.0,7.0,23.0,9.0,17.0,16.0,27.0,23.0
hsa-miR-27b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
hsa-miR-28-3p,266.0,435.0,106.0,194.0,580.0,339.0,528.0,317.0,619.0,80.0,859.0,609.0,580.0,355.0,362.0,321.0,1261.0,1851.0,570.0,2432.0,1201.0,1006.0,696.0,1244.0,2226.0,2344.0,779.0,1473.0,1391.0,1656.0,1078.0,1539.0,1131.0,1243.0,1152.0,1143.0,1172.0,935.0,338.0,1911.0,819.0,1393.0,987.0,1811.0,1598.0
hsa-miR-28-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-296-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-296-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
hsa-miR-297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,1.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,44.0,0.0,51.0,3.0,2.0,1.0,0.0,0.0,0.0,55.0,30.0,97.0,2.0,0.0,0.0,0.0,49.0,0.0,2.0,112.0,107.0,105.0,11.0,116.0,10.0,42.0,20.0,21.0,37.0,60.0,4.0,98.0,32.0,83.0,61.0,154.0,71.0
hsa-miR-29a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-29b-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0
hsa-miR-29b-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-29b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0,4.0,2.0,5.0
hsa-miR-29c-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0,19.0,8.0,11.0,6.0,5.0,2.0,1.0,10.0,6.0,1.0,21.0,7.0,11.0,10.0,21.0,16.0
hsa-miR-29c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-301a-3p,6.0,51.0,1.0,65.0,0.0,0.0,0.0,3.0,79.0,0.0,0.0,63.0,2.0,1.0,0.0,0.0,0.0,19.0,152.0,36.0,98.0,2.0,119.0,0.0,31.0,3.0,57.0,135.0,101.0,108.0,115.0,141.0,104.0,129.0,142.0,204.0,125.0,106.0,99.0,203.0,49.0,105.0,110.0,180.0,113.0
hsa-miR-301b-3p,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,54.0,57.0,0.0,0.0,0.0,135.0,0.0,175.0,0.0,68.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,16.0,14.0,25.0,15.0,19.0,65.0,31.0,29.0,65.0,32.0,10.0,13.0,31.0,11.0,26.0,10.0,33.0,15.0
hsa-miR-302b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-302d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-3059-3p,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,106.0,0.0,126.0,37.0,44.0,0.0,0.0,0.0,0.0,0.0,27.0,53.0,0.0,0.0,35.0,0.0,0.0,6.0,8.0,4.0,7.0,2.0,13.0,0.0,12.0,32.0,4.0,9.0,4.0,7.0,1.0,1.0,2.0,3.0,5.0
hsa-miR-3064-5p,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,50.0,0.0,0.0,34.0,55.0,33.0,0.0,0.0,0.0,8.0,30.0,0.0,0.0,33.0,27.0,23.0,21.0,32.0,22.0,21.0,11.0,22.0,21.0,21.0,5.0,32.0,13.0,37.0,16.0,23.0,21.0
hsa-miR-3065-3p,2.0,40.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,51.0,43.0,0.0,28.0,0.0,0.0,54.0,1.0,0.0,118.0,1.0,44.0,27.0,3.0,2.0,49.0,2.0,2.0,23.0,75.0,2.0,82.0,70.0
hsa-miR-3065-5p,256.0,0.0,119.0,2.0,883.0,555.0,607.0,0.0,746.0,281.0,0.0,0.0,0.0,346.0,0.0,0.0,373.0,0.0,1.0,2236.0,894.0,854.0,327.0,766.0,0.0,6.0,0.0,1777.0,1954.0,1.0,1787.0,2760.0,1406.0,1845.0,0.0,0.0,1.0,1511.0,0.0,2273.0,881.0,7.0,4.0,2626.0,2717.0
hsa-miR-3074-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30a-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,28.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,9.0,9.0,13.0,8.0,2.0,6.0,4.0,2.0,0.0,11.0,6.0,0.0,7.0,4.0,7.0,8.0,15.0,7.0
hsa-miR-30a-5p,213.0,146.0,146.0,223.0,183.0,233.0,97.0,41.0,75.0,250.0,81.0,259.0,183.0,202.0,147.0,76.0,64.0,378.0,1.0,452.0,121.0,115.0,139.0,104.0,512.0,55.0,123.0,908.0,871.0,1032.0,632.0,970.0,564.0,659.0,661.0,636.0,835.0,828.0,226.0,1062.0,464.0,785.0,656.0,1161.0,715.0
hsa-miR-30b-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
hsa-miR-30b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,15.0,6.0,5.0,6.0,11.0,1.0,3.0,10.0,6.0,1.0,10.0,3.0,18.0,3.0,23.0,19.0
hsa-miR-30c-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30c-5p,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,1.0,0.0,0.0,75.0,2.0,41.0,0.0,19.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,16.0,7.0,17.0,5.0,12.0,5.0,5.0,6.0,6.0,12.0,13.0,0.0,14.0,3.0,7.0,5.0,27.0,4.0
hsa-miR-30d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30d-5p,253.0,193.0,84.0,207.0,234.0,83.0,238.0,150.0,498.0,62.0,174.0,342.0,303.0,103.0,96.0,139.0,175.0,317.0,251.0,457.0,151.0,294.0,6.0,87.0,292.0,138.0,99.0,711.0,641.0,787.0,403.0,889.0,370.0,550.0,476.0,464.0,577.0,564.0,183.0,825.0,342.0,605.0,560.0,789.0,807.0
hsa-miR-30e-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,3.0,0.0,4.0,0.0,2.0,4.0,7.0,4.0,4.0,2.0,0.0,7.0,5.0,0.0
hsa-miR-30e-5p,179.0,154.0,62.0,0.0,152.0,200.0,74.0,89.0,67.0,87.0,157.0,280.0,209.0,335.0,143.0,81.0,47.0,338.0,104.0,201.0,49.0,226.0,6.0,84.0,263.0,130.0,211.0,524.0,586.0,647.0,485.0,723.0,516.0,549.0,580.0,708.0,674.0,678.0,256.0,774.0,320.0,584.0,527.0,799.0,579.0
hsa-miR-31-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0
hsa-miR-3115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,3.0,2.0,9.0,4.0,3.0,11.0,7.0,3.0,1.0,7.0,2.0,4.0,3.0,4.0,5.0
hsa-miR-3117-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
