miRNA,SRR18110733,SRR18110734,SRR18110735,SRR18110736,SRR18110737,SRR18110738,SRR18110739,SRR18110740,SRR18110741,SRR18110742,SRR18110743,SRR18110744,SRR18110745,SRR18110746,SRR18110747,SRR18110748,SRR18110749,SRR18110750,SRR18110751,SRR18110752
hsa-miR-195-5p,1.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,11.0,3.0,0.0,7.0,0.0
hsa-miR-196a-5p,14.0,4.0,92.0,1.0,237.0,3.0,15.0,10.0,12.0,3.0,287.0,944.0,7.0,7.0,49.0,436.0,4.0,70.0,205.0,365.0
hsa-miR-196b-5p,7.0,2.0,37.0,0.0,21.0,1.0,2.0,2.0,0.0,11.0,114.0,227.0,4.0,0.0,14.0,109.0,11.0,13.0,99.0,201.0
hsa-miR-197-3p,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0
hsa-miR-197-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1972,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,3.0,7.0,0.0,3.0,54.0,1.0,3.0,5.0
hsa-miR-199a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
hsa-miR-199b-3p,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,17.0,1.0,20.0,14.0
hsa-miR-199b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-19a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0
hsa-miR-19b-3p,2.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,13.0,24.0,24.0,0.0,3.0,13.0,3.0,6.0,22.0,5.0
hsa-miR-200a-3p,19.0,18.0,303.0,1.0,34.0,41.0,8.0,2.0,7.0,33.0,234.0,656.0,72.0,8.0,79.0,365.0,25.0,132.0,431.0,198.0
hsa-miR-200a-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0
hsa-miR-200b-3p,15.0,6.0,164.0,3.0,17.0,28.0,4.0,2.0,11.0,13.0,128.0,450.0,9.0,0.0,85.0,238.0,74.0,80.0,254.0,67.0
hsa-miR-200b-5p,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0
hsa-miR-200c-3p,15.0,7.0,248.0,3.0,22.0,40.0,13.0,0.0,52.0,27.0,133.0,458.0,24.0,0.0,149.0,128.0,28.0,34.0,243.0,80.0
hsa-miR-200c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
hsa-miR-203a-3p,37.0,1.0,10.0,24.0,132.0,49.0,0.0,24.0,53.0,117.0,410.0,827.0,812.0,661.0,402.0,670.0,783.0,11.0,513.0,1237.0
hsa-miR-204-3p,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-204-5p,1.0,3.0,53.0,0.0,14.0,4.0,0.0,0.0,0.0,1.0,49.0,115.0,2.0,0.0,53.0,41.0,0.0,4.0,98.0,22.0
hsa-miR-205-5p,3.0,0.0,116.0,2.0,12.0,17.0,1.0,1.0,0.0,21.0,41.0,77.0,7.0,45.0,8.0,17.0,41.0,48.0,226.0,59.0
hsa-miR-206,29.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,12.0,0.0,8.0,47.0,0.0,2.0,16.0,29.0,4.0,3.0,10.0,35.0
hsa-miR-208a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
hsa-miR-208a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-20a-5p,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,39.0,1.0,1.0,0.0,13.0,1.0,7.0,10.0,2.0
hsa-miR-20b-5p,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,7.0,47.0,1.0,0.0,6.0,24.0,0.0,1.0,3.0,2.0
hsa-miR-21-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-21-5p,27.0,16.0,404.0,3.0,101.0,44.0,6.0,3.0,20.0,58.0,454.0,650.0,90.0,43.0,88.0,596.0,90.0,128.0,893.0,187.0
hsa-miR-210-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,0.0,0.0,1.0,2.0,6.0,9.0,0.0
hsa-miR-219a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-22-3p,0.0,1.0,2.0,0.0,7.0,4.0,0.0,2.0,0.0,0.0,13.0,17.0,3.0,1.0,0.0,16.0,7.0,5.0,19.0,10.0
hsa-miR-22-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-221-3p,0.0,1.0,39.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,7.0,42.0,15.0,15.0,0.0,10.0,2.0,13.0,33.0,20.0
hsa-miR-221-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
hsa-miR-222-3p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,9.0
hsa-miR-222-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-223-3p,0.0,0.0,33.0,0.0,22.0,6.0,0.0,0.0,0.0,3.0,2.0,43.0,346.0,23.0,7.0,13.0,9.0,6.0,8.0,10.0
hsa-miR-223-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-224-5p,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,16.0,7.0,0.0,0.0,4.0,5.0,10.0,13.0,15.0
hsa-miR-23a-3p,6.0,1.0,47.0,1.0,17.0,26.0,0.0,2.0,0.0,8.0,35.0,74.0,77.0,34.0,15.0,27.0,49.0,34.0,272.0,30.0
hsa-miR-23a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-23b-3p,0.0,1.0,44.0,0.0,7.0,2.0,3.0,1.0,1.0,0.0,29.0,140.0,3.0,30.0,15.0,37.0,7.0,46.0,152.0,62.0
hsa-miR-23b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-23c,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-24-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-3p,1.0,0.0,12.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,12.0,73.0,6.0,2.0,0.0,24.0,14.0,6.0,31.0,30.0
hsa-miR-25-3p,0.0,0.0,5.0,0.0,5.0,2.0,1.0,1.0,0.0,3.0,26.0,17.0,24.0,0.0,7.0,35.0,4.0,8.0,38.0,12.0
hsa-miR-25-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
hsa-miR-2681-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-2682-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-1-3p,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
hsa-miR-26a-5p,14.0,22.0,320.0,0.0,61.0,39.0,9.0,5.0,0.0,31.0,394.0,1358.0,126.0,24.0,116.0,497.0,148.0,233.0,1137.0,674.0
hsa-miR-26b-5p,19.0,9.0,292.0,1.0,91.0,34.0,20.0,3.0,15.0,58.0,279.0,985.0,112.0,7.0,25.0,533.0,55.0,129.0,693.0,367.0
hsa-miR-27a-3p,0.0,0.0,12.0,0.0,7.0,9.0,0.0,1.0,1.0,7.0,0.0,35.0,15.0,15.0,1.0,27.0,30.0,23.0,42.0,29.0
hsa-miR-27a-5p,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,2.0,14.0,1.0,13.0,0.0,3.0,3.0,0.0,0.0
hsa-miR-27b-3p,6.0,5.0,109.0,0.0,164.0,13.0,43.0,3.0,47.0,15.0,207.0,799.0,82.0,26.0,44.0,505.0,34.0,95.0,454.0,649.0
hsa-miR-27b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-28-3p,0.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,12.0,20.0,4.0,0.0,0.0,16.0,2.0,1.0,25.0,12.0
hsa-miR-28-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-296-3p,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,7.0,5.0,170.0,1.0,49.0,32.0,0.0,0.0,11.0,14.0,73.0,241.0,243.0,18.0,2.0,115.0,67.0,53.0,231.0,70.0
hsa-miR-29a-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-1-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-29b-2-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-3p,4.0,2.0,98.0,0.0,29.0,11.0,2.0,0.0,22.0,10.0,73.0,221.0,24.0,15.0,17.0,123.0,19.0,52.0,167.0,110.0
hsa-miR-29c-3p,16.0,2.0,324.0,2.0,49.0,65.0,7.0,2.0,3.0,22.0,221.0,527.0,332.0,0.0,34.0,251.0,34.0,86.0,254.0,168.0
hsa-miR-29c-5p,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,10.0,0.0,0.0,0.0,11.0,4.0,0.0,34.0,1.0
hsa-miR-301a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-3065-3p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0
hsa-miR-3065-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
hsa-miR-3085-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30a-3p,8.0,6.0,131.0,2.0,32.0,22.0,10.0,0.0,13.0,7.0,106.0,440.0,35.0,9.0,42.0,103.0,21.0,83.0,240.0,155.0
hsa-miR-30a-5p,30.0,30.0,951.0,3.0,171.0,83.0,41.0,4.0,60.0,61.0,1284.0,4948.0,415.0,32.0,158.0,1621.0,67.0,684.0,3859.0,2238.0
hsa-miR-30b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
hsa-miR-30b-5p,0.0,1.0,53.0,0.0,2.0,15.0,0.0,0.0,0.0,8.0,20.0,109.0,47.0,0.0,7.0,27.0,8.0,17.0,73.0,9.0
hsa-miR-30c-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
hsa-miR-30c-2-3p,0.0,1.0,14.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,14.0,31.0,0.0,0.0,0.0,43.0,2.0,6.0,25.0,15.0
hsa-miR-30c-5p,8.0,8.0,164.0,3.0,21.0,31.0,8.0,0.0,13.0,13.0,109.0,602.0,71.0,4.0,15.0,216.0,15.0,65.0,530.0,87.0
hsa-miR-30d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,1.0,0.0
hsa-miR-30d-5p,7.0,8.0,316.0,0.0,35.0,39.0,9.0,1.0,11.0,28.0,310.0,1322.0,108.0,15.0,64.0,359.0,47.0,183.0,624.0,210.0
hsa-miR-30e-3p,0.0,0.0,41.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,18.0,50.0,17.0,1.0,5.0,15.0,8.0,9.0,41.0,21.0
hsa-miR-30e-5p,8.0,11.0,221.0,1.0,32.0,21.0,6.0,3.0,0.0,15.0,274.0,712.0,93.0,3.0,23.0,228.0,34.0,107.0,436.0,194.0
hsa-miR-31-3p,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-31-5p,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,3.0,2.0,3.0,2.0,24.0,0.0
hsa-miR-3116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3130-3p,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
hsa-miR-3158-3p,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-3160-3p,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-3163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3178,25.0,17.0,59.0,3.0,15.0,171.0,15.0,8.0,3.0,21.0,15.0,14.0,0.0,3.0,30.0,12.0,207.0,80.0,18.0,33.0
hsa-miR-3182,2.0,2.0,0.0,7.0,0.0,15.0,4.0,0.0,0.0,4.0,1.0,10.0,5.0,19.0,0.0,0.0,24.0,4.0,3.0,0.0
hsa-miR-3190-5p,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3195,1.0,2.0,3.0,4.0,1.0,12.0,1.0,0.0,3.0,3.0,3.0,8.0,0.0,0.0,9.0,6.0,5.0,2.0,0.0,3.0
hsa-miR-3196,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3199,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,4.0
hsa-miR-32-5p,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,0.0,2.0,0.0,5.0,14.0,3.0
hsa-miR-3202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-320a-3p,1.0,3.0,29.0,0.0,11.0,9.0,1.0,0.0,6.0,0.0,6.0,29.0,0.0,0.0,7.0,15.0,7.0,2.0,41.0,14.0
hsa-miR-320a-5p,4.0,4.0,41.0,4.0,30.0,18.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,7.0,6.0,0.0,5.0
hsa-miR-320b,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,2.0,4.0,4.0,19.0,27.0
hsa-miR-320c,0.0,2.0,9.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,11.0,19.0,0.0,6.0,5.0,0.0,2.0,6.0,5.0,0.0
hsa-miR-320d,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,0.0,0.0,6.0,8.0,4.0,7.0,0.0
hsa-miR-320e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-324-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0
hsa-miR-324-5p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0
hsa-miR-328-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
hsa-miR-330-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-331-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
hsa-miR-331-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-335-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-335-5p,5.0,0.0,19.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,57.0,139.0,12.0,0.0,2.0,139.0,2.0,14.0,25.0,21.0
hsa-miR-337-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-338-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-339-3p,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
hsa-miR-339-5p,1.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,9.0,16.0,0.0,1.0,0.0,6.0,2.0,1.0,6.0,0.0
hsa-miR-33a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,2.0,1.0,1.0,0.0,0.0
hsa-miR-33b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-340-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-340-5p,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,7.0,1.0,4.0,9.0,7.0
hsa-miR-342-3p,0.0,0.0,28.0,0.0,22.0,2.0,4.0,0.0,13.0,5.0,29.0,120.0,0.0,0.0,1.0,43.0,6.0,13.0,83.0,59.0
hsa-miR-342-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-34a-5p,2.0,0.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,19.0,13.0,0.0,0.0,14.0,13.0,4.0,17.0,14.0
hsa-miR-34c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3605-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-361-3p,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,41.0,1.0,0.0,2.0,9.0,0.0,2.0,14.0,1.0
hsa-miR-361-5p,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,16.0,4.0
hsa-miR-3613-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-3615,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0
hsa-miR-3619-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-362-3p,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-362-5p,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0
hsa-miR-363-3p,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,9.0,45.0,0.0,0.0,0.0,19.0,0.0,2.0,13.0,12.0
hsa-miR-363-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3648,21.0,12.0,93.0,10.0,17.0,113.0,9.0,16.0,11.0,22.0,45.0,20.0,6.0,33.0,21.0,61.0,100.0,61.0,10.0,215.0
hsa-miR-3652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-365a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-365a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-365b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0
hsa-miR-365b-5p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-3665,32.0,25.0,626.0,200.0,132.0,224.0,38.0,47.0,122.0,59.0,23.0,117.0,37.0,35.0,61.0,34.0,45.0,96.0,28.0,56.0
hsa-miR-3679-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,5.0
hsa-miR-374a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,0.0,0.0,15.0,0.0,2.0,19.0,15.0
hsa-miR-374b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
