miRNA,SRR28698627,SRR28698628,SRR28698629,SRR28698630,SRR28698631,SRR28698632,SRR28698633,SRR28698634,SRR28698635,SRR28698636,SRR28698637,SRR28698638,SRR28698639,SRR28698640,SRR28698641,SRR28698642,SRR28698643,SRR28698644,SRR28698645,SRR28698646,SRR28698647,SRR28698648,SRR28698649,SRR28698650,SRR28698651
hsa-miR-223-5p,2126.0,3139.0,4199.0,1826.0,7850.0,3505.0,403.0,2760.0,3324.0,184.0,228.0,187.0,3195.0,701.0,798.0,293.0,69.0,1382.0,831.0,1709.0,666.0,440.0,1130.0,1178.0,756.0
hsa-miR-224-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-224-5p,122.0,110.0,227.0,264.0,622.0,200.0,34.0,79.0,133.0,33.0,40.0,46.0,138.0,69.0,88.0,41.0,26.0,327.0,59.0,159.0,586.0,37.0,156.0,237.0,21.0
hsa-miR-2276-3p,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-2277-3p,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-5p,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,10.0,0.0,0.0,12.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-2278,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,12.0,31.0,19.0,5.0,16.0,14.0,1.0,2.0,29.0,0.0,6.0,0.0,15.0,0.0,0.0,13.0,0.0,1.0,0.0,8.0,26.0,0.0,15.0,10.0,12.0
hsa-miR-2355-5p,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,829.0,1504.0,1485.0,539.0,2276.0,1041.0,125.0,630.0,1153.0,219.0,399.0,262.0,891.0,308.0,588.0,298.0,208.0,628.0,360.0,461.0,1575.0,334.0,818.0,630.0,254.0
hsa-miR-23a-5p,13.0,8.0,11.0,16.0,10.0,7.0,0.0,2.0,1.0,0.0,3.0,2.0,4.0,2.0,29.0,20.0,25.0,4.0,12.0,5.0,18.0,9.0,4.0,5.0,4.0
hsa-miR-23b-3p,204.0,303.0,169.0,145.0,283.0,472.0,32.0,221.0,324.0,215.0,319.0,170.0,387.0,257.0,477.0,379.0,188.0,348.0,88.0,76.0,361.0,203.0,79.0,162.0,52.0
hsa-miR-23b-5p,31.0,50.0,87.0,11.0,60.0,50.0,3.0,39.0,75.0,0.0,19.0,0.0,82.0,22.0,29.0,19.0,15.0,55.0,56.0,12.0,1.0,19.0,27.0,46.0,0.0
hsa-miR-23c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-24-1-5p,14.0,23.0,45.0,4.0,9.0,4.0,9.0,6.0,48.0,38.0,10.0,0.0,5.0,1.0,0.0,0.0,0.0,14.0,3.0,4.0,31.0,16.0,11.0,29.0,7.0
hsa-miR-24-2-5p,103.0,187.0,236.0,114.0,373.0,203.0,24.0,161.0,332.0,16.0,106.0,42.0,332.0,181.0,171.0,150.0,77.0,286.0,207.0,74.0,244.0,99.0,160.0,104.0,50.0
hsa-miR-24-3p,4409.0,5683.0,10621.0,2796.0,9803.0,4517.0,864.0,3584.0,5858.0,823.0,2217.0,1095.0,3748.0,3033.0,3737.0,3957.0,1592.0,5614.0,2156.0,2226.0,6876.0,2936.0,1042.0,2230.0,2016.0
hsa-miR-25-3p,25751.0,15378.0,26915.0,17160.0,33282.0,24397.0,2408.0,10926.0,23667.0,3017.0,3560.0,2881.0,21055.0,5156.0,10354.0,8398.0,3338.0,15433.0,15819.0,8223.0,20805.0,13136.0,13656.0,10510.0,3967.0
hsa-miR-25-5p,59.0,37.0,60.0,39.0,52.0,113.0,4.0,38.0,72.0,40.0,24.0,41.0,115.0,20.0,26.0,60.0,39.0,52.0,53.0,12.0,37.0,31.0,32.0,20.0,8.0
hsa-miR-2681-5p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2682-3p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2682-5p,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,4.0,4.0,0.0,7.0,0.0,3.0,0.0,9.0,15.0,14.0,0.0,0.0,3.0,8.0,2.0,0.0,0.0
hsa-miR-26a-1-3p,0.0,2.0,7.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-2-3p,8.0,0.0,2.0,1.0,1.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,1.0,16.0,7.0,8.0,0.0,0.0
hsa-miR-26a-5p,34630.0,21345.0,33851.0,42900.0,38745.0,27356.0,3012.0,18964.0,22283.0,12035.0,16284.0,9805.0,17235.0,12693.0,50525.0,11095.0,7559.0,26784.0,15659.0,10839.0,29665.0,16282.0,17019.0,8861.0,6308.0
hsa-miR-26b-3p,3.0,8.0,9.0,1.0,16.0,13.0,0.0,8.0,6.0,0.0,0.0,7.0,2.0,3.0,0.0,0.0,0.0,33.0,0.0,3.0,18.0,0.0,4.0,0.0,1.0
hsa-miR-26b-5p,11471.0,4329.0,14615.0,16289.0,10436.0,9485.0,666.0,5601.0,10071.0,1089.0,2578.0,954.0,5702.0,1785.0,6686.0,1343.0,820.0,5344.0,3331.0,2507.0,6240.0,3911.0,3919.0,3141.0,1800.0
hsa-miR-27a-3p,6124.0,11185.0,12194.0,6043.0,19654.0,11353.0,1236.0,6291.0,10925.0,769.0,4902.0,1471.0,11306.0,5760.0,6149.0,2337.0,2133.0,19280.0,6026.0,6734.0,9781.0,6349.0,7322.0,8823.0,2831.0
hsa-miR-27a-5p,67.0,63.0,37.0,55.0,151.0,32.0,10.0,36.0,74.0,0.0,54.0,37.0,48.0,20.0,69.0,118.0,33.0,156.0,73.0,38.0,113.0,123.0,29.0,22.0,21.0
hsa-miR-27b-3p,2629.0,4205.0,9235.0,2094.0,9793.0,7305.0,1127.0,3799.0,7179.0,2591.0,3525.0,2281.0,9354.0,3555.0,6075.0,2670.0,2728.0,6290.0,2836.0,2095.0,7242.0,2578.0,4817.0,9037.0,744.0
hsa-miR-27b-5p,24.0,7.0,10.0,6.0,19.0,16.0,2.0,14.0,5.0,0.0,12.0,0.0,19.0,4.0,22.0,0.0,23.0,5.0,9.0,6.0,9.0,9.0,4.0,1.0,3.0
hsa-miR-28-3p,796.0,1009.0,1227.0,625.0,1621.0,668.0,93.0,722.0,806.0,239.0,178.0,175.0,619.0,228.0,498.0,580.0,149.0,516.0,283.0,642.0,675.0,524.0,543.0,682.0,164.0
hsa-miR-28-5p,175.0,143.0,173.0,120.0,179.0,86.0,11.0,98.0,65.0,41.0,63.0,46.0,76.0,41.0,98.0,55.0,29.0,81.0,35.0,58.0,158.0,97.0,59.0,31.0,32.0
hsa-miR-296-3p,9.0,3.0,0.0,8.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,15.0,10.0,0.0,0.0,3.0,38.0,3.0,0.0,1.0,11.0,0.0,9.0,1.0,3.0
hsa-miR-296-5p,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,2.0,0.0
hsa-miR-299-3p,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,23.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0
hsa-miR-299-5p,0.0,1.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,35.0,14.0,0.0,15.0,27.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-29a-3p,761.0,2212.0,2102.0,841.0,1920.0,1989.0,168.0,1158.0,1813.0,1383.0,1614.0,1440.0,4144.0,1880.0,2132.0,1313.0,1353.0,4446.0,1398.0,523.0,4240.0,1165.0,989.0,1353.0,239.0
hsa-miR-29a-5p,0.0,0.0,1.0,0.0,4.0,5.0,0.0,0.0,3.0,0.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-1-5p,0.0,0.0,0.0,6.0,0.0,1.0,0.0,3.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-29b-2-5p,9.0,6.0,6.0,5.0,2.0,0.0,0.0,6.0,8.0,5.0,0.0,11.0,4.0,15.0,16.0,2.0,0.0,3.0,19.0,0.0,26.0,1.0,0.0,0.0,0.0
hsa-miR-29b-3p,54.0,117.0,99.0,93.0,90.0,94.0,11.0,72.0,71.0,28.0,34.0,130.0,106.0,98.0,98.0,138.0,56.0,115.0,46.0,27.0,275.0,92.0,44.0,26.0,14.0
hsa-miR-29c-3p,29.0,40.0,30.0,33.0,56.0,63.0,4.0,14.0,23.0,12.0,19.0,41.0,35.0,88.0,101.0,13.0,47.0,120.0,74.0,4.0,78.0,16.0,18.0,30.0,2.0
hsa-miR-29c-5p,5.0,4.0,11.0,9.0,14.0,17.0,6.0,13.0,12.0,0.0,25.0,15.0,11.0,10.0,1.0,12.0,0.0,27.0,19.0,4.0,37.0,7.0,4.0,3.0,3.0
hsa-miR-301a-3p,6.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-301a-5p,0.0,5.0,1.0,0.0,0.0,6.0,1.0,3.0,1.0,0.0,11.0,0.0,10.0,0.0,26.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,1.0
hsa-miR-301b-3p,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-301b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302a-3p,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302b-3p,2.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-302d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-3059-5p,4.0,4.0,1.0,0.0,2.0,17.0,0.0,1.0,5.0,3.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0
hsa-miR-3064-5p,1.0,0.0,7.0,4.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,3.0,12.0,0.0,6.0,9.0,0.0,6.0,2.0,2.0
hsa-miR-3065-3p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3065-5p,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3074-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0
hsa-miR-3085-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30a-3p,325.0,181.0,159.0,172.0,291.0,315.0,43.0,437.0,375.0,245.0,161.0,107.0,190.0,143.0,222.0,214.0,199.0,195.0,112.0,116.0,437.0,94.0,161.0,290.0,71.0
hsa-miR-30a-5p,1308.0,2753.0,2095.0,1664.0,2175.0,3583.0,306.0,1567.0,3000.0,2539.0,3687.0,3144.0,2917.0,3134.0,6027.0,3090.0,1682.0,4020.0,1855.0,821.0,4791.0,1969.0,1221.0,1931.0,370.0
hsa-miR-30b-3p,30.0,5.0,4.0,19.0,7.0,15.0,3.0,11.0,13.0,0.0,0.0,0.0,3.0,6.0,55.0,8.0,20.0,24.0,11.0,2.0,32.0,9.0,6.0,9.0,3.0
hsa-miR-30b-5p,110.0,177.0,122.0,149.0,192.0,422.0,40.0,92.0,213.0,327.0,655.0,509.0,211.0,396.0,467.0,108.0,202.0,404.0,122.0,46.0,915.0,169.0,80.0,29.0,27.0
hsa-miR-30c-1-3p,17.0,11.0,15.0,9.0,21.0,2.0,1.0,6.0,9.0,12.0,7.0,0.0,3.0,5.0,0.0,12.0,19.0,15.0,7.0,3.0,13.0,17.0,11.0,6.0,7.0
hsa-miR-30c-2-3p,15.0,5.0,18.0,19.0,19.0,16.0,1.0,35.0,16.0,31.0,26.0,9.0,20.0,16.0,16.0,16.0,14.0,23.0,22.0,7.0,40.0,13.0,6.0,5.0,3.0
hsa-miR-30c-5p,1494.0,1379.0,1560.0,1824.0,2010.0,1584.0,179.0,1069.0,1160.0,1715.0,1894.0,1081.0,838.0,1511.0,2824.0,1179.0,628.0,2237.0,1558.0,540.0,2540.0,1641.0,699.0,448.0,236.0
hsa-miR-30d-3p,10.0,29.0,15.0,20.0,10.0,17.0,5.0,13.0,10.0,2.0,3.0,0.0,31.0,34.0,22.0,7.0,17.0,17.0,13.0,3.0,10.0,10.0,6.0,11.0,6.0
hsa-miR-30d-5p,13199.0,16908.0,25839.0,11187.0,24640.0,14683.0,2217.0,11374.0,18594.0,5186.0,5675.0,4376.0,17025.0,7082.0,17016.0,8187.0,3186.0,17914.0,10883.0,9087.0,21151.0,13233.0,11670.0,11797.0,3135.0
hsa-miR-30e-3p,539.0,695.0,790.0,768.0,1163.0,612.0,71.0,885.0,662.0,214.0,155.0,88.0,517.0,288.0,328.0,156.0,63.0,644.0,374.0,385.0,542.0,471.0,368.0,246.0,165.0
hsa-miR-30e-5p,1480.0,2046.0,2322.0,2011.0,2850.0,2040.0,161.0,1035.0,1504.0,369.0,1373.0,1000.0,1423.0,1604.0,3829.0,1880.0,754.0,4383.0,2635.0,861.0,4591.0,2419.0,1543.0,1523.0,456.0
hsa-miR-31-3p,0.0,1.0,3.0,0.0,0.0,10.0,0.0,1.0,2.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
hsa-miR-31-5p,5.0,5.0,26.0,33.0,25.0,28.0,1.0,11.0,32.0,34.0,50.0,19.0,16.0,22.0,36.0,30.0,24.0,70.0,3.0,6.0,70.0,17.0,9.0,5.0,1.0
hsa-miR-3115,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-3116,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3117-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3118,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3120-3p,6.0,21.0,22.0,14.0,34.0,12.0,1.0,4.0,9.0,22.0,0.0,0.0,26.0,0.0,38.0,12.0,0.0,18.0,0.0,3.0,8.0,24.0,1.0,1.0,2.0
hsa-miR-3120-5p,19.0,0.0,27.0,3.0,47.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,23.0,10.0,18.0,0.0,6.0,2.0,0.0
hsa-miR-3121-3p,5.0,0.0,15.0,3.0,5.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,3.0,0.0,1.0,11.0,0.0,6.0,3.0,0.0
hsa-miR-3122,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-3124-5p,3.0,3.0,21.0,0.0,3.0,30.0,0.0,1.0,4.0,0.0,0.0,3.0,1.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,2.0,4.0,0.0
hsa-miR-3126-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3127-3p,0.0,6.0,7.0,4.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,1.0,0.0,0.0
hsa-miR-3127-5p,0.0,1.0,3.0,1.0,8.0,23.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,1.0,12.0,0.0,0.0,5.0,0.0,1.0,5.0,4.0,1.0,1.0,0.0
hsa-miR-3128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
hsa-miR-3129-3p,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3130-3p,0.0,12.0,23.0,0.0,24.0,6.0,0.0,1.0,0.0,0.0,17.0,0.0,32.0,14.0,0.0,0.0,3.0,29.0,0.0,8.0,39.0,0.0,1.0,4.0,0.0
hsa-miR-3131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
hsa-miR-3133,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3135a,0.0,1.0,6.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,2.0,0.0,0.0
hsa-miR-3136-5p,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3137,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3138,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3140-3p,11.0,21.0,37.0,11.0,29.0,15.0,2.0,9.0,11.0,0.0,5.0,0.0,19.0,4.0,14.0,30.0,2.0,21.0,12.0,0.0,8.0,51.0,15.0,5.0,3.0
hsa-miR-3143,13.0,5.0,23.0,0.0,9.0,18.0,1.0,8.0,8.0,0.0,0.0,0.0,9.0,19.0,45.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,6.0,0.0,0.0
hsa-miR-3144-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-3145-5p,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3146,4.0,1.0,4.0,3.0,12.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,15.0,0.0,0.0,4.0,14.0,10.0,7.0,0.0,7.0,5.0,1.0,4.0,1.0
hsa-miR-3149,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
hsa-miR-3150a-5p,2.0,4.0,5.0,19.0,26.0,4.0,0.0,4.0,5.0,0.0,0.0,0.0,11.0,0.0,0.0,12.0,0.0,12.0,7.0,1.0,4.0,14.0,0.0,2.0,2.0
hsa-miR-3150b-3p,0.0,10.0,30.0,2.0,35.0,38.0,0.0,0.0,9.0,0.0,0.0,0.0,12.0,2.0,0.0,16.0,0.0,17.0,18.0,6.0,0.0,1.0,1.0,1.0,1.0
hsa-miR-3150b-5p,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-3154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-3155a,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3157-3p,10.0,16.0,16.0,0.0,35.0,11.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,5.0,7.0,1.0,1.0,16.0,18.0,1.0,0.0,1.0,6.0,6.0,1.0
hsa-miR-3157-5p,6.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3158-3p,468.0,36.0,772.0,35.0,931.0,856.0,61.0,164.0,334.0,17.0,75.0,68.0,661.0,224.0,28.0,68.0,260.0,27.0,51.0,38.0,853.0,462.0,241.0,243.0,9.0
hsa-miR-3160-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
hsa-miR-3160-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3161,0.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-3163,21.0,0.0,14.0,28.0,7.0,26.0,0.0,12.0,5.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,11.0,6.0,0.0,1.0,1.0
hsa-miR-3164,7.0,3.0,5.0,0.0,4.0,0.0,1.0,3.0,5.0,0.0,5.0,0.0,12.0,0.0,0.0,5.0,0.0,5.0,0.0,3.0,1.0,6.0,3.0,1.0,1.0
hsa-miR-3165,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-3168,11.0,0.0,8.0,5.0,1.0,3.0,0.0,1.0,11.0,160.0,6.0,24.0,13.0,9.0,24.0,23.0,96.0,20.0,22.0,3.0,36.0,6.0,1.0,1.0,0.0
hsa-miR-3169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-3173-5p,0.0,1.0,7.0,2.0,38.0,26.0,0.0,11.0,27.0,19.0,7.0,1.0,9.0,6.0,0.0,0.0,0.0,16.0,0.0,2.0,2.0,8.0,1.0,6.0,0.0
hsa-miR-3174,6.0,6.0,4.0,4.0,7.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,4.0,8.0,0.0,9.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0
hsa-miR-3175,0.0,0.0,1.0,13.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3176,5.0,2.0,8.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,12.0,14.0,0.0,15.0,4.0,1.0,0.0,3.0
hsa-miR-3177-3p,20.0,37.0,36.0,8.0,34.0,53.0,1.0,6.0,27.0,15.0,21.0,7.0,24.0,3.0,44.0,17.0,1.0,10.0,15.0,12.0,18.0,1.0,15.0,4.0,5.0
