miRNA,SRR27046388,SRR27046389,SRR27046390,SRR27046391,SRR27046392,SRR27046393,SRR27046394,SRR27046395,SRR27046396,SRR27046397,SRR27046398,SRR27046399,SRR27046400,SRR27046401,SRR27046402,SRR27046403,SRR27046404,SRR27046405,SRR27046406,SRR27046407,SRR27046408,SRR27046409,SRR27046410,SRR27046411,SRR27046412,SRR27046413,SRR27046414,SRR27046415,SRR27046416,SRR27046417,SRR27046418,SRR27046419,SRR27046420,SRR27046421,SRR27046422,SRR27046423,SRR27046424
hsa-miR-150-5p,0.0,45.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-151a-3p,17.0,203.0,2.0,202.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,3.0,68.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,37.0,171.0,180.0,2.0,0.0,1.0,2.0,68.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0
hsa-miR-151a-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-151b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-152-3p,1001.0,882.0,0.0,1761.0,0.0,141.0,163.0,269.0,159.0,34.0,347.0,102.0,566.0,271.0,170.0,380.0,84.0,665.0,39.0,547.0,87.0,487.0,3852.0,361.0,179.0,307.0,1.0,250.0,494.0,366.0,1.0,237.0,412.0,193.0,190.0,138.0,146.0
hsa-miR-153-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,17.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-15a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,87.0,138.0,91.0,137.0,136.0,1.0,56.0,89.0,41.0,0.0,259.0,46.0,0.0,281.0,145.0,19.0,2.0,215.0,0.0,2.0,129.0,0.0,187.0,0.0,345.0,4.0,0.0,0.0,136.0,78.0,2.0,43.0,3.0,7.0,0.0,3.0,101.0
hsa-miR-15b-3p,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,37.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15b-5p,0.0,0.0,0.0,33.0,0.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,51.0,0.0,2.0,0.0,1.0,84.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,25.0,2.0,0.0,0.0,1.0,0.0
hsa-miR-16-1-3p,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,5.0,116.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-16-2-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-16-5p,57923.0,96859.0,29773.0,216440.0,28540.0,22518.0,12458.0,179807.0,91310.0,19941.0,338926.0,38673.0,56484.0,69629.0,26532.0,25046.0,19725.0,69862.0,5035.0,38473.0,21979.0,58799.0,586219.0,26786.0,23243.0,54322.0,16138.0,27543.0,173950.0,106816.0,31796.0,56822.0,60134.0,38034.0,19993.0,24110.0,7218.0
hsa-miR-17-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-17-5p,0.0,0.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-181a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181a-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181a-5p,2.0,12.0,4.0,2.0,4.0,0.0,2.0,3.0,1.0,0.0,4.0,7.0,5.0,4.0,1.0,6.0,0.0,28.0,0.0,9.0,3.0,28.0,10.0,8.0,8.0,1.0,8.0,0.0,2.0,5.0,0.0,3.0,5.0,2.0,2.0,1.0,47.0
hsa-miR-181b-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-5p,437.0,1186.0,104.0,919.0,0.0,142.0,436.0,229.0,212.0,137.0,447.0,405.0,981.0,775.0,333.0,331.0,591.0,508.0,128.0,1122.0,190.0,1180.0,2690.0,1121.0,1476.0,228.0,214.0,398.0,525.0,84.0,423.0,397.0,5.0,380.0,224.0,490.0,213.0
hsa-miR-181c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,0.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,0.0,0.0,14.0,23.0,1.0,0.0,26.0,149.0,0.0,0.0,1.0,31.0,162.0,152.0,23.0,274.0,57.0,69.0,64.0,0.0,0.0,0.0,37.0,0.0,2.0,0.0,0.0,49.0
hsa-miR-182-5p,0.0,168.0,0.0,75.0,200.0,0.0,0.0,0.0,18.0,0.0,6.0,0.0,0.0,77.0,1.0,0.0,0.0,35.0,0.0,53.0,34.0,82.0,82.0,0.0,0.0,29.0,0.0,77.0,39.0,0.0,0.0,22.0,56.0,47.0,0.0,102.0,34.0
hsa-miR-1827,2.0,1.0,2.0,6.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,3.0,0.0,3.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-183-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,0.0,0.0,0.0,55.0,0.0,37.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,1.0,71.0,0.0,0.0
hsa-miR-1843,0.0,31.0,106.0,40.0,0.0,64.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,70.0,0.0,95.0,69.0,0.0,0.0,0.0,0.0,0.0,155.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-185-3p,0.0,0.0,0.0,24.0,0.0,0.0,0.0,81.0,13.0,0.0,0.0,0.0,0.0,100.0,0.0,13.0,0.0,42.0,56.0,56.0,0.0,30.0,157.0,207.0,492.0,74.0,0.0,47.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0
hsa-miR-185-5p,5.0,59.0,2.0,44.0,2.0,34.0,0.0,6.0,17.0,1.0,40.0,26.0,7.0,11.0,1.0,20.0,9.0,39.0,2.0,9.0,2.0,2.0,250.0,0.0,3.0,4.0,0.0,2.0,11.0,3.0,3.0,6.0,3.0,0.0,0.0,4.0,1.0
hsa-miR-186-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,95.0,0.0,0.0,0.0,0.0
hsa-miR-186-5p,1.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,63.0,110.0,0.0,58.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,180.0,39.0,0.0,80.0,19.0,0.0,0.0,0.0,60.0,1.0,0.0,0.0,0.0
hsa-miR-18a-3p,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,92.0,0.0,73.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,39.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0
hsa-miR-18a-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,49.0,149.0,0.0,122.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,46.0,36.0,18.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,28.0,55.0,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190b-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-191-5p,9.0,155.0,1.0,104.0,2.0,0.0,0.0,1.0,59.0,0.0,36.0,0.0,257.0,1.0,35.0,6.0,0.0,32.0,0.0,2.0,1.0,3.0,205.0,2.0,0.0,33.0,2.0,0.0,2.0,1.0,0.0,26.0,3.0,0.0,1.0,1.0,0.0
hsa-miR-192-5p,0.0,94.0,4.0,46.0,2.0,1.0,1.0,7.0,18.0,26.0,29.0,5.0,5.0,1.0,1.0,75.0,0.0,48.0,3.0,1.0,7.0,2.0,45.0,2.0,0.0,1.0,3.0,0.0,5.0,7.0,0.0,2.0,6.0,0.0,0.0,3.0,0.0
hsa-miR-193a-5p,102.0,10.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,27.0,0.0,4.0,0.0,5.0,11.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-193b-5p,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,4233.0,2605.0,1608.0,4735.0,1934.0,839.0,440.0,2037.0,2735.0,1167.0,2605.0,506.0,2288.0,1695.0,1387.0,6031.0,814.0,1690.0,625.0,564.0,628.0,843.0,8440.0,593.0,160.0,1167.0,75.0,505.0,3557.0,2293.0,712.0,1527.0,5948.0,1502.0,708.0,677.0,199.0
hsa-miR-195-5p,90.0,101.0,0.0,488.0,0.0,43.0,0.0,11.0,130.0,0.0,13.0,40.0,168.0,125.0,0.0,161.0,0.0,105.0,0.0,69.0,0.0,171.0,906.0,0.0,0.0,85.0,0.0,44.0,265.0,0.0,0.0,27.0,132.0,2.0,173.0,0.0,23.0
hsa-miR-196a-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196b-5p,112.0,338.0,561.0,570.0,107.0,107.0,183.0,694.0,375.0,180.0,803.0,171.0,460.0,427.0,15.0,128.0,1020.0,614.0,62.0,365.0,260.0,60.0,1384.0,357.0,12159.0,240.0,99.0,238.0,449.0,145.0,207.0,426.0,126.0,134.0,193.0,356.0,149.0
hsa-miR-197-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,51.0,0.0,0.0,16.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-197-5p,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,59.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,17.0,244.0,42.0,216.0,9.0,139.0,3.0,30.0,1.0,4.0,56.0,29.0,77.0,333.0,21.0,153.0,35.0,164.0,12.0,58.0,5.0,204.0,958.0,33.0,202.0,20.0,5.0,96.0,118.0,89.0,3.0,53.0,25.0,389.0,1.0,346.0,8.0
hsa-miR-199a-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199b-3p,28.0,228.0,138.0,122.0,20.0,0.0,20.0,1.0,52.0,1.0,0.0,22.0,0.0,2.0,38.0,0.0,5.0,30.0,1.0,3.0,137.0,177.0,100.0,2.0,40.0,31.0,5.0,8.0,0.0,5.0,32.0,41.0,0.0,16.0,36.0,10.0,0.0
hsa-miR-199b-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19a-3p,64.0,50.0,2.0,104.0,0.0,1.0,118.0,1.0,56.0,3.0,179.0,50.0,1.0,25.0,0.0,41.0,0.0,67.0,1.0,3.0,30.0,35.0,387.0,322.0,0.0,68.0,130.0,98.0,23.0,2.0,76.0,0.0,20.0,1.0,0.0,0.0,0.0
hsa-miR-19b-3p,0.0,145.0,0.0,149.0,0.0,74.0,3.0,2.0,101.0,4.0,262.0,107.0,210.0,109.0,1.0,7.0,41.0,51.0,3.0,78.0,66.0,50.0,617.0,170.0,348.0,40.0,31.0,71.0,140.0,1.0,1.0,98.0,87.0,1.0,0.0,147.0,42.0
hsa-miR-200a-3p,102.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,27.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,319.0,0.0,155.0,62.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
hsa-miR-200c-3p,1.0,74.0,205.0,49.0,132.0,0.0,0.0,1.0,78.0,0.0,63.0,65.0,0.0,86.0,58.0,59.0,68.0,147.0,0.0,67.0,149.0,278.0,387.0,236.0,0.0,53.0,53.0,0.0,0.0,445.0,1.0,65.0,61.0,0.0,0.0,0.0,120.0
hsa-miR-200c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-202-3p,0.0,49.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-203a-3p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-2053,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-206,7244.0,3366.0,254.0,5659.0,0.0,73.0,3.0,366.0,68.0,0.0,165.0,58.0,108.0,115.0,246.0,119.0,269.0,109.0,91.0,0.0,55.0,7202.0,2821.0,0.0,450.0,618.0,0.0,0.0,51.0,0.0,2.0,159.0,50.0,120.0,54.0,12056.0,59.0
hsa-miR-20a-5p,2.0,6.0,1.0,7.0,1.0,1.0,2.0,11.0,6.0,0.0,19.0,11.0,2.0,5.0,0.0,9.0,2.0,8.0,1.0,1.0,1.0,4.0,48.0,0.0,6.0,4.0,3.0,1.0,5.0,2.0,2.0,7.0,3.0,2.0,0.0,1.0,2.0
hsa-miR-20b-5p,0.0,2.0,0.0,8.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
hsa-miR-21-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-21-5p,120.0,310.0,223.0,427.0,294.0,52.0,150.0,371.0,176.0,9.0,295.0,163.0,435.0,256.0,54.0,383.0,96.0,289.0,35.0,363.0,96.0,430.0,1147.0,104.0,817.0,346.0,225.0,125.0,287.0,175.0,188.0,288.0,152.0,37.0,38.0,207.0,23.0
hsa-miR-210-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-211-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2110,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2115-3p,0.0,1.0,98.0,45.0,286.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,107.0,300.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0
hsa-miR-2115-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,0.0,0.0,0.0,1.0,0.0,1.0,68.0,1.0,1.0,1.0,2.0,22.0,0.0,123.0,55.0,201.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
hsa-miR-216a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-217-5p,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,123.0,0.0,0.0,66.0,51.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,147.0,0.0
hsa-miR-219a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,6.0,0.0,1.0,1.0,7.0,1.0,18.0,2.0,252.0,1.0,1.0,109.0,0.0,0.0,0.0,64.0,0.0,2.0,0.0,1.0,46.0,3.0,2.0,1.0,142.0,0.0
hsa-miR-221-3p,140.0,43.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,53.0,12.0,1.0,61.0,0.0,2.0,0.0,0.0,11.0,2.0,5.0,1.0,1.0,0.0,150.0,1.0,2.0,3.0,2.0,0.0,1.0,89.0,0.0
hsa-miR-222-3p,0.0,52.0,0.0,185.0,0.0,104.0,0.0,1.0,134.0,2.0,89.0,79.0,515.0,26.0,11.0,139.0,172.0,198.0,1.0,238.0,43.0,352.0,631.0,0.0,346.0,45.0,237.0,78.0,86.0,172.0,0.0,64.0,24.0,0.0,0.0,165.0,0.0
