miRNA,ERR3629088,ERR3629087,ERR3629086,ERR3629085,ERR3629084,ERR3629083,ERR3629082,ERR3629081,ERR3629080,ERR3629079,ERR3629078,ERR3629077
hsa-miR-5695,2.0,3.0,1.0,0.0,3.0,4.0,3.0,2.0,0.0,2.0,3.0,2.0
hsa-miR-5696,0.0,0.0,0.0,3.0,3.0,0.0,5.0,2.0,4.0,2.0,2.0,1.0
hsa-miR-5697,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5698,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0
hsa-miR-570-3p,1.0,1.0,3.0,0.0,1.0,3.0,0.0,4.0,1.0,1.0,2.0,3.0
hsa-miR-570-5p,0.0,6.0,1.0,6.0,3.0,4.0,1.0,1.0,4.0,0.0,4.0,4.0
hsa-miR-5706,2.0,1.0,2.0,1.0,0.0,2.0,3.0,0.0,3.0,3.0,0.0,1.0
hsa-miR-574-3p,129.0,107.0,76.0,175.0,203.0,224.0,501.0,359.0,208.0,199.0,258.0,177.0
hsa-miR-574-5p,53.0,40.0,25.0,64.0,62.0,55.0,228.0,92.0,58.0,55.0,84.0,96.0
hsa-miR-576-3p,888.0,765.0,443.0,873.0,1039.0,913.0,648.0,723.0,491.0,506.0,659.0,520.0
hsa-miR-576-5p,15.0,10.0,5.0,13.0,15.0,17.0,19.0,19.0,23.0,16.0,27.0,18.0
hsa-miR-577,34.0,17.0,9.0,32.0,34.0,39.0,12.0,25.0,15.0,17.0,27.0,31.0
hsa-miR-579-3p,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-579-5p,8.0,8.0,4.0,11.0,9.0,7.0,8.0,4.0,11.0,3.0,2.0,7.0
hsa-miR-580-3p,30.0,39.0,23.0,19.0,35.0,24.0,6.0,24.0,23.0,5.0,10.0,7.0
hsa-miR-581,7.0,5.0,2.0,4.0,10.0,7.0,7.0,9.0,4.0,3.0,1.0,5.0
hsa-miR-582-3p,62.0,52.0,31.0,40.0,78.0,68.0,95.0,38.0,109.0,28.0,37.0,27.0
hsa-miR-582-5p,10.0,15.0,8.0,36.0,36.0,30.0,60.0,33.0,38.0,21.0,21.0,17.0
hsa-miR-584-3p,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-584-5p,3186.0,3327.0,1865.0,2174.0,2744.0,2367.0,1800.0,1886.0,1094.0,1779.0,2129.0,2018.0
hsa-miR-586,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-589-3p,1.0,2.0,1.0,5.0,3.0,5.0,1.0,4.0,5.0,1.0,2.0,1.0
hsa-miR-589-5p,498.0,527.0,326.0,345.0,466.0,414.0,445.0,346.0,326.0,276.0,364.0,272.0
hsa-miR-590-3p,111.0,101.0,65.0,90.0,99.0,112.0,76.0,86.0,41.0,86.0,54.0,64.0
hsa-miR-590-5p,4.0,6.0,5.0,3.0,7.0,11.0,7.0,4.0,6.0,3.0,4.0,7.0
hsa-miR-592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-597-3p,6.0,6.0,2.0,5.0,2.0,6.0,10.0,1.0,5.0,1.0,3.0,4.0
hsa-miR-597-5p,0.0,2.0,0.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0
hsa-miR-598-3p,158.0,169.0,109.0,180.0,180.0,209.0,234.0,145.0,118.0,117.0,142.0,143.0
hsa-miR-598-5p,1.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0
hsa-miR-600,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-602,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-605-3p,5.0,8.0,11.0,3.0,7.0,10.0,6.0,12.0,4.0,5.0,7.0,12.0
hsa-miR-605-5p,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,3.0
hsa-miR-6068,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-610,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
hsa-miR-612,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-615-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0
hsa-miR-616-3p,7.0,13.0,1.0,2.0,11.0,5.0,17.0,7.0,2.0,6.0,11.0,9.0
hsa-miR-616-5p,1.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,6.0,2.0,0.0,2.0
hsa-miR-618,63.0,55.0,20.0,44.0,47.0,64.0,48.0,29.0,28.0,33.0,25.0,32.0
hsa-miR-619-5p,1.0,5.0,2.0,1.0,4.0,4.0,0.0,2.0,0.0,1.0,5.0,3.0
hsa-miR-624-3p,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-624-5p,8.0,14.0,4.0,19.0,14.0,16.0,16.0,7.0,14.0,7.0,6.0,7.0
hsa-miR-625-3p,198.0,194.0,228.0,124.0,52.0,171.0,10.0,99.0,143.0,32.0,48.0,123.0
hsa-miR-625-5p,106.0,63.0,24.0,73.0,229.0,106.0,210.0,152.0,65.0,55.0,171.0,106.0
hsa-miR-627-3p,3.0,3.0,1.0,2.0,4.0,4.0,6.0,2.0,2.0,5.0,7.0,7.0
hsa-miR-627-5p,9.0,8.0,3.0,7.0,2.0,6.0,4.0,2.0,1.0,2.0,2.0,5.0
hsa-miR-628-3p,69.0,47.0,27.0,66.0,76.0,93.0,83.0,83.0,58.0,42.0,66.0,65.0
hsa-miR-628-5p,108.0,98.0,61.0,105.0,107.0,107.0,111.0,83.0,61.0,43.0,78.0,67.0
hsa-miR-629-3p,10.0,10.0,8.0,6.0,14.0,5.0,16.0,16.0,3.0,8.0,7.0,7.0
hsa-miR-629-5p,2032.0,1926.0,1119.0,1676.0,1985.0,1914.0,1595.0,1354.0,862.0,1171.0,1270.0,1264.0
hsa-miR-632,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-636,0.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,2.0,2.0,1.0
hsa-miR-639,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-641,62.0,63.0,39.0,58.0,68.0,68.0,86.0,46.0,44.0,31.0,44.0,34.0
hsa-miR-642a-3p,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-642a-5p,0.0,1.0,0.0,15.0,5.0,20.0,15.0,0.0,0.0,1.0,10.0,7.0
hsa-miR-643,1.0,8.0,2.0,4.0,6.0,2.0,4.0,4.0,1.0,4.0,2.0,4.0
hsa-miR-6500-3p,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-6501-3p,0.0,2.0,1.0,1.0,4.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0
hsa-miR-6501-5p,10.0,6.0,9.0,10.0,12.0,13.0,11.0,12.0,13.0,9.0,1.0,10.0
hsa-miR-6502-3p,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6502-5p,15.0,16.0,10.0,16.0,21.0,15.0,26.0,11.0,12.0,9.0,12.0,4.0
hsa-miR-6503-3p,28.0,33.0,15.0,14.0,36.0,25.0,38.0,31.0,22.0,11.0,17.0,26.0
hsa-miR-6503-5p,12.0,13.0,6.0,20.0,25.0,23.0,20.0,19.0,19.0,9.0,19.0,5.0
hsa-miR-6505-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-6505-5p,1.0,2.0,2.0,6.0,1.0,6.0,2.0,1.0,0.0,2.0,2.0,2.0
hsa-miR-6506-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6506-5p,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-6507-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6508-3p,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-6509-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
hsa-miR-6509-5p,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,3.0,4.0
hsa-miR-651-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-651-5p,408.0,422.0,281.0,256.0,287.0,272.0,236.0,240.0,137.0,246.0,267.0,242.0
hsa-miR-6511a-3p,0.0,4.0,1.0,4.0,3.0,1.0,1.0,3.0,3.0,0.0,4.0,1.0
hsa-miR-6511a-5p,0.0,3.0,2.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-6511b-3p,3.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0
hsa-miR-6511b-5p,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,0.0,1.0,3.0
hsa-miR-6513-3p,0.0,6.0,4.0,0.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0
hsa-miR-6513-5p,13.0,10.0,6.0,12.0,20.0,6.0,11.0,10.0,4.0,12.0,15.0,10.0
hsa-miR-6514-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
hsa-miR-6514-5p,3.0,2.0,0.0,2.0,6.0,4.0,7.0,2.0,1.0,5.0,2.0,4.0
hsa-miR-6515-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-6515-5p,5.0,4.0,4.0,1.0,8.0,8.0,15.0,6.0,2.0,6.0,5.0,6.0
hsa-miR-6516-3p,4.0,6.0,5.0,6.0,6.0,2.0,4.0,7.0,4.0,6.0,10.0,4.0
hsa-miR-6516-5p,28.0,50.0,17.0,31.0,59.0,52.0,47.0,43.0,36.0,37.0,37.0,29.0
hsa-miR-652-3p,1332.0,1314.0,748.0,1388.0,1526.0,1568.0,2173.0,1497.0,1119.0,1186.0,1413.0,1387.0
hsa-miR-652-5p,4.0,4.0,1.0,2.0,3.0,5.0,1.0,0.0,3.0,3.0,3.0,5.0
hsa-miR-654-3p,106.0,104.0,81.0,92.0,99.0,103.0,140.0,70.0,78.0,70.0,99.0,62.0
hsa-miR-654-5p,56.0,53.0,29.0,36.0,37.0,55.0,71.0,34.0,37.0,30.0,40.0,52.0
hsa-miR-655-3p,5.0,3.0,1.0,9.0,10.0,13.0,17.0,8.0,1.0,3.0,8.0,3.0
hsa-miR-655-5p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-656-3p,3.0,6.0,5.0,2.0,2.0,1.0,5.0,3.0,7.0,6.0,6.0,10.0
hsa-miR-656-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-659-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-659-5p,5.0,7.0,5.0,3.0,5.0,5.0,2.0,3.0,4.0,8.0,4.0,1.0
hsa-miR-660-3p,11.0,3.0,7.0,9.0,6.0,8.0,14.0,10.0,3.0,8.0,4.0,2.0
hsa-miR-660-5p,2388.0,2776.0,1627.0,1972.0,2397.0,2160.0,2186.0,2054.0,1814.0,1880.0,1924.0,1766.0
hsa-miR-663a,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
hsa-miR-663b,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
hsa-miR-664a-3p,19.0,18.0,14.0,36.0,38.0,50.0,75.0,57.0,42.0,47.0,67.0,52.0
hsa-miR-664a-5p,196.0,187.0,103.0,260.0,245.0,262.0,486.0,252.0,180.0,155.0,247.0,200.0
hsa-miR-664b-3p,0.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0
hsa-miR-665,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0
hsa-miR-668-3p,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-671-3p,36.0,34.0,19.0,16.0,17.0,18.0,31.0,18.0,27.0,15.0,17.0,25.0
hsa-miR-671-5p,55.0,41.0,31.0,38.0,61.0,51.0,26.0,29.0,52.0,22.0,36.0,24.0
hsa-miR-6715b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-6716-3p,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-6718-5p,37.0,30.0,18.0,30.0,40.0,26.0,14.0,17.0,16.0,15.0,20.0,28.0
hsa-miR-6721-5p,2.0,0.0,0.0,4.0,0.0,0.0,8.0,6.0,1.0,0.0,1.0,1.0
hsa-miR-6724-5p,0.0,2.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6726-3p,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6726-5p,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6727-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
hsa-miR-6728-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6728-5p,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6729-5p,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-6730-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6731-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-6731-5p,2.0,2.0,2.0,3.0,4.0,4.0,10.0,3.0,0.0,2.0,3.0,2.0
hsa-miR-6732-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-6732-5p,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6733-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-6733-5p,18.0,29.0,12.0,19.0,34.0,20.0,5.0,15.0,12.0,6.0,7.0,10.0
hsa-miR-6734-5p,2.0,4.0,0.0,3.0,5.0,8.0,6.0,3.0,7.0,1.0,4.0,2.0
hsa-miR-6735-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
hsa-miR-6735-5p,1.0,0.0,0.0,1.0,1.0,4.0,6.0,5.0,1.0,0.0,0.0,1.0
hsa-miR-6736-5p,1.0,1.0,0.0,3.0,9.0,5.0,3.0,2.0,0.0,2.0,5.0,1.0
hsa-miR-6737-3p,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
hsa-miR-6737-5p,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6738-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-6739-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6739-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-6740-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6740-5p,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6741-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6741-5p,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,6.0,2.0
hsa-miR-6742-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6743-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6747-3p,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6748-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-6749-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
hsa-miR-6751-5p,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-6753-3p,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6754-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6754-5p,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6755-5p,9.0,10.0,4.0,11.0,8.0,10.0,12.0,3.0,3.0,5.0,2.0,5.0
hsa-miR-6758-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6758-5p,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6759-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-676-3p,10.0,6.0,7.0,4.0,5.0,6.0,4.0,8.0,1.0,2.0,7.0,6.0
hsa-miR-6761-5p,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-6762-3p,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0
hsa-miR-6762-5p,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6763-5p,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0
hsa-miR-6764-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6764-5p,6.0,5.0,1.0,3.0,1.0,2.0,2.0,3.0,0.0,5.0,1.0,2.0
hsa-miR-6765-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6766-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-6767-5p,0.0,4.0,0.0,3.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,0.0
hsa-miR-6769a-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6769b-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-6769b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-6770-3p,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-6770-5p,3.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6771-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-6771-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-6772-3p,3.0,4.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-6772-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6774-3p,1.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0
hsa-miR-6774-5p,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-6775-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-6776-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6777-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6777-5p,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6779-5p,0.0,0.0,0.0,2.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,2.0
hsa-miR-6780a-5p,0.0,0.0,1.0,1.0,0.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0
hsa-miR-6781-5p,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-6782-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6783-5p,5.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
hsa-miR-6785-5p,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6786-3p,1.0,2.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0
hsa-miR-6788-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6789-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6789-5p,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6791-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-6791-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-6793-5p,2.0,4.0,0.0,3.0,3.0,6.0,3.0,2.0,1.0,2.0,3.0,3.0
hsa-miR-6796-5p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6797-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6798-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6799-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-6799-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-6800-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-6800-5p,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0
hsa-miR-6801-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6802-3p,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
hsa-miR-6802-5p,2.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0
hsa-miR-6803-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
hsa-miR-6804-5p,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-6805-5p,4.0,5.0,0.0,2.0,6.0,3.0,6.0,4.0,2.0,2.0,3.0,3.0
hsa-miR-6806-3p,2.0,1.0,0.0,5.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0
hsa-miR-6807-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-6808-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
hsa-miR-6809-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6809-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6810-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6812-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6812-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6813-5p,2.0,1.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0
hsa-miR-6815-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6816-3p,0.0,2.0,0.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0
hsa-miR-6817-3p,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
hsa-miR-6818-3p,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0
hsa-miR-6818-5p,14.0,3.0,4.0,6.0,7.0,11.0,11.0,8.0,7.0,3.0,4.0,4.0
hsa-miR-6819-3p,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-6819-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hsa-miR-6820-5p,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6821-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
hsa-miR-6821-5p,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,2.0,1.0
hsa-miR-6822-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6823-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-6824-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-6824-5p,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-6825-5p,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-6826-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
