miRNA,SRR8586300,SRR8586301,SRR8586302,SRR8586303,SRR8586304
hsa-miR-624-5p,0.0,0.0,2.0,0.0,5.0
hsa-miR-625-5p,0.0,0.0,0.0,0.0,1.0
hsa-miR-627-3p,0.0,0.0,0.0,1.0,0.0
hsa-miR-628-3p,0.0,4.0,2.0,9.0,9.0
hsa-miR-628-5p,0.0,0.0,0.0,0.0,2.0
hsa-miR-629-3p,0.0,0.0,0.0,0.0,1.0
hsa-miR-629-5p,1.0,0.0,0.0,2.0,33.0
hsa-miR-641,0.0,0.0,1.0,0.0,0.0
hsa-miR-6503-3p,0.0,0.0,0.0,0.0,5.0
hsa-miR-6509-5p,0.0,0.0,0.0,0.0,1.0
hsa-miR-651-5p,0.0,0.0,0.0,0.0,4.0
hsa-miR-652-3p,0.0,0.0,0.0,4.0,9.0
hsa-miR-652-5p,0.0,0.0,1.0,0.0,0.0
hsa-miR-653-3p,0.0,1.0,0.0,0.0,0.0
hsa-miR-654-3p,0.0,15.0,2.0,37.0,20.0
hsa-miR-654-5p,1.0,0.0,0.0,1.0,1.0
hsa-miR-656-3p,0.0,3.0,0.0,6.0,4.0
hsa-miR-659-5p,0.0,0.0,0.0,1.0,0.0
hsa-miR-660-5p,1.0,1.0,7.0,4.0,14.0
hsa-miR-663a,0.0,0.0,1.0,0.0,0.0
hsa-miR-664a-3p,0.0,0.0,0.0,2.0,1.0
hsa-miR-664a-5p,0.0,2.0,0.0,9.0,6.0
hsa-miR-665,0.0,1.0,0.0,1.0,3.0
hsa-miR-671-3p,1.0,0.0,1.0,4.0,6.0
hsa-miR-6729-5p,0.0,0.0,0.0,0.0,1.0
hsa-miR-6763-5p,0.0,0.0,0.0,0.0,1.0
hsa-miR-6770-5p,0.0,0.0,0.0,0.0,3.0
hsa-miR-6773-5p,0.0,0.0,0.0,1.0,0.0
hsa-miR-6805-5p,0.0,0.0,0.0,0.0,3.0
hsa-miR-6809-5p,0.0,0.0,0.0,0.0,1.0
hsa-miR-6815-5p,0.0,0.0,0.0,0.0,1.0
hsa-miR-6838-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-6856-5p,0.0,1.0,0.0,0.0,0.0
hsa-miR-6866-5p,0.0,0.0,0.0,0.0,2.0
hsa-miR-6875-5p,0.0,0.0,1.0,0.0,0.0
hsa-miR-7-1-3p,0.0,2.0,0.0,0.0,1.0
hsa-miR-7-5p,0.0,0.0,11.0,1.0,20.0
hsa-miR-708-3p,0.0,0.0,0.0,1.0,0.0
hsa-miR-708-5p,0.0,0.0,1.0,3.0,2.0
hsa-miR-7108-3p,0.0,1.0,1.0,0.0,0.0
hsa-miR-7110-3p,0.0,1.0,0.0,0.0,0.0
hsa-miR-744-3p,0.0,0.0,0.0,0.0,1.0
hsa-miR-744-5p,3.0,9.0,4.0,35.0,16.0
hsa-miR-758-3p,0.0,1.0,0.0,2.0,1.0
hsa-miR-766-3p,0.0,0.0,0.0,0.0,1.0
hsa-miR-769-5p,2.0,8.0,3.0,18.0,17.0
hsa-miR-7704,0.0,1.0,0.0,0.0,0.0
hsa-miR-7974,0.0,0.0,1.0,0.0,0.0
hsa-miR-8061,0.0,0.0,0.0,0.0,4.0
hsa-miR-8086,0.0,0.0,1.0,0.0,0.0
hsa-miR-873-5p,0.0,0.0,0.0,0.0,2.0
hsa-miR-874-3p,1.0,0.0,2.0,7.0,15.0
hsa-miR-877-5p,0.0,0.0,0.0,0.0,3.0
hsa-miR-885-3p,0.0,0.0,2.0,0.0,0.0
hsa-miR-885-5p,0.0,0.0,0.0,2.0,0.0
hsa-miR-889-3p,3.0,11.0,2.0,18.0,12.0
hsa-miR-890,0.0,0.0,0.0,0.0,1.0
hsa-miR-9-3p,0.0,0.0,1.0,0.0,0.0
hsa-miR-92a-1-5p,0.0,0.0,3.0,0.0,2.0
hsa-miR-92a-3p,32.0,98.0,196.0,216.0,476.0
hsa-miR-92b-3p,8.0,42.0,25.0,109.0,67.0
hsa-miR-92b-5p,0.0,0.0,0.0,0.0,1.0
hsa-miR-93-3p,0.0,3.0,0.0,2.0,0.0
hsa-miR-93-5p,1.0,0.0,9.0,7.0,26.0
hsa-miR-933,0.0,0.0,0.0,0.0,1.0
hsa-miR-941,1.0,1.0,4.0,11.0,14.0
hsa-miR-942-3p,0.0,0.0,0.0,0.0,2.0
hsa-miR-942-5p,1.0,0.0,0.0,2.0,1.0
hsa-miR-95-3p,0.0,0.0,0.0,8.0,4.0
hsa-miR-96-5p,11.0,10.0,6.0,25.0,151.0
hsa-miR-98-5p,3.0,13.0,35.0,69.0,29.0
hsa-miR-9901,0.0,0.0,3.0,0.0,0.0
hsa-miR-9985,0.0,0.0,0.0,0.0,4.0
hsa-miR-99a-3p,0.0,0.0,0.0,1.0,0.0
hsa-miR-99a-5p,574.0,2085.0,993.0,8119.0,7797.0
hsa-miR-99b-3p,0.0,0.0,1.0,1.0,1.0
hsa-miR-99b-5p,59.0,204.0,853.0,1621.0,2011.0
hsa-mir-12136-5p,0.0,5.0,0.0,6.0,0.0
hsa-mir-1273c-5p,0.0,0.0,0.0,2.0,0.0
hsa-mir-2110-5p,1.0,0.0,0.0,4.0,0.0
hsa-mir-3648-1-5p,0.0,0.0,1.0,0.0,1.0
hsa-mir-3648-2-5p,0.0,0.0,1.0,0.0,1.0
hsa-mir-3652-5p,0.0,0.0,3.0,0.0,0.0
hsa-mir-3908-5p,0.0,0.0,0.0,1.0,0.0
hsa-mir-421-3p,0.0,0.0,0.0,0.0,1.0
hsa-mir-4430-5p,0.0,0.0,0.0,1.0,0.0
hsa-mir-4460-5p,0.0,0.0,0.0,1.0,0.0
hsa-mir-5193-3p,2.0,0.0,0.0,2.0,0.0
hsa-mir-548ac-3p,0.0,0.0,0.0,0.0,2.0
hsa-mir-548ag-2-5p,0.0,0.0,0.0,2.0,0.0
hsa-mir-5684-5p,0.0,0.0,0.0,0.0,1.0
hsa-mir-643-3p,0.0,0.0,0.0,1.0,0.0
hsa-mir-8086-5p,0.0,0.0,0.0,3.0,1.0
hsa-mir-940-3p,0.0,0.0,0.0,1.0,0.0
