miRNA,SRR10995914,SRR10995915,SRR10995916,SRR10995917,SRR10995918,SRR10995919,SRR10995920,SRR10995921,SRR10995922,SRR10995923,SRR10995924,SRR10995925,SRR10995926,SRR10995927,SRR10995928,SRR10995929,SRR10995930,SRR10995931,SRR10995932,SRR10995933,SRR10995934,SRR10995935,SRR10995936,SRR10995937,SRR10995938,SRR10995939,SRR10995940,SRR10995941,SRR10995942
hsa-miR-4800-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-483-5p,1.0,0.0,0.0,3.0,6.0,0.0,4.0,0.0,4.0,2.0,0.0,6.0,2.0,7.0,2.0,3.0,0.0,1.0,5.0,0.0,7.0,0.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0
hsa-miR-484,159.0,77.0,162.0,500.0,1097.0,468.0,31.0,13.0,62.0,69.0,87.0,104.0,14.0,64.0,31.0,79.0,5.0,727.0,579.0,247.0,95.0,187.0,100.0,193.0,282.0,97.0,59.0,62.0,83.0
hsa-miR-485-3p,1.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
hsa-miR-485-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,8.0,1.0,0.0,0.0
hsa-miR-486-3p,1.0,1.0,0.0,0.0,4.0,3.0,10.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,7.0,1.0,2.0,0.0,1.0
hsa-miR-486-5p,0.0,190.0,5.0,417.0,44.0,462.0,751.0,93.0,238.0,232.0,3.0,4.0,106.0,202.0,22.0,293.0,0.0,8342.0,5.0,1.0,678.0,107.0,1.0,6023.0,11509.0,35.0,96.0,80.0,200.0
hsa-miR-487a-3p,0.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-487a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-487b-3p,6.0,101.0,5.0,9.0,15.0,14.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,1.0,16.0,28.0,9.0,6.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
hsa-miR-487b-5p,1.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,1.0,1.0,0.0,4.0,5.0,1.0,1.0,0.0
hsa-miR-490-3p,6.0,73.0,6.0,8.0,10.0,3.0,0.0,1.0,4.0,5.0,2.0,5.0,0.0,1.0,2.0,2.0,0.0,4.0,8.0,8.0,13.0,9.0,9.0,4.0,10.0,4.0,4.0,0.0,3.0
hsa-miR-490-5p,14.0,14.0,18.0,13.0,20.0,24.0,1.0,0.0,3.0,3.0,7.0,8.0,0.0,2.0,0.0,3.0,0.0,19.0,22.0,4.0,10.0,29.0,2.0,2.0,3.0,3.0,10.0,7.0,3.0
hsa-miR-491-5p,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-493-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-493-5p,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,8.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0
hsa-miR-494-3p,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-495-3p,94.0,610.0,75.0,83.0,131.0,97.0,8.0,20.0,19.0,22.0,16.0,59.0,28.0,82.0,19.0,32.0,2.0,128.0,162.0,72.0,43.0,69.0,83.0,69.0,51.0,38.0,48.0,49.0,58.0
hsa-miR-495-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-496,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-497-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-497-5p,1.0,4.0,2.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
hsa-miR-499a-5p,23.0,2.0,25.0,4.0,49.0,51.0,0.0,0.0,0.0,6.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,43.0,55.0,22.0,0.0,14.0,1.0,0.0,0.0,0.0,9.0,1.0,3.0
hsa-miR-5001-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5009-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-500a-3p,52.0,56.0,6.0,24.0,241.0,95.0,3.0,1.0,7.0,16.0,19.0,4.0,4.0,1.0,2.0,24.0,1.0,58.0,214.0,65.0,2.0,80.0,21.0,38.0,2.0,4.0,18.0,1.0,0.0
hsa-miR-500a-5p,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
hsa-miR-500b-5p,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-501-3p,86.0,42.0,87.0,165.0,278.0,174.0,30.0,9.0,25.0,90.0,110.0,128.0,10.0,18.0,17.0,106.0,7.0,176.0,135.0,71.0,76.0,67.0,56.0,70.0,80.0,55.0,48.0,57.0,31.0
hsa-miR-501-5p,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5010-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-502-3p,42.0,51.0,132.0,115.0,17.0,66.0,7.0,3.0,1.0,6.0,2.0,79.0,0.0,13.0,0.0,0.0,0.0,130.0,13.0,12.0,138.0,3.0,4.0,5.0,37.0,18.0,11.0,19.0,12.0
hsa-miR-502-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-503-5p,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-504-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-505-3p,1.0,8.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,15.0,4.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0
hsa-miR-505-5p,1.0,0.0,0.0,4.0,2.0,9.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,9.0,15.0,3.0,1.0,1.0,5.0,7.0,5.0,3.0,2.0,1.0,2.0
hsa-miR-506-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-511-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0
hsa-miR-514b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-516a-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-516b-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-5189-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-520a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-532-3p,20.0,21.0,14.0,16.0,11.0,20.0,5.0,2.0,7.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,0.0,16.0,25.0,11.0,2.0,12.0,8.0,17.0,22.0,31.0,8.0,6.0,9.0
hsa-miR-532-5p,8.0,25.0,6.0,10.0,24.0,15.0,7.0,1.0,0.0,3.0,6.0,10.0,2.0,3.0,3.0,5.0,1.0,15.0,23.0,5.0,5.0,7.0,5.0,41.0,25.0,5.0,7.0,5.0,3.0
hsa-miR-539-3p,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-539-5p,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-541-3p,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-541-5p,7.0,3.0,8.0,23.0,20.0,19.0,2.0,1.0,1.0,3.0,3.0,15.0,2.0,9.0,1.0,6.0,0.0,18.0,23.0,5.0,36.0,15.0,5.0,7.0,4.0,5.0,0.0,3.0,6.0
hsa-miR-542-3p,8.0,4.0,9.0,24.0,62.0,23.0,10.0,1.0,2.0,5.0,15.0,14.0,2.0,5.0,7.0,11.0,1.0,27.0,32.0,9.0,25.0,13.0,2.0,1.0,0.0,3.0,9.0,7.0,5.0
hsa-miR-543,84.0,866.0,68.0,139.0,127.0,124.0,31.0,13.0,58.0,71.0,64.0,81.0,30.0,80.0,40.0,143.0,6.0,182.0,271.0,118.0,152.0,79.0,155.0,71.0,106.0,178.0,136.0,103.0,81.0
hsa-miR-548ad-5p,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ay-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548bc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548d-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548e-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-548f-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-548j-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-548j-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-548k,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548o-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-548q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548t-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-550a-3-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
hsa-miR-550a-5p,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0
hsa-miR-551b-3p,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-551b-5p,3.0,0.0,2.0,9.0,6.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0
hsa-miR-556-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5588-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-574-3p,0.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,4.0,3.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,8.0,8.0,10.0,2.0,0.0,0.0,1.0
hsa-miR-574-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,12.0,36.0,29.0,8.0,0.0,2.0,10.0
hsa-miR-576-3p,0.0,0.0,1.0,3.0,13.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-576-5p,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-582-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-582-5p,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-584-5p,20.0,5.0,15.0,53.0,123.0,28.0,49.0,6.0,14.0,16.0,32.0,53.0,7.0,9.0,58.0,53.0,3.0,56.0,81.0,17.0,17.0,15.0,12.0,59.0,56.0,24.0,12.0,13.0,6.0
hsa-miR-589-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0
hsa-miR-590-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-592,7.0,16.0,7.0,7.0,22.0,21.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,13.0,15.0,7.0,1.0,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
hsa-miR-597-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-598-3p,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-6068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-6131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-6132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-615-3p,2.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,4.0,3.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0
hsa-miR-618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-624-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-625-3p,0.0,0.0,0.0,2.0,6.0,10.0,0.0,10.0,6.0,16.0,1.0,30.0,3.0,4.0,46.0,2.0,0.0,0.0,6.0,4.0,18.0,2.0,0.0,2.0,11.0,72.0,1.0,3.0,1.0
hsa-miR-625-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-627-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-628-3p,2.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-628-5p,2.0,5.0,5.0,4.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,20.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
hsa-miR-629-5p,14.0,7.0,28.0,35.0,181.0,38.0,18.0,3.0,8.0,17.0,16.0,46.0,5.0,14.0,6.0,21.0,2.0,69.0,20.0,2.0,54.0,13.0,2.0,240.0,244.0,8.0,5.0,6.0,10.0
hsa-miR-641,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-642a-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-651-5p,0.0,0.0,2.0,4.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-6511a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6513-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6515-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6516-5p,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-652-3p,15.0,17.0,30.0,26.0,54.0,25.0,2.0,3.0,1.0,9.0,8.0,19.0,0.0,6.0,1.0,6.0,1.0,41.0,66.0,20.0,25.0,13.0,2.0,15.0,15.0,1.0,5.0,8.0,2.0
hsa-miR-6529-3p,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6529-5p,2412.0,1646.0,2575.0,1770.0,2552.0,1823.0,4159.0,679.0,2621.0,2347.0,2721.0,6347.0,1023.0,4030.0,2786.0,2542.0,177.0,2261.0,2796.0,1181.0,14818.0,1348.0,7579.0,8001.0,9914.0,9272.0,3773.0,2787.0,3539.0
hsa-miR-654-3p,2.0,3.0,1.0,0.0,8.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,11.0,6.0,1.0,0.0,0.0,0.0
