miRNA,ERR10658906,ERR10658907,ERR10658908,ERR10658909,ERR10658910,ERR10658911
hsa-miR-374a-5p,47.0,118.0,67.0,74.0,2.0,75.0
hsa-miR-374b-3p,0.0,12.0,0.0,0.0,0.0,0.0
hsa-miR-374b-5p,0.0,28.0,67.0,0.0,0.0,0.0
hsa-miR-375-3p,4.0,6.0,6.0,2.0,2.0,1.0
hsa-miR-376a-3p,15.0,136.0,52.0,1.0,0.0,9.0
hsa-miR-376a-5p,0.0,39.0,1.0,0.0,0.0,0.0
hsa-miR-376b-3p,31.0,41.0,23.0,0.0,0.0,0.0
hsa-miR-376c-3p,52.0,158.0,131.0,91.0,0.0,0.0
hsa-miR-376c-5p,0.0,9.0,0.0,0.0,0.0,0.0
hsa-miR-377-3p,0.0,60.0,41.0,0.0,0.0,0.0
hsa-miR-377-5p,0.0,21.0,25.0,0.0,0.0,0.0
hsa-miR-378a-3p,8.0,97.0,30.0,11.0,9.0,11.0
hsa-miR-378a-5p,0.0,0.0,24.0,1.0,0.0,1.0
hsa-miR-378c,3.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-379-3p,0.0,4.0,0.0,0.0,0.0,13.0
hsa-miR-379-5p,381.0,1543.0,2085.0,224.0,277.0,620.0
hsa-miR-380-5p,0.0,16.0,22.0,0.0,0.0,0.0
hsa-miR-381-3p,234.0,706.0,567.0,184.0,83.0,273.0
hsa-miR-382-3p,105.0,133.0,128.0,1.0,0.0,19.0
hsa-miR-382-5p,1213.0,1506.0,1988.0,702.0,68.0,974.0
hsa-miR-383-5p,0.0,0.0,19.0,0.0,0.0,0.0
hsa-miR-3909,0.0,7.0,0.0,0.0,0.0,0.0
hsa-miR-3913-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-3914,0.0,0.0,12.0,0.0,0.0,0.0
hsa-miR-3928-3p,24.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3940-3p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-3940-5p,0.0,2.0,0.0,72.0,0.0,0.0
hsa-miR-3942-5p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3943,1.0,10.0,0.0,0.0,0.0,0.0
hsa-miR-3944-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3960,88.0,185.0,372.0,83.0,0.0,35.0
hsa-miR-409-3p,1204.0,1944.0,2298.0,244.0,135.0,666.0
hsa-miR-409-5p,124.0,136.0,199.0,56.0,0.0,0.0
hsa-miR-410-5p,20.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-411-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-411-5p,201.0,1213.0,1222.0,285.0,278.0,369.0
hsa-miR-412-5p,38.0,10.0,27.0,0.0,0.0,0.0
hsa-miR-421,3.0,53.0,69.0,2.0,5.0,9.0
hsa-miR-423-3p,527.0,60.0,846.0,78.0,4.0,24.0
hsa-miR-423-5p,512.0,98.0,245.0,3.0,8.0,261.0
hsa-miR-424-5p,1.0,20.0,6.0,1.0,1.0,25.0
hsa-miR-425-3p,17.0,10.0,42.0,2.0,1.0,4.0
hsa-miR-425-5p,160.0,810.0,981.0,88.0,25.0,142.0
hsa-miR-4286,22.0,4.0,0.0,0.0,1.0,0.0
hsa-miR-429,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-431-3p,26.0,15.0,58.0,0.0,0.0,24.0
hsa-miR-431-5p,234.0,503.0,281.0,0.0,71.0,216.0
hsa-miR-432-5p,1530.0,3179.0,4064.0,549.0,416.0,1324.0
hsa-miR-4326,0.0,27.0,0.0,0.0,1.0,0.0
hsa-miR-433-3p,34.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-4429,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-4436b-3p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-4440,38.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-4450,0.0,0.0,0.0,12.0,0.0,0.0
hsa-miR-4466,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-4467,0.0,0.0,25.0,0.0,0.0,0.0
hsa-miR-4484,34.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4485-3p,0.0,51.0,3.0,0.0,0.0,0.0
hsa-miR-4485-5p,47.0,17.0,0.0,0.0,0.0,0.0
hsa-miR-4488,89.0,173.0,91.0,2.0,3.0,31.0
hsa-miR-4492,26.0,4.0,8.0,0.0,0.0,1.0
hsa-miR-4497,0.0,80.0,24.0,44.0,0.0,0.0
hsa-miR-449c-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-4508,84.0,154.0,152.0,0.0,0.0,12.0
hsa-miR-450a-5p,30.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-450b-5p,0.0,19.0,0.0,0.0,1.0,0.0
hsa-miR-4516,211.0,186.0,207.0,14.0,51.0,56.0
hsa-miR-451a,29.0,0.0,86.0,0.0,0.0,20.0
hsa-miR-4521,0.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-454-3p,22.0,203.0,314.0,69.0,9.0,104.0
hsa-miR-454-5p,2.0,12.0,15.0,0.0,1.0,0.0
hsa-miR-455-3p,31.0,12.0,1.0,0.0,0.0,0.0
hsa-miR-455-5p,49.0,39.0,60.0,0.0,0.0,19.0
hsa-miR-4654,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-4676-3p,0.0,0.0,17.0,0.0,0.0,0.0
hsa-miR-4677-3p,1.0,15.0,0.0,0.0,0.0,0.0
hsa-miR-4677-5p,0.0,9.0,0.0,0.0,0.0,0.0
hsa-miR-4682,0.0,6.0,0.0,0.0,0.0,0.0
hsa-miR-4687-3p,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-4705,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-4706,0.0,0.0,29.0,0.0,0.0,0.0
hsa-miR-4710,0.0,10.0,0.0,0.0,1.0,26.0
hsa-miR-4725-3p,0.0,12.0,20.0,0.0,0.0,0.0
hsa-miR-4741,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-4746-5p,0.0,15.0,0.0,0.0,0.0,0.0
hsa-miR-4762-3p,0.0,18.0,0.0,0.0,0.0,0.0
hsa-miR-4775,0.0,5.0,0.0,0.0,0.0,0.0
hsa-miR-4787-3p,2.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-4791,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-483-3p,1.0,15.0,22.0,0.0,3.0,2.0
hsa-miR-483-5p,43.0,67.0,119.0,4.0,0.0,17.0
hsa-miR-484,0.0,51.0,57.0,1.0,1.0,1.0
hsa-miR-485-3p,271.0,370.0,355.0,269.0,1.0,132.0
hsa-miR-485-5p,323.0,261.0,326.0,0.0,58.0,61.0
hsa-miR-486-5p,185.0,57.0,587.0,0.0,7.0,161.0
hsa-miR-487a-5p,0.0,13.0,0.0,0.0,0.0,0.0
hsa-miR-487b-3p,146.0,132.0,93.0,0.0,0.0,31.0
hsa-miR-487b-5p,27.0,24.0,17.0,0.0,0.0,0.0
hsa-miR-488-3p,1.0,6.0,0.0,0.0,1.0,0.0
hsa-miR-490-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-491-5p,26.0,39.0,80.0,1.0,0.0,0.0
hsa-miR-493-3p,0.0,57.0,74.0,0.0,0.0,28.0
hsa-miR-493-5p,178.0,107.0,110.0,0.0,0.0,27.0
hsa-miR-494-3p,74.0,96.0,148.0,1.0,0.0,54.0
hsa-miR-495-3p,0.0,0.0,2.0,1.0,0.0,0.0
hsa-miR-495-5p,0.0,8.0,0.0,0.0,0.0,0.0
hsa-miR-497-5p,0.0,25.0,0.0,0.0,0.0,0.0
hsa-miR-5001-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-500a-3p,102.0,105.0,136.0,68.0,46.0,3.0
hsa-miR-500b-5p,1.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-501-3p,117.0,99.0,33.0,87.0,1.0,2.0
hsa-miR-501-5p,0.0,0.0,53.0,0.0,0.0,0.0
hsa-miR-502-3p,24.0,57.0,1.0,1.0,1.0,23.0
hsa-miR-502-5p,0.0,0.0,29.0,0.0,0.0,0.0
hsa-miR-503-3p,0.0,17.0,0.0,0.0,0.0,0.0
hsa-miR-503-5p,0.0,17.0,67.0,4.0,1.0,0.0
hsa-miR-504-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-504-5p,34.0,14.0,78.0,47.0,2.0,35.0
hsa-miR-505-3p,21.0,40.0,0.0,0.0,1.0,2.0
hsa-miR-505-5p,0.0,23.0,0.0,0.0,1.0,0.0
hsa-miR-5089-3p,0.0,0.0,0.0,0.0,40.0,0.0
hsa-miR-5090,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-5094,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-513c-5p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-514a-5p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-5187-5p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-532-3p,41.0,32.0,0.0,0.0,2.0,1.0
hsa-miR-532-5p,84.0,196.0,167.0,7.0,8.0,79.0
hsa-miR-539-3p,27.0,11.0,0.0,66.0,0.0,20.0
hsa-miR-541-5p,0.0,8.0,31.0,1.0,0.0,0.0
hsa-miR-542-3p,0.0,28.0,25.0,1.0,0.0,0.0
hsa-miR-542-5p,30.0,15.0,0.0,0.0,0.0,28.0
hsa-miR-543,0.0,1.0,23.0,0.0,0.0,0.0
hsa-miR-545-5p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548a-3p,0.0,0.0,21.0,0.0,0.0,0.0
hsa-miR-548au-3p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-548b-5p,0.0,9.0,0.0,0.0,0.0,0.0
hsa-miR-548f-3p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-548h-5p,5.0,45.0,1.0,0.0,1.0,0.0
hsa-miR-548j-5p,21.0,13.0,0.0,0.0,1.0,0.0
hsa-miR-548k,1.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-548l,1.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-548o-3p,0.0,0.0,0.0,0.0,0.0,29.0
hsa-miR-548z,0.0,6.0,0.0,0.0,0.0,0.0
hsa-miR-550a-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-551a,0.0,2.0,20.0,0.0,1.0,21.0
hsa-miR-551b-3p,32.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-551b-5p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-556-3p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-561-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-5699-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-574-3p,157.0,225.0,244.0,68.0,0.0,26.0
hsa-miR-574-5p,240.0,54.0,284.0,1.0,52.0,140.0
hsa-miR-576-5p,23.0,47.0,90.0,7.0,11.0,74.0
hsa-miR-577,0.0,2.0,1.0,0.0,0.0,0.0
hsa-miR-580-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-582-3p,0.0,8.0,0.0,0.0,1.0,0.0
hsa-miR-584-5p,43.0,22.0,98.0,1.0,1.0,4.0
hsa-miR-585-3p,27.0,45.0,15.0,0.0,0.0,20.0
hsa-miR-589-3p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-589-5p,33.0,64.0,105.0,2.0,1.0,40.0
hsa-miR-590-3p,1.0,52.0,24.0,1.0,1.0,0.0
hsa-miR-590-5p,0.0,12.0,1.0,0.0,0.0,0.0
hsa-miR-592,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-597-3p,0.0,14.0,0.0,0.0,0.0,0.0
hsa-miR-598-3p,8.0,99.0,43.0,5.0,5.0,13.0
hsa-miR-615-3p,0.0,1.0,2.0,0.0,0.0,1.0
hsa-miR-616-3p,0.0,0.0,7.0,0.0,0.0,0.0
hsa-miR-619-5p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-625-3p,3.0,0.0,2.0,66.0,45.0,33.0
hsa-miR-625-5p,0.0,9.0,20.0,0.0,0.0,0.0
hsa-miR-628-3p,20.0,10.0,0.0,0.0,0.0,0.0
hsa-miR-628-5p,23.0,21.0,23.0,1.0,24.0,4.0
hsa-miR-629-3p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-629-5p,14.0,112.0,43.0,11.0,8.0,19.0
hsa-miR-641,0.0,24.0,1.0,0.0,0.0,0.0
hsa-miR-643,0.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-6505-5p,1.0,0.0,26.0,0.0,0.0,0.0
hsa-miR-6508-5p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-6509-5p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-651-5p,1.0,16.0,0.0,0.0,0.0,0.0
hsa-miR-6514-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-652-5p,0.0,7.0,0.0,0.0,0.0,0.0
hsa-miR-6529-5p,1.0,17.0,0.0,0.0,0.0,0.0
hsa-miR-654-3p,311.0,878.0,1192.0,221.0,93.0,749.0
hsa-miR-655-3p,0.0,0.0,0.0,0.0,0.0,9.0
hsa-miR-656-3p,0.0,6.0,0.0,0.0,0.0,0.0
hsa-miR-660-5p,111.0,135.0,193.0,6.0,4.0,127.0
hsa-miR-663a,20.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-663b,10.0,0.0,0.0,0.0,0.0,23.0
hsa-miR-664a-3p,0.0,33.0,16.0,0.0,0.0,0.0
hsa-miR-664a-5p,34.0,23.0,25.0,0.0,0.0,38.0
hsa-miR-665,59.0,40.0,35.0,0.0,0.0,0.0
hsa-miR-668-3p,57.0,0.0,27.0,0.0,0.0,0.0
hsa-miR-671-3p,0.0,78.0,58.0,0.0,0.0,0.0
hsa-miR-671-5p,502.0,270.0,441.0,1.0,66.0,162.0
hsa-miR-6720-5p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6724-5p,0.0,6.0,0.0,0.0,0.0,0.0
hsa-miR-6730-3p,0.0,8.0,0.0,0.0,0.0,0.0
hsa-miR-6745,0.0,6.0,0.0,0.0,0.0,0.0
hsa-miR-6747-3p,0.0,1.0,2.0,0.0,0.0,0.0
hsa-miR-675-3p,0.0,15.0,0.0,0.0,0.0,0.0
hsa-miR-675-5p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-6754-5p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-676-5p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-6765-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6776-3p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-6787-3p,0.0,7.0,0.0,0.0,0.0,0.0
hsa-miR-6793-5p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6820-3p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-6821-5p,0.0,6.0,0.0,0.0,0.0,0.0
hsa-miR-6833-3p,0.0,8.0,0.0,0.0,0.0,0.0
hsa-miR-6847-3p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-6847-5p,0.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-6851-3p,0.0,0.0,24.0,0.0,0.0,0.0
hsa-miR-6867-5p,0.0,7.0,0.0,0.0,0.0,0.0
hsa-miR-6871-5p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-6888-3p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-7-1-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-7-5p,144.0,547.0,545.0,75.0,68.0,121.0
hsa-miR-708-3p,1.0,29.0,21.0,0.0,0.0,0.0
hsa-miR-708-5p,417.0,1314.0,1172.0,8.0,58.0,268.0
hsa-miR-7108-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7110-3p,72.0,1.0,4.0,0.0,0.0,0.0
hsa-miR-744-5p,166.0,665.0,1213.0,76.0,66.0,139.0
hsa-miR-758-3p,32.0,0.0,21.0,0.0,0.0,21.0
hsa-miR-758-5p,0.0,12.0,0.0,0.0,0.0,0.0
hsa-miR-760,29.0,13.0,26.0,2.0,3.0,4.0
hsa-miR-767-5p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-769-3p,28.0,34.0,58.0,1.0,1.0,0.0
hsa-miR-769-5p,279.0,148.0,116.0,3.0,9.0,1.0
hsa-miR-7704,52.0,28.0,56.0,0.0,0.0,0.0
hsa-miR-7706,0.0,5.0,13.0,0.0,1.0,0.0
hsa-miR-7974,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-8485,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-873-5p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-874-3p,0.0,1.0,2.0,1.0,3.0,2.0
hsa-miR-877-3p,0.0,0.0,17.0,47.0,0.0,0.0
hsa-miR-885-3p,0.0,0.0,15.0,1.0,0.0,0.0
hsa-miR-885-5p,0.0,1.0,24.0,0.0,0.0,0.0
hsa-miR-887-3p,1.0,31.0,2.0,0.0,0.0,0.0
hsa-miR-887-5p,47.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-889-3p,1.0,61.0,0.0,0.0,56.0,0.0
hsa-miR-890,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-891a-5p,5.0,13.0,4.0,1.0,1.0,1.0
hsa-miR-892a,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-892b,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-9-3p,76.0,362.0,312.0,2.0,52.0,158.0
hsa-miR-9-5p,6399.0,14740.0,15352.0,1632.0,1057.0,4969.0
hsa-miR-92a-3p,1997.0,4050.0,4977.0,1830.0,786.0,1046.0
hsa-miR-92b-3p,233.0,372.0,527.0,149.0,95.0,44.0
hsa-miR-92b-5p,321.0,545.0,710.0,7.0,60.0,157.0
hsa-miR-93-3p,53.0,87.0,8.0,75.0,6.0,19.0
hsa-miR-93-5p,1333.0,2733.0,2853.0,586.0,393.0,970.0
hsa-miR-935,25.0,2.0,3.0,1.0,2.0,0.0
hsa-miR-937-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-939-5p,6.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-940,0.0,0.0,18.0,0.0,0.0,0.0
hsa-miR-941,138.0,79.0,85.0,5.0,58.0,88.0
hsa-miR-942-5p,0.0,10.0,2.0,1.0,0.0,2.0
hsa-miR-95-3p,0.0,6.0,2.0,1.0,1.0,1.0
hsa-miR-96-5p,43.0,60.0,102.0,0.0,1.0,1.0
hsa-miR-98-5p,103.0,150.0,210.0,0.0,112.0,38.0
hsa-miR-9983-3p,1.0,1.0,0.0,0.0,0.0,1.0
hsa-miR-99a-3p,54.0,44.0,1.0,0.0,0.0,0.0
hsa-miR-99a-5p,2736.0,2756.0,2309.0,192.0,113.0,577.0
hsa-miR-99b-3p,76.0,240.0,191.0,133.0,57.0,131.0
hsa-miR-99b-5p,2732.0,2874.0,3809.0,858.0,329.0,1316.0
hsa-mir-12136-5p,1011.0,1814.0,1503.0,601.0,1.0,100.0
hsa-mir-1248-5p,0.0,6.0,0.0,0.0,0.0,0.0
hsa-mir-1268a-5p,0.0,5.0,0.0,0.0,0.0,0.0
hsa-mir-1273c-5p,26.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-1293-5p,0.0,9.0,0.0,0.0,0.0,0.0
hsa-mir-1303-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1843-5p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-mir-1913-3p,0.0,11.0,20.0,0.0,0.0,0.0
hsa-mir-2110-5p,0.0,2.0,0.0,0.0,0.0,21.0
hsa-mir-3648-1-5p,22.0,44.0,17.0,0.0,0.0,1.0
hsa-mir-3648-2-5p,35.0,54.0,2.0,0.0,0.0,1.0
hsa-mir-3916-5p,0.0,0.0,0.0,0.0,0.0,16.0
hsa-mir-3941-3p,0.0,0.0,1.0,0.0,0.0,0.0
hsa-mir-4449-3p,0.0,0.0,25.0,0.0,0.0,0.0
hsa-mir-496-3p,32.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-543-3p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-mir-558-3p,0.0,0.0,22.0,0.0,0.0,0.0
hsa-mir-5684-5p,24.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-5692c-2-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-663a-5p,38.0,44.0,1.0,0.0,1.0,0.0
hsa-mir-770-5p,22.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-8086-5p,0.0,7.0,0.0,0.0,0.0,0.0
hsa-mir-935-3p,0.0,0.0,1.0,0.0,0.0,1.0
hsa-mir-9902-2-5p,1.0,0.0,0.0,0.0,0.0,0.0
