miRNA,SRR26990618,SRR26990619,SRR26990620,SRR26990621,SRR26990622,SRR26990623,SRR26990624,SRR26990625,SRR26990626,SRR26990627,SRR26990628,SRR26990629,SRR26990630,SRR26990631,SRR26990632,SRR26990633,SRR26990634,SRR26990635
hsa-miR-18a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-18b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
hsa-miR-190b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190b-5p,0.0,0.0,1.0,2.0,21.0,47.0,1.0,40.0,4.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-191-3p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-191-5p,0.0,3.0,56.0,92.0,79.0,128.0,9.0,160.0,145.0,15.0,43.0,7.0,0.0,21.0,46.0,195.0,1.0,0.0
hsa-miR-1910-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1910-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,0.0,1.0,0.0,1.0,2.0,5.0,0.0,11.0,4.0,0.0,1.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0
hsa-miR-193a-5p,0.0,0.0,10.0,6.0,1.0,1.0,1.0,3.0,7.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
hsa-miR-193b-3p,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-193b-5p,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-194-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,0.0,0.0,0.0,2.0,2.0,6.0,0.0,2.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-195-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-197-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-197-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1976,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-198,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199b-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-199b-5p,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
hsa-miR-19a-3p,0.0,1.0,52.0,2.0,0.0,6.0,0.0,16.0,27.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
hsa-miR-19b-3p,0.0,3.0,85.0,19.0,13.0,45.0,11.0,97.0,66.0,0.0,21.0,1.0,0.0,2.0,20.0,17.0,1.0,0.0
hsa-miR-200a-3p,0.0,0.0,12.0,34.0,45.0,45.0,16.0,36.0,49.0,2.0,8.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0
hsa-miR-200a-5p,0.0,0.0,0.0,42.0,19.0,9.0,2.0,12.0,14.0,4.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
hsa-miR-200b-3p,0.0,0.0,16.0,202.0,142.0,169.0,55.0,242.0,135.0,1.0,45.0,11.0,0.0,18.0,12.0,4.0,0.0,0.0
hsa-miR-200b-5p,0.0,0.0,2.0,89.0,117.0,115.0,57.0,62.0,37.0,3.0,8.0,6.0,0.0,6.0,6.0,2.0,0.0,0.0
hsa-miR-200c-3p,0.0,0.0,33.0,629.0,408.0,402.0,102.0,342.0,209.0,1.0,63.0,26.0,1.0,56.0,13.0,12.0,0.0,0.0
hsa-miR-200c-5p,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-203a-3p,0.0,0.0,10.0,22.0,2.0,4.0,1.0,33.0,30.0,0.0,6.0,3.0,0.0,2.0,7.0,8.0,0.0,0.0
hsa-miR-203a-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-203b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-205-3p,0.0,0.0,0.0,15.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-205-5p,0.0,2.0,25.0,134.0,118.0,144.0,37.0,170.0,137.0,2.0,18.0,1.0,0.0,94.0,15.0,10.0,0.0,18.0
hsa-miR-20a-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
hsa-miR-20a-5p,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-20b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-21-3p,0.0,0.0,1.0,9.0,1.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-21-5p,0.0,11.0,205.0,773.0,468.0,721.0,226.0,690.0,610.0,10.0,203.0,23.0,3.0,62.0,63.0,23.0,0.0,0.0
hsa-miR-210-3p,1.0,0.0,0.0,5.0,2.0,3.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
hsa-miR-211-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2110,0.0,0.0,0.0,3.0,3.0,9.0,1.0,10.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2115-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2116-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-214-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-219a-1-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,0.0,0.0,13.0,9.0,5.0,3.0,2.0,54.0,22.0,4.0,17.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0
hsa-miR-22-5p,0.0,0.0,3.0,4.0,4.0,6.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-221-3p,0.0,1.0,13.0,26.0,22.0,34.0,2.0,15.0,17.0,8.0,4.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0
hsa-miR-221-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-222-3p,0.0,0.0,3.0,16.0,15.0,10.0,2.0,9.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
hsa-miR-223-3p,0.0,17.0,830.0,229.0,58.0,24.0,36.0,95.0,1354.0,17.0,39.0,37.0,0.0,257.0,240.0,291.0,3.0,0.0
hsa-miR-223-5p,0.0,1.0,13.0,2.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0
hsa-miR-224-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-224-5p,0.0,0.0,5.0,27.0,6.0,18.0,6.0,16.0,14.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-2276-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2278,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,0.0,2.0,269.0,311.0,185.0,469.0,96.0,709.0,619.0,8.0,119.0,40.0,0.0,290.0,91.0,147.0,1.0,14.0
hsa-miR-23a-5p,0.0,0.0,12.0,2.0,1.0,1.0,0.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,3.0
hsa-miR-23b-3p,0.0,6.0,45.0,170.0,109.0,247.0,29.0,428.0,204.0,7.0,30.0,7.0,0.0,104.0,26.0,17.0,0.0,13.0
hsa-miR-23b-5p,0.0,0.0,0.0,3.0,2.0,2.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-1-5p,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-2-5p,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-3p,0.0,0.0,71.0,225.0,53.0,307.0,36.0,225.0,75.0,4.0,24.0,6.0,0.0,7.0,16.0,60.0,0.0,0.0
hsa-miR-25-3p,0.0,17.0,131.0,157.0,135.0,219.0,56.0,65.0,180.0,2.0,13.0,8.0,0.0,50.0,433.0,111.0,0.0,24.0
hsa-miR-25-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-1-3p,0.0,0.0,0.0,8.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.0,0.0,19.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
hsa-miR-26a-5p,0.0,0.0,2.0,5.0,3.0,9.0,0.0,24.0,18.0,0.0,3.0,1.0,0.0,6.0,3.0,2.0,0.0,0.0
hsa-miR-26b-3p,0.0,0.0,4.0,10.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-26b-5p,0.0,0.0,3.0,7.0,2.0,4.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-27a-3p,0.0,0.0,49.0,53.0,21.0,21.0,6.0,68.0,69.0,1.0,5.0,0.0,0.0,26.0,3.0,5.0,0.0,0.0
hsa-miR-27a-5p,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-27b-3p,0.0,0.0,16.0,37.0,23.0,36.0,7.0,67.0,21.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-27b-5p,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-28-3p,0.0,9.0,10.0,16.0,8.0,11.0,5.0,31.0,22.0,0.0,5.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0
hsa-miR-28-5p,0.0,0.0,0.0,14.0,4.0,11.0,3.0,10.0,14.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
hsa-miR-2861,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-296-5p,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,0.0,1.0,42.0,81.0,87.0,95.0,25.0,114.0,66.0,2.0,11.0,0.0,0.0,8.0,6.0,8.0,0.0,0.0
hsa-miR-29a-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-1-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-2-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-29b-3p,0.0,0.0,9.0,75.0,76.0,98.0,25.0,94.0,63.0,0.0,24.0,9.0,1.0,9.0,0.0,3.0,0.0,0.0
hsa-miR-29c-3p,1.0,0.0,34.0,45.0,21.0,24.0,5.0,77.0,68.0,0.0,5.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0
hsa-miR-29c-5p,2.0,0.0,1.0,5.0,2.0,4.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-301a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3064-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
hsa-miR-3065-3p,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3065-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-30a-3p,0.0,1.0,4.0,19.0,26.0,35.0,15.0,48.0,42.0,0.0,16.0,6.0,0.0,10.0,6.0,5.0,0.0,0.0
hsa-miR-30a-5p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30b-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30b-5p,0.0,0.0,5.0,11.0,5.0,6.0,3.0,8.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30c-1-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-30c-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30c-5p,0.0,0.0,6.0,14.0,15.0,9.0,3.0,8.0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
hsa-miR-30d-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30d-5p,0.0,0.0,1.0,1.0,4.0,7.0,2.0,4.0,6.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
hsa-miR-30e-3p,0.0,0.0,7.0,31.0,16.0,16.0,8.0,76.0,57.0,0.0,7.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0
hsa-miR-30e-5p,0.0,0.0,8.0,2.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-31-3p,0.0,0.0,0.0,17.0,8.0,2.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-31-5p,0.0,0.0,2.0,13.0,7.0,4.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-3121-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3127-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3129-5p,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3135a,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3135b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3138,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3141,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3149,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-3164,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3175,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3180-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3198,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,2.0,37.0,36.0,0.0
hsa-miR-3199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-3p,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-5p,0.0,2.0,1.0,5.0,3.0,5.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3200-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,6.0,0.0,3.0,24.0,13.0,9.0,5.0,22.0,11.0,12.0,9.0,2.0,7.0,3.0,20.0,17.0,1.0,0.0
hsa-miR-320b,3.0,0.0,0.0,16.0,1.0,4.0,5.0,3.0,4.0,25.0,3.0,0.0,5.0,2.0,12.0,4.0,3.0,0.0
hsa-miR-320c,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-320d,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
hsa-miR-320e,11.0,3.0,0.0,52.0,19.0,4.0,10.0,5.0,3.0,163.0,5.0,0.0,0.0,0.0,32.0,68.0,72.0,0.0
hsa-miR-323a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-324-3p,0.0,0.0,2.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
hsa-miR-324-5p,0.0,0.0,1.0,10.0,6.0,16.0,0.0,27.0,3.0,2.0,3.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0
hsa-miR-326,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-328-3p,0.0,0.0,3.0,0.0,1.0,7.0,1.0,3.0,7.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-328-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-330-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-330-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-331-3p,0.0,0.0,0.0,3.0,1.0,5.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-331-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-335-3p,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-335-5p,0.0,0.0,4.0,1.0,3.0,17.0,0.0,36.0,17.0,0.0,9.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0
hsa-miR-338-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-338-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-339-3p,0.0,0.0,1.0,4.0,4.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-33a-3p,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-33a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-340-3p,0.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
hsa-miR-340-5p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-342-3p,1.0,1.0,8.0,22.0,29.0,25.0,9.0,33.0,26.0,0.0,10.0,1.0,0.0,7.0,0.0,4.0,0.0,0.0
hsa-miR-342-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-345-5p,0.0,0.0,2.0,5.0,3.0,9.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
hsa-miR-34a-3p,0.0,0.0,1.0,6.0,2.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34a-5p,0.0,0.0,2.0,16.0,10.0,15.0,6.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
hsa-miR-34b-3p,0.0,0.0,4.0,48.0,122.0,224.0,41.0,61.0,48.0,0.0,5.0,1.0,0.0,28.0,0.0,5.0,0.0,0.0
hsa-miR-34b-5p,0.0,0.0,0.0,7.0,13.0,25.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34c-3p,0.0,0.0,4.0,64.0,135.0,216.0,50.0,90.0,21.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0
hsa-miR-34c-5p,0.0,0.0,0.0,33.0,53.0,101.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-3605-5p,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3609,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-361-3p,0.0,0.0,1.0,2.0,1.0,4.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
