miRNA,SRR22254414,SRR22254415,SRR22254416,SRR22254417,SRR22254418,SRR22254419,SRR22254420,SRR22254421,SRR22254422,SRR22254423,SRR22254424,SRR22254425,SRR22254426,SRR22254427,SRR22254428,SRR22254429,SRR22254430
hsa-miR-1299,209.0,0.0,308.0,205.0,5.0,13.0,98.0,68.0,32.0,0.0,33.0,50.0,19.0,98.0,92.0,8.0,2.0
hsa-miR-1301-3p,34.0,45.0,26.0,29.0,24.0,10.0,30.0,5.0,44.0,29.0,28.0,19.0,28.0,21.0,21.0,28.0,4.0
hsa-miR-1301-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1302,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1303,75.0,32.0,34.0,38.0,13.0,17.0,35.0,16.0,105.0,42.0,32.0,6.0,14.0,56.0,42.0,59.0,18.0
hsa-miR-1304-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1304-5p,0.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1305,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1306-3p,3.0,0.0,2.0,5.0,1.0,3.0,1.0,0.0,5.0,2.0,1.0,5.0,2.0,3.0,2.0,1.0,0.0
hsa-miR-1306-5p,10.0,9.0,5.0,8.0,8.0,5.0,9.0,8.0,10.0,9.0,15.0,8.0,10.0,8.0,4.0,8.0,2.0
hsa-miR-1307-3p,639.0,588.0,751.0,612.0,300.0,256.0,464.0,273.0,766.0,514.0,768.0,358.0,881.0,538.0,399.0,282.0,208.0
hsa-miR-1307-5p,2695.0,4264.0,4736.0,14967.0,7670.0,1245.0,3205.0,2328.0,4227.0,2797.0,3587.0,1408.0,2639.0,6329.0,2608.0,1400.0,2712.0
hsa-miR-130a-3p,872.0,662.0,700.0,914.0,1723.0,257.0,689.0,591.0,1230.0,998.0,870.0,488.0,340.0,650.0,569.0,539.0,393.0
hsa-miR-130a-5p,2.0,0.0,2.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0
hsa-miR-130b-3p,1103.0,724.0,993.0,984.0,610.0,231.0,383.0,241.0,1220.0,1114.0,607.0,358.0,621.0,707.0,776.0,631.0,258.0
hsa-miR-130b-5p,293.0,182.0,246.0,198.0,111.0,73.0,159.0,154.0,185.0,300.0,220.0,109.0,400.0,266.0,171.0,164.0,112.0
hsa-miR-132-3p,492.0,497.0,345.0,558.0,414.0,148.0,291.0,145.0,622.0,465.0,300.0,83.0,440.0,457.0,351.0,273.0,166.0
hsa-miR-132-5p,44.0,53.0,28.0,31.0,31.0,15.0,12.0,13.0,46.0,48.0,54.0,12.0,30.0,37.0,42.0,23.0,15.0
hsa-miR-1322,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-1323,57.0,35.0,41.0,6.0,6.0,4.0,2.0,0.0,62.0,27.0,91.0,3.0,0.0,5.0,5.0,6.0,8.0
hsa-miR-133a-3p,4.0,1.0,3.0,17.0,0.0,0.0,4.0,1.0,0.0,28.0,8.0,2.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-133a-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-3p,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,12.0,31.0,14.0,16.0,9.0,0.0,19.0,2.0,21.0,31.0,42.0,4.0,45.0,6.0,7.0,3.0,0.0
hsa-miR-1343-3p,6.0,8.0,9.0,25.0,11.0,4.0,16.0,11.0,14.0,9.0,12.0,10.0,20.0,9.0,5.0,4.0,3.0
hsa-miR-1343-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0
hsa-miR-135a-2-3p,1200.0,1270.0,1614.0,1326.0,908.0,611.0,605.0,393.0,1437.0,885.0,703.0,549.0,1088.0,1160.0,1091.0,952.0,580.0
hsa-miR-135a-3p,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-135a-5p,3067.0,2008.0,3322.0,5025.0,4072.0,845.0,1104.0,1114.0,2574.0,1368.0,1309.0,644.0,844.0,2895.0,1927.0,1233.0,2211.0
hsa-miR-135b-3p,9.0,12.0,13.0,4.0,26.0,0.0,4.0,1.0,28.0,17.0,1.0,5.0,2.0,0.0,4.0,0.0,0.0
hsa-miR-135b-5p,197.0,172.0,302.0,99.0,86.0,3.0,48.0,17.0,175.0,129.0,87.0,41.0,15.0,2.0,12.0,1.0,0.0
hsa-miR-136-3p,48.0,215.0,88.0,182.0,149.0,8.0,84.0,10.0,88.0,163.0,139.0,5.0,47.0,11.0,19.0,15.0,7.0
hsa-miR-136-5p,28.0,182.0,52.0,216.0,185.0,7.0,56.0,11.0,47.0,114.0,94.0,12.0,87.0,11.0,25.0,9.0,11.0
hsa-miR-137-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-1-3p,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-138-5p,1.0,5.0,6.0,2.0,2.0,1.0,9.0,0.0,3.0,0.0,15.0,2.0,3.0,0.0,0.0,2.0,0.0
hsa-miR-139-5p,7.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-140-3p,3033.0,2346.0,3379.0,3835.0,3089.0,1403.0,1729.0,1920.0,3867.0,2626.0,2499.0,2075.0,2312.0,2996.0,2311.0,3428.0,2304.0
hsa-miR-140-5p,74.0,46.0,47.0,93.0,81.0,12.0,26.0,20.0,49.0,33.0,23.0,18.0,12.0,56.0,29.0,36.0,45.0
hsa-miR-141-3p,288551.0,192141.0,207521.0,567147.0,514947.0,78524.0,109699.0,186693.0,306536.0,190808.0,80249.0,36436.0,82666.0,320761.0,200277.0,102439.0,232311.0
hsa-miR-141-5p,3528.0,1994.0,2813.0,5828.0,4393.0,997.0,1543.0,1893.0,3604.0,2029.0,1368.0,536.0,535.0,3326.0,2004.0,1479.0,3169.0
hsa-miR-142-3p,4.0,0.0,0.0,27.0,2.0,0.0,11.0,0.0,0.0,3.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0
hsa-miR-142-5p,186.0,21.0,71.0,1188.0,198.0,51.0,285.0,232.0,71.0,212.0,238.0,24.0,176.0,23.0,51.0,48.0,49.0
hsa-miR-143-3p,172.0,75.0,106.0,300.0,44.0,25.0,152.0,95.0,162.0,151.0,277.0,58.0,206.0,35.0,50.0,32.0,22.0
hsa-miR-143-5p,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-144-3p,0.0,0.0,2.0,9.0,8.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
hsa-miR-144-5p,15.0,5.0,12.0,13.0,12.0,0.0,3.0,1.0,9.0,5.0,1.0,1.0,0.0,14.0,3.0,3.0,7.0
hsa-miR-145-5p,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-1468-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1468-5p,1070.0,655.0,867.0,735.0,657.0,438.0,407.0,446.0,1343.0,925.0,733.0,572.0,762.0,788.0,545.0,841.0,542.0
hsa-miR-146a-3p,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0
hsa-miR-146a-5p,870.0,4618.0,1477.0,1922.0,764.0,256.0,1318.0,421.0,1251.0,2972.0,2800.0,344.0,6171.0,14.0,385.0,293.0,19.0
hsa-miR-146b-3p,242.0,368.0,366.0,203.0,121.0,71.0,82.0,65.0,464.0,156.0,376.0,204.0,149.0,112.0,63.0,89.0,75.0
hsa-miR-146b-5p,6284.0,9909.0,8224.0,5043.0,3116.0,1976.0,1653.0,2500.0,10687.0,3061.0,4692.0,3734.0,4018.0,2769.0,2094.0,2395.0,2019.0
hsa-miR-147b-3p,21.0,22.0,12.0,61.0,27.0,12.0,30.0,17.0,33.0,7.0,12.0,55.0,16.0,21.0,12.0,15.0,48.0
hsa-miR-147b-5p,5.0,4.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,4.0,0.0,1.0,1.0,0.0,9.0
hsa-miR-148a-3p,672625.0,532291.0,673366.0,999827.0,733054.0,262549.0,280018.0,406732.0,791866.0,541509.0,328636.0,388009.0,275394.0,663698.0,467373.0,409344.0,516180.0
hsa-miR-148a-5p,19605.0,19049.0,25158.0,26405.0,20486.0,11820.0,10640.0,14731.0,25814.0,23710.0,17138.0,23477.0,19338.0,23241.0,18481.0,19220.0,15306.0
hsa-miR-148b-3p,1411.0,1141.0,1620.0,2120.0,1966.0,479.0,646.0,734.0,1376.0,769.0,1030.0,1137.0,816.0,1239.0,1111.0,863.0,951.0
hsa-miR-148b-5p,1244.0,909.0,1140.0,1662.0,1396.0,489.0,651.0,669.0,1280.0,999.0,679.0,436.0,505.0,1228.0,898.0,654.0,918.0
hsa-miR-149-3p,119.0,56.0,162.0,132.0,100.0,40.0,58.0,65.0,100.0,93.0,172.0,79.0,112.0,95.0,84.0,87.0,92.0
hsa-miR-149-5p,14641.0,8914.0,10370.0,18789.0,14249.0,6118.0,6251.0,5712.0,11820.0,11194.0,14510.0,7029.0,9694.0,13432.0,9509.0,11288.0,11165.0
hsa-miR-150-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-150-5p,44.0,13.0,13.0,56.0,16.0,10.0,36.0,10.0,27.0,16.0,31.0,12.0,14.0,33.0,15.0,15.0,17.0
hsa-miR-151a-3p,32195.0,27442.0,33379.0,38731.0,28631.0,15430.0,16655.0,17837.0,48786.0,30234.0,28436.0,17952.0,28584.0,28912.0,27875.0,29687.0,15593.0
hsa-miR-151a-5p,40950.0,24360.0,32549.0,39061.0,30703.0,17022.0,17037.0,20208.0,46933.0,30375.0,24048.0,18649.0,22736.0,40995.0,27380.0,25298.0,22639.0
hsa-miR-151b,2012.0,2155.0,1024.0,2901.0,2827.0,965.0,629.0,618.0,1781.0,1407.0,1639.0,1144.0,529.0,1660.0,2023.0,326.0,1426.0
hsa-miR-152-3p,438.0,334.0,285.0,1028.0,947.0,50.0,122.0,110.0,421.0,259.0,125.0,218.0,178.0,554.0,336.0,221.0,271.0
hsa-miR-152-5p,58.0,64.0,73.0,107.0,71.0,11.0,49.0,23.0,64.0,62.0,71.0,44.0,52.0,66.0,45.0,64.0,56.0
hsa-miR-153-3p,373.0,115.0,107.0,361.0,374.0,95.0,192.0,220.0,214.0,41.0,82.0,35.0,57.0,220.0,119.0,76.0,347.0
hsa-miR-153-5p,19.0,6.0,9.0,10.0,4.0,2.0,17.0,5.0,19.0,0.0,7.0,2.0,2.0,15.0,1.0,5.0,19.0
hsa-miR-1537-3p,9.0,0.0,4.0,5.0,5.0,0.0,2.0,4.0,5.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0
hsa-miR-1538,0.0,3.0,2.0,1.0,7.0,4.0,4.0,2.0,4.0,3.0,7.0,0.0,1.0,0.0,1.0,9.0,2.0
hsa-miR-154-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-154-5p,1.0,30.0,6.0,7.0,13.0,1.0,4.0,0.0,10.0,15.0,12.0,1.0,13.0,6.0,1.0,3.0,1.0
hsa-miR-155-3p,3.0,2.0,0.0,5.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
hsa-miR-155-5p,8373.0,7458.0,2097.0,15531.0,3402.0,5349.0,3836.0,8388.0,35906.0,3721.0,1532.0,1679.0,3968.0,2910.0,2937.0,7138.0,4361.0
hsa-miR-15a-3p,1.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,1.0
hsa-miR-15a-5p,2509.0,2039.0,2343.0,5057.0,4774.0,833.0,1325.0,1323.0,3839.0,1799.0,1312.0,662.0,1100.0,3434.0,2167.0,2045.0,1633.0
hsa-miR-15b-3p,39.0,12.0,52.0,42.0,47.0,14.0,16.0,22.0,64.0,30.0,19.0,22.0,27.0,42.0,29.0,22.0,37.0
hsa-miR-15b-5p,504.0,333.0,392.0,552.0,440.0,181.0,213.0,218.0,567.0,350.0,191.0,183.0,166.0,503.0,244.0,334.0,330.0
hsa-miR-16-1-3p,0.0,1.0,0.0,3.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0
hsa-miR-16-2-3p,282.0,165.0,202.0,254.0,202.0,76.0,81.0,71.0,331.0,155.0,105.0,35.0,100.0,215.0,100.0,96.0,132.0
hsa-miR-16-5p,28041.0,22815.0,24688.0,41375.0,31934.0,10800.0,13543.0,15329.0,44819.0,20151.0,12901.0,5155.0,10353.0,29599.0,19046.0,19763.0,14411.0
hsa-miR-17-3p,290.0,253.0,229.0,547.0,476.0,110.0,165.0,181.0,303.0,156.0,159.0,218.0,149.0,422.0,170.0,182.0,330.0
hsa-miR-17-5p,2122.0,1091.0,1569.0,2230.0,1709.0,479.0,709.0,901.0,2468.0,1006.0,864.0,839.0,562.0,1669.0,958.0,988.0,1181.0
hsa-miR-181a-2-3p,380.0,865.0,548.0,921.0,295.0,86.0,231.0,280.0,1424.0,572.0,474.0,383.0,336.0,667.0,116.0,291.0,144.0
hsa-miR-181a-3p,46.0,80.0,106.0,21.0,16.0,3.0,24.0,2.0,69.0,47.0,68.0,28.0,13.0,4.0,8.0,2.0,0.0
hsa-miR-181a-5p,17653.0,41406.0,43119.0,22738.0,11853.0,2365.0,10200.0,7831.0,41831.0,30589.0,21407.0,13966.0,12388.0,12104.0,3592.0,6284.0,2403.0
hsa-miR-181b-2-3p,5.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,7.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
hsa-miR-181b-3p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-5p,1090.0,2789.0,3035.0,1314.0,786.0,162.0,782.0,407.0,2607.0,2333.0,1724.0,865.0,928.0,459.0,179.0,312.0,91.0
hsa-miR-181c-3p,228.0,233.0,374.0,677.0,420.0,252.0,210.0,125.0,277.0,220.0,340.0,308.0,185.0,334.0,194.0,369.0,220.0
hsa-miR-181c-5p,2220.0,2600.0,4368.0,6498.0,3858.0,2449.0,2248.0,1282.0,3224.0,2996.0,3282.0,2351.0,2252.0,3297.0,2303.0,3600.0,1927.0
hsa-miR-181d-3p,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0
hsa-miR-181d-5p,130.0,181.0,185.0,260.0,122.0,166.0,127.0,83.0,236.0,168.0,289.0,164.0,153.0,98.0,89.0,225.0,65.0
hsa-miR-182-3p,15.0,9.0,11.0,21.0,9.0,11.0,6.0,6.0,17.0,7.0,10.0,3.0,5.0,8.0,8.0,7.0,11.0
hsa-miR-182-5p,191549.0,155210.0,208361.0,202171.0,130770.0,73949.0,83577.0,93187.0,271040.0,176709.0,132500.0,79297.0,106771.0,160876.0,138430.0,142486.0,97071.0
hsa-miR-183-3p,124.0,101.0,97.0,140.0,148.0,19.0,47.0,38.0,151.0,96.0,76.0,45.0,68.0,80.0,63.0,51.0,35.0
hsa-miR-183-5p,9053.0,5493.0,6267.0,8840.0,5420.0,1969.0,2980.0,2646.0,10881.0,5489.0,4244.0,2233.0,3297.0,6688.0,4347.0,4125.0,3797.0
hsa-miR-184,12.0,42.0,51.0,1.0,5.0,0.0,0.0,0.0,54.0,20.0,20.0,6.0,3.0,2.0,3.0,0.0,0.0
hsa-miR-1843,211.0,212.0,188.0,265.0,173.0,93.0,136.0,79.0,269.0,246.0,117.0,73.0,138.0,199.0,155.0,158.0,53.0
hsa-miR-185-3p,53.0,36.0,58.0,54.0,44.0,18.0,33.0,18.0,49.0,53.0,57.0,48.0,45.0,42.0,35.0,35.0,23.0
hsa-miR-185-5p,109.0,86.0,248.0,131.0,125.0,37.0,69.0,77.0,74.0,90.0,136.0,204.0,163.0,93.0,136.0,104.0,100.0
hsa-miR-186-3p,2.0,1.0,2.0,5.0,5.0,0.0,3.0,1.0,1.0,3.0,1.0,9.0,0.0,5.0,5.0,0.0,4.0
hsa-miR-186-5p,74805.0,55336.0,61898.0,90492.0,67798.0,30029.0,33074.0,37248.0,84582.0,60256.0,47800.0,16866.0,37106.0,73159.0,53311.0,47457.0,45823.0
hsa-miR-187-3p,666.0,782.0,755.0,397.0,282.0,47.0,296.0,155.0,683.0,683.0,606.0,327.0,704.0,281.0,307.0,190.0,36.0
hsa-miR-187-5p,19.0,17.0,18.0,10.0,16.0,7.0,6.0,5.0,15.0,14.0,6.0,6.0,17.0,14.0,9.0,9.0,5.0
hsa-miR-188-3p,3.0,13.0,12.0,11.0,17.0,2.0,6.0,7.0,10.0,4.0,8.0,3.0,6.0,6.0,2.0,6.0,10.0
hsa-miR-188-5p,38.0,48.0,63.0,58.0,38.0,2.0,16.0,9.0,40.0,52.0,37.0,14.0,19.0,45.0,8.0,17.0,28.0
hsa-miR-18a-3p,19.0,20.0,22.0,24.0,11.0,8.0,11.0,8.0,43.0,19.0,37.0,5.0,22.0,15.0,13.0,9.0,4.0
hsa-miR-18a-5p,40.0,31.0,27.0,33.0,28.0,10.0,16.0,17.0,28.0,10.0,32.0,10.0,23.0,30.0,22.0,13.0,24.0
hsa-miR-18b-3p,26.0,19.0,15.0,34.0,14.0,6.0,5.0,17.0,23.0,20.0,27.0,0.0,15.0,29.0,19.0,28.0,10.0
hsa-miR-18b-5p,93.0,37.0,82.0,185.0,163.0,19.0,22.0,24.0,94.0,48.0,45.0,8.0,29.0,75.0,53.0,23.0,65.0
hsa-miR-1908-3p,10.0,2.0,6.0,4.0,4.0,7.0,8.0,1.0,10.0,6.0,12.0,2.0,9.0,3.0,1.0,0.0,3.0
hsa-miR-1908-5p,5.0,9.0,5.0,9.0,3.0,2.0,3.0,1.0,2.0,3.0,7.0,2.0,6.0,4.0,4.0,2.0,0.0
hsa-miR-1909-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1909-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-3p,11.0,5.0,14.0,15.0,15.0,0.0,1.0,11.0,6.0,2.0,3.0,0.0,2.0,9.0,4.0,2.0,8.0
hsa-miR-190a-5p,57.0,27.0,48.0,95.0,88.0,7.0,21.0,34.0,68.0,12.0,26.0,46.0,15.0,46.0,34.0,12.0,53.0
hsa-miR-190b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190b-5p,36.0,64.0,91.0,28.0,31.0,6.0,14.0,11.0,76.0,29.0,32.0,34.0,40.0,13.0,8.0,5.0,13.0
hsa-miR-191-3p,160.0,62.0,109.0,132.0,61.0,38.0,68.0,50.0,145.0,83.0,129.0,54.0,92.0,92.0,68.0,63.0,62.0
hsa-miR-191-5p,227788.0,162894.0,214543.0,202177.0,128302.0,100128.0,99636.0,103341.0,288494.0,180392.0,179413.0,107911.0,147270.0,173713.0,164594.0,146245.0,114126.0
hsa-miR-1910-3p,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-1910-5p,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-1911-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1911-5p,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1913,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0
hsa-miR-1914-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1914-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-192-3p,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,4.0,8.0,0.0,0.0,1.0
hsa-miR-192-5p,13511.0,15093.0,19218.0,15140.0,17139.0,5834.0,7874.0,4918.0,25186.0,11944.0,11050.0,11484.0,10298.0,15791.0,8714.0,10652.0,8802.0
hsa-miR-193a-3p,503.0,307.0,346.0,970.0,1061.0,126.0,293.0,189.0,502.0,221.0,323.0,286.0,121.0,654.0,407.0,365.0,684.0
hsa-miR-193a-5p,106.0,98.0,125.0,94.0,128.0,38.0,42.0,48.0,141.0,87.0,110.0,166.0,126.0,112.0,162.0,138.0,29.0
hsa-miR-193b-3p,3735.0,2178.0,3995.0,2875.0,3511.0,2171.0,1607.0,2492.0,3669.0,2672.0,3494.0,2884.0,2339.0,3013.0,3244.0,3576.0,2615.0
hsa-miR-193b-5p,84.0,61.0,119.0,86.0,83.0,63.0,33.0,68.0,119.0,82.0,95.0,82.0,99.0,54.0,100.0,109.0,65.0
hsa-miR-194-3p,5.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,2.0,5.0,2.0,2.0,5.0,3.0,2.0,1.0,0.0
hsa-miR-194-5p,1168.0,1008.0,1290.0,1164.0,1101.0,458.0,569.0,394.0,1764.0,723.0,593.0,520.0,417.0,1029.0,590.0,664.0,675.0
hsa-miR-195-3p,222.0,98.0,110.0,259.0,327.0,128.0,106.0,137.0,344.0,152.0,96.0,26.0,57.0,133.0,129.0,176.0,95.0
hsa-miR-195-5p,2391.0,854.0,1046.0,2600.0,3795.0,1052.0,836.0,1255.0,2974.0,1090.0,619.0,207.0,306.0,1614.0,1397.0,1360.0,1514.0
hsa-miR-196a-1-3p,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0
hsa-miR-196a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196a-5p,4.0,6.0,11.0,6.0,9.0,0.0,4.0,1.0,15.0,31.0,11.0,0.0,18.0,0.0,1.0,1.0,1.0
hsa-miR-196b-3p,23.0,29.0,42.0,103.0,134.0,18.0,10.0,25.0,17.0,16.0,19.0,22.0,10.0,39.0,18.0,22.0,38.0
hsa-miR-196b-5p,5414.0,3439.0,4184.0,5857.0,4502.0,1607.0,2221.0,2241.0,6303.0,3149.0,2606.0,1530.0,1971.0,3359.0,3348.0,2886.0,2650.0
hsa-miR-197-3p,1635.0,1171.0,1506.0,1707.0,1663.0,772.0,1201.0,1634.0,1842.0,1342.0,2037.0,1646.0,1989.0,1797.0,1423.0,1348.0,1436.0
hsa-miR-197-5p,4.0,2.0,11.0,14.0,5.0,5.0,3.0,8.0,10.0,11.0,11.0,11.0,4.0,8.0,3.0,8.0,1.0
hsa-miR-1972,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1976,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,16.0,49.0,14.0,91.0,57.0,33.0,32.0,25.0,135.0,18.0,24.0,23.0,17.0,75.0,29.0,46.0,32.0
hsa-miR-199a-5p,5.0,6.0,1.0,9.0,5.0,3.0,1.0,2.0,9.0,6.0,0.0,1.0,0.0,8.0,0.0,2.0,5.0
hsa-miR-199b-3p,46.0,17.0,51.0,1.0,4.0,1.0,0.0,3.0,0.0,6.0,9.0,0.0,1.0,14.0,5.0,3.0,3.0
hsa-miR-199b-5p,14.0,8.0,10.0,29.0,20.0,6.0,6.0,7.0,17.0,11.0,16.0,5.0,4.0,16.0,3.0,5.0,13.0
hsa-miR-19a-3p,729.0,327.0,535.0,1317.0,1354.0,162.0,219.0,345.0,669.0,269.0,275.0,152.0,120.0,967.0,364.0,200.0,908.0
hsa-miR-19a-5p,3.0,1.0,7.0,6.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-19b-1-5p,2.0,1.0,1.0,2.0,4.0,3.0,0.0,2.0,1.0,3.0,1.0,4.0,2.0,4.0,1.0,1.0,7.0
hsa-miR-19b-2-5p,1.0,1.0,1.0,5.0,6.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,1.0
hsa-miR-19b-3p,11904.0,5783.0,10170.0,20647.0,21830.0,2584.0,3100.0,5750.0,12599.0,5072.0,4540.0,4072.0,2798.0,13273.0,6887.0,5717.0,11740.0
hsa-miR-200a-3p,30487.0,27022.0,26299.0,53036.0,53918.0,8314.0,12706.0,16070.0,35886.0,20731.0,14089.0,7071.0,12295.0,39960.0,24138.0,15365.0,24729.0
hsa-miR-200a-5p,1346.0,1241.0,1336.0,1751.0,1377.0,469.0,711.0,641.0,1671.0,1130.0,837.0,444.0,512.0,1207.0,1072.0,957.0,958.0
hsa-miR-200b-3p,56110.0,33272.0,37463.0,53275.0,41086.0,15468.0,18172.0,18537.0,64908.0,28377.0,21910.0,11140.0,18738.0,45203.0,27778.0,23014.0,31085.0
hsa-miR-200b-5p,921.0,713.0,899.0,956.0,793.0,361.0,458.0,363.0,1216.0,704.0,708.0,442.0,456.0,665.0,644.0,718.0,638.0
